rank,node_id
1,13585
2,19929
3,4418
4,21792
5,22257
6,26852
7,161
8,886
9,3695
10,4408
11,4608
12,5567
13,5574
14,5913
15,5931
16,6567
17,6903
18,7254
19,7897
20,8389
21,9144
22,9459
23,11554
24,14330
25,16033
26,16716
27,17120
28,18997
29,19824
30,20214
31,20453
32,21509
33,21537
34,22232
35,23212
36,23754
37,24906
38,25951
39,26009
40,26226
41,26728
42,27585
43,28289
44,28321
45,29904
46,30680
47,1844
48,10295
49,11546
50,11557
51,17714
52,29921
53,7174
54,7771
55,9337
56,10827
57,17698
58,18313
59,18473
60,20867
61,22709
62,22747
63,23097
64,24111
65,24694
66,25520
67,25663
68,25809
69,26438
70,26572
71,26576
72,26606
73,27984
74,29694
75,32783
76,1264
77,1293
78,6182
79,7078
80,7818
81,9476
82,9650
83,11841
84,12250
85,13580
86,14736
87,16268
88,17725
89,18143
90,21226
91,22716
92,30128
93,32379
94,32720
95,33857
96,25257
97,36710
98,2420
99,7194
100,9807
101,14754
102,18680
103,23255
104,4579
105,13723
106,16755
107,17309
108,18397
109,18855
110,20853
111,22860
112,23413
113,23540
114,24000
115,24528
116,26483
117,26814
118,26839
119,29391
120,33775
121,7642
122,7867
123,18126
124,21293
125,22933
126,28083
127,28086
128,32005
129,9732
130,9898
131,11163
132,11613
133,14118
134,15911
135,16428
136,17747
137,20420
138,24837
139,27505
140,29817
141,36553
142,312
143,927
144,1074
145,1295
146,1390
147,1413
148,1683
149,1687
150,1751
151,5992
152,10308
153,23059
154,24216
155,30854
156,1891
157,2272
158,12200
159,14904
160,24021
161,34663
162,2189
163,15721
164,22808
165,604
166,1462
167,1901
168,1963
169,2251
170,2712
171,2889
172,2898
173,2932
174,2934
175,2937
176,2989
177,2993
178,3007
179,3994
180,4112
181,4323
182,4363
183,4402
184,4462
185,4528
186,4556
187,4597
188,4617
189,4892
190,6324
191,6339
192,6462
193,6497
194,6516
195,6912
196,7313
197,7344
198,7371
199,7776
200,7982
201,9984
202,12273
203,15267
204,16014
205,18994
206,21462
207,21817
208,22417
209,22701
210,29057
211,29399
212,7880
213,22188
214,22706
215,32858
216,36276
217,10290
218,27133
219,4783
220,7046
221,7558
222,8155
223,8199
224,8241
225,8294
226,8298
227,8337
228,8345
229,8695
230,9187
231,9672
232,9760
233,9832
234,9860
235,10056
236,10265
237,10593
238,10636
239,10799
240,10820
241,10829
242,11362
243,11838
244,11861
245,11882
246,11954
247,13217
248,13494
249,13562
250,13712
251,1380
252,1425
253,10044
254,17078
255,18808
256,21865
257,25295
258,25474
259,27320
260,27783
261,29792
262,31109
263,32013
264,32644
265,9517
266,13279
267,16099
268,10814
269,7204
270,475
271,5985
272,8764
273,9348
274,10025
275,10093
276,10108
277,10175
278,10475
279,12902
280,13732
281,14045
282,15738
283,16086
284,16342
285,16370
286,16630
287,16657
288,16958
289,16983
290,17069
291,17108
292,17482
293,17488
294,17665
295,17783
296,17918
297,17985
298,18270
299,18342
300,18358
301,19538
302,26230
303,32001
304,32223
305,11609
306,27776
307,8825
308,1733
309,3149
310,6780
311,8837
312,11124
313,12240
314,15884
315,16109
316,16698
317,16848
318,16940
319,17871
320,18416
321,18560
322,18706
323,19052
324,19190
325,19334
326,19696
327,20207
328,20675
329,20821
330,21232
331,21264
332,21394
333,21398
334,21446
335,21734
336,22897
337,23286
338,23302
339,23423
340,23465
341,23613
342,23617
343,23635
344,23727
345,23732
346,23781
347,23788
348,23801
349,23806
350,23810
351,31143
352,23710
353,24713
354,30471
355,8120
356,14964
357,15832
358,16040
359,18478
360,20690
361,20719
362,20734
363,20745
364,21110
365,21150
366,21354
367,21378
368,24060
369,24064
370,24661
371,25534
372,25614
373,25618
374,25768
375,26149
376,26508
377,26666
378,26772
379,26785
380,26873
381,26912
382,27279
383,27385
384,27962
385,28349
386,28370
387,28453
388,28714
389,28797
390,29859
391,29873
392,30055
393,30056
394,30059
395,30068
396,30613
397,30630
398,30926
399,31034
400,31041
401,27353
402,33995
403,34779
404,332
405,20005
406,23475
407,27367
408,30659
