City,Strategy,q,P_q_Official
Harbin,CABS_LCC_W3_K30_B5,0.9500000000000001,0.00997482986855598
Harbin,CABS_LCC_W3_K30_B5,0.96,0.00997482986855598
Harbin,CABS_LCC_W3_K30_B5,0.97,0.00997482986855598
Harbin,CABS_LCC_W3_K30_B5,0.98,0.00997482986855598
Harbin,CABS_LCC_W3_K30_B5,0.99,0.00997482986855598
Harbin,CABS_LCC_W3_K30_B5,1.0,0.00997482986855598
Qingdao,CABS_LCC_W3_K30_B5,0.0,0.9525694544407658
Qingdao,CABS_LCC_W3_K30_B5,0.01,0.845976680581546
Qingdao,CABS_LCC_W3_K30_B5,0.02,0.8082625593781488
Qingdao,CABS_LCC_W3_K30_B5,0.03,0.5125953649057147
Qingdao,CABS_LCC_W3_K30_B5,0.04,0.07506837483805959
Qingdao,CABS_LCC_W3_K30_B5,0.05,0.050741327191593494
Qingdao,CABS_LCC_W3_K30_B5,0.06,0.029653087663739745
Qingdao,CABS_LCC_W3_K30_B5,0.07,0.020800345472865984
Qingdao,CABS_LCC_W3_K30_B5,0.08,0.01605009356556787
Qingdao,CABS_LCC_W3_K30_B5,0.09,0.012307470850726933
Qingdao,CABS_LCC_W3_K30_B5,0.1,0.010508133007053404
Qingdao,CABS_LCC_W3_K30_B5,0.11,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.12,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.13,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.14,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.15,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.16,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.17,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.18,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.19,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.2,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.21,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.22,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.23,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.24,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.25,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.26,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.27,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.28,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.29,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.3,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.31,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.32,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.33,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.34,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.35000000000000003,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.36,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.37,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.38,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.39,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.4,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.41000000000000003,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.42,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.43,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.44,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.45,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.46,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.47000000000000003,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.48,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.49,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.5,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.51,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.52,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.53,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.54,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.55,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.56,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.5700000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.58,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.59,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.6,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.61,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.62,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.63,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.64,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.65,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.66,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.67,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.68,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.6900000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.7000000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.71,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.72,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.73,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.74,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.75,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.76,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.77,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.78,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.79,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.8,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.81,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.8200000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.8300000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.84,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.85,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.86,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.87,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.88,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.89,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.9,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.91,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.92,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.93,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.9400000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.9500000000000001,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.96,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.97,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.98,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,0.99,0.009932344897077875
Qingdao,CABS_LCC_W3_K30_B5,1.0,0.009932344897077875
Quanzhou,CABS_LCC_W3_K30_B5,0.0,0.9104372355430184
Quanzhou,CABS_LCC_W3_K30_B5,0.01,0.8993300423131171
Quanzhou,CABS_LCC_W3_K30_B5,0.02,0.8626586741889986
Quanzhou,CABS_LCC_W3_K30_B5,0.03,0.6923483779971791
Quanzhou,CABS_LCC_W3_K30_B5,0.04,0.5340267983074753
Quanzhou,CABS_LCC_W3_K30_B5,0.05,0.16202397743300423
Quanzhou,CABS_LCC_W3_K30_B5,0.06,0.0706981664315938
Quanzhou,CABS_LCC_W3_K30_B5,0.07,0.04231311706629055
Quanzhou,CABS_LCC_W3_K30_B5,0.08,0.027503526093088856
Quanzhou,CABS_LCC_W3_K30_B5,0.09,0.02080394922425952
Quanzhou,CABS_LCC_W3_K30_B5,0.1,0.017806770098730607
Quanzhou,CABS_LCC_W3_K30_B5,0.11,0.014280677009873061
Quanzhou,CABS_LCC_W3_K30_B5,0.12,0.012165021156558533
Quanzhou,CABS_LCC_W3_K30_B5,0.13,0.010754583921015515
Quanzhou,CABS_LCC_W3_K30_B5,0.14,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.15,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.16,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.17,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.18,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.19,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.2,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.21,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.22,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.23,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.24,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.25,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.26,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.27,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.28,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.29,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.3,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.31,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.32,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.33,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.34,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.35000000000000003,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.36,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.37,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.38,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.39,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.4,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.41000000000000003,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.42,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.43,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.44,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.45,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.46,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.47000000000000003,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.48,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.49,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.5,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.51,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.52,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.53,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.54,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.55,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.56,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.5700000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.58,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.59,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.6,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.61,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.62,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.63,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.64,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.65,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.66,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.67,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.68,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.6900000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.7000000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.71,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.72,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.73,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.74,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.75,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.76,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.77,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.78,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.79,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.8,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.81,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.8200000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.8300000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.84,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.85,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.86,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.87,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.88,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.89,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.9,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.91,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.92,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.93,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.9400000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.9500000000000001,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.96,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.97,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.98,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,0.99,0.009873060648801129
Quanzhou,CABS_LCC_W3_K30_B5,1.0,0.009873060648801129
Shenyang,CABS_LCC_W3_K30_B5,0.0,0.9808461538461538
Shenyang,CABS_LCC_W3_K30_B5,0.01,0.9583846153846154
Shenyang,CABS_LCC_W3_K30_B5,0.02,0.9413076923076923
Shenyang,CABS_LCC_W3_K30_B5,0.03,0.9017692307692308
Shenyang,CABS_LCC_W3_K30_B5,0.04,0.6063846153846154
Shenyang,CABS_LCC_W3_K30_B5,0.05,0.1983076923076923
Shenyang,CABS_LCC_W3_K30_B5,0.06,0.13192307692307692
Shenyang,CABS_LCC_W3_K30_B5,0.07,0.04807692307692308
Shenyang,CABS_LCC_W3_K30_B5,0.08,0.028923076923076923
Shenyang,CABS_LCC_W3_K30_B5,0.09,0.022076923076923077
Shenyang,CABS_LCC_W3_K30_B5,0.1,0.016846153846153848
Shenyang,CABS_LCC_W3_K30_B5,0.11,0.01353846153846154
Shenyang,CABS_LCC_W3_K30_B5,0.12,0.011384615384615385
Shenyang,CABS_LCC_W3_K30_B5,0.13,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.14,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.15,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.16,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.17,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.18,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.19,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.2,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.21,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.22,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.23,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.24,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.25,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.26,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.27,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.28,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.29,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.3,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.31,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.32,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.33,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.34,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.35000000000000003,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.36,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.37,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.38,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.39,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.4,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.41000000000000003,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.42,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.43,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.44,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.45,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.46,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.47000000000000003,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.48,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.49,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.5,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.51,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.52,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.53,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.54,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.55,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.56,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.5700000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.58,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.59,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.6,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.61,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.62,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.63,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.64,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.65,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.66,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.67,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.68,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.6900000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.7000000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.71,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.72,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.73,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.74,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.75,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.76,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.77,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.78,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.79,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.8,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.81,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.8200000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.8300000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.84,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.85,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.86,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.87,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.88,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.89,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.9,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.91,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.92,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.93,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.9400000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.9500000000000001,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.96,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.97,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.98,0.01
Shenyang,CABS_LCC_W3_K30_B5,0.99,0.01
Shenyang,CABS_LCC_W3_K30_B5,1.0,0.01
Zhengzhou,CABS_LCC_W3_K30_B5,0.0,0.9807902204758786
Zhengzhou,CABS_LCC_W3_K30_B5,0.01,0.9288364985810958
Zhengzhou,CABS_LCC_W3_K30_B5,0.02,0.9113730626500764
Zhengzhou,CABS_LCC_W3_K30_B5,0.03,0.8362802881466929
Zhengzhou,CABS_LCC_W3_K30_B5,0.04,0.5404933420650513
Zhengzhou,CABS_LCC_W3_K30_B5,0.05,0.10761842392490722
Zhengzhou,CABS_LCC_W3_K30_B5,0.06,0.024448810303427198
Zhengzhou,CABS_LCC_W3_K30_B5,0.07,0.018664047151277015
Zhengzhou,CABS_LCC_W3_K30_B5,0.08,0.016481117659899586
Zhengzhou,CABS_LCC_W3_K30_B5,0.09,0.014843920541366514
Zhengzhou,CABS_LCC_W3_K30_B5,0.1,0.0129884304736957
Zhengzhou,CABS_LCC_W3_K30_B5,0.11,0.011678672778869243
Zhengzhou,CABS_LCC_W3_K30_B5,0.12,0.010259768609473915
Zhengzhou,CABS_LCC_W3_K30_B5,0.13,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.14,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.15,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.16,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.17,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.18,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.19,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.2,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.21,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.22,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.23,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.24,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.25,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.26,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.27,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.28,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.29,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.3,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.31,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.32,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.33,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.34,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.35000000000000003,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.36,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.37,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.38,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.39,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.4,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.41000000000000003,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.42,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.43,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.44,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.45,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.46,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.47000000000000003,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.48,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.49,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.5,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.51,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.52,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.53,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.54,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.55,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.56,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.5700000000000001,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.58,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.59,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.6,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.61,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.62,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.63,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.64,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.65,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.66,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.67,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.68,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.6900000000000001,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.7000000000000001,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.71,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.72,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.73,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.74,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.75,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.76,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.77,0.0099323291857673
Zhengzhou,CABS_LCC_W3_K30_B5,0.78,0.0099323291857673
