City,Strategy,q,P_q_Official
Chengdu,Closeness,0.32,0.5015846994535519
Chengdu,Closeness,0.33,0.5001639344262295
Chengdu,Closeness,0.34,0.4478688524590164
Chengdu,Closeness,0.35000000000000003,0.44704918032786883
Chengdu,Closeness,0.36,0.4465027322404372
Chengdu,Closeness,0.37,0.44546448087431695
Chengdu,Closeness,0.38,0.44513661202185795
Chengdu,Closeness,0.39,0.44431693989071036
Chengdu,Closeness,0.4,0.44371584699453553
Chengdu,Closeness,0.41000000000000003,0.4426775956284153
Chengdu,Closeness,0.42,0.44103825136612024
Chengdu,Closeness,0.43,0.4399453551912568
Chengdu,Closeness,0.44,0.43775956284153006
Chengdu,Closeness,0.45,0.43726775956284153
Chengdu,Closeness,0.46,0.4363934426229508
Chengdu,Closeness,0.47000000000000003,0.4358469945355191
Chengdu,Closeness,0.48,0.43508196721311476
Chengdu,Closeness,0.49,0.43420765027322406
Chengdu,Closeness,0.5,0.433551912568306
Chengdu,Closeness,0.51,0.41885245901639345
Chengdu,Closeness,0.52,0.41295081967213115
Chengdu,Closeness,0.53,0.40584699453551915
Chengdu,Closeness,0.54,0.3972131147540984
Chengdu,Closeness,0.55,0.38699453551912566
Chengdu,Closeness,0.56,0.37830601092896177
Chengdu,Closeness,0.5700000000000001,0.36972677595628417
Chengdu,Closeness,0.58,0.3566666666666667
Chengdu,Closeness,0.59,0.3433879781420765
Chengdu,Closeness,0.6,0.3102185792349727
Chengdu,Closeness,0.61,0.25923497267759565
Chengdu,Closeness,0.62,0.25136612021857924
Chengdu,Closeness,0.63,0.2426775956284153
Chengdu,Closeness,0.64,0.236120218579235
Chengdu,Closeness,0.65,0.22939890710382513
Chengdu,Closeness,0.66,0.22027322404371585
Chengdu,Closeness,0.67,0.20677595628415302
Chengdu,Closeness,0.68,0.20087431693989072
Chengdu,Closeness,0.6900000000000001,0.16704918032786886
Chengdu,Closeness,0.7000000000000001,0.12459016393442623
Chengdu,Closeness,0.71,0.11311475409836065
Chengdu,Closeness,0.72,0.10098360655737705
Chengdu,Closeness,0.73,0.06792349726775956
Chengdu,Closeness,0.74,0.06628415300546447
Chengdu,Closeness,0.75,0.06469945355191258
Chengdu,Closeness,0.76,0.06284153005464481
Chengdu,Closeness,0.77,0.06103825136612022
Chengdu,Closeness,0.78,0.05748633879781421
Chengdu,Closeness,0.79,0.052896174863387976
Chengdu,Closeness,0.8,0.051092896174863386
Chengdu,Closeness,0.81,0.0453551912568306
Chengdu,Closeness,0.8200000000000001,0.04273224043715847
Chengdu,Closeness,0.8300000000000001,0.04060109289617486
Chengdu,Closeness,0.84,0.03584699453551913
Chengdu,Closeness,0.85,0.03158469945355191
Chengdu,Closeness,0.86,0.016065573770491802
Chengdu,Closeness,0.87,0.014808743169398907
Chengdu,Closeness,0.88,0.012295081967213115
Chengdu,Closeness,0.89,0.011038251366120218
Chengdu,Closeness,0.9,0.008907103825136611
Chengdu,Closeness,0.91,0.005628415300546448
Chengdu,Closeness,0.92,0.004153005464480874
Chengdu,Closeness,0.93,0.003825136612021858
Chengdu,Closeness,0.9400000000000001,0.002459016393442623
Chengdu,Closeness,0.9500000000000001,0.0021311475409836068
Chengdu,Closeness,0.96,0.0009836065573770492
Chengdu,Closeness,0.97,0.0007103825136612022
Chengdu,Closeness,0.98,0.0004371584699453552
Chengdu,Closeness,0.99,0.0002185792349726776
Chengdu,Closeness,1.0,0.0
Dalian,Degree,0.0,0.9092245497978684
Dalian,Degree,0.01,0.8579198823961779
Dalian,Degree,0.02,0.8238147739801543
Dalian,Degree,0.03,0.7638368246968027
Dalian,Degree,0.04,0.7330393237780228
Dalian,Degree,0.05,0.7051084160235208
Dalian,Degree,0.06,0.6604924660051452
Dalian,Degree,0.07,0.6121278941565601
Dalian,Degree,0.08,0.5716280779125321
Dalian,Degree,0.09,0.4902609334803381
Dalian,Degree,0.1,0.4552002940095553
Dalian,Degree,0.11,0.4269753766997427
Dalian,Degree,0.12,0.3760382212421904
Dalian,Degree,0.13,0.24490995957368614
Dalian,Degree,0.14,0.18074237412715913
Dalian,Degree,0.15,0.12657111356119075
Dalian,Degree,0.16,0.09187798603454612
Dalian,Degree,0.17,0.07122381477398015
Dalian,Degree,0.18,0.03667769202499081
Dalian,Degree,0.19,0.03667769202499081
Dalian,Degree,0.2,0.036163175303197355
Dalian,Degree,0.21,0.03520764424843807
Dalian,Degree,0.22,0.03520764424843807
Dalian,Degree,0.23,0.03520764424843807
Dalian,Degree,0.24,0.03520764424843807
Dalian,Degree,0.25,0.03520764424843807
Dalian,Degree,0.26,0.03520764424843807
Dalian,Degree,0.27,0.03520764424843807
Dalian,Degree,0.28,0.03520764424843807
Dalian,Degree,0.29,0.03520764424843807
Dalian,Degree,0.3,0.03520764424843807
Dalian,Degree,0.31,0.03520764424843807
Dalian,Degree,0.32,0.03520764424843807
Dalian,Degree,0.33,0.03520764424843807
Dalian,Degree,0.34,0.03520764424843807
Dalian,Degree,0.35000000000000003,0.03520764424843807
Dalian,Degree,0.36,0.03520764424843807
Dalian,Degree,0.37,0.03520764424843807
Dalian,Degree,0.38,0.03439911797133407
Dalian,Degree,0.39,0.032855567805953695
Dalian,Degree,0.4,0.024255788313120176
Dalian,Degree,0.41000000000000003,0.022197721425946344
Dalian,Degree,0.42,0.022197721425946344
Dalian,Degree,0.43,0.022197721425946344
Dalian,Degree,0.44,0.022124219037118708
Dalian,Degree,0.45,0.022124219037118708
Dalian,Degree,0.46,0.021977214259463432
Dalian,Degree,0.47000000000000003,0.021609702315325247
Dalian,Degree,0.48,0.021609702315325247
Dalian,Degree,0.49,0.021609702315325247
Dalian,Degree,0.5,0.021609702315325247
Dalian,Degree,0.51,0.021609702315325247
Dalian,Degree,0.52,0.021609702315325247
Dalian,Degree,0.53,0.021609702315325247
Dalian,Degree,0.54,0.021609702315325247
Dalian,Degree,0.55,0.021609702315325247
Dalian,Degree,0.56,0.019845644983461964
Dalian,Degree,0.5700000000000001,0.0185226019845645
Dalian,Degree,0.58,0.013891951488423374
Dalian,Degree,0.59,0.012862918044836457
Dalian,Degree,0.6,0.009555310547592797
Dalian,Degree,0.61,0.007644248438074238
Dalian,Degree,0.62,0.0053656743844174935
Dalian,Degree,0.63,0.0019110621095185594
Dalian,Degree,0.64,0.0015435501653803748
Dalian,Degree,0.65,0.0015435501653803748
Dalian,Degree,0.66,0.0015435501653803748
Dalian,Degree,0.67,0.0015435501653803748
Dalian,Degree,0.68,0.0015435501653803748
Dalian,Degree,0.6900000000000001,0.0015435501653803748
Dalian,Degree,0.7000000000000001,0.0015435501653803748
Dalian,Degree,0.71,0.0015435501653803748
Dalian,Degree,0.72,0.0015435501653803748
Dalian,Degree,0.73,0.0011760382212421903
Dalian,Degree,0.74,0.0011760382212421903
Dalian,Degree,0.75,0.0011760382212421903
Dalian,Degree,0.76,0.0011760382212421903
Dalian,Degree,0.77,0.0011760382212421903
Dalian,Degree,0.78,0.0005145167217934582
Dalian,Degree,0.79,0.0003675119441381845
Dalian,Degree,0.8,0.0003675119441381845
Dalian,Degree,0.81,0.00014700477765527378
Dalian,Degree,0.8200000000000001,0.00014700477765527378
Dalian,Degree,0.8300000000000001,0.00014700477765527378
Dalian,Degree,0.84,0.00014700477765527378
Dalian,Degree,0.85,0.00014700477765527378
Dalian,Degree,0.86,0.00014700477765527378
Dalian,Degree,0.87,0.00014700477765527378
Dalian,Degree,0.88,0.00014700477765527378
Dalian,Degree,0.89,0.00014700477765527378
Dalian,Degree,0.9,0.00014700477765527378
Dalian,Degree,0.91,0.00014700477765527378
Dalian,Degree,0.92,0.00014700477765527378
Dalian,Degree,0.93,0.00014700477765527378
Dalian,Degree,0.9400000000000001,0.00014700477765527378
Dalian,Degree,0.9500000000000001,0.00014700477765527378
Dalian,Degree,0.96,0.00014700477765527378
Dalian,Degree,0.97,0.00014700477765527378
Dalian,Degree,0.98,0.00014700477765527378
Dalian,Degree,0.99,0.00014700477765527378
Dalian,Degree,1.0,0.0
Dalian,Betweenness,0.0,0.9092245497978684
Dalian,Betweenness,0.01,0.8009555310547593
Dalian,Betweenness,0.02,0.7847850055126792
Dalian,Betweenness,0.03,0.7527379639838295
Dalian,Betweenness,0.04,0.617199558985667
Dalian,Betweenness,0.05,0.5550900404263138
Dalian,Betweenness,0.06,0.3608967291436972
Dalian,Betweenness,0.07,0.2887173833149577
Dalian,Betweenness,0.08,0.23748621830209482
Dalian,Betweenness,0.09,0.2260933480338111
Dalian,Betweenness,0.1,0.2159500183755972
Dalian,Betweenness,0.11,0.11914737228959942
Dalian,Betweenness,0.12,0.11466372657111357
Dalian,Betweenness,0.13,0.08438074237412715
Dalian,Betweenness,0.14,0.05145167217934583
Dalian,Betweenness,0.15,0.0488055861815509
Dalian,Betweenness,0.16,0.045350973906651965
Dalian,Betweenness,0.17,0.04498346196251378
Dalian,Betweenness,0.18,0.04358691657478868
Dalian,Betweenness,0.19,0.04241087835354649
Dalian,Betweenness,0.2,0.036824696802646086
Dalian,Betweenness,0.21,0.03660418963616317
Dalian,Betweenness,0.22,0.03631018008085263
Dalian,Betweenness,0.23,0.0356486585814039
Dalian,Betweenness,0.24,0.027416391032708563
Dalian,Betweenness,0.25,0.018816611539875044
Dalian,Betweenness,0.26,0.01866960676221977
Dalian,Betweenness,0.27,0.016464535097390664
Dalian,Betweenness,0.28,0.016023520764424842
Dalian,Betweenness,0.29,0.015509004042631386
Dalian,Betweenness,0.3,0.013156927600147006
Dalian,Betweenness,0.31,0.007938257993384785
Dalian,Betweenness,0.32,0.007938257993384785
Dalian,Betweenness,0.33,0.007938257993384785
Dalian,Betweenness,0.34,0.007938257993384785
Dalian,Betweenness,0.35000000000000003,0.007938257993384785
Dalian,Betweenness,0.36,0.007938257993384785
Dalian,Betweenness,0.37,0.007938257993384785
Dalian,Betweenness,0.38,0.007938257993384785
Dalian,Betweenness,0.39,0.007938257993384785
