City,Strategy,q,Q_bc_Teammate
Chengdu,CI_Radius2,1.0,0.0
Chengdu,CoreHD,0.0,0.8826229508196721
Chengdu,CoreHD,0.01,0.8576639344262296
Chengdu,CoreHD,0.02,0.8021174863387978
Chengdu,CoreHD,0.03,0.7567896174863388
Chengdu,CoreHD,0.04,0.7106967213114754
Chengdu,CoreHD,0.05,0.6775819672131147
Chengdu,CoreHD,0.06,0.6498497267759562
Chengdu,CoreHD,0.07,0.603811475409836
Chengdu,CoreHD,0.08,0.57224043715847
Chengdu,CoreHD,0.09,0.5331147540983607
Chengdu,CoreHD,0.1,0.493688524590164
Chengdu,CoreHD,0.11,0.45737704918032784
Chengdu,CoreHD,0.12,0.3950273224043716
Chengdu,CoreHD,0.13,0.32103825136612024
Chengdu,CoreHD,0.14,0.2092349726775956
Chengdu,CoreHD,0.15,0.12939890710382512
Chengdu,CoreHD,0.16,0.03751366120218579
Chengdu,CoreHD,0.17,0.013087431693989071
Chengdu,CoreHD,0.18,0.012718579234972677
Chengdu,CoreHD,0.19,0.009467213114754099
Chengdu,CoreHD,0.2,0.009467213114754099
Chengdu,CoreHD,0.21,0.009467213114754099
Chengdu,CoreHD,0.22,0.009467213114754099
Chengdu,CoreHD,0.23,0.009467213114754099
Chengdu,CoreHD,0.24,0.009467213114754099
Chengdu,CoreHD,0.25,0.009467213114754099
Chengdu,CoreHD,0.26,0.009057377049180328
Chengdu,CoreHD,0.27,0.008620218579234973
Chengdu,CoreHD,0.28,0.008620218579234973
Chengdu,CoreHD,0.29,0.008046448087431693
Chengdu,CoreHD,0.3,0.008046448087431693
Chengdu,CoreHD,0.31,0.008046448087431693
Chengdu,CoreHD,0.32,0.008046448087431693
Chengdu,CoreHD,0.33,0.008046448087431693
Chengdu,CoreHD,0.34,0.008046448087431693
Chengdu,CoreHD,0.35000000000000003,0.007308743169398907
Chengdu,CoreHD,0.36,0.00657103825136612
Chengdu,CoreHD,0.37,0.005450819672131148
Chengdu,CoreHD,0.38,0.005450819672131148
Chengdu,CoreHD,0.39,0.005450819672131148
Chengdu,CoreHD,0.4,0.005450819672131148
Chengdu,CoreHD,0.41000000000000003,0.005450819672131148
Chengdu,CoreHD,0.42,0.005450819672131148
Chengdu,CoreHD,0.43,0.005450819672131148
Chengdu,CoreHD,0.44,0.005450819672131148
Chengdu,CoreHD,0.45,0.005450819672131148
Chengdu,CoreHD,0.46,0.005450819672131148
Chengdu,CoreHD,0.47000000000000003,0.005450819672131148
Chengdu,CoreHD,0.48,0.005450819672131148
Chengdu,CoreHD,0.49,0.005450819672131148
Chengdu,CoreHD,0.5,0.005450819672131148
Chengdu,CoreHD,0.51,0.003592896174863388
Chengdu,CoreHD,0.52,0.0033743169398907104
Chengdu,CoreHD,0.53,0.0033469945355191254
Chengdu,CoreHD,0.54,0.0033469945355191254
Chengdu,CoreHD,0.55,0.0031010928961748632
Chengdu,CoreHD,0.56,0.0031010928961748632
Chengdu,CoreHD,0.5700000000000001,0.0031010928961748632
Chengdu,CoreHD,0.58,0.0031010928961748632
Chengdu,CoreHD,0.59,0.0017622950819672133
Chengdu,CoreHD,0.6,0.0014890710382513663
Chengdu,CoreHD,0.61,0.0014890710382513663
Chengdu,CoreHD,0.62,0.0013524590163934427
Chengdu,CoreHD,0.63,0.0013524590163934427
Chengdu,CoreHD,0.64,0.0013524590163934427
Chengdu,CoreHD,0.65,0.0013524590163934427
Chengdu,CoreHD,0.66,0.0013524590163934427
Chengdu,CoreHD,0.67,0.0013524590163934427
Chengdu,CoreHD,0.68,0.0013524590163934427
Chengdu,CoreHD,0.6900000000000001,0.0013524590163934427
Chengdu,CoreHD,0.7000000000000001,0.0013524590163934427
Chengdu,CoreHD,0.71,0.0013524590163934427
Chengdu,CoreHD,0.72,0.0013524590163934427
Chengdu,CoreHD,0.73,0.0013524590163934427
Chengdu,CoreHD,0.74,0.0013524590163934427
Chengdu,CoreHD,0.75,0.0013524590163934427
Chengdu,CoreHD,0.76,0.0013524590163934427
Chengdu,CoreHD,0.77,0.0011612021857923499
Chengdu,CoreHD,0.78,0.0011612021857923499
Chengdu,CoreHD,0.79,0.001133879781420765
Chengdu,CoreHD,0.8,0.0010245901639344263
Chengdu,CoreHD,0.81,0.0009153005464480875
Chengdu,CoreHD,0.8200000000000001,0.0005601092896174863
Chengdu,CoreHD,0.8300000000000001,0.0005601092896174863
Chengdu,CoreHD,0.84,0.00047814207650273224
Chengdu,CoreHD,0.85,0.00023224043715846995
Chengdu,CoreHD,0.86,0.00020491803278688525
Chengdu,CoreHD,0.87,0.00015027322404371585
Chengdu,CoreHD,0.88,9.562841530054645e-05
Chengdu,CoreHD,0.89,9.562841530054645e-05
Chengdu,CoreHD,0.9,9.562841530054645e-05
Chengdu,CoreHD,0.91,9.562841530054645e-05
Chengdu,CoreHD,0.92,9.562841530054645e-05
Chengdu,CoreHD,0.93,9.562841530054645e-05
Chengdu,CoreHD,0.9400000000000001,9.562841530054645e-05
Chengdu,CoreHD,0.9500000000000001,9.562841530054645e-05
Chengdu,CoreHD,0.96,9.562841530054645e-05
Chengdu,CoreHD,0.97,9.562841530054645e-05
Chengdu,CoreHD,0.98,9.562841530054645e-05
Chengdu,CoreHD,0.99,9.562841530054645e-05
Chengdu,CoreHD,1.0,0.0
Dalian,CI_Radius2,0.0,0.8106027195883866
Dalian,CI_Radius2,0.01,0.7970047776552738
