rank,node_id
1,17569
2,8643
3,8316
4,9003
5,9961
6,10528
7,10677
8,11538
9,12015
10,12361
11,12603
12,13291
13,13483
14,16695
15,18668
16,18779
17,20020
18,22666
19,22680
20,23544
21,24000
22,25059
23,25076
24,25219
25,26399
26,27100
27,29102
28,29109
29,30583
30,35412
31,2865
32,15508
33,15608
34,24073
35,31261
36,21431
37,3598
38,3632
39,12871
40,33281
41,36962
42,269
43,1099
44,1197
45,1327
46,1985
47,1987
48,2239
49,2255
50,2655
51,7439
52,3592
53,6093
54,9375
55,10627
56,12071
57,12802
58,12878
59,15622
60,16435
61,18750
62,19575
63,25356
64,25800
65,26208
66,29821
67,33847
68,34183
69,8418
70,9413
71,16074
72,16273
73,31925
74,32299
75,6186
76,6227
77,11627
78,2804
79,3133
80,3203
81,3278
82,3506
83,4389
84,4573
85,5068
86,5408
87,5420
88,5544
89,5604
90,6014
91,6166
92,6209
93,6342
94,6692
95,6845
96,6940
97,7147
98,7975
99,8108
100,8121
101,10135
102,12863
103,13675
104,23072
105,23105
106,23349
107,23365
108,34557
109,36536
110,8738
111,11553
112,24489
113,27254
114,37749
115,7395
116,5391
117,5675
118,7287
119,8288
120,8292
121,8452
122,8519
123,8750
124,8760
125,9172
126,9252
127,9262
128,9379
129,9662
130,9718
131,9815
132,10028
133,10534
134,11159
135,11586
136,11744
137,12220
138,12223
139,12331
140,12348
141,12358
142,12391
143,12425
144,12628
145,12666
146,12851
147,13117
148,13184
149,14825
150,15073
151,15079
152,15270
153,24918
154,24922
155,25006
156,19480
157,22176
158,27520
159,30579
160,9552
161,7984
162,9640
163,10143
164,13088
165,14639
166,14713
167,15052
168,15066
169,15233
170,15277
171,15313
172,15335
173,15409
174,15674
175,15938
176,15939
177,16241
178,16267
179,16664
180,16871
181,17017
182,17350
183,17354
184,17536
185,17811
186,18511
187,18689
188,18865
189,19221
190,19225
191,19297
192,19310
193,19587
194,19592
195,19606
196,19613
197,19705
198,19953
199,20222
200,20263
201,16776
202,21273
203,25256
204,5260
205,8565
206,13968
207,19640
208,30310
209,1295
210,1423
211,1608
212,1784
213,2083
214,2093
215,4602
216,6147
217,6718
218,6754
219,7128
220,7143
221,7198
222,7221
223,7686
224,10566
225,11117
226,14879
227,16112
228,16616
229,16740
230,19754
231,19782
232,19787
233,20796
234,20803
235,20922
236,20939
237,20958
238,20994
239,21025
240,21088
241,21163
242,21402
243,21494
244,21566
245,21640
246,21721
247,22046
248,22182
249,22310
250,22490
251,25979
252,27024
253,27028
254,253
255,257
256,2413
257,2427
258,2456
259,2468
260,2480
261,4139
262,4148
263,4406
264,5164
265,5659
266,12800
267,18157
268,19104
269,19136
270,22661
271,22926
272,22931
273,23737
274,24296
275,24555
276,24692
277,24704
278,24717
279,24750
280,24753
281,24901
282,24909
283,24930
284,24990
285,25071
286,25106
287,25166
288,25180
289,25266
290,25726
291,26000
292,26010
293,26453
294,26711
295,26941
296,26949
297,27044
298,27292
299,27500
300,27645
301,29249
302,8673
303,8144
304,8666
305,9313
306,9329
307,10543
308,10807
309,10827
310,18890
311,19375
312,22782
313,22792
314,24708
315,25718
316,26634
317,26981
318,27083
319,27547
320,27980
321,28340
322,28493
323,28540
324,28619
325,28669
326,28673
327,28911
328,28948
329,28963
330,29052
331,29144
332,29214
333,29218
334,29371
335,29504
336,30847
337,31189
338,31776
339,31798
340,32122
341,32130
342,32445
343,33111
344,33261
345,33302
346,33909
347,34015
348,34170
349,34198
350,34376
351,11005
352,11574
353,15589
354,15687
355,15710
356,15750
357,16431
358,23880
359,27831
360,27893
361,29081
362,32211
363,32668
364,32866
365,35690
366,36268
367,4318
368,4319
369,4581
370,4638
371,4647
372,5151
373,5587
374,6696
375,6870
376,6974
377,7156
378,7263
379,7478
380,7667
381,7988
382,7992
383,8100
384,8973
385,9415
386,9464
387,9652
388,9781
389,9899
390,9940
391,10006
392,10090
393,10156
394,10240
395,10375
396,10442
397,10494
398,10723
399,10727
400,10812
401,32233
402,7173
403,7504
404,7570
405,21631
406,21845
407,22696
408,22714
409,23110
410,23340
411,27040
412,31518
413,32837
414,32849
415,7109
416,7230
417,7596
418,9506
419,10823
420,10978
421,11557
422,11584
423,11601
424,11648
425,11912
426,12214
427,12776
428,12961
429,13013
430,13050
431,13724
432,14213
433,14230
434,14459
435,15089
436,15199
437,15207
438,15434
439,15494
440,15629
441,15643
442,16577
443,16633
444,16678
445,16718
446,17791
447,17815
448,17910
449,18775
450,18855
451,19946
452,22829
453,23187
454,23243
455,23286
