City,Strategy,q,Q_bc_Teammate
Dongguan,CABS_W3_K30_B5,0.39,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.4,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.41000000000000003,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.42,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.43,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.44,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.45,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.46,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.47000000000000003,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.48,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.49,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.5,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.51,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.52,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.53,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.54,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.55,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.56,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.5700000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.58,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.59,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.6,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.61,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.62,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.63,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.64,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.65,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.66,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.67,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.68,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.6900000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.7000000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.71,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.72,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.73,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.74,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.75,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.76,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.77,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.78,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.79,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.8,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.81,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.8200000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.8300000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.84,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.85,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.86,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.87,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.88,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.89,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.9,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.91,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.92,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.93,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.9400000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.9500000000000001,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.96,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.97,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.98,0.005411906193625977
Dongguan,CABS_W3_K30_B5,0.99,0.005411906193625977
Dongguan,CABS_W3_K30_B5,1.0,0.005411906193625977
Harbin,CABS_W3_K30_B5,0.0,0.8127388831919455
Harbin,CABS_W3_K30_B5,0.01,0.6725785401323763
Harbin,CABS_W3_K30_B5,0.02,0.6395543954507319
Harbin,CABS_W3_K30_B5,0.03,0.4448820732730493
Harbin,CABS_W3_K30_B5,0.04,0.0993754078493521
Harbin,CABS_W3_K30_B5,0.05,0.03169572107765452
Harbin,CABS_W3_K30_B5,0.06,0.01733942388365806
Harbin,CABS_W3_K30_B5,0.07,0.01421646313041857
Harbin,CABS_W3_K30_B5,0.08,0.012957956558217581
Harbin,CABS_W3_K30_B5,0.09,0.012165563531276218
Harbin,CABS_W3_K30_B5,0.1,0.010021441223081943
Harbin,CABS_W3_K30_B5,0.11,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.12,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.13,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.14,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.15,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.16,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.17,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.18,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.19,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.2,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.21,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.22,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.23,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.24,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.25,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.26,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.27,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.28,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.29,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.3,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.31,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.32,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.33,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.34,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.35000000000000003,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.36,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.37,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.38,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.39,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.4,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.41000000000000003,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.42,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.43,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.44,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.45,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.46,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.47000000000000003,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.48,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.49,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.5,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.51,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.52,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.53,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.54,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.55,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.56,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.5700000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.58,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.59,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.6,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.61,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.62,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.63,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.64,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.65,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.66,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.67,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.68,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.6900000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.7000000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.71,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.72,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.73,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.74,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.75,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.76,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.77,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.78,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.79,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.8,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.81,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.8200000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.8300000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.84,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.85,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.86,0.0064090612473198475
