City,Strategy,q,Q_bc_Teammate
Chengdu,CABS_LCC_W3_K30_B5,0.87,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.88,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.89,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.9,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.91,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.92,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.93,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.9400000000000001,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.9500000000000001,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.96,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.97,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.98,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,0.99,0.006229508196721312
Chengdu,CABS_LCC_W3_K30_B5,1.0,0.006229508196721312
Dalian,CABS_LCC_W3_K30_B5,0.0,0.8106027195883866
Dalian,CABS_LCC_W3_K30_B5,0.01,0.7156008820286659
Dalian,CABS_LCC_W3_K30_B5,0.02,0.46381844909959574
Dalian,CABS_LCC_W3_K30_B5,0.03,0.13601617052554207
Dalian,CABS_LCC_W3_K30_B5,0.04,0.07048879088570378
Dalian,CABS_LCC_W3_K30_B5,0.05,0.04255788313120176
Dalian,CABS_LCC_W3_K30_B5,0.06,0.01209114296214627
Dalian,CABS_LCC_W3_K30_B5,0.07,0.008195516354281514
Dalian,CABS_LCC_W3_K30_B5,0.08,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.09,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.1,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.11,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.12,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.13,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.14,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.15,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.16,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.17,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.18,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.19,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.2,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.21,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.22,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.23,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.24,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.25,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.26,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.27,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.28,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.29,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.3,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.31,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.32,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.33,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.34,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.35000000000000003,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.36,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.37,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.38,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.39,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.4,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.41000000000000003,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.42,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.43,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.44,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.45,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.46,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.47000000000000003,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.48,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.49,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.5,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.51,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.52,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.53,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.54,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.55,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.56,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.5700000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.58,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.59,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.6,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.61,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.62,0.007166482910694598
