rank,node_id
1,23754
2,9271
3,11613
4,21792
5,22257
6,26852
7,1075
8,1863
9,3695
10,4575
11,4608
12,4783
13,6478
14,6903
15,7174
16,7272
17,7897
18,8155
19,9348
20,9672
21,11954
22,13343
23,18072
24,18473
25,18931
26,18987
27,18997
28,19824
29,19895
30,20214
31,20453
32,20725
33,20875
34,21235
35,21509
36,21537
37,22232
38,22794
39,23540
40,25353
41,25663
42,26009
43,26973
44,27335
45,27696
46,27776
47,29279
48,29868
49,29904
50,31347
51,27612
52,4418
53,20503
54,5467
55,5567
56,8958
57,9095
58,11362
59,13585
60,16292
61,17231
62,22978
63,23059
64,23112
65,23212
66,23732
67,23792
68,24216
69,24935
70,25520
71,26162
72,26410
73,26814
74,26839
75,27727
76,28289
77,30681
78,32223
79,32590
80,33299
81,34779
82,2236
83,4593
84,9161
85,9476
86,9492
87,9858
88,10754
89,20197
90,22597
91,23986
92,26715
93,28083
94,28086
95,33926
96,10814
97,36710
98,2420
99,9119
100,9807
101,17078
102,4892
103,5992
104,8120
105,12936
106,12973
107,13800
108,17082
109,17190
110,18381
111,19708
112,20458
113,21758
114,22072
115,22227
116,22469
117,22607
118,23027
119,23097
120,23238
121,23580
122,23801
123,24000
124,27320
125,32013
126,33318
127,998
128,7642
129,14875
130,16573
131,16664
132,18441
133,19605
134,22933
135,30002
136,31627
137,35820
138,7724
139,9898
140,9917
141,11598
142,15721
143,15911
144,20420
145,27555
146,29921
147,475
148,886
149,1018
150,1022
151,19702
152,19392
153,2349
154,3189
155,3760
156,5913
157,9144
158,10553
159,16370
160,25779
161,26045
162,28727
163,29085
164,30059
165,30659
166,30854
167,33995
168,11841
169,13158
170,13688
171,14346
172,14736
173,15595
174,17581
175,17725
176,20479
177,22188
178,32379
179,33857
180,34592
181,19546
182,3159
183,19127
184,29817
185,36553
186,604
187,609
188,736
189,1326
190,1334
191,1425
192,1462
193,1510
194,1515
195,1888
196,2316
197,2337
198,2394
199,2922
200,2989
201,5543
202,11554
203,13494
204,14964
205,17698
206,18894
207,20685
208,21426
209,29057
210,7805
211,13909
212,15292
213,16646
214,17614
215,32005
216,32594
217,32720
218,11163
219,2993
220,4236
221,4244
222,4462
223,4528
224,4556
225,4597
226,4617
227,5574
228,5576
229,5831
230,6324
231,6339
232,6462
233,6497
234,6516
235,6592
236,6912
237,7429
238,7473
239,7558
240,7764
241,7776
242,7779
243,7982
244,8199
245,8241
246,8294
247,8298
248,8337
249,8345
250,8737
251,2199
252,18706
253,21394
254,26739
255,28416
256,34868
257,34954
258,5741
259,8260
260,19096
261,19757
262,33729
263,2195
264,2932
265,2934
266,2937
267,4443
268,5412
269,8764
270,8837
271,9184
272,9187
273,9459
274,9468
275,9714
276,9786
277,10593
278,10799
279,10837
280,11308
281,11417
282,11861
283,11873
284,12236
285,12410
286,12463
287,12674
288,12768
289,12890
290,12968
291,14045
292,14612
293,15884
294,16001
295,16014
296,16630
297,16698
298,16848
299,16893
300,17200
301,23255
302,17945
303,23569
304,2272
305,12925
306,17226
307,18106
308,21140
309,25841
310,27997
311,28297
312,28616
313,32030
314,617
315,4502
316,4506
317,4583
318,4587
319,7371
320,8434
321,10829
322,13217
323,13312
324,14440
325,14485
326,17335
327,17509
328,17783
329,17871
330,17918
331,18036
332,18270
333,18560
334,18647
335,18948
336,19223
337,19696
338,19767
339,19864
340,19929
341,19950
342,20046
343,20207
344,20675
345,20750
346,20766
347,20821
348,21734
349,21776
350,21817
