rank,node_id
1,17569
2,19575
3,8643
4,261
5,1327
6,3027
7,6107
8,7484
9,8108
10,9003
11,9834
12,10891
13,12008
14,12348
15,12457
16,12802
17,12814
18,13291
19,16539
20,20461
21,21845
22,23544
23,25022
24,25106
25,25285
26,25633
27,25972
28,26124
29,26208
30,28340
31,37721
32,7392
33,8100
34,11933
35,14841
36,20464
37,26239
38,28334
39,9552
40,2899
41,3291
42,3948
43,3994
44,7844
45,9375
46,14751
47,14953
48,33281
49,1197
50,1985
51,12893
52,5015
53,5058
54,8200
55,11455
56,11586
57,12168
58,13360
59,15871
60,16616
61,16695
62,18668
63,22666
64,24000
65,24364
66,28868
67,32426
68,33847
69,6835
70,10298
71,11509
72,16889
73,24351
74,30499
75,30579
76,12871
77,2804
78,3197
79,3978
80,4030
81,4032
82,4948
83,4977
84,5068
85,5083
86,5544
87,5604
88,5675
89,6093
90,6412
91,6459
92,6465
93,6616
94,6855
95,7132
96,7191
97,7260
98,7506
99,8144
100,8316
101,18865
102,22633
103,22893
104,24692
105,28493
106,29813
107,34183
108,23654
109,24489
110,24508
111,26414
112,2003
113,2459
114,2621
115,4389
116,7762
117,8022
118,8368
119,8714
120,8990
121,9252
122,9262
123,9428
124,9718
125,9815
126,10378
127,10485
128,10586
129,10677
130,10742
131,10807
132,10813
133,10827
134,11117
135,11538
136,11553
137,11806
138,12350
139,12540
140,13088
141,13117
142,13694
143,14172
144,14639
145,14713
146,14870
147,14879
148,14891
149,15139
150,15193
151,21431
152,19221
153,19225
154,21426
155,23344
156,24708
157,27649
158,34557
159,18656
160,23808
161,25116
162,15161
163,4406
164,8396
165,9481
166,9526
167,10207
168,10543
169,10566
170,13184
171,14960
172,15226
173,15277
174,15313
175,15389
176,15629
177,15674
178,15750
179,16328
180,16338
181,16664
182,16871
183,17879
184,17883
185,18438
186,18539
187,18621
188,18625
189,18890
190,19230
191,19236
192,19297
193,19370
194,19375
195,19587
196,19705
197,19873
198,19913
199,19917
200,19953
201,17536
202,20091
203,30583
204,32194
205,7760
206,13935
207,26998
208,14783
209,4148
210,9379
211,12421
212,13331
213,15233
214,16267
215,16813
216,17017
217,17025
218,18868
219,19999
220,20371
221,20421
222,20512
223,20796
224,20803
225,20939
226,20994
227,21268
228,21273
229,21338
230,21547
231,21631
232,21788
233,21903
234,22182
235,22328
236,22661
237,22696
238,22714
239,22916
240,23153
241,23187
242,23442
243,23446
244,23456
245,23459
246,23820
247,24296
248,24517
249,24750
250,24780
251,21494
252,29052
253,31925
254,12179
255,13581
256,17579
257,19606
258,20560
259,22702
260,22717
261,23755
262,24461
263,24568
264,24648
265,24901
266,25071
267,25210
268,25463
269,25979
270,26243
271,26453
272,26503
273,27100
274,27292
275,27642
276,28393
277,28540
278,28623
279,28628
280,28631
281,28963
282,29109
283,29144
284,29967
285,30750
286,30805
287,30847
288,31189
289,31776
290,32115
291,32668
292,32866
293,33261
294,33751
295,33909
296,34170
297,34376
298,35329
299,35587
300,36268
301,24055
302,12860
303,24073
304,22440
305,23917
306,24922
307,25219
308,25266
309,26146
310,26981
311,27083
312,27500
313,28619
314,29504
315,29821
316,32177
317,32605
318,33111
319,33302
320,36532
321,37652
322,37658
323,37661
324,37665
325,241
326,321
327,2082
328,2103
329,2870
330,4707
331,4866
332,5145
333,5346
334,5555
335,6565
336,6675
337,6696
338,6870
339,6936
340,7016
341,7028
342,7389
343,7708
344,7882
345,8511
346,8565
347,8973
348,9047
349,9352
350,9413
351,16357
352,23669
353,27089
354,27173
355,28669
356,28673
357,28788
358,31798
359,32122
360,32130
361,33400
362,33676
363,33680
364,33738
365,34015
366,34198
367,35690
368,4319
369,9415
370,9506
371,9572
372,9652
373,10494
374,10723
375,10758
376,10939
377,10978
378,11055
379,11399
380,11434
381,11653
382,11663
383,11702
384,11906
385,12061
386,12555
387,12703
388,12776
389,12806
390,12918
391,12961
392,13013
393,13045
394,13050
395,13596
396,13880
397,14060
398,14193
399,14308
400,14338
401,13411
402,21105
403,26880
404,15363
405,15409
406,15635
407,16241
408,16431
409,16740
410,16776
411,16798
412,19104
413,19136
414,20068
415,20111
416,20228
417,26010
418,26622
419,27980
420,32294
421,11167
422,11396
423,13330
424,13840
425,13960
426,14387
427,15355
428,15374
429,15508
430,15599
431,15618
432,15658
433,15678
434,15731
435,15804
436,15807
437,15813
438,15838
439,15948
440,16137
441,16238
442,16265
443,16282
444,16295
445,16346
446,16368
447,16369
448,16577
449,16741
450,16753
451,33768
452,28134
453,22490
454,23078
455,27859
456,29957
457,32849
458,33779
459,33867
460,35093
461,35110
462,35124
463,5887
464,16793
465,16806
466,17398
467,17663
468,17815
469,17822
470,17828
471,17910
472,18131
473,18150
474,18465
475,18700
476,18855
477,18917
478,19306
479,19869
480,19887
481,20811
482,21032
483,21055
484,21640
485,22766
486,23085
487,23158
488,23340
489,23349
490,23362
491,23365
492,23895
493,23898
494,23930
495,23932
496,24035
497,24071
498,24078
499,24483
500,24529
501,27673
502,34708
503,34827
504,35412
505,34465
506,24998
507,26842
508,27662
509,27664
510,27778
511,27796
512,27831
513,27921
514,27944
515,27970
516,32390
517,32408
518,33388
519,33426
520,33430
521,34325
522,34513
523,34587
524,34700
525,34783
526,34823
527,34877
528,34893
529,34909
530,34927
531,34951
532,35017
533,35026
534,35038
535,35052
536,35203
537,35438
538,35695
539,35745
540,24840
541,24890
542,25160
543,25360
544,25534
545,25678
546,25842
547,25858
548,25870
549,25884
550,25908
551,34508
552,34430
553,33214
554,25474
555,25478
556,32341
557,32891
558,33092
559,33252
560,34407
561,34427
562,34438
563,34469
564,34495
565,34500
566,34515
567,34575
568,34682
569,35604
570,35636
571,25442
572,26436
573,26466
574,26653
575,27272
576,28206
577,28208
578,28441
579,28468
580,30766
581,32334
582,32355
583,32419
584,32440
585,32445
586,32593
587,32612
588,32701
589,32719
590,32727
591,32730
592,32736
593,32737
594,32799
595,32862
596,32876
597,32889
598,32950
599,32951
600,33085
601,6431
602,6584
603,6665
604,6678
605,6795
606,6910
607,11312
608,11342
609,11720
610,11857
611,12510
612,12580
613,5122
614,5597
615,6025
616,6186
617,6227
618,7714
619,11627
620,4862
621,5463
622,5737
623,5763
624,6166
625,6209
626,6509
627,6513
628,6549
629,6800
630,6829
631,7692
632,8043
633,8203
634,8288
635,8292
636,8750
637,8847
638,8885
639,9640
640,9662
641,9667
642,9759
643,10028
644,10118
645,10135
646,10358
647,10627
648,11142
649,11159
650,11392
651,25213
652,28476
653,28948
654,28595
655,25166
656,25180
657,25203
658,25726
659,25837
660,26813
661,27702
662,27723
663,27893
664,28279
665,28362
666,28977
667,29060
668,29081
669,30354
670,30409
671,30430
672,30514
673,24930
674,24940
675,24995
676,25137
677,25176
678,25256
679,25324
680,25437
681,25723
682,25862
683,25959
684,26481
685,26783
686,26830
687,26983
688,27002
689,27058
690,27070
691,27368
692,27394
693,27498
694,27628
695,621
696,725
697,269
698,363
699,460
700,567
701,571
702,581
703,627
704,665
705,747
706,689
707,718
708,735
709,752
710,883
711,802
712,824
713,833
714,841
715,1416
716,889
717,907
718,914
719,936
720,1029
721,961
722,1013
723,1021
724,1040
725,1335
726,1052
727,1083
728,1112
729,1135
730,7147
731,28875
732,35141
733,32462
734,28970
735,33151
736,29227
737,29408
738,29422
739,29434
740,1777
741,1150
742,29447
743,1162
744,1170
745,31302
746,1177
747,1187
748,1205
749,1209
750,1532
751,1221
752,1235
753,1262
754,1304
755,1562
756,11291
757,1320
758,5432
759,1340
760,8309
761,1356
762,1381
763,1399
764,1419
765,1857
766,1434
767,1438
768,1464
769,1490
770,1806
771,1503
772,1518
773,1544
774,1552
775,1556
776,20916
777,33020
778,18511
779,18775
780,37563
781,33069
782,33082
783,29534
784,29588
785,1785
786,29596
787,1588
788,29601
789,1600
790,30521
791,1608
792,6982
793,33178
794,1620
795,1730
796,1646
797,1670
798,1695
799,7203
800,2007
801,1700
802,29614
803,8769
804,33200
805,12102
806,29624
807,29645
808,8911
809,33356
810,9648
811,29653
812,29657
813,34099
814,34124
815,34128
816,1707
817,1711
818,1749
819,1820
820,2239
821,8958
822,1828
823,9039
824,18943
825,2119
826,19310
827,1832
828,1843
829,9239
830,20020
831,1873
832,9306
833,19565
834,1887
835,12220
836,19579
837,1893
838,9560
839,19602
840,2127
841,19632
842,34350
843,1903
844,9806
845,34686
846,9976
847,19649
848,34415
849,1913
850,20222
851,1918
852,19782
853,1933
854,10083
855,2597
856,10479
857,10660
858,19814
859,19830
860,12267
861,19927
862,10715
863,19946
864,20643
865,33948
866,10863
867,29665
868,33536
869,11093
870,35562
871,11364
872,29690
873,21013
874,11453
875,34729
876,29861
877,34476
878,1943
879,1982
880,34791
881,30400
882,34484
883,1999
884,2030
885,2064
886,30407
887,33587
888,30417
889,30435
890,10350
891,30482
