排名,节点ID,X坐标,Y坐标,度数,介数中心性
2097,11112,531876.8738,4620922.2852,3,0.00374943
2098,31905,557560.2181,4644289.5985,3,0.00374623
2099,14394,532584.1337,4622396.2501,3,0.00374577
2100,35124,532596.8126,4730877.5076,3,0.00374513
2101,26857,537115.5091,4629911.7129,2,0.00374416
2102,678,494315.0152,4601302.992,4,0.00374344
2103,3149,539025.498,4613050.0557,4,0.00374335
2104,4406,551699.1178,4614325.9182,3,0.00374209
2105,12335,538708.1747,4621561.9406,3,0.00374009
2106,19850,517179.3894,4624958.8587,3,0.00373809
2107,7174,535169.1306,4616011.5103,4,0.00373635
2108,26404,530498.164,4629244.9307,4,0.0037317
2109,23536,536764.0204,4627153.4346,3,0.00372998
2110,1648,544088.1423,4609702.099,3,0.00372809
2111,18270,531196.6737,4624125.8159,4,0.00372671
2112,333,531222.6773,4595669.3624,3,0.00372398
2113,1380,528806.2329,4608515.4691,4,0.00371846
2114,24888,536075.5106,4627966.3915,4,0.00371323
2115,20672,522818.0319,4625363.3821,4,0.00371308
2116,26728,539511.9256,4629716.2995,4,0.00370736
2117,8023,531772.2305,4617242.2977,2,0.00369549
2118,13494,540990.9232,4622079.5141,4,0.00369364
2119,14202,527718.6943,4622317.4306,3,0.00369274
2120,31030,536681.2946,4640882.4503,4,0.0036916
2121,20821,517243.5434,4625420.6201,4,0.00369001
2122,33110,544029.9324,4653475.3286,3,0.00368872
2123,30391,541242.926,4639281.2429,4,0.00368807
2124,26571,534159.3906,4629433.463,3,0.00368752
2125,206,481633.9441,4594716.8175,3,0.0036874
2126,28179,550745.7152,4632355.5386,3,0.00368737
2127,1929,544192.276,4610583.5358,3,0.00368522
2128,1994,544400.2029,4610714.7977,3,0.00368457
2129,15556,531675.5901,4622752.2282,3,0.00368142
2130,2334,538392.3507,4611561.6349,3,0.00367936
2131,28538,552306.9648,4633423.3509,3,0.00367902
2132,35139,534570.8044,4731028.2766,4,0.00367888
2133,12044,533855.8095,4621453.1101,3,0.00366658
2134,4577,535703.9224,4614524.2974,3,0.00366621
2135,33779,481117.0995,4661372.89,3,0.00366499
2136,1396,526580.0211,4608539.9619,4,0.00365711
2137,35978,535616.4415,4618394.4884,3,0.00365699
2138,18882,534398.3736,4624414.4244,2,0.00365329
2139,13010,531613.288,4621873.8107,3,0.00365227
2140,8630,530527.1582,4617825.6971,2,0.00365101
2141,30968,530243.8809,4640685.4361,2,0.00364998
2142,30942,546737.0327,4640439.5389,4,0.00364959
2143,22765,536773.3104,4626638.3895,4,0.00364952
2144,1223,557564.552,4606154.5027,3,0.003647
2145,6604,534656.4587,4615691.1128,3,0.00364569
2146,20690,532676.1532,4625369.738,4,0.0036456
2147,28750,552548.4632,4633942.762,3,0.00364336
2148,9664,537301.3132,4619590.22,4,0.00363945
2149,12245,530963.3397,4621532.2159,3,0.00363841
2150,10020,552677.0298,4619913.9752,4,0.00363453
2151,22343,535315.9458,4626339.7989,4,0.0036294
2152,10142,533274.2034,4620108.3491,2,0.00362631
2153,14087,536610.0744,4622273.5185,3,0.00362549
2154,31014,532446.7698,4640843.3479,3,0.00362514
2155,15659,536236.5244,4622789.481,3,0.00362476
2156,33410,488662.3941,4655937.855,3,0.00362463
2157,32644,529738.071,4649264.2376,4,0.00361982
2158,31147,555410.6822,4641345.4755,3,0.00361812
2159,1004,560772.8413,4604210.3548,2,0.00361532
2160,20220,536225.4719,4625098.4427,2,0.00361532
2161,27436,550059.0723,4630778.0308,3,0.00361406
2162,15265,534660.1958,4622674.294,3,0.0036139
2163,9420,537633.2376,4619209.2692,2,0.00361345
2164,9029,533722.1061,4618548.3272,5,0.0036125
2165,9380,537660.0366,4619157.2163,3,0.00360659
2166,25926,528249.8833,4628862.8267,3,0.00360613
2167,11974,535563.6617,4621427.5982,3,0.00360542
2168,21770,538152.5279,4625975.8776,3,0.00360005
2169,16090,538103.2744,4622975.9275,3,0.00359989
2170,26957,538582.6698,4630019.9758,3,0.00359867
2171,14140,534232.5883,4622301.4491,3,0.00359779
2172,7078,535145.1013,4615927.7455,3,0.00359633
2173,34559,488554.5367,4684978.1232,3,0.00359539
2174,21940,515334.9986,4626078.9822,4,0.00359024
2175,19022,532432.065,4624494.4655,4,0.0035892
2176,5600,510760.0076,4615035.616,3,0.00358866
2177,29286,533021.0385,4635375.5795,4,0.00358759
2178,9822,535285.6588,4619741.5236,3,0.00358545
2179,19134,516598.9461,4624566.623,2,0.00358466
2180,9651,521197.7564,4619567.6188,5,0.00358187
2181,16494,527345.8452,4623154.9854,4,0.0035811
2182,16713,514972.5712,4623259.2995,3,0.00357861
2183,1819,556901.9248,4610309.7242,3,0.00357103
2184,18999,534354.557,4624438.1401,2,0.00356824
2185,19223,534053.8397,4624608.1495,4,0.00356816
2186,28928,546681.2143,4634465.2471,2,0.00355936
2187,4485,535319.9447,4614505.309,4,0.00355735
2188,1632,544108.506,4609596.4046,3,0.00355006
2189,3226,503809.0216,4613101.689,3,0.00354793
2190,32871,555513.4757,4651305.8239,3,0.00354694
2191,1132,546452.1083,4605536.788,3,0.00354621
2192,21498,531909.7607,4625801.49,4,0.00354376
2193,4591,536590.0442,4614528.0092,3,0.00354033
2194,4597,537279.5585,4614529.8619,4,0.00353636
2195,23206,549752.872,4626945.3441,3,0.00353349
2196,8659,521723.8463,4618089.0602,3,0.00353151
2197,31026,532595.366,4640878.7687,4,0.00353139
2198,27707,536242.6131,4631074.693,3,0.00352765
2199,22322,531004.6969,4626324.3955,4,0.003526
2200,11940,537211.9355,4621416.9281,3,0.00352275
2201,36884,535819.0742,4633237.9839,2,0.00352199
2202,28793,553852.0473,4634070.4209,3,0.00352134
2203,29123,546686.7633,4634527.9164,2,0.00351763
2204,36886,535747.6268,4633568.5032,3,0.00351733
2205,3159,538335.1081,4613052.562,5,0.0035168
2206,34340,533719.2161,4675218.7096,4,0.00351567
2207,24906,536778.4314,4627970.5326,4,0.0035141
2208,19757,537872.5138,4624913.5033,3,0.00351375
2209,27154,499573.268,4630358.6151,4,0.00351222
2210,21368,532866.9653,4625706.9257,3,0.00350764
2211,10535,528621.6957,4620451.4884,3,0.0034992
2212,29110,518851.405,4635003.4714,4,0.0034941
2213,8380,533426.9915,4617691.7184,4,0.00348676
2214,4039,523397.2887,4613745.4104,3,0.00348314
2215,30463,545849.5395,4639359.9119,3,0.00348277
2216,4078,548281.1446,4613804.9855,3,0.00348186
2217,26432,544157.4624,4629262.5606,2,0.00348124
2218,28144,542952.273,4632231.6441,4,0.00348065
2219,34997,510409.9372,4722347.1346,3,0.00347966
2220,35037,534614.6105,4729619.8055,3,0.00347892
2221,1430,525742.8492,4608561.1839,4,0.00347574
2222,31034,532609.5811,4640883.7969,4,0.003467
2223,28356,535709.0331,4633093.3716,3,0.00346524
2224,1006,560788.854,4604228.1327,3,0.00346508
2225,20669,536234.9626,4625090.3191,2,0.00346495
2226,12156,536729.6301,4621491.6666,3,0.0034621
2227,29128,552967.7552,4635027.9051,3,0.00345995
2228,27307,554792.7515,4630535.8226,3,0.00345965
2229,16760,527390.6236,4623270.9569,3,0.00345628
2230,35034,504060.0481,4728856.1869,4,0.00345362
2231,8189,517581.227,4617440.6272,3,0.00345063
2232,4601,537324.0617,4614530.0157,3,0.00344914
2233,25182,475832.3015,4628175.4822,4,0.00344804
2234,10777,531748.0807,4620656.1823,3,0.0034446
2235,5143,537640.9501,4614774.1089,3,0.00344411
2236,7736,525823.9415,4616801.0581,4,0.00344396
2237,7805,537003.7214,4616894.6022,3,0.0034431
2238,3133,540170.8805,4613016.3859,3,0.00343892
2239,32307,487675.9807,4646122.7687,3,0.00343366
2240,26567,539643.7119,4629452.7921,3,0.00343293
2241,29848,545752.691,4637340.6937,4,0.00343265
2242,20402,532577.9926,4625195.9209,4,0.00343175
2243,25577,533546.2543,4628534.5591,2,0.00343028
2244,22563,531651.9897,4626532.0348,3,0.00342922
2245,8648,533580.422,4618062.2199,5,0.00342232
2246,17286,535660.6017,4623530.0141,4,0.00342004
2247,2454,550146.4911,4611736.988,3,0.00341974
2248,25276,535398.5641,4628256.2177,3,0.00341233
2249,34776,536057.9672,4704865.53,4,0.00341143
2250,17108,536865.4411,4623440.1409,4,0.00340581
2251,19079,532824.3211,4624531.829,4,0.00340491
2252,20679,522612.0598,4625366.0692,2,0.00340247
2253,5804,511165.9262,4615216.5049,3,0.00340203
2254,33140,543961.0589,4653926.2441,3,0.00339827
2255,15968,515005.4819,4622909.8538,4,0.00339343
2256,33973,498334.9037,4666718.3182,3,0.00339336
2257,18004,538208.3942,4623983.0,3,0.00339325
2258,33353,539278.055,4655520.2909,3,0.0033931
2259,32411,551219.133,4646512.0388,3,0.00339056
2260,3151,539515.3268,4613050.2943,3,0.0033897
2261,1907,544203.3147,4610535.4959,3,0.00338457
2262,1970,544523.9224,4610674.1176,3,0.00338431
2263,11624,531562.5005,4621295.6832,2,0.00338067
2264,16486,540769.9036,4622891.6614,2,0.00338045
2265,34643,534214.8301,4692164.0497,4,0.0033787
2266,17684,531243.1851,4623822.1549,4,0.00337793
2267,10789,538702.7524,4620658.0364,4,0.00337738
2268,11308,520313.819,4621076.6909,4,0.00337398
2269,15863,534866.5922,4622853.0405,3,0.00337292
2270,8321,521477.2008,4617612.3881,3,0.00337177
2271,22252,517366.6586,4626274.107,3,0.00336898
2272,23738,549969.5928,4627325.9056,3,0.00336871
2273,7858,536989.9597,4616925.1633,2,0.003367
2274,26165,543843.1564,4629042.105,3,0.00336685
2275,23324,532719.7821,4627033.8268,4,0.00336667
2276,13212,537586.5586,4621950.3632,3,0.00336285
2277,31368,534547.5212,4642273.8693,4,0.00336073
2278,22848,532401.3558,4626698.8599,4,0.00335709
2279,2480,489649.4341,4611819.4276,3,0.00335698
2280,857,551305.7902,4602647.0519,2,0.00335575
2281,18815,534398.3114,4624361.7084,3,0.00335254
2282,20704,536335.6625,4625375.3169,3,0.00335024
2283,24224,532941.8712,4627651.3283,4,0.00334857
2284,14089,540941.1149,4622276.8105,2,0.0033481
2285,19988,532468.0748,4624998.4919,4,0.00334709
2286,33448,488064.3228,4656256.8624,2,0.00334645
2287,28996,552944.1878,4634671.0804,3,0.0033452
2288,24756,535434.1901,4627927.1516,3,0.0033443
2289,30926,532984.3541,4640336.8798,4,0.00334317
2290,6613,525147.2618,4615696.8994,3,0.0033421
2291,4583,536542.8277,4614527.8683,4,0.00333472
2292,6539,525617.5688,4615665.8792,4,0.00332932
2293,4603,537341.2237,4614530.0718,3,0.00332887
2294,16624,532523.4276,4623212.9417,3,0.00332377
2295,2976,543243.8896,4612633.7422,4,0.00332348
2296,28163,523942.8986,4632297.1203,3,0.00332103
2297,11080,538703.6393,4620899.9922,3,0.00332014
2298,18759,534396.3318,4624320.541,3,0.00331749
2299,27231,534417.7652,4630447.6504,4,0.00331699
2300,1751,551118.2247,4610175.6889,4,0.00331588
2301,19338,546567.3301,4624661.675,3,0.00331481
2302,20670,536280.4033,4625361.0466,3,0.00331481
2303,28460,538286.9459,4633214.2826,4,0.00331447
2304,29127,553049.4239,4634961.0933,2,0.00331371
2305,28343,538726.3857,4632948.109,4,0.00331362
2306,21553,526659.2271,4625826.7454,4,0.00331204
2307,2946,543225.7632,4612611.0279,4,0.00331136
2308,25353,532588.17,4628321.9445,4,0.0033111
2309,10335,536910.2567,4620305.3164,4,0.00330645
2310,31257,555355.5834,4641747.5258,2,0.00330615
2311,2316,538357.7167,4611554.5217,4,0.00330576
2312,9440,532152.3302,4619250.153,3,0.00330465
2313,9027,533710.3037,4618548.0052,3,0.00330426
2314,16664,532619.8399,4623235.2087,3,0.00330374
2315,549,533539.1194,4599430.2989,3,0.00330353
2316,24636,536759.2519,4627881.2781,3,0.0033028
2317,9942,535436.993,4619837.976,3,0.0033018
2318,9530,510079.0702,4619414.5001,2,0.0033004
2319,16526,532266.1096,4623164.5342,3,0.00329941
2320,1888,550939.1377,4610521.0721,4,0.00329841
2321,35360,513948.9387,4735547.5178,3,0.00329707
2322,11561,541199.4441,4621253.5598,4,0.00329233
2323,15075,536876.7695,4622626.3456,4,0.00328587
2324,11588,546172.8636,4621269.5337,3,0.00328582
2325,31436,553114.8579,4642431.293,3,0.0032837
2326,14115,532241.0392,4622291.8182,3,0.00328166
2327,31359,547129.8643,4642229.9465,3,0.00327908
2328,25054,535428.4223,4628091.7111,3,0.00327469
2329,9009,521929.1231,4618512.1563,3,0.00327344
2330,11745,531620.9389,4621312.8061,2,0.00327078
2331,8534,535661.3732,4617849.228,4,0.00326999
2332,31468,553877.3781,4642558.6481,3,0.00326737
2333,16630,528627.422,4623215.9802,4,0.00326669
2334,16690,531064.9313,4623247.5371,4,0.00326531
2335,24833,535433.8026,4627951.6647,3,0.00326328
2336,15738,534081.2487,4622815.8248,4,0.00326232
2337,2092,501691.5033,4611001.7505,4,0.00325603
2338,5519,535383.4143,4615000.053,3,0.00325457
2339,30301,533500.3302,4639168.3172,4,0.00324844
2340,21950,536751.6797,4626079.9292,4,0.00324722
2341,332,530748.7639,4595662.1009,4,0.00324594
2342,9934,535398.6589,4619826.4395,3,0.00324374
2343,5084,537315.0467,4614739.7193,3,0.0032432
2344,24837,536749.1078,4627954.0049,5,0.0032417
2345,5814,526242.3944,4615212.85,3,0.00324069
2346,6457,534781.9099,4615615.5345,3,0.00324009
2347,12806,547035.8425,4621779.3161,3,0.00323956
2348,3732,536884.5991,4613452.0006,4,0.00323542
2349,27306,539072.1803,4630535.1944,3,0.00323349
2350,9387,522404.9999,4619167.7866,3,0.00323076
2351,22049,518386.8605,4626140.9422,2,0.00322754
2352,10152,536171.5949,4620110.1574,4,0.00322694
2353,28741,552592.2629,4633921.9888,3,0.00322648
2354,31208,523981.5106,4641604.985,4,0.00322614
2355,5426,537575.1425,4614951.7054,3,0.00322554
2356,28684,553616.5341,4633793.6606,4,0.00322518
2357,11786,536776.4269,4621357.4531,3,0.00322001
2358,34703,535497.5956,4704064.2536,3,0.00321758
2359,17299,529835.5638,4623459.5255,4,0.00321642
2360,29090,553095.1125,4634923.4492,3,0.00321461
2361,16067,538761.0915,4622694.3986,3,0.00321168
2362,20250,515102.6749,4625120.3373,4,0.00321068
2363,14197,532283.2131,4622316.4897,3,0.0032065
2364,9917,535426.4389,4619806.0036,5,0.00320643
2365,847,551365.1314,4602554.0792,2,0.00320572
2366,24794,539064.0093,4627939.858,3,0.00320361
2367,19113,527020.8965,4624550.1366,4,0.00320346
2368,13819,532093.165,4622171.4444,3,0.0031996
2369,28616,543465.7851,4633571.9962,3,0.0031993
2370,22666,537712.9077,4626615.4756,4,0.00319862
2371,33523,488004.686,4656288.407,2,0.00319675
2372,9732,518702.2512,4619662.441,5,0.00319466
2373,26863,547442.3868,4629914.3084,4,0.00319395
2374,22167,528414.2345,4626221.0267,4,0.00319278
2375,5741,526069.914,4615165.6459,3,0.00319254
2376,7776,549962.4088,4616857.9723,4,0.00318963
2377,761,556843.258,4602174.5193,4,0.00318874
2378,23556,531220.5258,4627166.1445,4,0.00318675
2379,5657,524246.1267,4615080.8408,4,0.00318647
2380,28263,555015.0247,4632717.0903,3,0.00318551
2381,27551,554820.8574,4630880.3625,2,0.0031838
2382,27147,554765.2478,4630350.9014,4,0.00318288
2383,26170,530913.9191,4629045.4911,4,0.00318277
2384,4866,537279.6345,4614640.1224,3,0.00318162
2385,21398,532874.6873,4625720.9395,4,0.00317893
2386,21150,532300.5437,4625599.6886,4,0.00317669
2387,31979,488458.5608,4644355.0028,2,0.00317625
2388,35368,539602.765,4736076.0033,3,0.00317252
2389,9492,516639.9433,4619348.6367,3,0.00317113
2390,28365,555199.2904,4633101.9349,3,0.00317053
2391,36622,533177.6357,4628004.9174,4,0.00316457
2392,17973,490396.671,4623961.2964,3,0.00316071
2393,15832,534870.9141,4622848.1431,4,0.00315717
2394,21378,532100.7654,4625712.7022,4,0.00315703
2395,12548,534924.255,4621642.0837,3,0.00315414
2396,17300,529511.476,4623538.6081,3,0.00315414
2397,3156,538353.0482,4613052.4968,4,0.00315353
2398,8764,516291.9811,4618200.9243,4,0.00315324
2399,8574,535701.6463,4617922.7949,4,0.00315253
2400,23944,532838.5425,4627453.4897,4,0.00315253
2401,7933,517220.6655,4617043.6959,7,0.00315035
2402,8140,517082.0552,4617385.6063,7,0.00315026
2403,19260,520863.8754,4624620.8651,4,0.00314536
2404,24254,539991.7331,4627679.8121,3,0.00314521
2405,20847,538807.4311,4625427.9714,4,0.00314252
2406,28264,554900.5556,4631783.5405,2,0.00314037
2407,10712,520574.9619,4620587.651,3,0.00314019
2408,2349,538356.618,4611570.0261,4,0.00313967
2409,25899,536835.506,4628838.0366,4,0.00313904
2410,13112,538044.504,4621929.2016,4,0.00313743
2411,26148,543855.8013,4629014.6583,3,0.00313605
2412,26732,540481.6767,4629722.0231,3,0.00313033
2413,6108,511415.3399,4615439.8211,3,0.00312977
2414,32583,529808.8505,4648587.0465,3,0.00312054
2415,28178,501169.0654,4632354.1227,3,0.00311642
2416,3851,540923.9059,4613475.1512,3,0.00311616
2417,15040,527445.1571,4622616.3901,3,0.00311538
2418,17574,523192.4262,4623743.0117,3,0.0031138
2419,9271,536168.1131,4618965.3207,5,0.00311364
2420,10700,538701.5192,4620583.1195,4,0.00310974
2421,10739,538702.5553,4620603.754,4,0.00310845
2422,9438,533534.3165,4619243.0468,3,0.00310783
2423,27821,539367.3983,4631215.8171,4,0.00310669
2424,7642,542431.5119,4616651.8045,3,0.00310216
2425,29058,555535.0175,4633940.2919,2,0.00310143
2426,31655,553683.4869,4643388.2428,3,0.00310056
2427,23820,532927.1919,4627404.3352,4,0.0030991
2428,27910,542711.506,4631553.158,4,0.00309796
2429,16963,530860.0421,4623378.6273,3,0.00309793
2430,31362,547196.845,4642236.7198,3,0.00309592
2431,16098,532313.7826,4622977.3918,3,0.00309398
2432,28499,555313.4152,4633290.6325,2,0.00309209
2433,15373,533921.1299,4622698.6407,3,0.0030917
2434,13103,534335.4913,4621927.3486,4,0.00308978
2435,5601,510719.8074,4615038.1538,3,0.00308971
2436,1028,560947.5034,4604390.0242,4,0.00308927
2437,28281,539583.5048,4632792.5117,5,0.00308533
2438,12448,535884.5236,4621593.8311,4,0.00308448
2439,1885,544207.0061,4610514.8676,3,0.00308432
2440,1951,544535.5799,4610630.0345,3,0.0030841
2441,17624,531377.2012,4623784.8484,4,0.00308283
2442,18844,532621.6448,4624388.2314,4,0.00308144
2443,32682,488524.3018,4644416.306,3,0.00308089
2444,10030,550287.4781,4619940.9474,3,0.00307961
2445,15964,533757.8641,4622908.875,2,0.00307813
2446,12750,538727.0841,4621764.5239,3,0.00306902
2447,23760,533031.488,4627347.7375,4,0.003066
2448,4675,536543.9183,4614558.839,3,0.00306598
2449,28520,496429.8514,4633370.6525,3,0.00306574
2450,24166,545270.5935,4627512.2711,3,0.0030649
2451,823,551401.4847,4602456.8348,3,0.00306049
2452,22304,537703.6269,4626303.6481,4,0.00305059
2453,31543,552589.0327,4642926.1165,3,0.00305048
2454,8372,537597.5691,4617685.2386,4,0.00305022
2455,9314,527802.1786,4619054.0222,3,0.00304978
2456,13952,532064.1839,4622215.4697,4,0.00304867
2457,609,482620.1731,4600444.9742,4,0.00304735
2458,33524,486937.853,4656875.715,2,0.00304716
2459,2937,528796.7725,4612597.404,4,0.00304572
2460,889,493260.9662,4602958.1793,4,0.00304331
2461,12834,515409.3394,4621788.4399,9,0.00304171
2462,6171,537560.3682,4615480.9789,3,0.00303721
2463,36427,535674.3526,4624250.7527,5,0.00303588
2464,12388,538722.8201,4621572.201,3,0.00303544
2465,2476,489647.1674,4611800.7014,3,0.00303499
2466,29093,552961.4782,4634932.2144,3,0.00303248
2467,13291,538038.0515,4621993.3856,3,0.00303128
2468,32329,468768.701,4646183.3307,3,0.00303115
2469,27263,544685.6041,4630486.7695,3,0.00302935
2470,11566,531775.9385,4621255.6258,3,0.00302884
2471,67,477725.1308,4586824.1236,4,0.00302531
2472,15701,537340.7064,4622805.4973,3,0.00302228
2473,7995,537705.1896,4617211.1209,4,0.00302089
2474,22686,536774.6029,4626622.9633,4,0.00302081
2475,5259,517359.9316,4614838.691,3,0.00302004
2476,8854,516728.5702,4618309.7795,4,0.00301994
2477,26203,539829.207,4629076.2036,3,0.0030195
2478,25883,537057.9754,4628834.0807,4,0.00301799
2479,24165,545200.9719,4627597.3343,3,0.00301779
2480,12296,533803.372,4621548.7226,3,0.00301733
2481,2570,490157.6314,4611956.6692,4,0.00301541
2482,19180,546460.8355,4624587.2027,3,0.00301432
2483,20764,536230.6991,4625403.4291,3,0.00301394
2484,21239,534406.6604,4625641.8502,4,0.00301384
2485,1015,555434.8126,4602544.8555,2,0.00301137
2486,7934,517225.5845,4617070.6089,3,0.00301097
2487,8118,517100.5188,4617370.64,3,0.00300923
2488,7288,539242.303,4616152.829,4,0.0030091
2489,21642,536651.6236,4625911.1634,4,0.00300788
2490,10208,536609.4229,4620193.6771,4,0.00300481
2491,5574,538349.9035,4615015.1511,4,0.00300169
2492,4510,536587.4582,4614509.5768,3,0.00300105
2493,35341,526796.613,4734495.0601,3,0.00300096
2494,6182,535051.2646,4615489.3777,3,0.00300001
2495,30681,522804.5994,4639672.0242,4,0.00299409
2496,28269,539561.7875,4632735.5328,4,0.00299088
2497,33389,488375.3303,4655805.9615,3,0.00299007
2498,4729,537641.4159,4614587.0766,3,0.00298358
2499,17614,531841.2215,4623776.8963,3,0.00298187
2500,3480,539678.4488,4613287.5141,3,0.00298124
2501,28372,536645.9077,4633114.0698,4,0.00297492
2502,15390,515074.6354,4622702.9026,3,0.00297254
2503,30189,546556.2747,4638998.3517,4,0.00297183
2504,18826,527388.7543,4624375.1381,4,0.00297183
2505,27788,544602.1043,4631152.807,3,0.00297177
2506,1084,533371.2421,4604784.3252,3,0.00296661
2507,18680,533318.5224,4624262.2544,5,0.0029666
2508,36166,533572.3164,4621878.2833,3,0.00296627
2509,3235,537627.7134,4613105.6178,3,0.00296562
2510,19084,535055.0314,4624535.3368,4,0.00296374
2511,3358,557462.6102,4613185.6755,3,0.00295642
2512,2077,536485.5739,4610952.0633,4,0.00295619
2513,19150,534122.1776,4624569.5159,4,0.0029523
2514,20420,532963.5649,4625207.2262,5,0.00295179
2515,5985,517486.9881,4615379.1848,4,0.00295021
2516,10905,537215.7973,4620762.2762,4,0.00294897
2517,21894,536745.5255,4626064.7422,4,0.00294794
2518,13562,531931.9996,4622099.4885,4,0.00294552
2519,12802,515430.6797,4621778.1939,3,0.0029449
2520,6095,537331.837,4615436.0408,4,0.00294449
2521,13032,531596.6986,4621891.1908,4,0.00294424
2522,34715,534035.304,4704470.2787,3,0.00294412
2523,2827,539671.2158,4612412.5208,3,0.002943
2524,25218,535413.8012,4628213.9916,3,0.00294032
2525,30388,533452.7461,4639280.9884,4,0.00293605
2526,32359,468791.147,4646275.3874,3,0.00293604
2527,1879,544210.3004,4610496.513,3,0.00293462
2528,1102,562751.87,4604953.7392,3,0.00293374
2529,35169,537169.3222,4731324.6912,3,0.00293162
2530,3966,540053.4138,4613618.9577,4,0.00293001
2531,1680,541514.4004,4609888.0618,4,0.00292545
2532,8826,525064.4181,4618282.9508,2,0.00292538
2533,26142,540659.5927,4629013.0353,3,0.00292377
2534,27723,544126.4335,4631088.5599,2,0.00292354
2535,9630,519378.527,4619545.3324,4,0.00292036
2536,31125,548920.8111,4641293.5143,4,0.00291912
2537,26785,538220.0235,4629840.1447,4,0.00291769
2538,29226,553223.9204,4635187.5035,4,0.00291606
2539,26364,501451.7047,4629195.4093,3,0.00291516
2540,15090,531559.3306,4622628.6302,3,0.00291412
2541,30494,533714.169,4639388.8997,4,0.0029138
2542,36812,533326.8225,4630881.9636,3,0.0029107
2543,12813,533663.0883,4621780.6955,4,0.00290818
2544,7025,537460.7595,4615892.1877,3,0.00290721
2545,31933,556532.9038,4644325.6078,3,0.00290649
2546,27219,534087.8602,4630429.9102,3,0.00290508
2547,16292,535645.3738,4623056.1956,4,0.00290342
2548,33160,543942.8235,4654045.0043,3,0.00290237
2549,13670,532150.5117,4622129.9226,3,0.00290072
2550,4327,542260.6322,4614139.4817,3,0.0029006
2551,30659,537193.8362,4639573.3353,4,0.00290011
2552,33555,486852.7188,4656929.2894,2,0.00289766
2553,9514,536395.1629,4619374.0835,4,0.00289536
2554,20853,538802.249,4625433.428,4,0.00289125
2555,36165,533567.8464,4621886.8332,2,0.0028899
2556,11191,533005.1991,4621001.7767,4,0.00288952
2557,4520,536883.7753,4614510.4841,3,0.00288388
2558,5279,517369.2439,4614852.6803,2,0.00288252
2559,16650,531196.8869,4623229.3481,4,0.00288245
2560,33383,488055.1932,4655686.2377,2,0.0028821
2561,28805,553903.0671,4634119.4392,3,0.00287944
2562,7459,517835.5479,4616396.9096,3,0.00287837
2563,23562,528304.0705,4627170.3569,4,0.00287121
2564,19918,535063.0749,4624976.2664,4,0.00287117
2565,12292,531413.7369,4621548.6348,4,0.00287067
2566,24575,544988.1257,4627858.3874,3,0.00286506
2567,836,555486.2707,4602477.9246,2,0.00286259
2568,12459,534925.4781,4621604.4515,3,0.00286143
2569,5986,517515.0347,4615323.9413,2,0.00285967
2570,30474,533669.0974,4639369.8446,3,0.00285962
2571,36811,534768.7371,4630975.8473,4,0.00285909
2572,9499,535405.912,4619352.0141,3,0.00285703
2573,21902,533902.6329,4626065.1427,4,0.00285551
2574,6488,511658.7185,4615639.3884,3,0.00285551
2575,28688,553607.3667,4633806.1939,2,0.00285303
2576,24784,538671.812,4627937.3456,4,0.00285257
2577,4528,537279.5459,4614511.4649,4,0.00285255
2578,12869,531675.4866,4621808.6357,3,0.00285244
2579,10025,535845.7218,4619936.038,4,0.00285197
2580,32478,535741.7392,4646828.6462,3,0.00284555
2581,9557,523928.4014,4619449.0675,3,0.00284509
2582,32690,519172.4457,4649662.9998,3,0.00284341
2583,4143,545856.4062,4613949.4976,3,0.00284268
2584,14977,530058.9186,4622602.6822,4,0.00284255
2585,8376,533412.1647,4617688.8197,4,0.00284191
2586,3726,536550.4718,4613450.8233,4,0.00284029
2587,27256,549790.1498,4630469.1799,4,0.00283728
2588,3083,531041.2288,4612812.8434,3,0.00283699
2589,27696,536242.6404,4631054.6191,4,0.00283407
2590,27830,535096.8734,4631223.2382,3,0.00283013
2591,33770,522617.4454,4661109.1531,3,0.00282957
2592,34735,535796.1443,4704506.3323,4,0.00282799
2593,35128,528498.7695,4730901.9057,4,0.00282676
2594,17171,519021.8282,4623481.5594,4,0.00282379
2595,10982,519813.426,4620819.5424,3,0.00281913
2596,7839,549957.0228,4616920.3073,4,0.00281705
2597,31556,545481.4052,4642993.4098,4,0.00281547
2598,34769,490392.8185,4704783.8275,3,0.00281355
2599,19116,527137.2395,4624510.5635,4,0.00280852
2600,17284,535890.9334,4623522.6174,3,0.0028056
2601,617,502917.7,4600564.0297,4,0.00280513
2602,10505,537204.5984,4620422.6082,3,0.00280479
2603,22280,536815.6895,4626289.5799,4,0.00280141
2604,8861,525024.3535,4618278.8028,3,0.00280108
2605,19806,536319.5356,4624944.4471,3,0.00279913
2606,17223,517987.1651,4623507.593,3,0.00279861
2607,16745,532199.865,4623269.3224,3,0.00279545
2608,25630,533720.1955,4628595.1449,5,0.00279488
2609,14324,532300.5721,4622375.5565,4,0.00279423
2610,34356,475572.6697,4675577.9786,4,0.00279262
2611,29183,534403.8447,4635121.2048,4,0.00278661
2612,29036,538737.3806,4634745.063,3,0.00278572
2613,26410,527035.8923,4629247.1865,4,0.00278502
2614,1942,544538.9943,4610609.9043,3,0.00278389
2615,25549,534852.1648,4628535.9629,4,0.00278278
2616,20207,535075.2958,4625107.5942,4,0.00278051
2617,21604,535653.8623,4625875.6601,3,0.00277604
2618,25914,536100.8624,4628852.4256,3,0.00277557
