排名,节点ID,X坐标,Y坐标,度数,介数中心性
253,19376,255707.4874,4013549.7833,2,0.0495322
254,19361,255685.9855,4013547.1665,2,0.04949104
255,6740,242314.0365,3994114.7326,3,0.04945664
256,20679,233827.1751,4016053.7351,4,0.04945613
257,19362,254238.8267,4013317.8651,2,0.04945438
258,19281,254218.6988,4013316.168,2,0.049425
259,19267,253515.844,4013265.3491,3,0.04941945
260,24489,274936.5508,4026999.835,3,0.04922258
261,23890,227202.5361,4022299.0603,2,0.04907817
262,23195,227233.0314,4020540.2913,4,0.0490029
263,23651,227211.6724,4021797.8611,2,0.04900176
264,22223,234946.8454,4018130.4378,4,0.04890042
265,22807,227252.1148,4019615.8476,4,0.04887822
266,21903,225772.7865,4017487.3463,4,0.04878181
267,20421,224666.7184,4015721.2529,4,0.04875953
268,20408,224665.5374,4015704.9729,4,0.04850069
269,23654,253174.8537,4021819.7641,3,0.04803219
270,14308,239171.0274,3998318.6573,4,0.04762629
271,15896,239256.997,4000691.7325,3,0.04761416
272,15472,239220.0413,3999697.6682,3,0.04761335
273,6147,242525.5363,3993862.951,4,0.04757723
274,23199,252690.0607,4020546.4165,3,0.04715297
275,4538,243831.8928,3992039.7093,3,0.04694644
276,12015,260252.2903,3996531.9672,4,0.04661766
277,5260,242777.8234,3993406.4275,3,0.04655296
278,21643,271803.7609,4017279.8919,4,0.04650893
279,12867,263431.2524,3997218.6423,4,0.04611015
280,32026,298215.0807,4045544.6728,4,0.04598947
281,24856,280180.6252,4029548.3086,4,0.04596423
282,29802,281483.3361,4038717.8071,4,0.04582273
283,24104,254576.1511,4024654.6051,3,0.04570723
284,24086,254524.1379,4024526.3291,3,0.04564357
285,19403,279238.6508,4013656.6551,3,0.04563821
286,12442,259316.8264,3996772.7857,3,0.0455041
287,12676,259110.7015,3997019.9632,3,0.04538131
288,22746,271246.3136,4019512.6758,4,0.04536072
289,12468,259382.7494,3996788.6391,3,0.04529435
290,11818,258503.3947,3996438.5154,3,0.04521133
291,20556,236733.773,4015898.6745,4,0.04518854
292,4533,243833.131,3992032.388,3,0.0449338
293,4389,226929.678,3991153.1407,4,0.04491057
294,13922,269295.6368,3998094.2447,3,0.04479032
295,25285,280415.2965,4031113.9689,4,0.04472971
296,16598,265871.6096,4002644.9384,4,0.04469871
297,31998,298796.5823,4045386.0657,3,0.0445554
298,23240,271301.033,4020625.6778,4,0.04443723
299,20242,275970.1233,4015514.3521,2,0.04365859
300,4307,242978.0785,3990885.6476,3,0.04273063
301,23390,268564.6724,4020865.793,4,0.04260343
302,32764,278876.2582,4052111.3668,4,0.04245327
303,33687,262264.1412,4071925.243,3,0.0423035
304,11538,266321.0033,3996303.009,4,0.04220953
305,16019,264666.0049,4001002.2484,4,0.04163284
306,19932,249201.2374,4014760.1572,3,0.04118977
307,20699,235395.0465,4016059.7446,4,0.04111827
308,8108,238299.4086,3994714.2959,4,0.04095209
309,2830,230060.8963,3979979.6455,4,0.04089099
310,13260,228078.6388,3997283.9332,3,0.04086127
311,7067,227268.7824,3994282.3693,3,0.04083559
312,36600,261128.7258,3998070.4501,4,0.04081288
313,12849,228061.8591,3997204.3947,2,0.04072647
314,12850,228046.8782,3997120.9462,2,0.04063409
315,31925,299915.8605,4045081.3119,3,0.04062476
316,2744,230320.9586,3979383.0863,4,0.04055413
317,12685,228026.6602,3997024.1986,2,0.04054305
318,33691,262266.4352,4071939.2824,3,0.04020469
319,4795,226917.6403,3993061.3148,3,0.04009605
320,11656,258305.0346,3996375.6572,3,0.04002976
321,19268,253179.8656,4013285.5736,3,0.0398075
322,19931,249716.0798,4014652.7829,2,0.03976774
323,19270,253169.3267,4013286.3832,2,0.03976417
324,19804,250309.4499,4014469.0826,2,0.0397493
325,19803,253139.1368,4013289.327,2,0.03974227
326,22829,267209.219,4019634.2619,4,0.03934942
327,16254,264336.977,4001664.456,4,0.03932474
328,18772,269178.6976,4011584.5681,4,0.03898533
329,33269,238210.1455,4062635.1366,4,0.03892154
330,11432,258225.0972,3996267.3815,3,0.03886705
331,32198,284863.4933,4046342.2875,4,0.03858232
332,34183,262388.3852,4077656.6526,4,0.03849727
333,16435,266477.3538,4001992.7162,4,0.03849253
334,23349,270066.9902,4020803.1186,4,0.03839783
335,36597,261100.0384,3998067.4832,4,0.03836116
336,11290,258193.4406,3996183.1449,3,0.03834776
337,19807,244934.4198,4014473.1745,3,0.03829895
338,34465,262444.5558,4081040.7887,4,0.03812514
339,7733,238972.6023,3994520.7421,3,0.03804513
340,32065,278239.6525,4045799.8077,3,0.0379111
341,7822,239293.1506,3994579.0856,4,0.03782282
342,23820,265323.675,4022695.9656,4,0.03774657
343,23340,270112.6974,4020795.1788,4,0.03764071
344,10766,258081.2184,3995918.4873,3,0.03759744
345,19368,280868.4224,4013576.2777,3,0.037523
346,25116,264874.4918,4030554.5899,3,0.03749416
347,9930,257987.0803,3995543.8801,4,0.03748737
348,12248,259999.8287,3996678.9363,4,0.03742664
349,29740,266601.7259,4038543.9917,3,0.03737307
350,10364,258061.6126,3995734.1611,3,0.0373717
351,24470,279411.2886,4026725.7798,4,0.03736007
352,7870,239369.1913,3994592.9373,4,0.03724957
353,23396,268565.1529,4020877.7495,3,0.03706089
354,27451,281937.4698,4033267.849,3,0.03699747
355,29724,266607.5234,4038538.4829,3,0.03696608
356,7956,239548.8417,3994652.0071,3,0.0369261
357,7892,239412.7557,3994600.87,3,0.03689863
358,29371,256563.3313,4037779.9974,4,0.03683336
359,24532,234456.4765,4027382.1655,3,0.03662849
360,30891,272838.3173,4041632.77,3,0.03655063
361,28340,269497.0629,4034466.3704,4,0.03647327
362,16695,267115.3997,4003250.2336,4,0.03536554
363,32419,240923.2526,4047994.1706,4,0.03524155
364,24000,276770.0638,4023683.3536,4,0.03518601
365,17025,268675.1909,4004577.5052,4,0.03514711
366,3994,241487.7215,3987887.1602,5,0.03504541
367,24296,254569.6337,4025215.4028,4,0.03502591
368,17087,269081.0619,4004708.1554,3,0.03499956
369,24250,278766.5399,4025055.4243,4,0.03499486
370,24750,255931.4148,4028851.6894,4,0.03493607
371,30885,272839.3052,4041625.3492,3,0.03491746
372,23719,276477.4033,4022060.1584,4,0.03479632
373,4133,241224.2249,3989514.699,3,0.0345597
374,4135,241221.3317,3989527.3446,3,0.03440183
375,28788,259103.0933,4035674.1759,4,0.03432484
376,23032,272740.179,4019950.4555,4,0.0341149
377,17017,268660.45,4004571.284,4,0.03410829
378,11529,266323.3803,3996300.5584,3,0.03406963
379,253,203123.71,3955226.6688,4,0.03391688
380,18625,269080.7624,4010678.9009,4,0.03389194
381,30583,272824.1277,4040512.2461,4,0.03384382
382,22860,266754.6981,4019686.4715,3,0.03384372
383,17437,269541.8682,4005322.3573,4,0.03383368
384,20712,235412.343,4016074.7854,4,0.03382711
385,32440,240364.5791,4048171.8861,3,0.03369095
386,19773,244655.8439,4014414.7218,3,0.03354743
387,28886,259122.8444,4036113.5753,3,0.033303
388,18586,283736.6235,4010454.4539,3,0.03329081
389,16871,267922.8677,4004189.7477,4,0.03327517
390,16699,267120.0655,4003254.6588,3,0.03319385
391,32605,288744.8507,4049301.1864,4,0.03305651
392,16923,268078.6252,4004325.7289,3,0.03303205
393,33261,220372.9611,4062572.2203,4,0.03300459
394,29249,292346.4884,4037471.4491,4,0.03298087
395,22597,252093.1386,4019192.0442,4,0.03296934
396,32668,241459.6761,4050081.2924,4,0.03292169
397,4148,227068.8747,3989613.1843,4,0.0328395
398,32355,278563.1105,4047186.7113,3,0.03270414
399,25114,264801.6998,4030546.5519,3,0.03256373
400,33260,227591.858,4062553.0207,4,0.03233175
401,33277,232061.4828,4062665.4306,4,0.03226041
402,31774,302949.2965,4044363.3118,3,0.03225544
403,11434,263456.8232,3996268.7389,4,0.03223941
404,32658,240672.0644,4050016.0057,3,0.0322125
405,2103,222695.7797,3975869.6871,3,0.03220342
406,30458,275002.287,4040193.0971,4,0.03214689
407,2104,222478.4989,3975608.6178,2,0.03206201
408,16306,282335.9615,4001737.6843,3,0.03205052
409,32862,240243.7744,4054797.7397,4,0.03193529
410,1967,222268.3696,3975365.4991,2,0.03193417
411,23344,270084.5565,4020800.6215,4,0.03190203
412,17319,268964.2872,4005175.948,3,0.03172702
413,18361,285167.7388,4008874.2044,2,0.03166987
414,19535,223741.6331,4013833.2968,3,0.03161781
415,18144,285916.1905,4007810.799,2,0.03159555
416,19551,223784.5457,4013930.9509,3,0.03158366
417,13999,228260.4523,3998157.744,3,0.03157141
418,19515,223737.0151,4013821.3468,3,0.03156139
419,32777,240971.5123,4052181.303,3,0.03154392
420,15897,279924.3332,4000727.0785,3,0.03154077
421,17646,284430.3933,4005914.4271,2,0.03152641
422,16784,283077.8824,4003801.0916,2,0.03146187
423,18639,221183.7041,4010734.6156,3,0.03135948
424,23595,274518.9319,4021616.5057,4,0.031278
425,3585,242571.2115,3984494.0688,3,0.03124418
426,14230,269931.2671,3998270.1265,3,0.03119737
427,28930,280623.4454,4036327.2501,4,0.03101296
428,15763,279424.8393,4000401.0291,4,0.03100922
429,16124,276710.4721,4001253.8442,3,0.03098414
430,9329,218714.7262,3995285.2835,4,0.03093956
431,19310,269997.0018,4013394.1865,4,0.03085761
432,9003,257576.4162,3995159.9199,4,0.03079976
433,29102,280071.8635,4037176.84,4,0.03076023
434,2635,230364.2284,3978855.226,4,0.03075834
435,3945,241591.9623,3987233.948,3,0.0305646
436,25022,273741.8479,4030268.2121,4,0.03050544
437,12783,211035.0656,3995470.925,3,0.03027401
438,15846,278640.5732,4000575.7487,4,0.03017891
439,12361,260278.7911,3996739.7122,4,0.03009297
440,28193,290912.8036,4034285.7958,4,0.0300888
441,9379,218522.5103,3995301.323,4,0.03008364
442,23557,274090.4008,4021374.1002,4,0.03001482
443,4151,227058.2061,3989617.2975,4,0.02994311
444,3861,241819.1361,3986342.3795,3,0.02985001
445,18539,277868.8975,4010285.5069,4,0.02979495
446,3777,242033.5902,3985815.2833,3,0.02978772
447,23399,267429.1378,4020916.9419,4,0.02975527
448,32122,240149.8752,4046004.0118,4,0.02973611
449,22895,266181.2232,4019743.8828,4,0.02968895
450,23403,267436.1536,4020928.568,4,0.0296481
451,33273,232030.0391,4062663.6688,4,0.02958983
452,28963,289075.5646,4036438.65,4,0.02949765
453,12433,263440.1083,3996771.7714,4,0.02946831
454,20091,245280.3121,4015223.1063,4,0.02941523
455,25006,274219.2276,4030202.2383,4,0.02940534
456,17883,269323.9302,4006588.7467,4,0.02934364
457,9363,218579.4762,3995296.5709,4,0.02921235
458,33116,206325.6024,4058371.6304,3,0.02914997
459,33182,203129.9008,4059481.8326,3,0.02895097
460,9343,218638.1331,3995291.676,4,0.02894324
461,2621,228281.5789,3978809.3238,4,0.02886206
462,17559,269463.4785,4005693.1425,4,0.02883046
463,22541,250702.208,4019117.9839,4,0.02868816
464,24073,256579.5711,4024424.4002,3,0.02859233
465,15938,273257.7394,4000812.4343,4,0.0285566
466,22517,250329.9805,4019088.3384,4,0.02837759
467,11455,263455.5995,3996281.1205,4,0.02829937
