排名,节点ID,X坐标,Y坐标,度数,介数中心性
2293,33028,413323.4812,4429081.9279,4,0.0025345
2294,5712,373151.2754,4305278.751,3,0.00253292
2295,24880,424733.9581,4347863.5751,4,0.0025326
2296,17419,387431.9021,4321975.5562,3,0.00252992
2297,29405,484763.7474,4389319.0584,2,0.0025293
2298,15362,379797.1849,4317119.2916,3,0.00252714
2299,19454,396550.6106,4324436.9343,3,0.00252113
2300,33099,463534.8861,4429839.1756,3,0.00252007
2301,21296,398023.183,4326363.2298,2,0.00251223
2302,10841,382124.83,4309095.0679,4,0.0025051
2303,13043,374811.8253,4312119.1579,3,0.00250006
2304,20667,407662.5684,4325803.8979,4,0.00249865
2305,32648,427547.5547,4417889.9272,3,0.0024943
2306,4024,370609.7514,4304144.2263,3,0.0024942
2307,2255,370819.4302,4300236.9576,4,0.00248917
2308,5829,380272.1276,4305402.2192,2,0.00248905
2309,27092,411148.2527,4366769.2428,4,0.00248667
2310,7480,349059.8475,4307515.377,2,0.00248238
2311,33811,378241.1775,4309473.8625,3,0.00248158
2312,30270,499279.4495,4394206.6522,3,0.00248085
2313,4418,381223.6818,4304393.669,3,0.00247563
2314,16919,385653.9405,4320851.2657,3,0.00247364
2315,12691,368462.8244,4311251.0817,3,0.00247
2316,9804,373369.6671,4308619.2787,2,0.00246723
2317,6132,376858.3542,4305920.541,3,0.00246113
2318,34755,398104.0687,4326452.5162,4,0.00246111
2319,2987,371207.8976,4302811.8369,4,0.00246077
2320,3975,371494.4843,4304103.9626,3,0.00245903
2321,28074,468546.025,4375753.4447,4,0.00245895
2322,14762,359162.9927,4315883.4271,4,0.00245788
2323,25788,406701.7463,4358539.1753,3,0.00245713
2324,18161,386222.9893,4322895.9215,2,0.00245594
2325,24683,424281.5441,4346610.7566,3,0.00245299
2326,7466,378380.7186,4307508.34,4,0.00245268
2327,20190,400001.1495,4325224.8016,4,0.0024519
2328,19504,393320.3203,4324480.3306,4,0.00244978
2329,10677,377294.4785,4308956.8418,4,0.00244809
2330,16064,381107.6311,4319108.2655,4,0.00244768
2331,25760,405535.4696,4358103.7837,3,0.0024463
2332,27827,425471.6217,4372316.711,3,0.00244269
2333,17529,392183.1821,4322087.705,4,0.00244179
2334,19161,398523.0566,4324058.8824,4,0.00244041
2335,10446,383246.6425,4308857.5714,4,0.00243645
2336,33748,373428.704,4308668.9518,3,0.00243608
2337,20515,406670.1609,4325645.0664,4,0.00243552
2338,28380,465384.6045,4378621.4031,3,0.0024353
2339,9873,374536.7,4308639.7004,3,0.0024352
2340,28461,464537.1454,4379275.5064,4,0.00243496
2341,15135,378431.8599,4316848.3854,3,0.00243278
2342,30386,497604.9566,4394578.4009,3,0.00243261
2343,18792,391823.7085,4323630.3658,4,0.00243047
2344,21883,390435.5235,4327481.6393,3,0.00242956
2345,19228,395552.8487,4324107.4294,4,0.00242841
2346,17693,389025.9056,4322238.1244,4,0.00242501
2347,14457,361868.8287,4315274.8111,3,0.00242379
2348,7836,379111.8854,4307709.8761,4,0.0024233
2349,27364,399287.9174,4368600.6109,4,0.00242283
2350,12338,374816.6839,4310610.363,3,0.00241944
2351,8898,384021.356,4308180.4228,4,0.00241534
2352,28801,365709.8276,4383160.8745,3,0.0024148
2353,30152,395714.9854,4393747.8802,4,0.00241356
2354,29406,484938.4545,4389422.2519,2,0.00241044
2355,33759,378372.58,4308773.7415,3,0.00240795
2356,32095,493859.1616,4411047.9265,3,0.00240733
2357,4971,370391.1599,4304724.1816,3,0.00240718
2358,11148,381670.2655,4309387.3441,3,0.00240656
2359,21100,388710.5124,4326172.5751,3,0.00240333
2360,33068,498043.7352,4429583.6283,3,0.0024029
2361,2068,354481.3792,4299305.238,3,0.0024029
2362,16127,395478.6313,4319263.8835,3,0.0024029
2363,9600,374964.2971,4308515.8045,3,0.00240276
2364,17197,389238.8638,4321686.1873,3,0.00240274
2365,13671,399915.0924,4313704.5336,3,0.00240222
2366,28662,469252.9594,4380759.1028,3,0.002401
2367,22845,397328.9269,4333107.5377,2,0.00239984
2368,13673,399506.2476,4313711.7713,3,0.00239661
2369,10294,380322.7887,4308781.6496,3,0.00239646
2370,4556,375508.2927,4304490.2263,4,0.00239445
2371,25755,409255.431,4358012.0792,3,0.00239286
2372,7299,381130.0277,4307392.4541,3,0.0023888
2373,25413,409112.0471,4354454.8567,3,0.00238867
2374,17933,393999.5525,4322661.4316,3,0.00238829
2375,33133,464763.1589,4430355.9862,3,0.00238809
2376,274,338965.9282,4290185.3647,3,0.00238537
2377,22931,397123.4361,4333994.9167,2,0.00238479
2378,17563,391372.7286,4322104.2096,3,0.00238329
2379,17033,387744.9001,4321188.3012,2,0.00237739
2380,23909,408795.2207,4342157.4278,4,0.00237658
2381,22932,397054.6054,4333994.3327,3,0.00237611
2382,19738,395560.751,4324646.47,4,0.00237459
2383,6349,379267.1554,4306245.1735,2,0.00237434
2384,5114,373338.8027,4304822.9135,3,0.00237389
2385,21045,405901.7134,4326139.7747,3,0.00237166
2386,6663,376738.2717,4306779.7564,4,0.00237146
2387,25702,403026.3412,4357360.667,4,0.00237136
2388,3875,384994.5543,4304020.42,3,0.0023706
2389,11968,378591.6778,4310170.8083,3,0.0023703
2390,23108,397417.9216,4335763.8623,3,0.00236983
2391,18930,391507.207,4323838.9619,4,0.00236929
2392,22319,406937.5588,4328691.7898,2,0.00236897
2393,27522,390247.3897,4369859.5714,4,0.00236699
2394,9890,377787.0435,4308651.2337,4,0.00236532
2395,16052,378905.5903,4319067.9185,3,0.0023651
2396,25313,400265.073,4353277.3938,4,0.00236449
2397,8734,377316.5914,4308111.4183,3,0.00235846
2398,27876,426867.3133,4373045.8377,3,0.00235719
2399,7910,380602.1378,4307747.3304,4,0.00235565
2400,25239,400077.6017,4351939.0621,3,0.00235552
2401,15547,364181.5835,4317397.8206,2,0.002352
2402,7479,349250.5317,4307037.5051,3,0.00235198
2403,10626,382227.0145,4308937.1333,4,0.00235079
2404,22986,397591.5448,4334368.4233,2,0.00235003
2405,62,338348.9732,4288890.2091,3,0.00234944
2406,13116,374781.4701,4312364.6173,3,0.00234655
2407,18167,386334.597,4322908.6388,2,0.00234539
2408,15124,378442.735,4316830.6236,3,0.00234515
2409,12017,375410.735,4310208.8922,4,0.0023437
2410,5954,379868.6517,4305607.8148,3,0.00234287
2411,8533,381167.6518,4308009.4438,3,0.00234205
2412,1575,352318.7618,4297701.1072,3,0.00233959
2413,33744,373724.6288,4308608.7831,3,0.00233907
2414,4088,373586.8791,4304192.503,3,0.00233779
2415,15438,362278.7734,4317227.9556,3,0.00233331
2416,20546,401405.4982,4325709.106,4,0.00233249
2417,32074,522254.5463,4410903.7836,4,0.00233248
2418,22805,385665.7702,4333257.5008,3,0.00233107
2419,29847,496365.5839,4392098.4654,4,0.00233015
2420,32578,536751.4869,4417221.8157,3,0.00232938
2421,8769,375477.4177,4308132.2332,4,0.00232809
2422,16089,381430.8237,4319159.3628,3,0.00232558
2423,10682,383277.3642,4308957.3731,3,0.00232347
2424,8943,382464.1203,4308201.7434,3,0.00232327
2425,4202,373634.8101,4304224.018,3,0.00232046
2426,31137,388695.1128,4400075.4187,4,0.00231829
2427,6699,377897.3925,4306804.5481,4,0.00231662
2428,26871,439943.0048,4365436.9413,3,0.00231576
2429,9900,382011.0052,4308655.2932,4,0.00231519
2430,9087,376817.5865,4308268.6877,3,0.00231459
2431,18168,386528.4705,4322895.7841,3,0.00231456
2432,21072,408855.0645,4326155.8426,4,0.00231416
2433,26975,412226.6311,4366077.6429,4,0.00231316
2434,18654,399138.1717,4323494.0969,5,0.00231257
2435,4670,383265.43,4304565.1826,2,0.00230383
2436,30282,496491.2666,4394215.0084,4,0.00230283
2437,25822,407329.088,4358777.4149,3,0.00229846
2438,31988,520621.9661,4409996.876,4,0.00229751
2439,29663,497110.2818,4391086.1201,3,0.00229725
2440,32108,522991.4451,4411177.1791,4,0.00229688
2441,32132,496380.6526,4411399.8349,3,0.00229611
2442,25635,407680.6899,4356809.2776,3,0.00229395
2443,29567,484961.5412,4389435.8911,2,0.00229344
2444,22889,384503.4628,4333872.9986,3,0.00229343
2445,24332,416896.8989,4343621.5528,4,0.00229168
2446,19303,401315.9786,4324222.6041,4,0.00229111
2447,14842,361883.31,4316111.1684,3,0.0022905
2448,14170,380073.2262,4314644.1552,3,0.00229044
2449,7526,382292.0847,4307534.0588,3,0.00229021
2450,17036,387795.9512,4321190.6038,2,0.00229021
2451,12495,376366.2791,4310865.1592,4,0.00228885
2452,28912,475287.6897,4384535.1186,4,0.00228674
2453,15235,378813.2947,4317017.3227,4,0.00228667
2454,14000,375159.6087,4314443.2464,3,0.00228598
2455,27833,443101.6192,4372344.4644,3,0.00228515
2456,3861,371577.083,4304009.3552,3,0.00228439
2457,30807,389761.3451,4397850.9886,3,0.00228263
2458,5127,376896.8002,4304830.7693,2,0.00228149
2459,22786,397365.041,4333032.2526,2,0.00227948
2460,10803,382182.0073,4309065.444,4,0.00227272
2461,2626,364402.6098,4301899.3165,3,0.00227168
2462,8961,382576.5012,4308205.8789,4,0.00227154
2463,8406,382251.8825,4307961.8432,4,0.00227034
2464,846,349393.9716,4296656.4643,3,0.00227007
2465,7715,336099.3945,4307635.8169,3,0.00226942
2466,17694,388926.7004,4321840.8793,2,0.00226942
2467,13481,399909.037,4313326.102,3,0.00226907
2468,20467,398491.9087,4325562.2434,2,0.00226826
2469,6146,379530.5837,4305939.7213,2,0.00226623
2470,7977,382039.4065,4307785.3222,3,0.00226534
2471,8137,378477.2467,4307851.8967,4,0.00226519
2472,13643,399502.8365,4313560.2535,3,0.00226389
2473,12654,373540.4194,4311190.1037,3,0.00226381
2474,29362,494390.2672,4388908.9327,4,0.00226163
2475,1127,348994.729,4297145.9718,4,0.00226084
2476,21337,397996.5574,4326406.1091,2,0.00225794
2477,12050,377028.9052,4310232.8391,3,0.00225654
2478,34921,406724.3459,4328871.6633,3,0.0022565
2479,7306,379535.6321,4307397.7875,4,0.00225484
2480,9313,381570.2519,4308371.827,4,0.0022542
2481,1039,353564.5217,4296988.9409,3,0.00225243
2482,13272,376583.4373,4312667.206,3,0.00225204
2483,28805,483159.2968,4383194.6676,3,0.00225082
2484,16873,381506.5607,4320502.0614,2,0.00224899
2485,29516,382231.8387,4390215.321,4,0.00224784
2486,13724,377662.2639,4313878.1429,3,0.00224611
2487,20556,403322.569,4325714.0227,3,0.00224566
2488,4023,370634.7257,4303991.9059,2,0.00224419
2489,27968,437963.5612,4374963.539,4,0.0022398
2490,13459,373666.0638,4313305.2578,4,0.0022351
2491,8665,382355.739,4308073.5956,3,0.00223489
2492,7360,378237.2233,4307431.1146,3,0.00223294
2493,9586,381522.2854,4308508.2224,3,0.00223277
2494,8549,374622.7444,4308014.1658,4,0.00223169
2495,20197,398669.4614,4325226.2,2,0.00223042
2496,19237,394908.2919,4324117.5797,3,0.00222829
2497,67,338355.8505,4288907.2671,3,0.00222753
2498,4997,376964.5073,4304736.9736,4,0.00222543
2499,20321,392335.176,4325396.7839,3,0.00222491
2500,32228,503156.6372,4412499.5532,4,0.00222481
2501,16772,395629.4942,4320271.1265,4,0.00222303
2502,4478,381244.4654,4304435.5818,3,0.00222259
2503,15503,364140.2581,4317384.5895,2,0.00222034
2504,5988,379761.643,4305670.9905,4,0.00221933
2505,15220,378818.6288,4317003.6649,3,0.00221782
2506,6881,384895.7586,4307006.6037,4,0.00221749
2507,2361,370969.0006,4300838.2234,3,0.00221584
2508,8598,374585.4409,4308039.7113,2,0.00221574
2509,7602,379870.8582,4307575.1198,6,0.00221409
2510,20580,392285.3285,4325725.812,4,0.00221338
2511,14531,374361.7537,4315415.8032,4,0.00221332
2512,8632,380939.1715,4308056.0494,3,0.00221046
2513,17035,387865.1077,4321193.7145,2,0.00221023
2514,15643,380164.9678,4317817.6657,3,0.00220838
2515,28538,466797.2773,4380008.7584,4,0.00220708
2516,11083,377445.1771,4309335.279,3,0.00220434
2517,22018,388477.5671,4327969.5399,4,0.00220351
2518,17039,387929.6209,4321196.6254,3,0.00220331
2519,17882,394879.758,4322576.3889,4,0.00220302
2520,28712,471310.9559,4381561.7786,3,0.00220177
2521,20198,399031.3184,4324263.4771,2,0.00220068
2522,28888,441888.5272,4384063.727,3,0.0022005
2523,12394,376247.5911,4310726.0198,3,0.00219944
2524,31607,509424.8527,4406179.5892,4,0.00219699
2525,4785,383277.9983,4304591.4485,2,0.00219691
2526,32157,528868.0776,4411551.4948,4,0.00219599
2527,12947,373656.0356,4311721.3932,3,0.00219395
2528,18657,399117.4806,4323494.1957,4,0.00219237
2529,32152,528866.6222,4411538.936,4,0.00218996
2530,29944,398075.3966,4392804.9135,3,0.00218957
2531,7819,379567.7954,4307690.1765,3,0.00218671
2532,31679,537911.3584,4407272.1077,3,0.00217788
2533,19059,399062.1902,4323936.7991,2,0.00217575
2534,7641,379843.1684,4307606.1104,4,0.00217538
2535,33192,421308.0223,4432073.23,3,0.00217499
2536,17583,391735.7286,4322113.1273,3,0.00217497
2537,15057,361762.3818,4316631.4936,4,0.00217187
2538,19473,395558.0431,4324454.9362,4,0.00217166
2539,18327,391743.9691,4323121.1243,4,0.00217111
2540,4755,370195.9345,4304606.5054,4,0.00217083
2541,17040,387903.8225,4321195.4609,2,0.00217077
2542,30435,381816.8748,4394956.5325,3,0.00216828
2543,7702,382525.827,4307631.2383,3,0.00216793
2544,28134,468718.0313,4376176.4933,4,0.00216745
2545,22785,397482.4704,4331519.4752,2,0.00216086
2546,4370,375279.4602,4304350.9332,3,0.00215957
2547,29993,393173.6863,4393037.4755,4,0.00215861
2548,25518,397133.8987,4355604.1325,3,0.002155
2549,15494,364116.8802,4317362.69,3,0.00215498
2550,11176,383013.9906,4309392.2372,3,0.00215465
2551,8594,377347.2737,4308035.349,3,0.00215334
2552,25794,433176.6563,4358687.1375,4,0.00215319
2553,15133,400272.3427,4316842.9715,3,0.00215266
2554,13763,377396.9496,4313953.7914,3,0.00215225
2555,16313,396151.1447,4319573.5032,3,0.00215213
2556,17149,393461.9947,4321506.4799,3,0.00215125
2557,28900,360443.748,4384258.8737,3,0.0021509
2558,25447,400629.1734,4354706.2182,4,0.00215082
2559,4057,370020.3118,4304160.065,3,0.00214986
2560,32794,427885.946,4421034.2389,3,0.00214836
2561,27903,427521.1657,4373414.9785,3,0.00214807
2562,13736,377820.0314,4313895.6463,3,0.0021478
2563,19952,396746.3192,4324958.5211,4,0.0021463
2564,6413,375887.7582,4306456.7029,4,0.00213809
2565,11151,381818.912,4309388.2168,3,0.00213733
2566,16130,395419.1337,4319264.4844,3,0.00213678
2567,7976,335452.6566,4307785.1699,3,0.00213662
2568,6574,380505.2029,4306689.2857,4,0.00213641
2569,4360,369885.2029,4304339.2294,3,0.00213635
2570,2289,363744.6747,4300435.8037,3,0.00213612
2571,33072,498065.2596,4429624.6671,2,0.0021361
2572,23783,389812.4327,4341443.2576,2,0.0021361
2573,17041,388897.5224,4321200.723,2,0.0021361
2574,7169,383580.2426,4307318.7421,3,0.00213548
2575,12861,375072.3999,4311419.5055,3,0.00213546
2576,27263,448672.7324,4367581.8991,4,0.00213417
2577,15614,364248.721,4317679.9685,2,0.00213298
2578,18592,393554.9988,4323408.7746,4,0.00213101
2579,5714,373212.054,4305280.1525,3,0.00212799
2580,1822,350349.935,4298410.6923,3,0.00212691
2581,34028,372914.4618,4311203.9464,3,0.00212491
2582,29845,496383.507,4392097.4026,3,0.0021241
2583,28755,363328.7722,4382162.1611,4,0.00212305
2584,18894,391288.6472,4323761.6716,3,0.00212265
2585,9887,381861.3625,4308649.5916,4,0.00211983
2586,6675,377362.3293,4306785.8965,3,0.00211847
2587,6256,377562.3526,4306129.9341,2,0.00211799
2588,10855,376925.6813,4309101.097,3,0.00211739
2589,16814,381496.7867,4320469.3626,2,0.0021172
2590,3800,370622.7582,4303961.5525,2,0.00211568
2591,23,338574.4594,4288653.4234,3,0.00211561
2592,15005,399846.1097,4316541.7658,2,0.00211214
2593,2367,372171.1925,4300927.1602,3,0.00211118
2594,19243,398915.6935,4324123.6318,2,0.00211111
2595,26144,411493.6876,4361509.7352,4,0.00210942
2596,6901,383048.237,4307020.6864,2,0.00210914
2597,7537,379177.1595,4307535.826,4,0.00210905
2598,32092,492208.2959,4411042.4156,3,0.00210846
2599,16623,373233.3563,4318912.7804,2,0.00210802
2600,3824,385516.1302,4303975.6206,3,0.00210732
2601,1209,348955.4792,4297215.9723,3,0.00210713
2602,13131,374765.8282,4312397.0903,3,0.0021065
2603,267,339033.9869,4290093.713,3,0.00210599
2604,28653,468476.8543,4380680.2805,3,0.00210415
2605,6175,377490.7407,4306036.7124,2,0.00210194
2606,5553,382578.2852,4305132.2773,4,0.00210187
2607,8505,377288.1726,4307999.1354,3,0.0021017
2608,8567,381253.6174,4308023.1374,4,0.00210065
2609,5970,379817.5944,4305628.6148,3,0.00210005
2610,2074,352398.1495,4299352.3244,3,0.00209892
2611,8013,383079.0938,4307810.6732,4,0.0020989
2612,19318,401125.2476,4324227.3082,3,0.00209861
2613,12940,372988.5483,4311409.826,4,0.00209591
2614,65,338339.1881,4288903.8086,3,0.00209311
2615,8870,381355.3505,4308169.2862,3,0.00209173
2616,30076,489776.813,4393458.2853,3,0.00209055
2617,11150,381970.3822,4309387.7404,4,0.00208963
2618,10435,376830.3986,4308856.0973,3,0.00208951
2619,14211,375636.206,4314751.6974,3,0.00208904
2620,24179,409784.6079,4343086.7191,3,0.00208835
2621,32104,497168.1801,4411151.0242,3,0.00208484
2622,13107,375233.7082,4312326.2991,4,0.00207597
2623,24381,396324.9278,4344143.8253,3,0.00207444
2624,10665,376866.008,4308944.8561,3,0.00207376
2625,913,346710.2149,4296761.4596,3,0.00207335
2626,24569,395182.2382,4345656.7454,2,0.00207206
2627,6450,375879.6938,4306509.9448,3,0.00207117
2628,17170,393225.3724,4321545.5712,3,0.00207013
2629,5416,377257.3117,4305011.9104,3,0.00206968
2630,6541,377672.5342,4306648.1227,4,0.00206814
2631,1479,352659.9871,4297576.3082,5,0.00206728
2632,6779,378026.8858,4306896.403,4,0.00206527
2633,6676,377297.3674,4306749.8844,2,0.00206445
2634,27936,435279.3113,4374265.3164,3,0.00206418
2635,17347,392715.1101,4321910.2657,4,0.00206352
2636,10573,382746.6083,4308912.581,3,0.00206314
2637,12607,368700.2275,4311105.9619,3,0.00206275
2638,15097,400624.6813,4316804.1591,4,0.00206272
2639,33905,373108.5619,4309728.3183,2,0.00205843
2640,31339,506307.6072,4402207.7975,4,0.0020562
2641,12939,373044.5537,4311671.6,3,0.00205595
2642,15039,360640.463,4315005.1802,2,0.00205527
2643,25135,396696.5501,4349856.9361,4,0.00205427
2644,19516,401156.3575,4324486.2777,3,0.00205245
2645,8109,382279.1373,4307844.0431,4,0.00205148
2646,30067,395708.1592,4393393.2456,3,0.00205058
2647,28455,464525.2615,4379269.7431,3,0.0020497
2648,29607,497310.2436,4390811.3958,3,0.00204656
2649,16006,373193.9704,4318842.4914,2,0.00204587
2650,15312,378987.6749,4317070.6124,3,0.00204402
2651,11946,377098.6451,4310159.6792,3,0.00204399
2652,22692,397486.6161,4331478.119,2,0.00204374
2653,14067,375658.914,4314483.6943,4,0.00204198
2654,3935,371243.0421,4304070.0506,3,0.00204116
2655,25708,403235.5504,4357379.1609,3,0.00204109
2656,30876,495784.7621,4398389.1267,3,0.00204069
2657,15611,364237.211,4317677.6135,2,0.00203934
2658,14510,358026.7404,4315361.9617,4,0.0020391
2659,23636,393339.6295,4340001.6501,3,0.00203855
2660,12609,354829.1814,4311106.9935,4,0.00203835
2661,17558,391431.142,4322103.0373,3,0.00203785
2662,18086,393257.1511,4322811.8566,4,0.00203726
2663,4802,345253.7225,4304269.0173,2,0.00203499
2664,15809,378163.6814,4318254.6462,3,0.00203385
2665,15026,361778.2344,4316585.2294,3,0.00203259
2666,19360,398977.8912,4324139.4487,2,0.00203251
2667,15988,372376.976,4318813.8984,3,0.0020323
2668,5488,377310.2918,4305082.2417,3,0.0020306
2669,5770,377416.6957,4305331.8144,3,0.0020302
2670,16207,382395.9231,4319429.9745,3,0.00202537
2671,9554,381527.4093,4308493.6821,3,0.00202323
2672,419,340516.5198,4293378.8889,3,0.0020202
2673,19051,397667.8623,4323934.6354,3,0.00201784
2674,13052,374991.4042,4312159.7494,3,0.00201783
2675,5688,373798.7265,4305255.3344,4,0.00201739
2676,5289,381641.8333,4304902.0481,3,0.00201416
2677,1334,353541.8146,4297382.733,4,0.00201381
2678,11657,381138.6013,4309802.3759,4,0.00201163
2679,11949,370353.4815,4310163.3844,3,0.00201014
2680,11187,382880.273,4309395.8161,4,0.00200923
2681,1784,350135.9628,4298275.3045,3,0.0020072
2682,27150,434814.8889,4366997.7237,3,0.00200604
2683,20444,406672.2844,4325547.7343,4,0.00200551
2684,16901,388904.7661,4320769.1876,3,0.00200295
2685,23787,389808.8003,4341446.5278,4,0.00200292
2686,33050,499867.619,4429420.4549,3,0.0020029
2687,33075,498141.2511,4429613.4714,2,0.00200275
2688,15948,378654.2432,4318697.334,3,0.00200147
2689,21288,413182.572,4326345.1167,3,0.00200109
2690,15692,364206.4439,4317931.7076,2,0.00200094
2691,18622,391894.8543,4323428.6025,4,0.00199843
2692,14001,399659.0889,4314443.5363,3,0.00199671
2693,3972,374970.2356,4304099.4364,4,0.00199651
2694,15199,401365.5333,4316974.7201,2,0.00199554
2695,2278,352554.0551,4300344.9119,3,0.00199553
2696,33766,373594.4831,4308808.6965,4,0.00199507
2697,19359,399574.1996,4324252.531,3,0.00199323
2698,29854,496562.3439,4392108.2304,2,0.0019929
2699,5366,373537.6539,4304966.3269,3,0.00199175
2700,17515,392715.671,4322077.1656,4,0.00199121
2701,21689,397871.0139,4326995.4314,2,0.00199032
2702,22940,396566.0054,4334045.3065,2,0.00198921
2703,16005,372579.3431,4318888.6064,2,0.00198775
2704,3095,370668.1977,4303044.8195,3,0.00198773
2705,16813,381487.5892,4320338.0397,2,0.00198667
2706,7262,383196.0986,4307222.7303,2,0.0019855
2707,28784,483531.4418,4382627.762,3,0.00198426
2708,13689,377450.8489,4313790.6326,3,0.00198278
2709,10095,382779.8184,4308726.5954,4,0.00198187
2710,11950,370230.3836,4310152.717,3,0.00198041
2711,14891,399522.5796,4316307.312,3,0.00197965
2712,1676,352021.3028,4297867.3357,3,0.00197617
2713,15281,379978.7415,4317057.4272,3,0.00197432
2714,22410,407228.7716,4328800.3029,2,0.00197292
2715,4682,374111.631,4304568.4275,3,0.00197267
2716,15013,376210.0746,4316548.5961,3,0.00197147
2717,7165,381350.8457,4307310.1275,3,0.00197095
2718,5430,377208.1898,4305033.1857,4,0.00196918
2719,5271,381608.806,4304882.3844,3,0.0019685
2720,7261,383235.2887,4307375.8312,3,0.00196696
2721,7471,379630.9378,4307510.4685,3,0.00196366
2722,24534,395381.6724,4345520.2493,2,0.00195943
2723,12527,375283.5079,4310959.0615,3,0.00195789
2724,33754,373701.9748,4308753.5521,3,0.00195783
2725,27040,411123.1297,4366600.9927,3,0.00195573
2726,8703,385288.0415,4308087.3185,3,0.00195564
2727,27906,432096.6826,4372992.1639,3,0.00195167
2728,32718,404739.8161,4419373.6451,4,0.00195093
2729,12399,376235.0307,4310736.096,3,0.0019501
2730,26931,440304.1091,4365839.5379,3,0.00194908
2731,6880,383071.6083,4307003.4688,2,0.00194891
2732,890,351520.9191,4296733.0097,2,0.00194658
2733,26035,398034.7611,4360780.7204,3,0.00194653
2734,32731,401719.3678,4419614.1014,3,0.00194641
2735,21931,412762.5243,4327611.6794,4,0.00194607
2736,4524,372544.4937,4304466.305,3,0.00194544
2737,20222,392535.5211,4325241.964,2,0.0019454
2738,859,346539.6198,4296684.9774,3,0.00194439
2739,20756,398611.681,4325903.1865,4,0.00194355
2740,2490,349645.4987,4301343.642,3,0.00194209
2741,7310,376840.3072,4307398.3432,4,0.00194189
2742,17108,393214.2589,4321367.6375,3,0.00193739
2743,14318,360409.3618,4314916.5909,2,0.00193557
2744,16010,372527.6837,4318898.4003,2,0.00193393
2745,21233,413517.5117,4326269.7028,3,0.00193368
2746,22133,405682.5574,4328312.646,3,0.00193341
2747,25220,427394.491,4351694.7619,4,0.00193283
2748,6800,377527.0922,4306913.2949,4,0.00193262
2749,19493,393229.6203,4324464.2124,3,0.00193132
2750,3675,373465.3169,4303834.8007,3,0.00193086
2751,22691,397580.5992,4330860.4243,2,0.00192843
2752,31879,403068.6857,4409238.6678,3,0.00192727
2753,13051,374979.8642,4312111.9445,2,0.00192617
2754,25974,409198.2966,4360493.9423,3,0.00192595
2755,15058,360635.5851,4315015.0467,2,0.00192495
2756,16951,381469.7757,4320938.4142,3,0.00192443
2757,7832,378743.8549,4307706.2534,4,0.00192439
2758,18125,391223.6061,4322829.2923,3,0.00192436
2759,14929,360473.6077,4316399.6758,3,0.00192317
2760,11273,379509.0036,4309463.0564,2,0.00192284
2761,18318,391759.4383,4323113.1305,4,0.001922
2762,32245,391989.9119,4412675.3254,3,0.00191657
2763,13229,375327.2876,4312590.945,4,0.00191648
2764,13748,377985.9789,4313915.9679,3,0.00191635
2765,27174,403587.1386,4367116.7832,3,0.0019159
2766,15689,364197.2277,4317930.2345,2,0.00190723
2767,18231,394852.3787,4323012.1848,3,0.00190646
2768,12154,378774.2178,4310364.1256,4,0.00190345
2769,30721,505777.5034,4397049.9758,3,0.00190327
2770,4245,345256.1104,4304261.088,2,0.0019023
2771,27412,443581.4998,4369065.8175,4,0.00190135
2772,5276,381665.2798,4304889.6095,3,0.00190091
2773,2168,341259.9344,4299740.1851,4,0.00190084
2774,8681,382468.5211,4308079.5108,4,0.00190067
2775,27716,391400.1547,4371616.565,3,0.00190018
2776,26702,397642.6552,4364862.4304,2,0.0018963
2777,26473,413689.0114,4363474.9387,4,0.00189445
2778,247,339278.346,4289916.9946,3,0.00189437
2779,32202,536762.2945,4412282.5535,3,0.00189152
2780,17240,389358.5368,4321818.7139,3,0.0018912
2781,4404,372760.8871,4304371.1445,4,0.00189111
2782,2540,349111.8767,4301490.7163,3,0.00189094
2783,16221,380163.605,4319446.7656,3,0.00189023
2784,22915,396795.9853,4333932.6099,3,0.00188764
2785,812,349584.774,4296564.1977,3,0.00188714
2786,28735,471432.4769,4381880.1598,4,0.00188695
2787,27748,443155.6366,4371938.0404,3,0.00188661
2788,17524,392459.6986,4322082.2238,4,0.00188443
2789,29613,495978.4666,4390837.2506,4,0.0018829
2790,32220,532005.6458,4412486.0213,4,0.00188264
2791,30390,490254.172,4394607.8103,3,0.00188189
2792,1273,349054.6368,4297306.6195,5,0.00188143
2793,18600,391640.4621,4323413.9205,4,0.00188036
2794,10749,373569.4387,4308876.9554,2,0.00188033
2795,10426,380607.9803,4308849.1329,3,0.00187788
2796,1729,350019.169,4298053.5216,3,0.00187694
2797,13023,374962.9486,4312049.8273,2,0.00187644
2798,15397,380005.1906,4317167.4509,3,0.00187547
2799,2800,364650.7184,4302376.3339,3,0.00187435
2800,12936,376131.6326,4311656.7678,3,0.00187271
2801,15408,379493.1851,4317175.7713,3,0.00187156
2802,7735,383153.5377,4307644.6044,3,0.00187073
2803,34222,364156.5775,4318222.388,3,0.00187017
2804,33076,498027.0634,4429728.6418,3,0.00186953
2805,26196,391842.4528,4361897.746,2,0.00186939
2806,21170,413093.2259,4326209.4424,3,0.00186897
2807,29853,496737.8273,4392119.3967,3,0.0018667
2808,20489,406670.5611,4325584.0381,3,0.00186532
2809,15205,401506.0766,4316981.2985,3,0.00186362
2810,22431,406659.5251,4328899.7155,3,0.00186208
2811,21976,398069.9654,4326992.6485,2,0.00186171
2812,30648,373758.5471,4396073.5283,3,0.00186113
2813,18042,393256.6238,4322796.5905,4,0.00186011
2814,30269,498910.7964,4392499.7464,2,0.00185902
