排名,节点ID,X坐标,Y坐标,度数,介数中心性
6793,12123,315016.7353,5069044.1581,3,0.00026842
6794,11199,319119.8419,5068635.5194,2,0.0002682
6795,2046,408213.9842,5007983.6739,3,0.00026799
6796,10240,318751.194,5068245.5769,3,0.00026774
6797,7694,320590.3977,5066537.7362,3,0.00026772
6798,21409,307720.6519,5074710.5508,3,0.00026718
6799,5121,322519.1332,5059770.8018,4,0.00026696
6800,1540,401926.6773,4998759.5195,3,0.00026689
6801,17112,316463.9407,5071643.2051,3,0.00026678
6802,14906,317541.885,5070313.2219,3,0.00026662
6803,10454,409943.8364,5068340.7987,3,0.00026658
6804,7171,319165.2963,5065786.27,3,0.0002664
6805,6090,305221.7444,5063539.1221,4,0.00026617
6806,14638,317439.1861,5070173.9739,4,0.00026587
6807,18189,316686.774,5072205.6424,3,0.00026582
6808,26561,354921.0229,5110868.8687,2,0.0002658
6809,11416,409855.7232,5068720.7452,3,0.00026573
6810,20382,312791.2964,5073493.2173,3,0.00026572
6811,2803,289242.2648,5027535.5342,3,0.00026533
6812,18198,478918.506,5072207.1582,2,0.00026514
6813,16816,314830.6524,5071497.6956,3,0.00026446
6814,24884,408621.5325,5085999.6303,3,0.0002644
6815,86,459322.318,4960128.664,3,0.00026437
6816,5202,327135.5163,5060437.8053,3,0.00026422
6817,107,459602.2312,4960249.2297,3,0.0002642
6818,13866,316863.9875,5069834.5666,3,0.00026418
6819,26991,496239.1149,5120626.0341,3,0.00026416
6820,17709,313792.2529,5071987.696,3,0.00026416
6821,10675,314850.5051,5068442.1536,4,0.00026414
6822,84,459683.7943,4960128.6321,3,0.00026413
6823,16800,314408.1239,5071491.5212,3,0.00026413
6824,10606,319505.1352,5068408.943,3,0.00026407
6825,146,463846.5461,4971095.7148,3,0.00026407
6826,13680,319250.0261,5069728.7593,3,0.00026407
6827,19523,320327.0608,5073094.2937,3,0.00026406
6828,5276,327198.6088,5060651.7422,3,0.00026403
