排名,节点ID,X坐标,Y坐标,度数,接近中心性
1,49337,406011.6968,3393773.185,5,0.02983467
2,49333,406011.8611,3393765.6716,5,0.02969502
3,28817,403705.4117,3394166.1399,3,0.02952294
4,48663,407590.8002,3389190.1494,6,0.02948928
5,49330,406047.0654,3393765.231,9,0.02945215
6,49463,406480.779,3394638.3734,3,0.02938977
7,49324,406047.171,3393757.6851,10,0.02931566
8,28062,405765.8534,3393822.067,3,0.02925614
9,28818,403385.3926,3394192.5069,3,0.02925239
10,48570,409186.5971,3388262.9923,6,0.02918406
11,26609,406035.7969,3392670.8158,3,0.02915393
12,21063,408200.3417,3388825.57,4,0.02913826
13,28883,402968.9416,3394221.0831,3,0.0291343
14,49943,410027.9213,3396419.8953,7,0.02903581
15,20794,408472.5407,3388667.7544,4,0.02898254
16,48674,407477.0706,3389330.7326,11,0.02897542
17,49399,403679.3803,3394150.9334,3,0.02897518
18,49885,411627.8002,3396363.5788,9,0.0289639
19,29117,403165.5182,3394372.9016,4,0.02895708
20,31070,407461.0416,3395566.4542,7,0.02883156
21,48574,409192.7386,3388274.0344,6,0.02880253
22,20859,408307.878,3388707.8574,3,0.02878912
23,49416,402948.8866,3393946.7099,4,0.02878775
24,32228,409755.9158,3396392.3169,7,0.02876169
25,32216,409663.5928,3396389.9226,7,0.02875246
26,32246,410038.8815,3396399.6649,7,0.02874653
27,29573,406541.0936,3394663.8512,7,0.02874649
28,48337,409653.4193,3388106.7695,3,0.02871594
29,28798,402735.6864,3394180.041,3,0.02871373
30,49919,411767.3705,3396392.7858,5,0.02869272
31,22554,407069.264,3389819.3549,8,0.02867703
32,21756,407398.0587,3389369.9264,3,0.02866804
33,23699,406377.4842,3390638.3315,8,0.0286673
34,23888,406280.0326,3390752.8739,8,0.02866673
37,26616,406062.2439,3392679.8618,8,0.02866383
35,24548,406090.144,3391162.8566,8,0.02866383
36,25047,406087.1409,3391283.2943,8,0.02866383
38,29175,403204.0657,3394410.3911,5,0.02865135
39,49331,406416.9814,3393673.017,3,0.02864579
40,29247,403213.0336,3394461.6057,4,0.02863561
41,49871,411778.1289,3396361.1141,4,0.0286162
42,20507,408217.2074,3388481.8845,6,0.02859669
43,29904,406627.9326,3394798.4273,2,0.02858756
44,28283,402931.8268,3393944.913,3,0.02858087
45,28752,403458.5518,3394165.3157,4,0.02857445
46,27839,402863.1032,3393719.6034,5,0.02853852
47,27729,406393.0723,3393672.3605,4,0.02852045
48,20857,408481.2319,3388679.9056,4,0.02848382
49,21022,408275.3645,3388797.7547,4,0.02847366
50,28061,405768.3197,3393831.0615,4,0.02846859
51,32210,411309.3825,3396388.8517,6,0.02846374
52,27789,402833.4036,3393687.8065,3,0.02844954
53,48682,407416.1375,3389410.4141,3,0.02844425
54,28869,401654.6287,3394217.0703,4,0.02842997
55,20137,407996.5564,3388097.4971,4,0.02839895
56,48458,409627.4796,3388156.8732,3,0.0283905
57,50007,411787.1985,3396628.6429,3,0.02836479
58,30545,403644.8132,3395276.5912,4,0.02836396
59,48558,409176.5329,3388244.897,3,0.02835673
60,49405,403035.9329,3394101.7505,4,0.0283494
61,20792,408382.946,3388679.5991,3,0.02834533
62,21793,407406.0296,3389389.2414,5,0.02834163
63,26610,406024.1252,3392567.4969,1,0.0283281
64,29235,403228.2949,3394453.9814,4,0.02832746
65,28721,403702.9721,3394149.3921,3,0.02831901
66,48408,409943.8018,3388139.4185,3,0.02830459
67,32287,409489.6929,3396428.3381,6,0.02827958
68,19736,407778.0997,3387702.4662,3,0.02827152
69,31656,409464.1098,3395974.5844,3,0.02826365
70,28756,403341.5405,3394165.4466,3,0.02825938
71,32272,409678.7438,3396419.3993,4,0.02825883
72,32232,410338.3818,3396393.6819,5,0.02825015
73,28819,401651.4665,3394194.9872,4,0.02824865
74,32769,409758.3747,3396437.6389,3,0.02824129
75,19470,407613.5406,3387439.8427,4,0.02822382
76,31004,407426.7168,3395508.4364,4,0.02822323
77,27672,406583.9978,3393642.05,5,0.0281985
78,28743,402732.0213,3394163.5483,3,0.02818791
79,49897,411778.8094,3396371.5097,4,0.02818334
80,32176,411469.1185,3396369.9109,2,0.02816495
81,49875,411714.7216,3396361.3293,3,0.02815962
82,20160,409910.436,3388138.3451,5,0.02813865
83,27965,406026.8073,3393779.0993,5,0.02812851
84,33485,404799.0365,3397313.9944,3,0.02812324
85,21429,407607.9913,3389187.5193,3,0.02811527
86,49921,411780.2094,3396392.8961,4,0.02811352
87,31443,410028.8184,3395809.6091,4,0.02807995
88,50219,411613.2489,3397692.7975,2,0.02807739
89,49868,411788.0563,3396360.9513,4,0.02807075
90,25021,402542.0963,3391386.6634,4,0.02806052
91,49902,411715.9336,3396372.4471,3,0.02806016
92,30513,403667.0086,3395264.8851,4,0.02803992
93,20676,408301.8081,3388593.3992,4,0.02801439
94,20937,408332.4419,3388761.278,4,0.02800501
95,30897,409729.9405,3395450.1945,3,0.02800478
96,27881,406025.8092,3393753.1252,4,0.02799782
97,48578,409198.1978,3388283.85,3,0.02799639
98,20855,408461.1117,3388706.8696,4,0.02799296
99,28024,403442.2181,3393808.9005,4,0.02798832
100,20542,408248.4074,3388517.0594,4,0.02798203
101,49404,402990.4299,3394167.9647,3,0.02798136
102,20180,409910.3784,3388146.3589,4,0.02797651
103,21020,408298.4294,3388796.9832,3,0.02796377
104,48338,410133.1288,3388117.9126,4,0.02796332
105,29574,406582.8173,3394685.9825,4,0.02796234
106,33697,405181.5505,3397499.0785,3,0.02795331
107,29903,406764.2269,3394900.8541,4,0.02794504
108,28797,402961.3777,3394176.9718,2,0.02793202
109,28759,403190.1331,3394164.1482,3,0.02792922
110,21189,408034.3934,3388926.9132,3,0.02792185
111,22551,406981.7199,3389937.5844,4,0.02791253
112,23700,406374.5613,3390646.7242,4,0.02788683
113,23882,406284.9152,3390750.8957,4,0.02787935
114,21404,407303.5979,3389176.3124,3,0.02787785
115,28373,401672.8282,3393984.09,3,0.02787524
116,31835,401954.5482,3396151.306,2,0.02786586
119,26615,406075.7307,3392566.3371,1,0.02786516
118,25048,406104.2148,3391423.6736,1,0.02786516
120,29521,402864.9995,3394654.1527,4,0.02786516
117,24547,406111.3729,3391025.823,1,0.02786516
121,33985,405971.7356,3397828.9213,4,0.02786357
122,18414,407178.9793,3386489.6071,5,0.02785177
123,28568,403080.6317,3394070.4145,4,0.02784559
124,19239,408181.0854,3387112.6367,3,0.02783822
125,49863,411778.0809,3396360.3812,4,0.02783593
126,50267,411205.4368,3398225.0528,2,0.02783002
127,20558,408255.7351,3388532.0525,4,0.02782706
128,21989,407493.9162,3389602.687,4,0.0278223
129,27842,402612.1556,3392966.7067,2,0.02781442
130,31958,409478.5987,3396228.9728,3,0.02781191
131,20923,408371.094,3388737.6329,4,0.0278086
132,20162,409427.1037,3388141.4755,4,0.02778419
133,20839,408430.9665,3388702.7334,4,0.02777892
134,29380,400715.6732,3394545.3193,4,0.02777145
135,33991,405989.2561,3397839.2864,4,0.02777044
136,19746,409920.1972,3387708.5728,4,0.02776597
137,27595,406349.9344,3393557.1565,3,0.02775645
138,20406,408184.1208,3388394.1189,5,0.02775132
139,32173,411392.2582,3396371.3867,3,0.02775132
140,20166,410068.2613,3388142.1921,4,0.02775118
141,49961,411782.2565,3396459.4616,2,0.02774829
142,20862,408417.8923,3388708.8575,4,0.0277246
143,32190,411347.5805,3396377.5961,3,0.02772057
144,31033,407402.3602,3395526.2163,4,0.02771694
145,32184,411309.6402,3396376.1801,3,0.027712
146,19738,407749.3383,3387650.465,2,0.027711
147,23965,402875.0131,3390812.2716,3,0.02769963
148,48468,410179.6478,3388162.6998,4,0.02769797
149,20612,408275.887,3388550.3189,4,0.02769666
150,28114,405626.6436,3393859.5418,3,0.02769191
151,28467,405822.6389,3394029.1654,3,0.02769055
152,32342,411298.9812,3396476.1299,3,0.02767755
153,32240,411054.0567,3396397.4333,1,0.02767602
154,20132,408009.2447,3388089.4504,4,0.02766539
155,28680,403891.4109,3394122.2032,3,0.02766521
156,49894,411788.6838,3396371.3625,4,0.02765389
157,31438,410329.5482,3395803.2171,3,0.02763179
158,30917,403304.6176,3395462.9808,4,0.02763079
159,50483,411153.3715,3399266.8214,2,0.02762527
160,20383,407546.0065,3388371.655,4,0.02762323
161,49853,411777.972,3396358.7183,4,0.02762236
162,20124,408018.7379,3388084.1186,5,0.02762171
163,20695,408593.5128,3388610.2689,4,0.0276205
164,48027,407332.225,3386909.7241,4,0.02761633
165,28746,402773.1607,3394161.6358,2,0.02760925
166,29354,400708.6705,3394526.6635,4,0.02759988
167,31870,410333.9341,3396162.4956,3,0.02759533
168,49925,411789.9867,3396392.9802,4,0.02758372
169,29024,403215.0321,3394317.1259,4,0.02757653
170,48557,409200.562,3388228.8343,1,0.02757484
171,48568,409140.166,3388253.9372,1,0.02757484
172,19963,408366.9773,3387889.177,3,0.02757458
173,28764,402957.1473,3394166.8018,2,0.0275719
174,19740,409689.7805,3387703.3406,3,0.02757086
175,29212,403247.6783,3394444.2978,4,0.02756874
176,21911,407288.8987,3389537.6159,3,0.02756826
177,28092,403102.3701,3393850.5385,3,0.02756787
178,19498,409924.3268,3387463.962,4,0.02756761
179,20446,409908.2063,3388426.631,4,0.02756506
180,34529,405583.9431,3398536.7499,4,0.02755032
181,28958,403190.427,3394271.9597,4,0.02755019
182,29621,406565.8038,3394704.0472,4,0.0275441
183,20168,410111.3845,3388128.2664,2,0.02754384
184,31473,409455.7819,3395828.5075,3,0.02753693
185,32922,409499.5813,3396929.2295,3,0.02753317
186,49837,412022.6421,3396354.7009,4,0.02753218
187,32277,409244.8119,3396424.7506,3,0.02752722
188,33691,402096.1398,3396453.3779,2,0.0275264
189,20902,408383.9236,3388729.8564,4,0.02752368
190,20973,408299.7136,3388781.2992,3,0.02752342
191,34167,406369.6762,3398062.3803,3,0.02751674
192,26882,401794.3905,3392890.9997,2,0.02751497
193,20199,407420.2723,3388154.5343,3,0.02750321
194,28248,402969.6082,3393924.3223,3,0.02749508
195,50513,411191.6456,3399523.1963,4,0.02749129
196,32230,410341.2721,3396393.414,2,0.02748996
197,20590,408271.6236,3388543.2333,4,0.02748824
198,20607,408700.4762,3388549.7778,4,0.0274875
199,32252,410339.0091,3396405.7355,3,0.02748488
200,30745,407601.1762,3395381.0845,3,0.02747435
201,19061,408625.6008,3386924.8324,4,0.02747048
202,34543,405602.6398,3398545.3657,4,0.02746971
203,32770,409753.8434,3396819.6033,1,0.02746567
204,27546,403414.8693,3393510.4854,3,0.02746297
205,23663,402461.5669,3390628.3508,4,0.02746288
206,27613,406840.5047,3393588.6973,3,0.02746202
207,19851,407207.2823,3387786.7326,3,0.02746039
208,31003,407382.2621,3395463.7451,1,0.02744859
209,48327,410196.078,3388095.7845,2,0.02744756
210,28960,403187.5225,3394174.2689,2,0.0274425
211,32741,404308.0775,3396791.7806,2,0.02743946
212,25022,402568.8472,3391288.6752,3,0.02743556
213,28434,406663.1576,3393999.3397,3,0.02743059
214,25087,402538.8729,3391451.7767,4,0.02742656
215,30888,409641.657,3395445.0176,5,0.02742502
216,26899,402594.4662,3392913.521,2,0.02742134
217,19318,409928.4986,3387225.491,3,0.02741877
218,28348,404914.4841,3393973.2022,4,0.02741458
219,51598,408158.8426,3388346.7316,4,0.02741329
220,19494,409696.9913,3387458.7037,4,0.02741133
221,20129,408009.4176,3388089.3408,4,0.02740636
222,47983,406970.998,3386620.4407,5,0.02740021
223,33670,404436.4709,3397459.7605,3,0.02739038
224,30091,406913.4883,3395041.9405,4,0.02738692
225,34741,407251.358,3398754.3062,4,0.02738641
226,21830,407750.8469,3389439.3195,4,0.02737856
227,19742,409428.5876,3387706.5625,4,0.02737796
228,18368,407175.2166,3386449.4554,4,0.02737523
229,20967,408387.9741,3388774.4916,4,0.02737084
230,31467,407711.5234,3395822.692,4,0.02737024
231,28731,406077.4869,3394155.8947,4,0.02736849
232,20866,408418.6291,3388709.4725,4,0.02736819
233,20906,408443.5826,3388730.2984,4,0.02736683
234,33940,406014.3686,3397783.7038,4,0.02735732
235,21023,408378.1249,3388800.2142,3,0.02735647
236,29158,403222.9033,3394399.0492,3,0.02735523
237,19871,408507.9632,3387810.2516,4,0.02735123
238,29200,403276.4743,3394429.912,4,0.02735063
239,48342,410176.7631,3388118.9262,4,0.02734429
240,49860,411788.0129,3396360.2326,4,0.02732902
241,29445,406661.1995,3394602.7573,3,0.02732575
242,31309,410027.1728,3395719.4144,3,0.02732494
243,20642,408286.2012,3388559.6681,3,0.0273226
244,28116,402965.796,3393859.6168,3,0.02731814
245,32195,411469.7193,3396381.2333,2,0.02731601
246,31454,409760.8213,3395814.0721,1,0.02731304
247,33918,405995.7244,3397774.069,4,0.02731291
248,47957,407197.6462,3386460.5951,4,0.02730714
249,20123,407767.9235,3387642.4146,4,0.02730082
250,30496,403690.1647,3395252.6724,4,0.02730001
251,20314,409150.7006,3388282.4214,3,0.02729861
252,19312,409704.2616,3387222.2459,4,0.02729568
253,29779,406863.3639,3394803.5014,3,0.02729267
254,28856,403118.3529,3394208.2315,3,0.02728962
255,32191,411354.8637,3396378.0791,3,0.02727902
256,19020,409714.843,3386904.8853,4,0.02727741
258,19758,410334.1612,3387713.9554,3,0.02727064
257,18326,407292.2851,3386420.3893,3,0.02727064
259,48022,407343.4604,3386902.5097,4,0.02726869
260,27418,406040.498,3393406.6905,4,0.02726226
261,21306,407248.4241,3389063.2038,3,0.02725904
262,20181,410068.586,3388150.0918,3,0.02725727
263,27900,403841.7929,3393757.5731,4,0.0272505
264,20976,408420.2033,3388781.6905,4,0.02725029
265,20888,408407.7398,3388715.4206,3,0.02724995
266,30899,409749.2464,3395451.8834,2,0.02724881
267,25290,401846.0846,3391621.9425,4,0.02724074
268,23489,403076.8549,3390493.9488,3,0.02723567
270,48582,409160.5591,3388302.3328,1,0.02723398
269,48579,409229.3989,3388264.6567,1,0.02723398
271,33692,402800.6043,3397495.0849,2,0.02723035
272,21171,408054.351,3388915.9476,3,0.0272263
273,20459,410324.8476,3388436.8556,4,0.02722208
274,18718,406895.8765,3386670.4545,3,0.02722153
275,32148,411643.9865,3396354.0746,4,0.02722044
276,33830,405047.8343,3397669.1969,3,0.02721335
277,29742,406684.3621,3394785.9008,1,0.02720176
278,50161,404673.514,3397183.5174,4,0.02718943
279,22717,407113.2069,3390043.9596,3,0.02718715
280,20947,408390.7268,3388767.3026,4,0.02717752
281,22499,406953.1482,3389917.3488,3,0.02717416
282,28385,401072.4403,3393989.1292,3,0.02717298
283,34755,407282.0803,3398781.6837,3,0.02717063
284,29935,403019.4816,3394938.6959,4,0.027166
285,29385,400698.2597,3394550.8225,4,0.02716403
286,50649,411210.7969,3399948.9458,4,0.02716399
287,23338,406591.3511,3390391.7394,4,0.02715975
288,29668,402710.4852,3394734.399,4,0.02715916
289,22716,406879.3327,3390043.6402,3,0.02715664
290,18513,408641.1915,3386570.9852,4,0.02715097
291,21693,407169.7149,3389312.3508,4,0.0271482
292,23856,406340.6813,3390737.0419,4,0.02713893
293,23806,406325.8654,3390704.029,3,0.02713755
294,23797,406221.1583,3390700.5512,3,0.02713654
295,35206,404913.3943,3399648.6155,4,0.02713487
296,28520,404402.9692,3394053.7142,3,0.02713382
297,23878,406285.9213,3390750.8656,4,0.02713306
298,29522,402447.3781,3394617.1447,3,0.02713294
299,24417,402316.0921,3391102.8089,6,0.02713076
300,49929,411798.7612,3396393.0556,6,0.02712858
301,23874,406286.4131,3390750.2889,4,0.02712808
302,50529,411132.6084,3399628.4261,2,0.02711924
303,19034,409013.4593,3386909.0953,3,0.02711895
304,49844,411787.8688,3396357.8414,4,0.02710899
305,48437,410200.0569,3388152.2876,3,0.02710861
306,20516,409465.7207,3388492.6937,3,0.02710585
307,23524,401998.0819,3390509.9618,3,0.02710255
308,28877,405874.8205,3394217.3028,4,0.02710121
309,22146,407591.8431,3389669.3449,3,0.02709594
310,27568,403206.9655,3393539.132,3,0.0270954
311,49892,411878.0199,3396370.0307,3,0.02709235
312,35028,406885.0761,3399290.1447,3,0.02709226
313,33700,406155.3389,3397501.8115,5,0.02708951
314,22173,407413.4699,3389694.4398,3,0.02708808
315,20521,409690.903,3388502.0653,3,0.02708554
316,48475,410337.7137,3388166.9077,4,0.02707823
317,31855,407445.5929,3396156.2994,3,0.02707735
318,21067,408213.909,3388828.3916,3,0.02707456
319,31985,409281.7273,3396238.8788,3,0.02707406
320,50169,404693.2081,3397199.7042,5,0.02706913
321,47943,407192.8819,3386416.5855,6,0.02706484
322,19509,410335.257,3387473.4157,4,0.02706292
323,20170,410113.0809,3388143.1926,2,0.02706154
325,35210,404929.2169,3399657.6536,4,0.02706046
324,28252,405289.208,3393927.5349,3,0.02706046
326,49671,413548.5704,3395500.1072,5,0.02705967
327,20988,408417.4489,3388784.4162,4,0.02705883
328,48321,410340.1569,3388008.4122,2,0.02705375
329,28430,404918.828,3393998.5786,4,0.02704988
330,27383,406798.4072,3393387.3635,3,0.02704425
331,20952,408410.3516,3388771.6935,4,0.02704196
332,27428,406368.9402,3393412.6941,4,0.02704192
333,48989,402579.1928,3391255.5595,5,0.02704142
334,50537,411169.2921,3399676.0809,3,0.02704096
335,23051,402569.1489,3390244.7361,4,0.02703314
336,28247,402633.7885,3392955.9371,2,0.02703306
337,50512,411200.8477,3399521.6358,4,0.02702852
338,30460,400962.3048,3395234.6555,4,0.02702316
339,32182,411347.4715,3396374.8372,3,0.02701921
340,48410,410200.0613,3388144.7619,3,0.02701236
341,48520,410198.0693,3388192.1377,2,0.02700941
342,24197,401871.6294,3390985.5501,4,0.02700883
343,22101,403620.0471,3389641.5108,4,0.02700662
344,34420,402819.7746,3397511.659,2,0.02700471
345,29367,400691.2582,3394532.2996,4,0.02700247
346,20099,410321.5174,3388057.3007,3,0.02699766
347,31153,407270.9813,3395623.3212,4,0.02698592
348,16917,407163.2418,3385217.2103,4,0.02698348
349,30875,407311.4374,3395436.1478,3,0.02698211
350,18971,409721.0329,3386867.8816,4,0.02698174
351,32206,411015.6362,3396386.6014,3,0.02697888
352,17849,407978.5241,3385961.6453,3,0.02696641
353,47954,407209.2603,3386453.2601,4,0.02696579
354,28531,405659.4832,3394059.2351,4,0.02695755
355,18987,410318.9395,3386882.987,3,0.02695156
356,31478,402613.7849,3395831.8981,3,0.0269499
357,20447,408910.5203,3388428.2888,2,0.02694176
358,32356,410990.1243,3396483.0392,3,0.02694118
359,31248,410327.8451,3395684.0175,3,0.02693961
360,21282,407229.7984,3389025.0265,3,0.02693829
361,32878,406748.0973,3396898.5341,3,0.02693821
362,48978,402740.355,3391122.6432,3,0.02693693
363,34688,407291.4202,3398697.7525,4,0.02693614
364,32558,411282.2718,3396606.5538,1,0.02693218
365,19082,407086.34,3386478.4208,4,0.02693139
366,19545,408535.0135,3387503.9872,4,0.02692805
367,19334,410336.2947,3387235.0931,3,0.0269247
368,29949,403026.0019,3394947.881,4,0.02692433
369,49017,402647.8312,3391384.337,5,0.02692223
370,20963,408394.2964,3388773.701,4,0.02692194
371,49805,411774.3359,3396303.1505,2,0.02692149
372,20131,407762.4955,3387643.259,1,0.02692066
373,21015,408406.3834,3388795.3662,4,0.02691975
374,21038,408430.8139,3388808.3746,4,0.02691629
375,20980,408416.0434,3388781.8968,4,0.02691249
376,19015,407353.9383,3386895.7818,2,0.02690928
377,31991,409238.491,3396241.0615,3,0.02690623
378,49960,411793.229,3396459.0169,2,0.02690186
379,28978,400616.6162,3394288.1705,3,0.02690132
380,31865,410664.173,3396161.7851,4,0.02689473
381,19265,408585.2214,3387154.235,4,0.02689453
382,35342,409013.291,3399936.8351,3,0.02689226
383,32221,411644.8104,3396391.3857,4,0.02689202
384,20615,407238.4037,3388553.7944,4,0.02688852
385,31343,403458.171,3395746.8953,1,0.0268879
386,33932,404874.0534,3397348.3433,2,0.02688745
387,19031,409166.5496,3386907.3615,3,0.02688605
388,18389,407124.4066,3386460.2708,4,0.02688144
389,20635,407655.4781,3388558.4035,3,0.02688107
390,32972,409500.3488,3396968.0486,3,0.02688008
391,50532,410904.493,3399654.9999,3,0.02687996
392,31913,407402.318,3396197.3932,3,0.02687794
393,27594,403113.0373,3393552.0697,3,0.026877
394,19592,409432.2999,3387560.8182,3,0.02687675
395,19158,407307.9087,3386925.3378,2,0.02687453
396,36282,411202.728,3399818.4711,3,0.02686828
397,29972,403571.4628,3394974.0212,3,0.02686479
398,18934,409059.0638,3386843.3742,3,0.02686171
399,30401,407075.2878,3395202.206,3,0.02685879
400,21959,407262.6182,3389570.9263,3,0.02685612
401,27290,402775.4016,3393312.4049,3,0.02685592
402,30474,403712.9252,3395240.6684,4,0.02685493
403,36281,411271.878,3401794.988,3,0.02685461
404,22869,403297.2212,3390146.4138,3,0.02684997
405,20698,409906.3278,3388611.2735,3,0.02684147
406,21841,407240.2384,3389446.1528,3,0.02684119
407,27733,401079.5912,3393673.8524,4,0.02684086
408,32043,412223.4221,3396260.2604,2,0.02683987
409,34419,403521.1391,3398374.8212,4,0.02683565
410,20114,410371.9975,3388072.719,4,0.02683196
411,28948,406726.1282,3394267.7805,4,0.02682881
412,28091,403084.0537,3393676.2907,1,0.02682831
413,32652,406919.8114,3396705.7756,3,0.02682659
414,19117,406337.2308,3386978.6348,3,0.02682594
415,32275,409219.9555,3396422.2894,3,0.02682512
416,29415,406430.4564,3394568.9292,3,0.02682483
417,50205,404436.2518,3397459.8954,3,0.02682307
418,31409,409241.2202,3395781.5605,3,0.02682283
419,49841,411957.8656,3396357.6944,2,0.02681906
420,48990,402572.974,3391179.2089,4,0.02681578
421,29929,406157.3062,3394924.1775,4,0.02681402
423,34449,405352.7584,3398430.2155,3,0.02681243
422,49882,412039.5129,3396361.9998,6,0.02681243
424,32217,410665.9082,3396391.2871,3,0.0268013
425,48346,410337.6472,3388122.2956,4,0.02678679
426,22096,407612.4424,3389639.5422,3,0.02678512
427,20761,408759.2415,3388658.4517,3,0.02678377
428,30311,407426.6112,3395162.112,4,0.02678279
429,19787,408680.0183,3387730.1783,3,0.0267794
430,27674,404831.472,3393644.1209,4,0.02677793
431,33931,405916.5947,3397777.8097,2,0.02677581
432,27584,407043.6746,3393545.9641,3,0.02677495
433,20349,407119.4799,3388333.2934,4,0.0267745
434,32407,410353.7249,3396510.7174,2,0.02676699
435,29181,406276.58,3394415.3205,3,0.02676389
436,33693,406142.5382,3397495.6832,3,0.02676283
437,35534,406097.0479,3400451.1844,3,0.02676177
438,32406,410362.7658,3396510.642,2,0.02676165
439,19486,409435.1628,3387448.5862,3,0.02676137
440,34000,404944.3963,3397848.1488,3,0.02676075
441,32196,411393.7559,3396382.2693,3,0.02675696
442,27737,401469.7934,3393664.3418,2,0.0267526
443,30506,406641.9252,3395259.272,4,0.02675215
444,26888,402618.718,3392903.0935,4,0.02675142
445,30730,409676.6332,3395373.6564,3,0.02674829
447,32602,406991.0675,3396625.7891,3,0.02674649
446,18059,407548.8268,3386202.892,3,0.02674649
448,27521,403601.6813,3393480.1698,3,0.0267425
449,22353,402682.7252,3389842.6479,4,0.02674193
450,20030,406904.9857,3387967.5165,3,0.02674112
451,21066,407133.8292,3388828.3346,3,0.02674067
452,30717,407631.7253,3395360.118,3,0.0267399
453,23585,400394.3608,3390561.3276,3,0.02673566
454,48299,410345.9025,3387876.3396,3,0.02673229
455,21981,403624.3626,3389598.9444,3,0.02673164
456,29328,406774.5129,3394513.8263,3,0.02673082
457,16887,407162.9796,3385187.6533,4,0.02673013
458,34916,402581.0157,3399109.6692,4,0.02672529
459,20468,410354.5063,3388437.163,3,0.02672273
460,30871,409739.9338,3395435.6799,3,0.02672135
461,47938,407203.7284,3386409.6658,4,0.02672082
462,17995,408170.2772,3386135.9047,3,0.02672037
463,49848,411904.9637,3396358.4826,3,0.02672029
464,30792,409456.5567,3395404.1583,3,0.02671708
465,34730,406058.9098,3397859.1707,2,0.02671688
466,29784,407222.2774,3394805.6082,3,0.02671627
467,35280,404845.3465,3399860.729,3,0.02671233
468,50012,411808.7612,3396633.7195,4,0.02671074
469,34729,407264.4748,3398736.913,4,0.02671013
470,32131,412034.7783,3396340.3841,3,0.0267094
471,37310,403944.2481,3403300.6247,3,0.02670766
472,20025,408968.9968,3387955.8749,3,0.02670477
473,28523,406450.6069,3394056.1496,3,0.02670311
474,21359,407069.1432,3389114.1918,3,0.02670173
475,31032,407920.2537,3395524.5945,3,0.0266941
476,18959,410825.5384,3386859.346,5,0.02668846
477,19141,407164.414,3386481.5834,2,0.02668745
478,21572,407875.2211,3389239.7508,3,0.0266836
479,21976,407842.7115,3389591.6845,3,0.02668226
480,33662,405253.7958,3397451.8454,3,0.0266727
481,47669,407180.9865,3385324.5313,4,0.02667169
482,35072,411854.8714,3399410.367,3,0.02667055
483,32197,411367.5537,3396382.6295,2,0.02666873
484,31761,407969.9983,3396073.0591,4,0.02666533
485,18967,410317.6455,3386866.8715,2,0.02666262
486,49024,402568.7083,3391439.5806,4,0.02666031
487,35294,409608.5121,3399879.3741,4,0.02665627
488,32732,406633.8099,3396784.9458,4,0.02665623
489,37307,403926.9954,3403294.8494,4,0.02665348
490,19314,409437.0299,3387222.3479,4,0.02665295
491,21757,403765.0651,3389369.9743,4,0.02665242
492,22768,402115.8562,3390068.3816,3,0.02665101
493,19886,409197.8677,3387827.0399,3,0.02664947
494,35080,411775.9904,3399456.9116,3,0.02664394
495,31163,410025.5836,3395632.5443,3,0.02664341
496,18996,409046.3827,3386885.6534,3,0.02664292
497,20183,410114.1444,3388151.1859,2,0.02664163
498,28633,406275.592,3394102.9384,3,0.0266403
499,19764,410369.0876,3387714.6514,3,0.02663521
500,48439,410338.0117,3388154.132,4,0.0266344
501,21101,408437.1728,3388850.5545,4,0.02663129
502,16051,406432.5158,3384556.009,3,0.02663077
503,50520,411308.7042,3399535.8857,2,0.02663052
504,29076,403441.5963,3394340.4903,3,0.02662516
505,48343,410195.4621,3388102.3953,2,0.02662334
506,31328,407086.6459,3395740.5699,3,0.02662257
507,17875,407998.9788,3385980.2128,3,0.02661906
508,34094,405248.3329,3397981.4995,3,0.02661858
509,31367,407333.5986,3395757.9122,3,0.0266185
510,22977,407295.8755,3390199.1065,4,0.02661435
511,29322,406669.663,3394511.6655,3,0.02661358
512,34784,407452.8211,3398844.1412,3,0.02661277
513,48414,410338.205,3388147.2614,4,0.0266114
514,29613,406059.7559,3394699.0125,3,0.02660838
515,19329,410355.0747,3387234.9579,4,0.02660673
516,19140,406382.1268,3386998.8159,3,0.02660665
517,50542,410715.3017,3399686.589,4,0.02660536
518,48479,410339.2281,3388166.9649,4,0.02659984
519,36363,411275.085,3401916.9137,4,0.02659891
520,32730,404329.7731,3396779.085,2,0.02659875
521,31311,409892.9527,3395722.2122,1,0.02659819
522,20960,408397.4742,3388773.3037,4,0.02659794
523,22091,407075.7105,3389635.6128,3,0.02659589
524,18262,407326.9952,3386377.5085,3,0.02658997
525,35198,410980.5788,3399642.6313,2,0.02658667
526,29634,400248.6675,3394713.5036,4,0.02658289
527,20755,407050.5897,3388657.7129,4,0.02658253
528,35274,409608.1564,3399857.9284,5,0.02657762
529,24811,402725.9389,3391256.8359,6,0.02657662
530,17285,407534.9208,3385556.904,4,0.02656729
531,34924,402592.6916,3399113.3486,4,0.02656472
532,24673,402634.6113,3391207.8568,4,0.0265646
533,27865,404010.8808,3393740.5127,3,0.02655998
534,27262,403203.17,3393279.1209,4,0.02655504
535,49595,413714.2358,3395399.5004,4,0.02655436
536,32594,406811.9151,3396616.0247,4,0.02655416
537,35018,404333.6736,3399264.3169,3,0.02655315
538,27113,406046.5647,3393131.5322,3,0.02655263
539,25084,402137.4601,3391451.1838,4,0.02655083
540,21341,408155.1581,3389105.4681,4,0.02654762
541,32395,411910.4557,3396394.0154,3,0.02654685
