排名,节点ID,X坐标,Y坐标,度数,接近中心性
755,4928,740474.3245,3838775.9165,3,0.02800784
756,24315,742832.2697,3842988.741,2,0.02800697
757,18403,753825.5301,3854444.9071,3,0.02800671
758,6896,766592.148,3843597.5537,3,0.028004
759,24605,741461.7616,3849009.7955,4,0.02800287
760,4060,755762.4927,3830845.0416,3,0.02800147
761,21754,724857.0694,3859811.6125,3,0.02799789
762,6795,747232.5075,3843420.3221,2,0.02799658
763,12445,730318.2419,3849668.1227,3,0.02799484
764,23357,742578.0676,3863047.9942,3,0.02799458
765,5654,743403.2629,3840977.4954,3,0.02799423
766,11668,738982.6944,3849048.1666,3,0.02799327
767,5932,752023.5941,3841647.1712,2,0.02799231
768,5823,746438.9278,3841363.0708,3,0.02799214
769,4081,749231.367,3831242.8298,3,0.0279917
770,7336,747386.5315,3843691.7694,3,0.02798926
771,5820,746489.6238,3841359.1755,3,0.02798882
772,5480,742835.4163,3840446.2364,3,0.0279876
773,6410,750534.466,3843034.5221,3,0.02798717
774,6482,748492.7175,3843100.4722,4,0.02798656
775,7712,746808.6177,3845506.4211,4,0.02798568
776,4044,759059.4023,3830755.8857,2,0.02798446
777,4287,745859.6679,3834631.0579,4,0.02798342
778,19981,727401.0753,3857134.7943,3,0.0279829
779,22725,741360.743,3860808.8612,4,0.02798141
780,12155,736776.0921,3849448.4554,3,0.0279788
781,11926,717769.593,3849238.3532,3,0.02797714
782,9045,739755.6567,3847062.436,2,0.02797601
783,4093,749160.2885,3831270.8884,4,0.02797453
784,6913,766593.8009,3843618.3872,4,0.02797366
785,2728,720493.1406,3823941.3493,3,0.0279727
786,4324,745205.5744,3835299.3529,3,0.02797262
787,8131,758870.7893,3846023.1548,3,0.02797235
789,24669,741428.6148,3849101.5299,3,0.0279707
788,8390,741257.2282,3846273.7986,4,0.0279707
790,20810,737903.6194,3858567.3068,3,0.02796931
791,5979,733967.3539,3841784.0935,4,0.02796922
792,6723,749251.836,3843360.9094,3,0.02796757
793,6100,732955.6588,3842421.6346,3,0.02796739
795,5414,743069.3137,3839975.2472,3,0.02796548
794,3846,720617.3851,3827345.7922,3,0.02796548
796,20808,757958.6872,3857959.914,2,0.02796522
797,5671,740192.6714,3841032.3395,4,0.02796478
798,13036,741927.5833,3850041.0836,6,0.02796461
799,18709,766891.4002,3854838.6788,4,0.02796435
800,5560,743352.219,3840666.3189,4,0.02796426
801,5481,740204.6675,3840454.7278,4,0.02796243
802,11000,741483.8663,3848744.5085,3,0.02796156
803,6228,741651.129,3842907.1058,3,0.02796147
804,7153,740148.9131,3843859.4073,2,0.02796026
805,6832,750246.7385,3843508.291,4,0.02796008
806,6289,741593.7414,3842962.9363,4,0.02795991
807,8677,739722.5125,3846643.8728,2,0.02795851
808,12455,731018.2089,3849672.7364,2,0.02795756
809,5487,740237.1438,3840455.2854,4,0.02795399
810,5913,759592.2235,3841605.9706,3,0.02795347
811,8397,741813.3582,3846284.8773,4,0.0279526
812,6811,729486.8904,3843479.0857,4,0.02795138
813,6302,743583.6698,3842261.8441,1,0.02795112
814,6040,757572.0097,3842053.8554,2,0.02795077
815,8403,742302.7271,3846298.2944,4,0.02795017
816,4290,745291.193,3834633.2415,4,0.02794921
817,8714,745766.5638,3846688.4509,3,0.0279486
818,6453,740160.3455,3843064.4374,3,0.02794634
819,4523,733091.086,3836540.5547,3,0.02794565
820,5227,745571.9119,3839364.4923,3,0.02794469
821,5987,750163.7623,3841828.9384,3,0.02794356
822,17849,753845.6036,3853743.5968,4,0.02794347
823,4047,759586.6662,3830776.8396,4,0.02794173
824,12335,736092.5023,3849578.5859,3,0.02793791
825,6029,744195.08,3842026.132,3,0.02793713
826,5417,746889.4148,3839936.3366,2,0.02793704
827,6293,740366.4481,3842963.923,3,0.02793652
828,7335,747575.5741,3844597.1349,4,0.02793574
829,20051,730652.8856,3857202.8542,4,0.02793522
830,2965,720293.7662,3824383.1481,4,0.0279347
831,22822,725924.5865,3861145.5506,3,0.02793366
832,23562,722839.1776,3864107.796,1,0.02793227
834,8659,739045.3074,3846631.5148,4,0.02792966
833,3926,757858.66,3828003.4761,2,0.02792966
835,8653,742722.6705,3846628.6725,4,0.02792862
836,11272,739676.358,3848844.0981,4,0.02792793
837,8508,740824.1361,3846492.0973,4,0.02792628
838,11823,739672.5875,3849144.0544,4,0.02792428
839,4938,740217.2326,3838941.0454,3,0.02792359
840,5857,736021.6428,3841424.1353,3,0.0279228
841,6223,749549.2987,3842900.6401,3,0.02792176
842,8179,744942.9632,3846072.8036,4,0.02792168
843,5183,745337.0099,3839242.6446,3,0.02792142
844,6277,741603.0593,3842948.7499,3,0.02792072
845,18404,753830.7104,3854257.6101,2,0.02792037
846,11865,738981.6101,3849190.6718,3,0.0279202
847,11785,740011.4149,3849105.1608,4,0.02791829
848,7692,745834.1984,3844446.8889,1,0.02791717
849,6310,744078.7865,3842224.1252,1,0.0279163
850,18401,753853.6052,3854263.2615,2,0.0279143
851,6463,747218.1339,3843076.2361,3,0.02791344
852,5212,745544.9261,3839305.9811,3,0.02791335
853,23456,724623.95,3863399.2964,3,0.02791292
854,12447,730422.6449,3849662.4923,2,0.02791248
855,5111,745465.7997,3839136.3582,3,0.02791187
856,7240,757007.4669,3844203.5094,2,0.02791014
857,8619,747111.4939,3846593.5772,3,0.02790988
858,12477,731032.2599,3849695.0009,3,0.02790971
859,21138,753697.2523,3859100.5353,2,0.02790936
860,10286,741601.995,3848346.3338,2,0.02790893
861,5455,760328.5391,3840249.712,3,0.02790884
862,8342,739053.9036,3846217.0386,3,0.02790806
863,5425,729696.5167,3840034.0194,3,0.02790511
864,3679,758993.6416,3825552.6779,4,0.0279026
865,4565,760426.9117,3836729.0527,3,0.02790234
866,6253,742339.3408,3842928.5814,2,0.02790217
867,17870,753844.9249,3853766.9016,4,0.02790182
868,5815,746438.6357,3841353.416,4,0.02790139
869,5898,743315.1392,3841543.6403,3,0.02789506
870,6631,748896.0451,3843304.5397,3,0.02789446
871,6602,740086.8068,3843248.8905,4,0.02789437
872,17846,753871.1819,3853743.3383,4,0.02789394
873,23461,724615.3273,3863419.3305,3,0.02789376
874,5033,740202.7667,3839052.0638,4,0.02789342
875,5904,737507.2734,3841565.001,2,0.02789281
876,5665,750399.5075,3841005.9762,2,0.02789073
877,13244,740195.4309,3849959.1493,2,0.02788961
878,5052,713811.7509,3839065.1118,2,0.02788952
879,6678,750307.844,3843337.2675,3,0.02788944
880,8961,737242.8855,3846991.3964,3,0.02788779
881,4076,749181.478,3831236.7785,4,0.02788606
882,5483,740224.3692,3840454.9414,4,0.02788485
883,11002,741461.0819,3848745.1201,3,0.02788277
884,15136,730989.1032,3851663.1682,2,0.02788182
885,11725,741429.8506,3849076.452,3,0.02788078
886,5742,750459.6116,3841025.3052,2,0.02787888
887,5841,749414.3186,3841380.3028,4,0.02787853
888,5404,730357.228,3839957.2199,2,0.02787706
889,7035,738850.2549,3843833.7262,2,0.02787611
890,5231,743348.6261,3839365.4662,3,0.02787516
891,10285,741918.6883,3848353.5944,3,0.02787481
892,18193,753833.7941,3854149.0926,2,0.02787455
893,5317,725274.5875,3838485.2625,1,0.02787352
894,17947,718056.7194,3853859.6519,3,0.0278717
895,4243,750769.4694,3833519.8641,1,0.02787118
896,5148,742612.2141,3839200.5553,3,0.0278704
897,17952,718025.4905,3853456.209,1,0.02786703
898,5950,759014.5007,3841716.5978,3,0.02786608
899,17874,753873.217,3853767.7752,4,0.02786219
900,23606,725748.5682,3864609.87,1,0.02786211
901,8563,766885.4305,3846541.5896,4,0.02786098
902,5948,759047.9539,3841708.889,3,0.02786072
903,5233,743342.5543,3839366.4806,3,0.02786055
904,8407,742715.2977,3846305.038,3,0.02785787
905,5001,739565.244,3839011.2072,3,0.02785761
906,20351,727171.1483,3857580.4776,3,0.02785373
907,4984,740209.9128,3839005.172,4,0.02785347
908,18200,753857.2754,3854153.75,2,0.02785183
909,3468,725119.0682,3824847.0179,3,0.02784967
910,4197,747351.9779,3832605.0285,4,0.0278495
911,3785,728135.8794,3826477.5298,3,0.02784786
912,7720,747235.8509,3845517.3431,3,0.02784665
913,7918,718058.8347,3845677.8086,2,0.02784605
914,21612,727967.6177,3859391.0933,2,0.02784337
915,6104,752404.8651,3841849.5237,2,0.02784259
916,5189,745521.571,3839246.8228,3,0.02784165
917,5259,743354.7512,3839430.8793,4,0.02783949
918,14862,718387.104,3851380.0887,4,0.02783552
919,8902,747000.1947,3846867.3262,3,0.02783509
920,8676,739684.1217,3846643.5941,2,0.02783474
921,5271,743321.6391,3839467.4604,3,0.02783457
922,6079,748862.4149,3842286.2376,4,0.0278325
923,6593,755472.8967,3843225.454,1,0.02783207
924,19983,727542.2281,3857137.6417,3,0.02782862
925,5216,736731.9233,3839322.6729,4,0.02782854
926,12459,731023.5449,3849685.3025,3,0.02782716
927,10663,740021.9169,3848568.4657,3,0.02782561
928,8628,741247.9002,3846604.7495,3,0.02782363
929,4770,732590.6889,3837813.9601,4,0.02782216
930,5373,752869.4666,3839798.0633,3,0.02782121
931,9187,742619.8992,3847283.6989,4,0.02781932
932,21111,753682.6135,3858983.2552,3,0.02781889
933,5339,736510.6999,3839738.0989,3,0.02781544
934,9778,736058.5768,3847856.6015,2,0.02781475
935,12383,736102.3318,3849613.1832,3,0.02781372
936,22173,725338.9601,3860164.2258,3,0.0278132
937,5041,740233.388,3839053.2498,3,0.02781183
938,20052,729833.4089,3857184.0496,2,0.02781131
939,8622,747121.5472,3846600.7745,3,0.02781028
940,5477,740989.3017,3840440.6358,3,0.02780864
941,6294,740953.5228,3842960.2666,3,0.0278077
942,11626,741480.1627,3849030.2723,3,0.02780744
943,6087,752427.8069,3841835.8861,2,0.02780701
944,5031,740188.3089,3839051.4764,3,0.02780511
945,16302,719424.204,3852487.4219,2,0.02780124
946,22629,725853.4011,3860629.3443,1,0.02780107
947,5465,736298.0862,3840379.3523,4,0.02779978
948,24676,741483.7575,3849110.3715,3,0.02779866
949,24308,742831.9602,3842963.2671,2,0.02779772
950,4955,740773.6846,3838991.6525,3,0.02779737
951,15876,719470.9499,3852174.3156,4,0.02779711
952,5168,742710.3489,3839224.7839,3,0.02779531
953,5834,731398.6157,3841372.5637,3,0.02779479
954,3706,758069.8149,3825757.63,3,0.02779445
955,5863,746500.2571,3841448.1372,3,0.02779359
956,4949,738645.2903,3838974.7949,3,0.02779238
957,17450,737153.4367,3853264.2017,3,0.0277917
958,5752,722197.6076,3841054.1763,1,0.0277911
