排名,节点ID,X坐标,Y坐标,度数,接近中心性
1,7818,792862.0118,2534224.1214,4,0.03259685
2,7981,793126.7771,2534901.0998,4,0.03257411
3,7825,792851.6166,2534238.0292,4,0.03252015
4,7979,793115.6199,2534898.7883,4,0.03242746
5,7805,792760.9872,2534202.7327,3,0.03240839
6,10548,795675.7417,2540332.999,4,0.03235826
7,7343,791230.9012,2532409.9972,4,0.03232834
8,7271,791156.9937,2531992.5335,4,0.03225209
9,7241,789714.0031,2531833.0821,4,0.03218092
10,7715,793123.159,2533846.3109,3,0.03217227
11,7989,793320.9752,2534941.3331,3,0.03215012
12,10557,795655.0854,2540357.1778,4,0.03209715
13,10988,794090.6878,2541332.1128,4,0.03207308
14,8447,793306.9522,2536101.3133,3,0.03206019
15,10992,794101.8069,2541343.9946,4,0.03200779
16,9356,792270.0568,2537922.103,3,0.03194796
17,7829,792765.7899,2534240.5102,3,0.0319437
18,11585,797966.3649,2542782.6717,3,0.03190523
19,8000,787898.2867,2535021.2818,4,0.03190417
20,8676,798081.4311,2536523.3577,3,0.03182699
21,7268,791218.4805,2531978.4472,4,0.03180029
22,7562,793383.9406,2533469.0295,3,0.03180015
23,8679,796900.545,2536535.4847,4,0.0317822
24,11040,794265.596,2541519.0174,4,0.03177416
25,8657,798188.9946,2536513.6014,4,0.03177258
26,11509,798274.2348,2542517.9841,3,0.03175492
27,10761,794751.0026,2540861.5405,3,0.03170522
28,9326,790989.3181,2537865.8718,3,0.03169564
29,10862,794438.2996,2541103.1578,3,0.03163984
30,8500,792149.4707,2536220.537,4,0.03159493
31,7817,791260.788,2532318.8791,1,0.03156797
32,8736,790405.517,2536724.7784,4,0.03156302
33,11234,796748.4855,2542033.6688,4,0.03152715
34,9844,796403.3514,2539062.8628,4,0.03152118
35,11253,796702.4533,2542065.4688,4,0.03150795
36,10706,794918.8353,2540758.754,3,0.03150082
37,11099,794358.9451,2541651.566,3,0.03149707
38,8788,789721.6429,2536817.9937,3,0.03149512
39,7976,793408.1797,2534878.3656,3,0.03148994
40,11732,798512.3434,2543062.6006,5,0.03147221
41,8488,789368.5049,2536199.6974,4,0.03146368
42,13469,789909.8426,2545161.0706,3,0.0314341
43,6561,784982.1854,2529550.5864,4,0.03143139
44,9784,796098.7736,2538888.5945,3,0.03142764
45,13718,789770.4422,2545487.684,3,0.03140985
46,8058,792028.6743,2535184.1112,1,0.03140908
47,7263,791164.1527,2531976.0424,4,0.03140638
48,8784,792188.8945,2536815.1377,4,0.03140599
49,10924,794578.5534,2541207.1863,3,0.03139286
50,10649,795091.7671,2540603.3316,3,0.03137742
51,8650,798212.1504,2536511.5011,4,0.03137318
52,8658,798464.7036,2536223.8152,2,0.03136585
53,7238,789739.5836,2531819.411,4,0.03133889
54,10847,798437.9159,2541041.224,4,0.03133235
55,7546,791131.8966,2533418.3127,3,0.03133222
56,10463,795540.6406,2540186.998,2,0.03123712
57,8419,781025.2524,2536074.1632,4,0.03122502
58,10650,795496.7252,2540230.4167,2,0.03120695
59,10705,795507.2229,2540241.5958,2,0.03119386
60,9848,796417.6204,2539068.5888,4,0.03116187
61,8410,781035.2018,2536058.1348,3,0.03106679
62,11751,797590.9755,2543089.1459,3,0.03106225
63,7972,791850.394,2534874.4464,3,0.03104109
64,8481,798513.2217,2536179.1969,2,0.03103707
65,11605,797878.272,2542854.604,3,0.03100628
66,11973,797957.1121,2543514.9785,4,0.03100151
67,7258,791217.8332,2531966.4302,4,0.03097931
68,10758,798562.5591,2540857.28,4,0.03097316
69,11744,798516.563,2543071.851,3,0.03095614
70,8649,798464.6179,2536243.1998,2,0.0309415
71,10470,795551.4179,2540197.0077,2,0.030937
72,9702,787193.7365,2538696.7746,3,0.03093337
73,11539,794580.6148,2542657.8384,4,0.03093287
74,11520,795719.5825,2542546.9956,4,0.03092101
75,10762,794616.2007,2540785.1166,2,0.03091776
76,7772,791438.5751,2534040.0259,3,0.03090952
77,13871,789615.4433,2545790.1678,3,0.0308968
78,10931,794551.2976,2541212.5939,3,0.03087127
79,14002,789539.3366,2545977.5968,3,0.03086032
80,8648,798251.603,2536507.9226,3,0.03085858
81,8495,791730.1012,2536215.913,4,0.03083844
82,7269,792169.153,2531529.8202,2,0.03082826
83,7561,794954.519,2533260.2355,2,0.03082168
84,8645,796901.0477,2536506.1752,3,0.03080457
85,8674,790849.3439,2536520.7159,3,0.03079887
86,10985,794409.3093,2541325.8314,2,0.03079701
87,9864,796465.502,2539087.8029,3,0.03078723
88,8310,792109.5995,2535815.9564,3,0.03075767
89,8482,798811.2968,2535918.3112,3,0.03075607
90,10923,794637.9021,2541130.173,2,0.03074792
91,9352,790996.1957,2537901.5605,1,0.03072201
92,11722,798528.8719,2543055.1696,4,0.03071252
93,11761,797605.2688,2543106.4651,3,0.03070981
94,9656,778233.4321,2538571.3326,3,0.03066664
96,10626,798766.9715,2540556.2175,4,0.03064639
95,8456,791173.3618,2536143.1783,4,0.03064639
97,6389,784010.1807,2529064.9238,4,0.03063425
98,6554,784989.1375,2529539.3131,4,0.03063045
99,8492,798510.9462,2536200.2673,2,0.03061514
100,11735,798532.342,2543064.9483,3,0.03061306
101,8389,790437.1334,2536003.5891,3,0.03060217
102,10721,794611.0526,2540782.2449,2,0.03058848
103,8022,791938.4121,2535048.8524,3,0.03058042
104,6893,784827.9363,2530656.7037,2,0.03056455
105,8694,790879.1196,2536554.7844,3,0.03056443
106,11235,797102.9564,2541788.7924,1,0.03056369
107,8639,798430.675,2536487.9768,3,0.03056028
108,8369,790416.2018,2535970.2906,3,0.03054078
109,9796,790188.4151,2538949.413,1,0.03053359
110,8476,796469.9306,2536168.778,3,0.03052957
111,11983,797965.5173,2543527.3786,4,0.03051704
112,8366,790211.6379,2535939.8096,3,0.03051023
113,13976,789906.5328,2545933.5284,3,0.03050099
114,12424,796434.8704,2544065.3833,4,0.03049128
115,7233,791196.9024,2531691.1227,4,0.03048205
116,13669,789772.6284,2545414.7634,2,0.03047756
117,9752,796016.1642,2538797.446,3,0.03047065
118,12126,783902.403,2543676.2444,3,0.03045962
119,8807,791722.698,2536867.3393,3,0.03045683
120,8786,793205.2075,2536762.13,1,0.03044981
121,13208,796339.1088,2544851.5934,4,0.03044412
122,12012,792709.341,2543551.9773,3,0.03041969
123,14076,789464.3199,2546113.1356,4,0.03041522
124,10842,798468.6861,2541036.8017,4,0.03039759
125,7868,790954.6047,2534372.8285,3,0.0303889
126,8420,780711.3805,2535884.1279,2,0.03038781
127,7239,791182.3382,2531754.051,1,0.03038673
128,14080,789474.662,2546115.8784,4,0.0303813
129,10877,798071.7002,2541127.6306,1,0.03038058
130,10321,799156.8138,2540012.1354,4,0.03035288
131,8396,798708.025,2536026.1886,3,0.03033965
132,13566,799714.2999,2545261.5458,4,0.0303334
133,8337,798861.2953,2535879.4093,2,0.03032896
134,9971,798448.1786,2539357.7401,3,0.03032631
135,8849,791276.1445,2536943.8078,2,0.03020978
136,8409,780728.6851,2535862.8944,2,0.03020382
137,8636,796785.1111,2536480.5951,2,0.03019548
138,10934,794631.7972,2541126.8946,2,0.03017965
139,8611,798479.6918,2536441.9828,3,0.03012325
140,8257,799118.4677,2535673.6162,3,0.03012231
141,12321,794348.9794,2543907.0117,3,0.03010845
142,9659,778210.489,2538581.9581,3,0.03009035
143,10680,798336.4697,2540705.3113,3,0.03008774
144,7260,792160.8215,2531519.285,2,0.03008337
145,11764,798091.5776,2543106.7511,1,0.03007392
146,8308,790440.9509,2535811.6753,3,0.03006872
147,13031,783826.0839,2544661.1633,4,0.03006223
148,10770,798581.421,2540870.5118,3,0.03006058
149,10206,799250.7395,2539893.6698,3,0.03005421
150,8471,798858.6011,2535864.5696,2,0.03005279
151,12434,796443.147,2544077.1183,4,0.03004253
152,8274,791739.1292,2535724.0441,3,0.03003664
153,11451,800015.1971,2542414.2441,4,0.03001474
154,10465,793041.536,2540193.4936,1,0.03000533
155,9793,799539.0511,2538943.0429,4,0.03000086
156,13872,789593.3486,2545618.3688,2,0.02999522
157,11519,795068.0116,2540881.5717,1,0.02999369
158,8467,798838.2738,2536156.7353,3,0.02999358
159,9943,798679.6906,2539270.4062,3,0.0299904
160,9945,799723.5483,2539295.3257,4,0.0299877
161,6377,783958.9385,2529020.3738,4,0.029987
162,13216,796344.9103,2544861.1111,4,0.02998665
163,7774,791594.7691,2533937.9474,1,0.02998289
164,14095,789442.1008,2546160.6202,4,0.02998218
165,6037,785654.0656,2527291.7376,4,0.02996283
166,13991,789889.4455,2545950.6884,3,0.02995239
167,14099,789452.4882,2546163.2885,4,0.02995181
168,13322,795622.493,2544965.551,4,0.02994712
169,13771,795486.5145,2545577.8565,4,0.02994712
170,7078,792586.2215,2531201.0568,2,0.02994431
171,9312,776650.0767,2537845.7983,4,0.02992103
172,12166,792565.2291,2543729.7826,4,0.02991273
173,11467,799987.0961,2542428.5147,3,0.0299028
174,8449,790668.2253,2536129.625,3,0.02988331
175,9870,799851.869,2539095.1679,4,0.02987631
176,8622,798508.213,2536452.5673,3,0.02987468
177,8074,791420.2202,2535259.4784,4,0.02986513
178,8671,798441.0935,2536518.7864,2,0.02985884
179,6386,784026.1955,2529044.6215,3,0.02984545
180,8258,799579.3142,2535302.744,2,0.02983906
181,12776,795999.1126,2544419.6242,3,0.0298272
182,7245,787554.7594,2531844.9909,2,0.02982581
183,11556,798385.8013,2542734.0233,3,0.02981013
184,13826,800014.5845,2545720.7492,4,0.02980595
185,14239,798617.9798,2546376.2762,3,0.02980062
186,13975,789735.4371,2545799.6858,2,0.02979018
187,12808,794153.9423,2544452.6571,5,0.02978265
188,10580,798540.1223,2540407.9205,4,0.02978184
189,6410,783771.0533,2529098.8617,2,0.02978045
190,8472,798852.9367,2536157.8016,3,0.02977674
191,10634,798792.4324,2540559.7155,4,0.02977292
192,8239,791456.4742,2535636.0983,4,0.02977026
193,14005,788668.1132,2545977.8314,3,0.02976378
194,13232,783917.6967,2544883.8435,3,0.02974759
195,8412,791069.9559,2536060.1294,3,0.02973962
196,9515,798968.3806,2538271.1531,3,0.02973581
197,10083,798720.3182,2539715.4914,4,0.02972184
198,14020,789977.6938,2546006.2909,3,0.02970466
199,8391,790462.3533,2536017.3415,3,0.02970097
200,15450,786112.5402,2548923.0986,4,0.02970097
201,10173,798920.5899,2539849.9597,4,0.02969268
202,8429,780550.15,2535785.8082,2,0.0296768
203,15252,788884.6742,2548723.9305,4,0.02967082
204,8398,791047.5011,2536034.0046,3,0.02966312
205,14153,789412.2225,2546224.4735,4,0.02965393
206,8683,798485.6573,2536535.9286,3,0.02965083
208,14171,789419.1997,2546234.463,4,0.02962524
207,8590,796392.2448,2536401.1573,1,0.02962524
209,9721,800200.6686,2538755.5149,4,0.02962055
210,15272,787098.6414,2548780.897,4,0.02961356
211,12356,794512.6553,2543974.8805,3,0.02960989
212,13344,795641.3197,2544987.6904,3,0.02960978
213,9998,775941.0451,2539527.1498,4,0.02960451
214,5817,789535.6735,2526685.6131,3,0.02960131
215,5816,789550.2577,2526685.3266,3,0.02959536
216,12292,783896.3633,2543862.9666,3,0.02959319
217,15677,784889.739,2549329.7418,4,0.02959227
218,15114,786095.2064,2548491.4647,4,0.0295901
219,13798,789748.4152,2545442.7811,2,0.02958678
220,8395,798821.3991,2535931.3801,2,0.02958404
221,14039,790230.0068,2546037.2766,3,0.02958164
222,7978,791222.3903,2534886.3909,3,0.02957878
223,8007,799909.2338,2535037.5307,2,0.02957547
224,9751,795756.8231,2538497.2209,1,0.02956976
225,9753,795915.4995,2538337.9551,1,0.02956976
226,11050,798135.5754,2541530.5551,3,0.02956941
227,7048,792707.8675,2531115.9729,3,0.02954922
228,14108,789795.1445,2546169.963,3,0.02954033
229,10844,798550.2046,2541024.2413,3,0.02953167
230,11454,800257.0508,2542398.6178,2,0.02953167
231,10640,798135.4663,2540570.8907,3,0.02952962
232,15116,787179.9293,2548249.833,3,0.0295221
233,13247,794789.6783,2544897.4966,4,0.02951482
234,13775,795491.3558,2545585.6494,4,0.02951209
235,15091,784860.2284,2548460.8865,3,0.02950333
236,13569,795280.9438,2545267.582,4,0.02950322
237,8278,799053.1209,2535748.5363,3,0.02950311
238,9260,799781.2853,2537721.5754,3,0.02950186
239,8042,790827.6218,2535097.6007,3,0.02949776
240,10329,799174.9384,2540026.3397,4,0.02949754
241,13886,790675.8592,2545804.8182,3,0.02948516
242,10696,798673.2477,2540735.2648,3,0.02948209
243,13860,795234.5577,2545757.5488,3,0.02948209
244,8416,780561.9312,2535757.9331,2,0.02947744
245,7998,791286.927,2535019.4966,3,0.02946813
246,13420,795469.3094,2545081.4149,4,0.02946553
247,14330,784302.4295,2546576.1569,4,0.02946349
248,15122,788346.8097,2548501.3798,4,0.0294551
249,12710,792183.383,2544354.0189,3,0.02945419
250,13557,795259.2068,2545253.067,4,0.02945374
251,13567,800491.6428,2544755.3325,2,0.02944162
252,13818,798879.7151,2545687.0125,1,0.02944049
253,10520,798340.5989,2540273.4554,4,0.02943087
254,15130,788368.3589,2548506.1309,4,0.02942872
255,9663,800544.8907,2538587.5078,3,0.02942035
256,8276,790784.0641,2535741.8411,3,0.02940984
257,9375,798747.797,2537962.672,3,0.02939844
258,5947,783115.7793,2527030.6776,4,0.02939641
259,14899,786067.8618,2548000.3674,3,0.02938964
260,14023,788838.9192,2546007.4933,3,0.02937983
261,10050,798809.6393,2539584.2405,3,0.0293787
262,10092,799005.4343,2539725.5375,3,0.02937521
263,8234,790654.9285,2535604.6005,3,0.02936484
264,5603,784626.9101,2526180.4474,4,0.02935966
265,15862,786150.7246,2549685.4886,4,0.02935831
266,8630,798516.2726,2536460.918,3,0.029342
267,8634,798524.8669,2536480.1307,3,0.02934042
268,7925,800605.4025,2534615.4187,3,0.02933076
269,9328,776651.3378,2537868.2519,3,0.02932312
270,11417,800505.8603,2542361.6413,2,0.02932065
271,13961,783222.767,2545922.399,4,0.02931436
272,9147,800146.004,2537534.1235,4,0.0293092
273,13999,789917.5337,2545975.4702,3,0.02930225
274,14129,789568.8773,2546193.1861,3,0.02929956
275,8346,798868.457,2535893.7057,2,0.02929407
276,9317,776638.242,2537847.9749,4,0.0292701
277,8837,776736.6814,2536916.3829,3,0.02926798
278,14615,783786.9245,2547460.3026,4,0.02926786
279,7075,792575.9469,2531190.0847,2,0.02926294
280,8295,791249.4554,2535802.7873,3,0.02925377
281,16071,784915.3756,2550113.8158,4,0.02925232
282,14114,800334.7412,2546174.6168,3,0.02924741
283,8277,799599.7279,2535306.9511,2,0.02924484
284,7079,792520.8756,2531209.0361,2,0.02924271
285,15516,789250.0467,2549032.6188,4,0.02924115
286,6370,783977.167,2529003.6152,3,0.02923613
287,9471,801489.6917,2538126.4074,4,0.02922541
288,9955,799734.9459,2539320.0046,4,0.02921582
289,14275,798577.3763,2546484.0846,2,0.02921293
290,12743,783798.8372,2544387.421,3,0.02919956
291,14518,794241.9472,2547177.3395,4,0.02919655
292,12754,783839.7084,2544393.4017,3,0.0291931
293,8318,790861.0786,2535826.2963,3,0.02919254
294,8270,784120.5591,2535722.0628,2,0.02919165
295,6976,793111.3861,2530922.0681,2,0.0291862
296,8253,790951.5678,2535659.7271,3,0.02917831
297,6030,785656.8202,2527274.2343,4,0.02917164
298,11362,800324.02,2542257.5078,4,0.02916886
299,9074,799525.461,2537401.5521,3,0.0291683
300,11286,800900.7895,2542150.5372,3,0.02916808
301,12872,796778.3281,2544510.9586,1,0.02916641
302,11432,798243.9145,2542398.8921,3,0.02915331
303,10011,775919.8844,2539533.1389,4,0.02914954
304,13428,795482.3241,2545104.2601,3,0.02913678
305,9882,799874.5423,2539105.2515,4,0.02913489
306,8202,790700.9974,2535541.9021,3,0.02913157
307,14994,789494.5347,2548219.0821,4,0.02912935
308,12947,794667.4385,2544576.9898,3,0.02912259
309,6387,783761.2463,2529054.901,2,0.02911473
310,13827,800969.9679,2545078.0308,2,0.02911451
311,13948,796706.4593,2545887.5282,4,0.0291144
312,14278,798596.5414,2546487.3476,2,0.02910455
313,6018,786466.0716,2527237.4295,3,0.02910311
314,13704,795023.3994,2545467.2449,4,0.02909714
315,13898,790693.2089,2545829.0479,4,0.02909316
316,14526,794250.9746,2547187.205,4,0.02909228
317,14469,783659.1107,2546953.3014,4,0.0290904
318,13995,788554.5008,2545960.9853,3,0.02908996
319,13992,789730.4141,2545805.2859,2,0.02908233
320,11118,801706.8648,2541703.6184,5,0.02907924
321,6589,783189.2885,2529287.3077,2,0.02907515
322,14083,790003.316,2546142.3151,3,0.02907482
323,11190,798069.407,2541915.7189,3,0.02906886
324,13640,794780.2715,2545331.006,3,0.02906147
325,13698,795010.5901,2545448.5607,4,0.02905452
326,8428,776830.55,2536084.17,4,0.02904868
327,13279,793986.0852,2544933.008,3,0.02904251
328,11469,800256.067,2542408.8291,2,0.0290402
329,15759,784698.0578,2549483.0833,3,0.02902589
330,9249,802373.5614,2537703.9414,4,0.02901885
331,8020,799930.3517,2535043.0159,2,0.0290095
332,14066,790069.3366,2546088.5269,2,0.02900774
333,15872,786156.9225,2549706.8867,4,0.02900566
334,8081,791308.2904,2535288.9831,4,0.02900302
335,10662,799199.5515,2540635.2475,4,0.02900016
336,14500,791970.7611,2547078.9545,3,0.02898929
337,13278,794009.988,2544930.7822,3,0.02898414
338,14362,800588.4853,2546660.2631,4,0.0289724
339,11512,798583.3856,2542527.5746,3,0.02897109
340,10856,799116.893,2541086.3669,4,0.02896878
341,7928,801195.1991,2534476.7467,2,0.02896615
342,14881,790110.5376,2547981.4422,4,0.02896593
343,14159,789774.024,2546227.0679,3,0.02896396
344,11544,776696.9633,2542670.3829,3,0.02895925
345,9088,799782.163,2537423.8673,2,0.02895487
346,15520,789258.8361,2549043.9161,3,0.02895224
347,14060,799777.3318,2546077.7771,3,0.02894382
348,13797,789585.9246,2545619.6998,2,0.0289261
349,9737,800213.1347,2538774.9946,3,0.02891496
350,8229,791381.1113,2535598.0784,3,0.02891376
351,16099,784916.3532,2550143.7152,4,0.02890219
352,6977,793037.8706,2530929.621,3,0.02889608
353,16006,783960.6999,2549975.6551,4,0.0288793
354,14320,793682.3746,2546565.822,4,0.02886428
355,6923,793845.408,2530788.9011,3,0.02886275
356,8415,776832.8879,2536063.068,3,0.02884297
357,8597,799026.6558,2536418.0548,3,0.028832
358,14310,793661.8482,2546544.5386,4,0.02882288
359,12488,784079.1725,2544150.4981,3,0.02881529
360,12428,783874.8346,2544065.6551,3,0.02881182
361,9712,775568.4134,2538728.1369,3,0.02881095
362,9383,799818.3635,2537981.1656,3,0.02880174
363,7920,800662.5744,2534612.3118,3,0.0287882
364,16330,784154.2864,2550688.7379,4,0.02878204
365,16040,798111.6463,2550066.7801,2,0.02877987
366,14196,789943.51,2546286.6652,3,0.02877847
367,10481,799492.6127,2540230.52,4,0.02877014
368,5169,789348.8019,2525667.5316,3,0.02876852
369,5565,789415.0441,2526167.252,3,0.02876841
370,15274,787315.1814,2548761.1798,3,0.02876322
371,5168,789366.8614,2525662.3237,3,0.0287616
372,5550,789480.5867,2526156.3568,3,0.02876085
373,10698,802142.2059,2540746.6921,2,0.02875728
374,15326,789729.937,2548845.4677,3,0.02874864
375,6234,781041.0173,2527862.1355,2,0.02874821
376,11088,798360.8478,2541623.1943,4,0.0287467
377,8070,791140.0607,2535249.7821,4,0.028744
378,16046,798105.9984,2550077.3754,4,0.02874109
379,15181,785531.0435,2548611.112,1,0.0287398
380,9674,800551.4557,2538610.9714,4,0.02873678
381,8046,790886.9524,2535125.8542,4,0.02873376
382,15572,798360.5272,2548054.4734,2,0.0287288
383,7887,801241.6108,2534469.4369,3,0.02872729
384,10164,799326.2483,2539834.1509,3,0.02872524
385,7049,793154.0829,2530965.601,2,0.02872309
386,8835,776724.7763,2536915.0894,4,0.02872082
387,14997,793082.5844,2548223.4399,4,0.02872039
388,11333,800378.8799,2542216.0607,3,0.02871544
389,9252,802805.1362,2537505.2313,2,0.02871167
390,14061,790033.5677,2546077.8721,3,0.02870876
391,14270,781924.0625,2546459.3016,3,0.02870586
392,15168,783173.7559,2548593.99,3,0.02868704
393,10639,797590.1771,2540206.242,1,0.02868274
394,16085,798074.1468,2550137.1187,4,0.0286822
395,5944,783129.1331,2527026.7783,4,0.02867876
396,13632,794340.6206,2545321.1794,4,0.02867683
397,10746,799165.044,2540823.5719,3,0.02867661
398,16969,798891.9219,2551881.5854,4,0.02867468
399,15485,788213.404,2548981.1789,3,0.02867328
400,8054,790814.8605,2535173.1546,3,0.02867307
401,9329,776639.0526,2537869.8106,3,0.02866899
402,14073,795593.8746,2546099.9072,3,0.02866706
403,8832,776739.5441,2536891.2899,3,0.02866459
404,5604,784343.5849,2525354.8843,2,0.02866427
405,7398,781270.0077,2532646.7959,2,0.02866051
406,7915,800715.4538,2534546.8032,3,0.02865558
407,5435,782494.3628,2526066.2531,3,0.02864957
408,15490,788226.5986,2548983.2168,3,0.02864732
409,13388,801002.6803,2545056.2508,2,0.02864143
410,13955,787370.0981,2545902.1602,3,0.02863929
411,15232,783148.3255,2548683.6587,4,0.02863768
412,9487,801491.4875,2538152.1261,4,0.02863222
413,16694,786556.5516,2551256.4017,3,0.02862879
414,13539,793254.9749,2545236.0433,3,0.02862366
415,14782,782399.4193,2547776.1316,4,0.02862366
416,15107,791578.2993,2548485.0444,5,0.02861724
417,15227,790293.7121,2548682.0538,3,0.02861339
418,10034,775374.0964,2539554.2135,4,0.02860676
419,5596,784641.8007,2526178.0562,4,0.0286043
420,15095,791580.6075,2548464.4624,4,0.02860323
421,12876,800845.409,2544516.1216,2,0.02860056
422,15084,791625.6849,2548456.671,4,0.02860014
423,15176,790895.9862,2548606.4126,3,0.0285901
424,10519,797724.8078,2539858.4543,1,0.02858956
425,16713,799891.7077,2551269.9248,4,0.02858028
426,15633,798382.0747,2548064.2458,2,0.02857687
427,7261,798014.9593,2531840.3973,2,0.02856919
428,6914,793663.9134,2530784.4113,3,0.02856493
429,10944,799851.9636,2541233.8807,3,0.0285547
430,14777,786483.6247,2547774.7075,3,0.02855236
431,13544,793293.5772,2545237.7499,3,0.0285498
432,11569,776681.9765,2542761.0041,3,0.0285364
433,21242,790105.6148,2546122.4332,4,0.0285348
434,11249,802524.1414,2542062.0414,3,0.02853225
435,16970,798041.9073,2550581.2491,2,0.02852917
436,15864,787176.6295,2549658.0053,3,0.02852863
437,10864,799238.5033,2541107.106,3,0.02852789
438,13810,792841.3769,2545652.9303,4,0.02852693
439,7247,805398.9241,2531864.4299,3,0.02852406
440,16698,799910.7637,2551256.6698,4,0.02852406
441,13993,788218.8156,2545953.1221,3,0.02852205
442,15571,797663.765,2549124.1733,3,0.0285196
443,11197,800611.3729,2541926.233,3,0.02851291
444,16148,798371.9806,2550244.0431,3,0.02851206
445,8435,776819.0468,2536085.5547,3,0.02851132
446,6590,782387.8023,2529683.9148,2,0.02849859
447,21653,797855.5747,2550340.3631,3,0.0284971
448,13979,788346.2619,2545935.64,4,0.0284954
449,16966,798905.2746,2551874.5361,4,0.02849159
450,8921,800710.7948,2537031.4028,2,0.02848406
451,14115,801280.9875,2545499.891,2,0.02848268
452,13597,782796.8701,2545287.4836,4,0.02848025
453,16165,798360.9146,2550302.6477,3,0.02847622
454,14132,789925.1754,2546173.9021,2,0.02847506
455,10140,799356.6419,2539795.1062,3,0.02846966
456,9101,802946.4166,2537440.1868,2,0.02846754
457,17125,801544.1464,2552313.0022,4,0.0284649
458,10041,799846.3009,2539571.9957,4,0.02846331
459,9255,802394.5908,2537720.2806,4,0.0284595
460,10538,801563.4442,2540311.5485,4,0.02845812
461,13623,793949.4634,2545313.1788,4,0.0284577
462,8227,791370.2102,2535592.57,3,0.02844639
463,6578,783174.2617,2529236.2346,2,0.02844375
464,9453,775515.6835,2538109.4668,3,0.02844311
465,12473,783613.2725,2544130.563,3,0.02844163
466,16344,784158.5665,2550710.7746,4,0.02844068
467,12519,783819.3232,2544193.1691,3,0.02843984
468,10112,799388.142,2539754.6315,3,0.02843868
469,15865,788514.9888,2549686.3305,3,0.02843424
470,14597,794903.7462,2547425.9229,5,0.02843076
471,15815,797671.3016,2549567.9614,3,0.0284258
472,13958,787539.5309,2545908.2065,3,0.02841746
473,16250,798598.6192,2550411.0079,3,0.02841504
474,8103,791302.77,2535326.5494,3,0.02841483
475,16225,798534.1958,2550402.1543,3,0.02841303
476,7080,790800.3805,2530334.5511,1,0.02841198
478,13941,787632.0088,2545876.1728,3,0.02840882
477,12865,801851.7714,2544498.5418,3,0.02840882
479,7912,800936.3291,2534541.5275,3,0.02840639
480,12528,783860.3543,2544199.4077,3,0.02840544
481,8088,791263.3528,2535306.7139,3,0.02840397
482,15087,792568.4725,2548458.065,3,0.02839038
483,14989,793072.2357,2548213.1051,4,0.0283867
484,17122,801562.2416,2552298.6471,4,0.02838607
485,16013,783926.2418,2549987.7148,4,0.02838028
486,12573,784065.2056,2544222.7721,3,0.02837607
487,9912,800081.9238,2539203.4202,3,0.02837565
488,11123,799336.6093,2541735.7439,4,0.0283746
489,16861,784922.6121,2551582.2262,4,0.02837408
490,9733,775570.8414,2538765.4394,3,0.02836819
491,15873,787172.0967,2549675.6186,3,0.02836808
492,11242,800757.4872,2542039.4765,3,0.02836525
493,6000,786470.0482,2527221.634,4,0.02835873
494,5713,785778.5524,2526562.7937,3,0.0283581
495,13994,788032.8532,2545935.2577,2,0.0283559
496,15878,788505.7406,2549715.9449,3,0.02835254
497,13622,793968.7922,2545312.8808,4,0.02835128
498,11398,798452.0387,2542308.5145,4,0.02834949
499,11640,776808.348,2542938.4958,2,0.02834865
500,11618,800388.9586,2542895.2304,3,0.02834519
501,11203,801733.3123,2541936.3377,3,0.02834509
502,13981,788175.2857,2545892.337,2,0.02834131
503,13970,788032.2472,2545924.5839,3,0.02833711
504,8116,791057.7984,2535422.4278,3,0.02833617
505,17309,799425.0741,2552963.8823,4,0.02833355
506,9564,800965.2678,2538408.9681,3,0.02832433
507,16719,788688.3881,2551274.6717,4,0.0283237
508,15634,797680.8245,2549256.6368,3,0.02832192
509,8108,790785.8831,2535335.7116,3,0.02832055
510,11420,800508.6664,2542369.6671,2,0.02831773
511,7254,798134.9101,2531839.2601,2,0.02830611
512,14993,789071.5523,2547105.0635,1,0.02830496
513,13960,787734.024,2545915.1558,3,0.02830422
514,8417,776821.4345,2536064.5313,2,0.02830328
515,10900,799564.5387,2541162.7161,3,0.02829742
516,17177,802234.0208,2552579.2183,3,0.0282945
517,14793,782377.9462,2547791.4542,4,0.02829356
518,6791,793302.851,2530411.2786,3,0.02829303
519,13946,787864.6024,2545880.3621,2,0.02829261
520,6023,786870.5278,2527242.5469,4,0.0282923
522,14094,796731.3298,2546156.0071,1,0.02829084
521,14052,796051.0973,2546064.8632,1,0.02829084
523,14121,798242.4585,2546152.0055,1,0.02829084
524,16965,798057.6349,2550570.8764,2,0.02828697
525,16337,784123.9756,2550698.5261,4,0.02828436
526,13973,787935.856,2545933.2209,3,0.02828216
527,21196,788117.0236,2545888.1162,3,0.02828091
528,14038,790393.2958,2546033.749,3,0.0282806
529,13966,787937.2738,2545922.4196,2,0.02827517
530,10949,799092.5829,2541246.6399,3,0.02827496
531,17293,802453.672,2552849.8427,4,0.0282713
532,7256,798013.871,2531826.3102,2,0.02827099
533,11172,798300.8796,2541890.4997,4,0.02826963
534,15166,783053.9003,2548591.5733,3,0.02826817
535,14892,801003.775,2547994.8983,2,0.02826703
536,11170,801384.248,2541888.0087,3,0.02826191
537,16297,797801.446,2550567.2706,3,0.02825242
538,16580,785737.2884,2551137.3862,4,0.02824805
539,9058,774577.5047,2537342.0387,2,0.0282445
540,8609,805115.8447,2536434.7466,3,0.02824336
541,15265,793846.6668,2548759.6183,4,0.028242
542,11628,776734.642,2542924.3395,2,0.02823857
