排名,节点ID,X坐标,Y坐标,度数,接近中心性
11513,32657,499319.7032,4649433.9445,2,0.02095826
11514,234,471690.3871,4594965.0357,2,0.02095823
11515,4737,537395.6573,4614589.1215,3,0.02095712
11516,242,471739.5698,4595061.3537,3,0.02095633
11517,35582,471227.4163,4595723.9883,3,0.02095371
11518,24879,554817.1366,4627776.2053,1,0.02095216
11519,31668,557078.8419,4643427.8184,1,0.02095134
11520,4717,537494.2019,4614584.5178,3,0.02095127
11521,4715,537375.1003,4614584.1181,3,0.02095
11522,34318,529214.2486,4668525.1648,1,0.02094924
11523,4742,537514.0144,4614590.2061,3,0.02094914
11524,33385,492442.6417,4654490.7965,3,0.02094666
11525,33240,493219.6046,4654373.3953,2,0.02094535
11526,3400,537353.2067,4613216.7191,3,0.02094507
11527,3458,539895.0204,4613270.0295,3,0.02094263
11528,17643,490382.5016,4623796.1775,4,0.02093641
11529,17671,490414.9638,4623817.4506,3,0.02093606
11530,17705,490393.1543,4623830.7584,3,0.02093569
11532,15528,489478.9522,4622748.6127,1,0.02093232
11531,15356,489555.5738,4622696.0747,1,0.02093232
11533,33209,493127.6726,4654205.2516,2,0.02093125
11534,34037,483122.4248,4670028.2036,4,0.02093105
11535,11205,531849.8837,4621011.408,3,0.02093087
11536,95,479027.1614,4588668.1276,2,0.02092922
11537,32606,485242.678,4648972.6609,3,0.02092002
11538,33595,484625.1144,4657827.2772,3,0.02091927
11539,34340,533719.2161,4675218.7096,4,0.0209158
11540,32625,484952.7688,4649061.5824,4,0.02091405
11541,3201,540017.6211,4613066.5016,3,0.02091295
11542,5122,537379.1964,4614757.9287,3,0.02091278
11543,29659,555464.6095,4636506.091,2,0.02090774
11544,29621,485629.7281,4636046.3645,1,0.02090376
11545,30166,485802.4898,4638937.9213,1,0.02090376
11546,7435,517712.0029,4616329.1785,2,0.02089952
11547,13570,534261.3422,4622102.7487,3,0.02089109
11548,34259,534056.3752,4673464.7199,3,0.02089075
11549,1004,560772.8413,4604210.3548,2,0.02088794
11550,5046,537348.6267,4614717.9221,3,0.02088613
11551,5114,537343.5049,4614756.8878,3,0.02088428
11552,13786,534217.3598,4622163.5141,3,0.02088288
11553,34548,509541.2157,4681792.468,3,0.02088079
11554,13790,534208.237,4622163.9479,4,0.02088035
11556,1032,563620.7604,4604415.9021,1,0.02087802
11555,1002,563205.2549,4604061.9563,1,0.02087802
11557,33779,481117.0995,4661372.89,3,0.02087122
11558,3,467046.6736,4561908.2608,1,0.02087023
11559,1929,544192.276,4610583.5358,3,0.0208675
11560,1951,544535.5799,4610630.0345,3,0.02086729
11561,3495,540041.7181,4613289.3993,3,0.02086661
11562,3902,540019.2068,4613441.8573,2,0.02086521
11563,1972,544572.3104,4610696.3567,1,0.02086497
