排名,节点ID,X坐标,Y坐标,度数,接近中心性
220,22090,388511.7781,4328217.6411,4,0.01988278
221,16921,381516.1767,4320638.7838,2,0.01988051
222,21595,384459.5407,4326639.7685,2,0.01987962
223,16624,373234.9963,4319959.2346,3,0.01987773
224,16922,381488.4,4320857.3567,2,0.01987045
225,15845,375020.4715,4318246.01,2,0.01986969
226,22623,388937.4092,4330335.8391,4,0.01986828
227,16936,381412.229,4320797.2185,2,0.01985942
228,22942,390511.217,4333098.4723,2,0.01985435
229,21007,389634.2029,4326118.9038,3,0.01985352
230,16814,381496.7867,4320469.3626,2,0.01984906
231,18155,386149.56,4322875.9377,3,0.01984702
232,22050,387952.541,4328075.0579,4,0.0198468
233,22633,389294.4636,4330572.434,2,0.01984148
234,22603,387630.5427,4330036.0171,2,0.01984024
235,21003,389737.8902,4326110.4668,3,0.01983629
236,19495,378558.2914,4324466.1491,5,0.01983149
237,22596,388116.0902,4330009.0912,3,0.01983028
238,19848,387305.182,4324751.1577,2,0.01982666
239,19845,387297.3908,4324742.4892,2,0.0198259
240,16745,377526.0735,4320007.1005,1,0.01982399
241,22705,394103.247,4331844.4674,2,0.01982069
242,16711,380995.6934,4320096.665,3,0.01981929
243,21068,389982.1292,4326154.6748,3,0.01981913
244,22592,388288.2409,4330005.9547,4,0.01980958
245,22236,386804.9379,4328488.808,2,0.01980913
246,21342,391515.0254,4326408.182,3,0.01980831
247,22454,388543.6619,4329131.383,3,0.01979902
248,21872,390520.9112,4327464.2542,3,0.01979724
249,22056,386454.02,4328123.159,4,0.01979125
250,22332,386727.712,4328708.0846,2,0.01978524
251,22180,388046.6845,4328382.0662,4,0.01978394
252,20993,389454.5151,4326103.1691,3,0.01978331
253,16587,380627.8069,4319881.8898,4,0.01978072
254,21732,385590.4293,4327114.8989,3,0.01976867
255,22460,386913.1501,4329168.7127,2,0.01976605
256,22520,387180.3762,4329250.4961,2,0.01975822
257,22941,390940.4775,4334055.6126,3,0.01975806
258,21323,385020.4894,4326391.0775,3,0.01975544
259,21389,391543.5925,4326462.7213,3,0.019755
260,21545,391406.4514,4326719.536,3,0.01974815
261,22072,388962.5136,4328176.8024,3,0.01974718
262,16345,380012.1747,4319603.8989,3,0.01974443
