u,v,euclid_dist,source
9276,13175,4287.6,vaccine
12648,14865,3694.0,vaccine
8609,13141,3590.0,vaccine
4308,4594,4913.7,vaccine
13338,24950,3825.5,vaccine
6341,7441,4501.2,vaccine
15628,24950,3049.8,vaccine
7678,8394,3521.7,vaccine
9059,13885,3524.1,vaccine
12233,16692,3659.7,vaccine
13330,14983,4559.3,vaccine
14660,24933,4850.0,vaccine
19308,19432,776.1,vaccine
18944,24933,4975.6,vaccine
8179,13810,4567.9,vaccine
11725,14887,3646.8,vaccine
14585,14936,3327.4,vaccine
8160,9267,4201.8,vaccine
16406,24669,4940.1,vaccine
13436,15216,1390.2,vaccine
6277,7595,3465.5,vaccine
7632,8609,4159.8,vaccine
18041,19215,2898.9,vaccine
10596,16811,4500.9,vaccine
13454,16811,3539.6,vaccine
17545,19544,2565.3,vaccine
16756,24950,3984.9,vaccine
8728,24950,4050.3,vaccine
3506,3557,1156.6,vaccine
11753,24950,1736.5,vaccine
13242,14982,4592.4,vaccine
13585,14983,1328.8,vaccine
6268,9303,4464.9,vaccine
14736,16692,2849.5,vaccine
8672,8727,4877.0,vaccine
9670,13237,3967.0,vaccine
6439,9526,4652.4,vaccine
14887,14936,3065.1,vaccine
9195,14887,4424.7,vaccine
10327,14260,3116.1,vaccine
20497,21088,3738.9,vaccine
13859,15216,3761.0,vaccine
8633,13329,4513.0,vaccine
9486,12657,3865.2,vaccine
14308,14443,2791.5,vaccine
13885,16811,2209.6,vaccine
6379,7740,4764.0,vaccine
7690,8766,4976.6,vaccine
17893,24950,4408.4,vaccine
4949,6277,4953.9,vaccine
13007,13306,310.9,vaccine
14326,14983,3381.2,vaccine
10292,14333,2594.5,vaccine
13733,15342,2661.0,vaccine
10307,14936,3592.5,vaccine
13810,17187,2819.5,vaccine
1077,1097,2473.4,vaccine
14992,15240,3998.8,vaccine
8127,9457,4194.5,vaccine
9234,15216,4345.8,vaccine
14512,15216,2738.9,vaccine
11695,13472,4238.2,vaccine
9219,9343,1899.5,vaccine
8394,11556,2968.7,vaccine
9727,13404,2707.1,vaccine
14462,15342,2748.1,vaccine
16811,17589,3777.3,vaccine
13152,14280,1818.7,vaccine
14875,17893,2875.4,vaccine
9972,13483,3126.4,vaccine
11597,13491,3575.3,vaccine
7578,11650,4870.8,vaccine
3277,3747,1595.5,vaccine
9651,11650,1574.5,vaccine
10036,15831,4106.4,vaccine
12253,13472,4985.6,vaccine
8323,12911,4264.1,vaccine
8310,11543,4645.5,vaccine
6427,7690,2997.8,vaccine
13007,15342,1767.3,vaccine
1087,1480,3835.6,vaccine
2538,2688,3092.1,vaccine
4567,4853,3718.7,vaccine
13919,15240,1788.5,vaccine
7667,11906,4024.8,vaccine
8761,12911,4928.8,vaccine
9485,13472,2705.5,vaccine
19170,19547,1826.5,vaccine
12219,15602,3810.6,vaccine
13329,15342,4417.3,vaccine
8766,8939,1557.3,vaccine
9449,13491,3635.7,vaccine
12168,15831,3280.0,vaccine
13298,14720,3913.4,vaccine
8353,24909,4961.2,vaccine
19793,22740,4280.6,vaccine
10324,11906,2663.0,vaccine
11753,13474,3062.3,vaccine
14463,14700,3172.5,vaccine
6449,8309,3348.8,vaccine
19215,20273,2176.3,vaccine
14473,15364,1003.5,vaccine
8906,13521,4947.7,vaccine
9987,13135,3054.1,vaccine
11585,11753,1216.9,vaccine
17205,24909,4300.4,vaccine
8892,24909,3316.9,vaccine
8767,13216,3425.9,vaccine
19175,20636,4177.0,vaccine
3460,3772,1860.9,vaccine
20976,22740,3600.8,vaccine
11773,11906,3289.8,vaccine
12229,16412,3073.1,vaccine
14320,16412,2372.1,vaccine
8781,13640,3681.9,vaccine
8445,14068,4861.8,vaccine
9252,14857,4714.7,vaccine
9243,13521,2949.0,vaccine
13802,19200,4823.6,vaccine
14660,16056,4857.3,vaccine
9018,13859,4657.8,vaccine
9276,16056,4939.2,vaccine
11725,12179,1732.4,vaccine
18161,24909,4452.8,vaccine
14983,15831,4643.7,vaccine
9034,14720,4729.4,vaccine
13153,13228,1078.8,vaccine
12225,14720,4171.3,vaccine
22713,22740,1499.5,vaccine
14721,16412,4069.5,vaccine
15370,16416,3534.0,vaccine
9686,14202,3922.4,vaccine
21337,23562,4984.6,vaccine
12435,13640,2288.8,vaccine
6678,6873,4521.2,vaccine
14737,18033,3664.5,vaccine
8916,14068,4461.7,vaccine
8676,9215,3318.6,vaccine
8312,9327,3970.9,vaccine
9173,10299,2586.3,vaccine
11650,24937,4171.9,vaccine
13302,13884,3535.4,vaccine
14702,16470,4119.3,vaccine
9195,12179,3617.9,vaccine
4939,6216,4935.4,vaccine
14936,24909,4866.4,vaccine
7664,24909,4993.7,vaccine
13310,14721,3822.5,vaccine
9083,14875,4709.7,vaccine
11880,14210,1802.1,vaccine
6255,7632,4718.8,vaccine
8913,13169,3588.9,vaccine
4583,4629,307.6,vaccine
13080,16381,4604.5,vaccine
8754,9327,1959.2,vaccine
11860,16766,4603.1,vaccine
12907,13298,4086.3,vaccine
14580,19469,4707.7,vaccine
17187,19170,3977.9,vaccine
12233,14972,4629.9,vaccine
13216,16470,4338.0,vaccine
13348,24909,3276.5,vaccine
9343,9486,4619.1,vaccine
9234,12289,4563.3,vaccine
11725,14202,2905.9,vaccine
13135,13339,2190.5,vaccine
13339,14879,2961.2,vaccine
6410,9247,4330.0,vaccine
13141,14068,3589.3,vaccine
18087,19588,2072.1,vaccine
12435,16766,4449.2,vaccine
14879,19469,4367.3,vaccine
8127,13298,4784.7,vaccine
10085,13298,2360.7,vaccine
14282,16689,3286.4,vaccine
19249,19403,1717.9,vaccine
13302,17379,4674.7,vaccine
16428,19793,4160.6,vaccine
8324,13339,4848.4,vaccine
13397,15213,2780.0,vaccine
8633,12641,3279.3,vaccine
9486,11597,4705.7,vaccine
19516,19588,3888.9,vaccine
11580,12641,1511.0,vaccine
14707,15120,4721.6,vaccine
17327,19516,4249.4,vaccine
9526,12479,3282.7,vaccine
14342,15520,2084.1,vaccine
8201,13384,4121.2,vaccine
12907,15275,1802.6,vaccine
8187,8916,4079.1,vaccine
19403,19821,1845.6,vaccine
10307,14210,3193.8,vaccine
13810,15213,4381.7,vaccine
624,1087,4953.8,vaccine
7667,7766,4425.1,vaccine
7267,9454,3621.9,vaccine
11499,13325,2551.7,vaccine
8432,14362,4610.9,vaccine
9965,15120,4592.2,vaccine
6277,9003,4977.6,vaccine
14739,15520,2460.9,vaccine
8394,9651,2107.6,vaccine
3526,3676,739.2,vaccine
14462,14580,3408.8,vaccine
9209,14580,3894.5,vaccine
9449,9519,1516.8,vaccine
13152,13348,3196.0,vaccine
7550,9095,4998.9,vaccine
8059,11725,4762.3,vaccine
22185,22891,2815.8,vaccine
12806,13482,987.7,vaccine
8892,9050,2893.7,vaccine
8706,11597,2528.8,vaccine
11650,13454,2834.8,vaccine
14068,17717,4212.5,vaccine
17619,17717,1795.1,vaccine
9171,14682,4033.0,vaccine
13077,13397,1866.4,vaccine
9526,14580,3515.0,vaccine
10324,14585,3246.3,vaccine
11823,13499,4241.8,vaccine
9519,9923,1708.7,vaccine
12229,13004,4975.4,vaccine
14871,19589,4739.3,vaccine
15691,17841,2615.4,vaccine
9621,11635,2431.5,vaccine
12250,14717,2406.1,vaccine
17379,17845,477.0,vaccine
16408,18161,3867.8,vaccine
4141,4514,4677.9,vaccine
12911,14682,3074.3,vaccine
8715,14823,3996.1,vaccine
15364,16322,4150.3,vaccine
9018,9987,4424.2,vaccine
10126,16322,4325.5,vaccine
11459,11785,300.3,vaccine
11773,14585,3233.9,vaccine
8394,13077,4521.8,vaccine
9727,14737,4456.8,vaccine
19467,19833,3587.5,vaccine
9226,16015,4744.8,vaccine
13472,13482,512.4,vaccine
13482,15802,4582.5,vaccine
17761,18161,406.9,vaccine
13306,14682,4307.5,vaccine
14822,15602,2889.2,vaccine
17798,20257,4365.6,vaccine
3543,3679,546.4,vaccine
13436,14849,3493.1,vaccine
13325,17993,4187.1,vaccine
13404,13515,1629.7,vaccine
8906,13077,4405.1,vaccine
9327,13080,4272.9,vaccine
13228,13856,1358.2,vaccine
6259,8352,3892.5,vaccine
8672,24934,4765.3,vaccine
7595,9097,3689.4,vaccine
9097,13244,3517.5,vaccine
14936,16015,4368.6,vaccine
11661,13007,4920.7,vaccine
4584,5120,3348.1,vaccine
13493,13713,4885.9,vaccine
14865,24678,2873.1,vaccine
14078,15802,3349.1,vaccine
6268,9059,4233.2,vaccine
9651,24678,1964.9,vaccine
11556,16408,3691.8,vaccine
20257,20859,4043.3,vaccine
8781,13153,3718.3,vaccine
19197,20257,2142.9,vaccine
13338,14841,3437.2,vaccine
13859,14849,796.3,vaccine
16408,24967,3274.5,vaccine
8445,13310,4238.3,vaccine
7535,9209,3958.8,vaccine
9252,14040,3524.3,vaccine
20289,23045,4452.4,vaccine
9963,13080,4708.2,vaccine
9050,24934,4166.4,vaccine
