u,v,euclid_dist,source,detour_ratio
1337,1350,30.38789808916075,bridge,
4705,20286,30.775194402301082,bridge,
20288,20290,31.175469126785035,bridge,
1220,1221,31.290109397934824,articulation,
126,157,31.307524341501765,bridge,
1022,1025,31.44958165832151,articulation,
20497,20504,31.502031712854084,bridge,
20490,20502,31.815046410915084,bridge,
12060,12071,31.971753655869527,community,
2035,2056,32.11100443020189,bridge,
173,198,32.21654798018665,articulation,
10836,10837,32.67423785755615,bridge,
594,599,32.98375430323679,bridge,
6812,6838,33.119020440633385,bridge,
13241,13404,33.14205947140483,bridge,
4264,4266,33.218096683132316,bridge,
12623,12834,33.275703208654406,community,
12950,12964,33.506391282148385,bridge,
4573,4587,33.68458019673374,bridge,
14672,14683,33.759808943052676,bridge,
4359,4386,33.77776024352457,bridge,
21349,21352,34.33144790687526,bridge,
7823,7836,34.748232129506974,bridge,
12386,12387,34.997893816968386,community,
1224,1226,35.21635254635364,articulation,
1775,1783,35.28936709105272,bridge,
6242,6244,35.32436873413542,bridge,
6239,6244,35.34865013327229,bridge,
2056,2074,35.48807374575756,bridge,
16712,16728,36.04051643617791,bridge,
16282,16296,36.05262836454296,bridge,
1221,1226,36.20237623648389,articulation,
18896,18906,36.24084433009389,bridge,
1983,20185,36.286106210266915,bridge,
2074,2094,36.3173096375066,bridge,
21355,21360,36.465562051661884,bridge,
18591,18598,36.48447993838644,bridge,
15464,15485,36.5546330232478,bridge,
615,631,36.87615708819758,bridge,
3494,3508,36.988921364331674,bridge,
6432,6437,37.00989775433243,bridge,
5288,5463,37.40857625308439,bridge,
561,573,37.55899951588411,bridge,
56,80,38.106886719947546,bridge,
198,215,38.13517267865557,bridge,
20298,20300,38.24951376852489,articulation,
2176,2186,38.52713372758402,bridge,
293,307,38.682654745365284,bridge,
15002,15105,38.75404924606448,bridge,
685,689,39.04137872466522,bridge,
279,293,39.21512310645038,bridge,
3508,3554,39.4432451788436,bridge,
12387,12422,39.661300808611465,community,
530,540,39.77928141899602,bridge,
434,445,39.888375378957186,bridge,
3481,3491,40.025435038808574,bridge,
546,558,40.536701405482304,bridge,
1038,1057,40.55158117924301,bridge,
20285,20288,40.664982370543754,articulation,
15858,21534,41.32184813495947,bridge,
13847,13852,41.656150520424404,community,
622,635,41.709748943753006,bridge,
230,246,41.73039639793912,bridge,
12126,12294,41.760017649628885,bridge,
10386,10418,41.77267786012261,bridge,
553,561,42.314443337414204,bridge,
21058,21059,42.34226528978635,bridge,
13915,13918,42.42567550602201,bridge,
10370,10400,42.46274528318413,bridge,
228,250,42.75142075808665,bridge,
6240,6244,42.78078235350299,bridge,
18567,18582,42.97546589708216,bridge,
16416,16511,43.19571897851905,bridge,
1336,20157,43.653251375346024,bridge,
21259,21266,43.666709517166716,bridge,
9859,9890,43.83220666168323,bridge,
4543,20273,43.88707811740922,bridge,
14278,14293,44.24683325938203,bridge,
12372,12387,44.2919077580395,community,
15938,15940,44.65704845484411,bridge,
1407,1422,44.70717172863403,bridge,
15433,15435,44.80846757597447,bridge,
478,485,45.45350921184009,community,
555,567,45.46286701127379,bridge,
6722,6727,45.64659979507622,bridge,
3492,3494,45.77639324832034,bridge,
16730,16816,45.89221911714039,bridge,
152,192,46.35437445790421,bridge,
452,460,46.91506019635437,bridge,
11663,11717,47.06904213486655,bridge,
20051,20068,47.112471254149206,bridge,
15290,15435,47.32785202954305,bridge,
2362,2385,47.333970740205515,bridge,
1374,1392,47.48312874522559,bridge,
335,358,47.541292424827304,bridge,
18025,18054,47.879729896586596,community,
1671,1680,48.07496413605948,bridge,
6235,6238,48.304686024416505,bridge,
18556,18576,48.480038045390266,bridge,
1915,1934,48.84534365213375,bridge,
427,450,48.91361482196473,bridge,
12663,12729,49.261575453452465,bridge,
266,272,49.44100660551277,bridge,
277,300,49.45979598878994,bridge,
21336,21338,49.6152448633327,bridge,
2952,2970,49.62751614844418,bridge,
12794,12848,50.01659412476754,bridge,
14387,14473,50.15519497370586,bridge,
5923,5928,50.40601354611923,community,
21062,21066,50.51993306452208,bridge,
18092,18093,50.65348609712225,community,
21331,21340,50.680626775081556,bridge,
9046,9275,50.76864894805149,bridge,
1392,1420,51.15387990034023,bridge,
4525,4897,51.52249653518627,community,
5180,5194,51.66541037265246,bridge,
15087,15770,51.8114966826069,bridge,
9802,9809,51.9336215636122,bridge,
20490,20498,51.937004022471406,bridge,
6612,6805,52.210382742366065,bridge,
2031,2063,52.30181173279359,bridge,
