u,v,euclid_dist,source,detour_ratio
33693,33704,14.149100203017015,bridge,
40685,40768,14.157112205503877,bridge,
26574,26591,14.169026580736794,community,
35359,35412,14.208639612441118,community,
7430,7438,14.210061337843298,bridge,
41830,41861,14.261418123104873,bridge,
16504,16509,14.325914395670646,bridge,
49185,49203,14.329293509290842,bridge,
32074,32076,14.350825749576764,bridge,
49185,49190,14.354303888019142,bridge,
33670,33997,14.36155726487527,community,
11154,11178,14.370233677357964,bridge,
6975,6980,14.393055744756898,bridge,
18720,18740,14.422731367189146,bridge,
47043,47050,14.469547605674489,bridge,
5934,5941,14.493908852457999,bridge,
22452,22471,14.50970519676011,community,
40421,40434,14.530456512251334,community,
33997,50205,14.613738817231757,community,
44962,44971,14.618287227688858,bridge,
18682,18722,14.622918597568594,bridge,
1176,1181,14.630875047691488,bridge,
5933,5942,14.647078790213106,bridge,
18642,18682,14.673385007356622,bridge,
1414,1423,14.673872639564761,bridge,
45003,45008,14.691842654984978,bridge,
45042,45043,14.72901277143335,bridge,
12335,12366,14.751606834004123,bridge,
13773,13787,14.796605610848669,bridge,
465,468,14.806576825476828,bridge,
44961,44972,14.807255961895377,bridge,
15114,15161,14.832467194961216,bridge,
44597,44604,14.907186223671191,bridge,
19738,20131,15.001254967548096,bridge,
41081,41086,15.016285867511819,bridge,
49187,49190,15.061919093546434,bridge,
16727,16749,15.084486223704914,bridge,
49498,49504,15.30460177844734,bridge,
35488,35501,15.309027080491408,bridge,
8735,8755,15.353918133445402,bridge,
27087,27610,15.445338133580186,community,
41086,41088,15.4527959712344,bridge,
25949,25968,15.460562914563534,community,
39763,39780,15.460962826152258,community,
18759,18767,15.514072661098526,bridge,
430,431,15.551805633458478,bridge,
13462,13477,15.610182221448111,bridge,
24738,24784,15.678031227817973,bridge,
38278,38288,15.704785066844224,bridge,
39764,39779,15.730978706205946,community,
46700,46708,15.732930867726552,bridge,
27482,27500,15.741136764390838,bridge,
1175,1182,15.75303627605652,bridge,
46725,46729,15.766196244755822,bridge,
24496,24515,15.793531722917427,bridge,
24739,24774,16.109647225123698,bridge,
46697,46705,16.109996974146103,bridge,
44947,44950,16.111113665514743,bridge,
40101,40106,16.115741691853238,community,
12281,12312,16.17592885498365,bridge,
42566,42567,16.21079560794532,bridge,
40102,40105,16.263496245728533,community,
25982,25993,16.363992572796658,community,
18547,18568,16.416371804782212,bridge,
10007,10016,16.440007135614877,bridge,
22650,22679,16.464571796402172,bridge,
17351,17366,16.614081217272084,bridge,
3469,3472,16.621415794458947,bridge,
10973,10996,16.65778504913239,bridge,
26127,26160,16.659114538415277,bridge,
