u,v,euclid_dist,source
8316,10725,4130.9,vaccine
9531,12999,3740.6,vaccine
6936,12442,3170.5,vaccine
6779,7147,4636.3,vaccine
6901,11568,2736.7,vaccine
5463,12418,4596.3,vaccine
9102,10827,2060.5,vaccine
7509,11761,4865.5,vaccine
12121,13604,4397.7,vaccine
6249,12475,4110.6,vaccine
6779,11670,4674.2,vaccine
10725,12442,3497.8,vaccine
7844,36581,4154.1,vaccine
8565,11933,4688.4,vaccine
7156,13724,4938.5,vaccine
8511,10871,1133.1,vaccine
6284,10378,4572.9,vaccine
12300,36195,1781.3,vaccine
7147,36195,4494.1,vaccine
12642,36376,4671.7,vaccine
11538,13692,4262.4,vaccine
5547,12524,3830.6,vaccine
9231,10968,4324.1,vaccine
6456,9577,4103.8,vaccine
7609,11977,2202.4,vaccine
12573,12854,3721.4,vaccine
4944,10407,4877.0,vaccine
10378,12350,2417.3,vaccine
11670,36581,2586.0,vaccine
10871,13724,2839.8,vaccine
12239,36582,1994.0,vaccine
8750,12999,2956.0,vaccine
9326,13006,3645.3,vaccine
7221,14487,4237.6,vaccine
7667,9732,4237.5,vaccine
12769,12931,1779.1,vaccine
9123,11117,1494.1,vaccine
7596,8973,1820.1,vaccine
5695,10534,3069.3,vaccine
11603,14188,3574.0,vaccine
6456,14188,4292.0,vaccine
7106,12039,2675.4,vaccine
10383,10466,729.8,vaccine
4909,10466,3141.3,vaccine
8647,9087,2692.9,vaccine
8677,13048,4708.4,vaccine
16431,16528,2939.2,vaccine
5099,12475,3497.7,vaccine
12648,13006,688.4,vaccine
10424,12443,1774.5,vaccine
11550,14553,2328.0,vaccine
8865,13172,4828.9,vaccine
11806,11852,4655.5,vaccine
7769,13103,4769.6,vaccine
10586,12536,1519.7,vaccine
5058,12536,4491.5,vaccine
11744,14713,4307.9,vaccine
10938,11777,3759.6,vaccine
12255,14751,3269.6,vaccine
9464,13343,3154.7,vaccine
4971,10663,2634.7,vaccine
7267,7437,1615.2,vaccine
8719,9326,1645.9,vaccine
8758,13291,3675.8,vaccine
10528,12617,3834.9,vaccine
4977,8594,3494.3,vaccine
11666,14870,3143.7,vaccine
6616,7484,4149.2,vaccine
6650,12041,2461.0,vaccine
5069,8677,4268.1,vaccine
10097,10485,1113.6,vaccine
5128,12776,3886.7,vaccine
5860,11989,3220.6,vaccine
9965,12655,4998.1,vaccine
9428,10422,4930.3,vaccine
36455,36656,3335.0,vaccine
7357,7667,2799.4,vaccine
7931,11283,1718.8,vaccine
5082,6006,3978.5,vaccine
6073,12105,2877.0,vaccine
6545,7534,3945.7,vaccine
9513,10571,1209.1,vaccine
5069,12814,4514.3,vaccine
19543,37726,4812.2,vaccine
22336,22654,2406.5,vaccine
10961,12050,561.7,vaccine
22424,37730,2324.9,vaccine
11434,14751,2876.3,vaccine
6186,14751,4974.0,vaccine
5339,12913,4058.0,vaccine
11777,12231,4859.5,vaccine
7504,9326,2267.8,vaccine
15389,16712,4702.4,vaccine
7437,11485,2111.5,vaccine
8100,11498,2815.3,vaccine
25817,28693,4294.5,vaccine
5191,6240,2865.7,vaccine
10745,14870,3656.2,vaccine
6196,12320,4832.8,vaccine
9556,10712,596.9,vaccine
10153,14751,4945.6,vaccine
12570,13352,3599.9,vaccine
7504,13352,3576.8,vaccine
11509,15133,3057.2,vaccine
6199,10126,3170.3,vaccine
11989,13305,2691.4,vaccine
10286,10813,3452.4,vaccine
10315,15030,3725.9,vaccine
10712,15038,4166.0,vaccine
8351,9454,1817.7,vaccine
8316,8594,354.3,vaccine
5463,10201,4060.4,vaccine
11456,15731,4644.7,vaccine
7509,9470,1536.0,vaccine
7570,13662,3738.3,vaccine
10827,12231,2083.7,vaccine
6779,9454,4509.9,vaccine
8565,9567,4650.2,vaccine
8511,8754,3864.4,vaccine
8615,12814,2358.6,vaccine
5659,12331,4892.8,vaccine
7016,9531,4797.0,vaccine
8642,36455,4465.8,vaccine
7096,13702,4356.7,vaccine
12603,13704,2412.0,vaccine
5547,10364,4071.5,vaccine
10375,12255,2651.9,vaccine
9323,12915,4821.4,vaccine
7609,9635,1030.5,vaccine
6474,11533,2348.1,vaccine
4944,7899,3009.7,vaccine
10888,12361,1389.5,vaccine
12168,13868,4411.5,vaccine
24809,25800,4296.2,vaccine
9326,10763,1973.6,vaccine
7221,11666,4735.4,vaccine
8673,12953,3109.4,vaccine
5803,12437,4488.6,vaccine
5001,10204,3980.4,vaccine
7106,9710,2766.5,vaccine
6456,11554,4739.0,vaccine
9798,10143,2164.3,vaccine
4909,8056,3678.3,vaccine
7893,10813,3572.0,vaccine
9375,13088,4415.9,vaccine
5099,10316,3107.5,vaccine
6565,11744,2565.2,vaccine
5039,12457,3623.4,vaccine
8865,10899,3425.7,vaccine
9355,10204,927.7,vaccine
10383,12440,3729.3,vaccine
14870,15731,3471.5,vaccine
7406,36455,4316.0,vaccine
7806,11929,3292.7,vaccine
11916,13704,3085.3,vaccine
8754,13129,2630.4,vaccine
5058,10365,2686.5,vaccine
11744,11806,3878.1,vaccine
10512,12513,1556.0,vaccine
4971,8351,4005.2,vaccine
5009,12513,3691.6,vaccine
8758,10961,1101.4,vaccine
14751,15864,4410.2,vaccine
6645,11960,3020.1,vaccine
4977,5653,4589.2,vaccine
11291,36455,2248.1,vaccine
8125,12965,2860.9,vaccine
15079,15989,2700.0,vaccine
9420,10365,3916.3,vaccine
7392,12058,2244.0,vaccine
11977,14474,3691.7,vaccine
7248,8956,1112.4,vaccine
5128,10528,3364.2,vaccine
10699,14172,2348.8,vaccine
11164,14179,2168.5,vaccine
22305,22474,2713.5,vaccine
6186,7260,3118.6,vaccine
11433,14570,2611.4,vaccine
6073,9780,2412.6,vaccine
11933,14575,2500.7,vaccine
10636,14474,3118.0,vaccine
13057,13169,3176.4,vaccine
8144,9202,3286.7,vaccine
8250,13169,4627.8,vaccine
6761,9928,4930.1,vaccine
11434,11813,665.9,vaccine
5339,10700,2508.5,vaccine
10248,12524,1711.1,vaccine
11359,14670,3678.5,vaccine
9087,12468,4248.2,vaccine
6342,11970,2888.4,vaccine
7484,13265,4564.5,vaccine
8100,9323,1426.2,vaccine
15106,16695,4706.4,vaccine
4858,12642,4037.9,vaccine
10745,11929,2480.3,vaccine
5287,7389,3681.7,vaccine
24669,24809,2106.2,vaccine
7504,11093,4573.8,vaccine
8508,13363,2933.0,vaccine
6240,12039,2716.6,vaccine
12486,13331,4913.4,vaccine
7437,13331,3341.8,vaccine
10339,12769,2456.4,vaccine
10315,11970,1151.3,vaccine
6107,10097,2924.6,vaccine
11455,15106,3169.4,vaccine
9202,13646,3355.0,vaccine
9556,12648,2566.5,vaccine
6451,12168,4273.9,vaccine
6936,7609,1135.2,vaccine
7506,9432,2083.9,vaccine
6982,11255,2013.5,vaccine
4940,12854,4555.7,vaccine
5463,7516,2152.5,vaccine
