u,v,euclid_dist,source
8373,12662,4191.9,vaccine
29084,33704,4779.4,vaccine
21925,23459,4423.3,vaccine
20633,26621,4808.4,vaccine
18839,20459,3501.0,vaccine
28255,33583,4745.5,vaccine
18211,47938,4008.9,vaccine
15701,18298,2307.1,vaccine
34853,49623,4731.1,vaccine
48762,49573,4932.0,vaccine
13028,15991,1739.5,vaccine
25170,25580,355.0,vaccine
16646,18414,2191.3,vaccine
26598,49875,3874.1,vaccine
27010,28255,3621.9,vaccine
39901,41068,1852.5,vaccine
12968,19545,4810.8,vaccine
20839,23142,4179.4,vaccine
25047,29235,4269.2,vaccine
32232,32594,3533.5,vaccine
24369,29216,3652.7,vaccine
19046,24578,4772.6,vaccine
20780,26871,4371.9,vaccine
16891,18526,2653.5,vaccine
17848,18540,1293.1,vaccine
27410,28478,1270.5,vaccine
18928,20792,4806.7,vaccine
12986,16057,2915.7,vaccine
24390,25740,2897.2,vaccine
15841,18446,2460.4,vaccine
22279,27103,3418.7,vaccine
26623,31958,4853.8,vaccine
18298,24642,4804.7,vaccine
13294,16128,2684.7,vaccine
25324,26026,3465.7,vaccine
16222,47838,2669.1,vaccine
29503,30208,929.4,vaccine
21038,23473,3896.4,vaccine
32277,32878,2541.3,vaccine
18315,20468,3343.3,vaccine
30056,34853,4353.9,vaccine
19977,23315,2566.5,vaccine
21139,48792,2726.7,vaccine
17457,47954,3085.4,vaccine
29492,48792,4767.3,vaccine
27802,50303,4735.2,vaccine
28618,48762,4930.4,vaccine
24023,47881,4913.4,vaccine
24561,26078,2614.6,vaccine
18427,20698,2116.8,vaccine
21645,49148,4380.3,vaccine
20181,23700,4458.6,vaccine
29401,30564,772.4,vaccine
31717,33006,417.3,vaccine
7931,51561,4805.6,vaccine
20212,51594,1628.5,vaccine
25597,28255,2457.3,vaccine
27761,30208,4859.9,vaccine
15701,47971,4676.6,vaccine
16348,47975,3746.6,vaccine
11448,16299,4600.9,vaccine
23919,47954,4457.2,vaccine
19228,25157,4602.2,vaccine
26760,28500,3942.6,vaccine
1350,2310,3877.2,vaccine
16646,48022,2397.2,vaccine
26633,32197,4878.6,vaccine
25546,28363,2263.5,vaccine
24757,48005,4384.8,vaccine
20220,24146,2916.3,vaccine
34666,50169,3231.9,vaccine
25792,28546,2197.1,vaccine
17312,20857,3455.5,vaccine
26649,28549,3311.0,vaccine
28663,30888,1891.9,vaccine
24991,48194,4242.3,vaccine
16518,48194,3306.8,vaccine
25606,32228,4636.9,vaccine
5358,6810,2413.7,vaccine
26871,28721,4947.2,vaccine
18445,21164,4549.7,vaccine
39650,41997,4457.0,vaccine
20190,24281,3026.7,vaccine
28783,31075,1667.3,vaccine
23068,26078,2044.8,vaccine
25640,28663,2893.3,vaccine
7074,7212,1247.1,vaccine
21733,26026,4983.3,vaccine
30899,33023,2701.3,vaccine
34784,50503,4137.1,vaccine
26016,28770,2751.1,vaccine
17511,21387,4637.9,vaccine
12493,18959,4631.6,vaccine
13575,18969,4373.9,vaccine
22891,26255,4526.5,vaccine
49677,50310,4411.8,vaccine
22775,29714,4735.3,vaccine
14111,15160,3262.1,vaccine
27244,49155,1868.3,vaccine
11036,16579,3807.7,vaccine
24281,26598,2390.8,vaccine
17431,21678,4973.0,vaccine
29880,33301,2529.4,vaccine
31070,33305,2236.1,vaccine
3896,4234,2972.3,vaccine
32217,50503,3190.0,vaccine
19470,20212,4393.0,vaccine
27103,30888,4270.7,vaccine
28900,33247,4035.8,vaccine
25021,25160,2726.6,vaccine
31443,33693,4236.3,vaccine
23242,48032,3981.5,vaccine
13707,19129,3845.1,vaccine
24057,25035,4248.2,vaccine
7078,7767,2026.8,vaccine
28367,31076,4718.0,vaccine
18969,24281,4287.6,vaccine
21797,26598,3297.0,vaccine
47881,51598,2353.0,vaccine
16765,18271,4060.2,vaccine
5330,7749,4503.9,vaccine
27494,49593,3259.2,vaccine
23653,48458,2676.4,vaccine
14779,48458,4567.6,vaccine
12759,15629,2490.7,vaccine
24341,26760,4339.9,vaccine
19963,24366,3406.4,vaccine
21063,48194,2693.6,vaccine
22350,48337,4729.7,vaccine
22981,26649,3227.1,vaccine
3961,4729,3765.7,vaccine
28593,49868,2732.6,vaccine
29095,49871,3511.0,vaccine
18925,24339,4529.8,vaccine
27371,31212,2335.3,vaccine
14162,15824,3759.5,vaccine
16633,18326,1832.1,vaccine
24366,28724,3074.1,vaccine
7659,11715,4318.8,vaccine
22106,23013,3217.3,vaccine
29306,49929,2978.3,vaccine
29942,33940,4881.3,vaccine
12968,15985,4632.3,vaccine
20132,24597,3385.4,vaccine
20792,24612,3044.2,vaccine
19046,20220,1311.4,vaccine
18414,47752,3292.8,vaccine
14243,16089,1751.9,vaccine
16214,47726,1135.3,vaccine
27537,49929,2902.8,vaccine
7758,12462,4814.3,vaccine
20030,24711,4334.3,vaccine
18298,20235,2652.2,vaccine
27588,27993,3180.1,vaccine
17449,47870,308.7,vaccine
25414,29050,3036.5,vaccine
24651,29048,3233.5,vaccine
25392,27842,3323.1,vaccine
13050,16111,1781.6,vaccine
21161,26649,4235.9,vaccine
23459,28930,4920.8,vaccine
19111,20542,4987.1,vaccine
15160,18326,2486.2,vaccine
26612,28158,4425.1,vaccine
32692,35330,3185.1,vaccine
7818,12964,4997.7,vaccine
16249,18431,3213.5,vaccine
26901,49894,3508.6,vaccine
27768,28325,2805.8,vaccine
17530,47992,1869.3,vaccine
25550,29306,2777.0,vaccine
32148,32652,4737.2,vaccine
25740,49871,4398.1,vaccine
16230,47968,1882.9,vaccine
22551,25472,2346.3,vaccine
30754,32407,1283.4,vaccine
5085,5916,2009.0,vaccine
18427,24575,4681.5,vaccine
28062,34052,4232.6,vaccine
16149,18515,1931.6,vaccine
26633,28464,2054.8,vaccine
18322,20786,2401.9,vaccine
13509,19738,4563.9,vaccine
16466,48014,3333.9,vaccine
32058,32743,4018.3,vaccine
24688,29491,3474.9,vaccine
49593,49902,2206.2,vaccine
20521,48683,4107.0,vaccine
20235,27011,4895.9,vaccine
27965,34376,4790.0,vaccine
32195,32929,3057.3,vaccine
35330,50161,4972.3,vaccine
20786,48825,4950.0,vaccine
22623,25822,2466.3,vaccine
3823,3995,1954.0,vaccine
28286,48774,4234.4,vaccine
28898,48781,4827.3,vaccine
24391,47930,4806.6,vaccine
15991,47930,1814.9,vaccine
16295,18942,2326.7,vaccine
20607,23888,3272.9,vaccine
23121,47874,4455.6,vaccine
21733,22110,2003.0,vaccine
49671,50275,4465.9,vaccine
29767,49148,3834.7,vaccine
29664,32929,3786.2,vaccine
17511,17559,682.1,vaccine
28228,48865,3237.8,vaccine
24260,26370,1909.5,vaccine
24358,47971,4680.7,vaccine
13575,14637,4884.4,vaccine
12493,14624,2239.3,vaccine
23068,29216,4428.1,vaccine
34686,50321,734.5,vaccine
29028,30869,2738.1,vaccine
22775,26180,4075.0,vaccine
28188,30745,2387.8,vaccine
23242,29491,4345.9,vaccine
13955,15036,914.0,vaccine
26016,32196,4690.5,vaccine
8248,10643,3224.8,vaccine
23085,26564,3711.1,vaccine
14197,47998,3243.4,vaccine
21899,22544,4375.3,vaccine
17919,21022,4113.0,vaccine
18802,19545,3449.4,vaccine
14111,18802,3238.0,vaccine
25157,28545,4711.0,vaccine
14778,48036,3168.6,vaccine
29095,31101,4812.2,vaccine
20642,24303,2614.1,vaccine
7212,11043,4661.1,vaccine
18969,19738,4556.6,vaccine
14624,18942,3034.1,vaccine
23393,29703,4849.4,vaccine
16960,48568,3610.3,vaccine
16111,48558,3711.5,vaccine
14116,15680,4140.6,vaccine
12952,18917,4587.6,vaccine
19963,20132,410.0,vaccine
23390,48408,3439.1,vaccine
14356,48408,4933.9,vaccine
27371,27412,2199.3,vaccine
18925,20030,4556.1,vaccine
13175,19007,4977.6,vaccine
14230,19011,3359.0,vaccine
11043,11760,1479.9,vaccine
30187,33243,2553.5,vaccine
19736,20181,2333.8,vaccine
21925,22913,4569.5,vaccine
24575,24999,3007.3,vaccine
26564,28846,4643.0,vaccine
26511,27588,1089.1,vaccine
22544,26589,2966.1,vaccine
13024,19061,4634.1,vaccine
24527,28809,3825.5,vaccine
20132,20230,4814.2,vaccine
16981,18069,4622.4,vaccine
19005,20207,1366.9,vaccine
27586,27802,3387.4,vaccine
23699,25153,2858.4,vaccine
33830,49330,4029.8,vaccine
18362,24260,4976.3,vaccine
22817,48433,2224.7,vaccine
11339,15628,4821.3,vaccine
24578,29028,3728.9,vaccine
31958,32252,878.4,vaccine
20314,48045,4110.9,vaccine
29492,33709,4187.2,vaccine
25740,31101,3671.2,vaccine
27933,49841,4450.3,vaccine
28618,33679,3795.1,vaccine
23919,25414,1221.9,vaccine
20207,22913,3912.0,vaccine
30745,32287,2159.5,vaccine
28207,49921,2958.2,vaccine
24757,25597,3666.3,vaccine
24037,28813,3580.6,vaccine
13557,13576,828.2,vaccine
7871,12037,4413.0,vaccine
23013,48677,1856.7,vaccine
21389,23172,2046.9,vaccine
11715,15931,4005.6,vaccine
32602,32622,4651.4,vaccine
49577,49841,2014.9,vaccine
20516,48582,359.7,vaccine
21164,26901,4024.6,vaccine
28770,29793,4966.5,vaccine
29599,34305,3700.1,vaccine
13509,16088,4842.0,vaccine
15701,47711,2747.0,vaccine
24688,25767,2477.3,vaccine
35294,49925,4112.6,vaccine
18774,20437,2429.9,vaccine
29621,30028,1733.4,vaccine
20235,23242,2211.2,vaccine
30888,32732,3292.8,vaccine
34666,35294,2368.4,vaccine
27993,31993,2448.1,vaccine
37764,40250,4929.1,vaccine
13619,16145,3002.7,vaccine
15989,47852,2778.2,vaccine
16646,47857,1242.5,vaccine
24215,29044,3331.0,vaccine
8010,12759,4604.4,vaccine
29767,30260,407.9,vaccine
21756,23519,2270.7,vaccine
20693,48795,3297.6,vaccine
20220,23390,2291.3,vaccine
16891,47957,3404.2,vaccine
24965,28062,4637.4,vaccine
26859,32058,4141.5,vaccine
23027,29084,4860.5,vaccine
32184,35294,3894.4,vaccine
18918,20761,3483.8,vaccine
20459,23783,4746.2,vaccine
29703,30720,1763.5,vaccine
15806,18427,2861.6,vaccine
17559,20642,2860.6,vaccine
28158,30260,4349.0,vaccine
24303,29282,4493.1,vaccine
23068,25550,3972.9,vaccine
22873,29141,4970.3,vaccine
26615,50150,4802.2,vaccine
4321,5898,4846.6,vaccine
23242,25767,1999.6,vaccine
34784,49929,4989.5,vaccine
26016,28376,1787.1,vaccine
10545,11036,602.2,vaccine
29990,32736,1815.1,vaccine
24260,29445,4347.0,vaccine
18209,24688,4857.1,vaccine
15985,18913,2571.2,vaccine
14111,14116,2523.4,vaccine
26992,28618,4597.1,vaccine
12849,18588,4854.4,vaccine
5476,6926,2578.9,vaccine
20186,48821,4558.9,vaccine
23393,26082,1970.1,vaccine
14218,18927,4139.4,vaccine
12952,14218,1276.4,vaccine
15603,47989,3135.9,vaccine
13502,47964,3367.1,vaccine
14116,19005,4242.3,vaccine
26598,30720,4495.3,vaccine
11711,16646,3452.6,vaccine
24527,24965,1779.5,vaccine
20180,24215,3221.5,vaccine
19080,19681,1631.3,vaccine
30316,33315,2130.1,vaccine
20825,22512,2618.1,vaccine
32406,50647,3596.6,vaccine
16222,20896,4405.8,vaccine
17131,21020,3944.3,vaccine
27729,30899,3798.8,vaccine
12493,48032,4577.9,vaccine
13575,48033,4043.9,vaccine
23895,48036,4915.6,vaccine
31913,32216,2269.5,vaccine
24369,25048,3457.3,vaccine
17457,21309,4798.5,vaccine
26720,27242,699.0,vaccine
20132,24294,4266.2,vaccine
28685,29445,4333.6,vaccine
21309,48014,4318.7,vaccine
24713,28685,3207.5,vaccine
16128,21107,4222.2,vaccine
13955,48468,4747.3,vaccine
15628,48557,4397.3,vaccine
13265,15647,4973.2,vaccine
24578,25307,2536.0,vaccine
21797,48338,3418.0,vaccine
29492,29639,747.5,vaccine
21022,22775,1537.6,vaccine
25740,27376,2828.7,vaccine
17248,19963,2508.7,vaccine
26623,27410,3497.0,vaccine
19429,20194,2069.4,vaccine
7847,11739,4936.3,vaccine
22981,48578,3703.2,vaccine
17667,47703,2262.1,vaccine
19279,20229,4973.8,vaccine
7818,11961,4722.3,vaccine
29599,29871,3545.5,vaccine
22012,26621,3266.7,vaccine
12486,19158,4993.3,vaccine
16633,47730,2142.1,vaccine
31076,32217,2941.0,vaccine
32878,35106,2928.5,vaccine
18914,24294,4467.6,vaccine
28930,33583,3979.1,vaccine
26942,28044,1184.6,vaccine
24991,29061,3680.7,vaccine
13912,18215,3201.0,vaccine
25160,49463,3366.3,vaccine
34371,35274,4766.2,vaccine
20839,48399,2884.5,vaccine
21878,26720,4406.5,vaccine
31003,32246,2816.7,vaccine
24046,29002,4570.4,vaccine
5353,5447,2729.5,vaccine
28898,33707,4503.4,vaccine
26859,28195,2471.5,vaccine
18431,20468,3553.8,vaccine
20698,23068,2952.2,vaccine
24294,29111,3394.3,vaccine
23027,25413,3556.2,vaccine
13593,18298,4507.5,vaccine
20786,48558,847.4,vaccine
19517,22891,2944.6,vaccine
16132,47703,3174.9,vaccine
29742,32277,3040.0,vaccine
27412,49919,4402.8,vaccine
16685,16849,4628.2,vaccine
12740,15998,4587.4,vaccine
24303,25580,4389.2,vaccine
25307,49875,4831.7,vaccine
25995,28255,3071.4,vaccine
19787,23142,4428.4,vaccine
20607,23163,1776.4,vaccine
29957,32545,1907.4,vaccine
19977,48579,2680.5,vaccine
15160,47730,2915.3,vaccine
16105,47733,1413.8,vaccine
15931,18526,3038.1,vaccine
26589,50007,4119.8,vaccine
27285,50012,3534.6,vaccine
20813,23315,1784.7,vaccine
31582,32748,3392.8,vaccine
23163,25740,3803.4,vaccine
33263,49919,3015.8,vaccine
17002,20314,3162.8,vaccine
18209,20406,3746.8,vaccine
20181,48723,4481.8,vaccine
19011,23221,4237.5,vaccine
20759,27103,4612.9,vaccine
16249,47881,2964.5,vaccine
3879,3962,430.7,vaccine
14864,47838,3943.0,vaccine
12849,14101,1305.9,vaccine
31438,32878,3745.2,vaccine
5431,6810,3146.5,vaccine
16958,20468,4134.1,vaccine
28663,48792,4934.4,vaccine
29126,48795,4855.1,vaccine
16149,47954,2160.6,vaccine
24404,28061,4785.2,vaccine
23519,47894,4714.9,vaccine
28593,30564,1324.6,vaccine
30019,33006,1841.9,vaccine
3955,4030,1510.1,vaccine
24597,28255,3807.1,vaccine
25332,28265,4423.4,vaccine
13006,14660,3495.2,vaccine
14116,14778,2541.8,vaccine
29306,30888,951.1,vaccine
25576,28500,3298.3,vaccine
17130,20794,3671.0,vaccine
25822,50012,4862.7,vaccine
27672,30754,3604.5,vaccine
28527,30764,1429.0,vaccine
16295,48027,3785.7,vaccine
11739,18446,4801.1,vaccine
14637,15160,2367.7,vaccine
23895,29503,4428.4,vaccine
14822,18839,3563.0,vaccine
24712,28546,3738.9,vaccine
25499,28549,3300.1,vaccine
27537,30888,3113.8,vaccine
15604,48194,3476.0,vaccine
28195,48795,4000.7,vaccine
29491,29503,3876.8,vaccine
26621,27194,4957.6,vaccine
13489,18925,4739.9,vaccine
24642,28663,3898.5,vaccine
33700,34510,1612.4,vaccine
29573,33023,2531.4,vaccine
16348,17641,2073.1,vaccine
24023,24825,764.7,vaccine
15115,17527,3791.3,vaccine
16230,21387,4944.4,vaccine
21645,26255,4792.7,vaccine
17533,17919,2651.6,vaccine
28283,49333,3085.2,vaccine
7802,11715,4951.2,vaccine
18471,23928,4268.9,vaccine
14624,48027,4977.4,vaccine
15647,19129,2906.3,vaccine
26078,49155,2271.4,vaccine
22271,48005,4753.6,vaccine
20521,22554,2934.0,vaccine
12952,48005,4137.7,vaccine
22849,26598,2844.8,vaccine
20633,47983,3871.3,vaccine
21387,26511,4231.4,vaccine
15780,20859,4381.2,vaccine
5134,7629,4846.9,vaccine
17501,18211,1776.3,vaccine
14230,48337,4638.2,vaccine
24210,25160,1450.5,vaccine
34510,49333,4934.1,vaccine
18914,19871,4172.3,vaccine
20446,22623,2775.6,vaccine
28930,29541,1938.4,vaccine
27011,31076,2649.3,vaccine
37943,39014,2455.8,vaccine
3022,4380,633.0,vaccine
24293,28684,4144.1,vaccine
16411,18287,3678.0,vaccine
22384,48458,1907.7,vaccine
23221,48468,2550.9,vaccine
21878,22849,4335.2,vaccine
18942,24366,4557.1,vaccine
19545,24369,3719.1,vaccine
28898,29621,4936.2,vaccine
28286,29599,3902.2,vaccine
22137,23096,4234.3,vaccine
13619,15841,4059.8,vaccine
23121,28724,3911.0,vaccine
18959,20190,1842.8,vaccine
29061,29742,4936.4,vaccine
20590,23013,4178.3,vaccine
22279,48574,4986.0,vaccine
18917,24527,4327.5,vaccine
38461,39649,1518.3,vaccine
28228,29664,3301.2,vaccine
8458,8851,2081.2,vaccine
12537,15989,2095.6,vaccine
18069,20220,2336.9,vaccine
24568,28930,3085.0,vaccine
34784,35199,3354.0,vaccine
25278,27771,3944.1,vaccine
32240,35102,3407.5,vaccine
20759,23257,2808.7,vaccine
14779,18287,3958.7,vaccine
25597,49595,3529.4,vaccine
26406,27993,4781.4,vaccine
16947,20235,3338.1,vaccine
16145,47870,2420.1,vaccine
30572,32272,1324.3,vaccine
12994,18211,3639.3,vaccine
33266,35262,4202.1,vaccine
24460,29050,3381.2,vaccine
32396,35241,4139.1,vaccine
26760,49871,4704.1,vaccine
4728,5438,2179.0,vaccine
23653,25472,1147.8,vaccine
13307,18326,4919.8,vaccine
20447,48574,321.6,vaccine
20171,23027,2126.3,vaccine
21063,25332,2862.1,vaccine
32396,49603,2204.8,vaccine
15036,18431,3348.5,vaccine
16097,18445,3236.6,vaccine
25792,49894,4477.0,vaccine
17006,20693,3693.0,vaccine
16088,16824,2112.2,vaccine
18211,20695,3452.1,vaccine
26649,49902,4526.9,vaccine
23393,25576,4818.8,vaccine
25282,28231,4022.0,vaccine
19146,23121,3897.8,vaccine
25726,31803,4373.4,vaccine
23068,47728,4923.6,vaccine
11739,13912,3319.2,vaccine
14808,18515,3747.5,vaccine
33991,49943,4280.8,vaccine
25640,49943,4573.5,vaccine
35199,50007,3205.1,vaccine
19373,23257,4250.7,vaccine
20199,23301,3810.1,vaccine
30730,32743,2016.1,vaccine
21733,47690,4044.4,vaccine
49173,49919,3587.4,vaccine
19454,48683,4049.8,vaccine
18403,23214,3851.4,vaccine
15806,47874,4228.2,vaccine
23700,26016,3261.7,vaccine
11515,14068,2186.7,vaccine
20468,48865,4690.6,vaccine
19243,23459,4490.6,vaccine
29557,32819,3450.5,vaccine
28044,48781,3283.5,vaccine
8093,9965,1913.1,vaccine
14110,47930,3448.9,vaccine
22817,29111,4297.8,vaccine
24642,24712,3838.9,vaccine
20233,23895,3189.7,vaccine
12493,47874,3819.3,vaccine
31913,31958,2076.5,vaccine
16445,20695,4052.6,vaccine
25035,28325,3334.0,vaccine
28846,49148,4913.8,vaccine
18446,23699,4814.4,vaccine
37673,38080,2711.7,vaccine
15985,47998,4177.2,vaccine
13584,14808,1303.2,vaccine
23096,29306,4246.0,vaccine
16230,17559,2020.3,vaccine
25756,32176,4779.5,vaccine
19505,19545,4868.6,vaccine
12849,47968,4000.3,vaccine
13955,47971,3588.1,vaccine
21645,22384,3754.3,vaccine
28207,30869,1585.4,vaccine
18471,19465,918.5,vaccine
29655,33204,2400.8,vaccine
12761,18515,4319.4,vaccine
24942,28478,3618.6,vaccine
16348,20792,4182.7,vaccine
14218,48019,3553.8,vaccine
13571,15115,4918.9,vaccine
23013,29492,4216.6,vaccine
22913,28325,4355.8,vaccine
22981,47999,3394.2,vaccine
16646,21022,3866.9,vaccine
15780,17248,1102.6,vaccine
17533,21038,3114.2,vaccine
18588,24057,4694.6,vaccine
17527,19545,1815.6,vaccine
13916,15604,2115.3,vaccine
12659,18802,4316.1,vaccine
24282,28545,3121.6,vaccine
13006,48036,4102.5,vaccine
12047,15384,3432.4,vaccine
20521,25845,4853.4,vaccine
17848,21381,3803.4,vaccine
18718,19787,2075.1,vaccine
27376,48792,2815.5,vaccine
12986,18942,4200.5,vaccine
13985,17431,2270.1,vaccine
16518,21161,4068.8,vaccine
24293,24713,1387.7,vaccine
29216,33099,2387.0,vaccine
23142,29704,4697.6,vaccine
22012,26078,2950.4,vaccine
18942,20132,3457.1,vaccine
19545,20137,801.4,vaccine
34931,34953,3926.2,vaccine
38391,39127,3524.5,vaccine
12784,19011,4682.2,vaccine
19851,20207,3620.6,vaccine
8501,11760,4179.8,vaccine
19977,26180,4483.6,vaccine
20695,26197,3767.8,vaccine
27285,27765,1866.1,vaccine
18917,20181,2050.0,vaccine
34729,35031,3372.5,vaccine
21161,47999,2095.7,vaccine
30048,32176,4586.4,vaccine
24294,28813,3345.6,vaccine
19738,26405,4845.1,vaccine
16006,18069,4906.5,vaccine
22422,26628,3228.9,vaccine
20207,48022,3686.6,vaccine
28546,29503,3544.6,vaccine
16960,18322,2945.0,vaccine
25546,31070,4156.6,vaccine
12994,13265,4723.9,vaccine
15931,18271,3475.8,vaccine
35031,49593,4984.0,vaccine
21389,48433,1835.6,vaccine
20160,22817,2933.7,vaccine
31582,32266,698.3,vaccine
17002,20099,2762.5,vaccine
28663,33709,4056.4,vaccine
13307,13547,1758.7,vaccine
26633,49841,4492.4,vaccine
21107,23087,3854.6,vaccine
21063,21161,4328.3,vaccine
14214,18322,2765.0,vaccine
33679,49651,4887.0,vaccine
17356,20181,3186.6,vaccine
20235,48568,2811.7,vaccine
28684,29714,648.3,vaccine
19129,22913,4036.5,vaccine
21292,48570,4494.4,vaccine
16110,20137,3496.7,vaccine
13172,13579,2118.7,vaccine
20194,23172,4061.8,vaccine
30720,32602,2603.1,vaccine
16291,20207,3510.8,vaccine
37307,39901,4602.1,vaccine
27771,29793,3692.4,vaccine
23982,27765,4240.6,vaccine
11704,16088,3760.9,vaccine
13593,47711,2486.0,vaccine
21535,28846,4995.9,vaccine
17512,20437,3691.0,vaccine
18414,20446,3346.8,vaccine
20459,48763,4933.2,vaccine
21539,48768,4061.4,vaccine
20174,23245,2793.7,vaccine
13576,18271,4282.4,vaccine
33099,49593,2450.4,vaccine
24811,27965,4154.2,vaccine
16214,20233,3782.9,vaccine
20230,23519,4168.9,vaccine
22775,47747,4487.2,vaccine
17449,20521,2908.3,vaccine
27881,30144,4296.5,vaccine
1292,2114,3570.5,vaccine
12330,18322,3999.0,vaccine
32221,49651,2300.8,vaccine
24712,28110,2693.1,vaccine
20437,26822,4452.3,vaccine
20314,25331,3451.8,vaccine
3824,5705,4903.3,vaccine
16445,16958,653.9,vaccine
4188,5753,4741.4,vaccine
23096,25606,1789.4,vaccine
33247,49892,3669.6,vaccine
16299,20642,4427.0,vaccine
24146,24366,1584.3,vaccine
25756,28286,2462.5,vaccine
20633,25546,3433.7,vaccine
22981,29282,4302.0,vaccine
29793,32622,4820.3,vaccine
28839,32406,2554.5,vaccine
12761,13978,1165.7,vaccine
15701,17002,2751.1,vaccine
16348,17006,3302.2,vaccine
26197,48570,4206.8,vaccine
23013,25792,2060.6,vaccine
13584,18513,4101.2,vaccine
31172,31587,750.6,vaccine
22913,24460,4696.5,vaccine
24825,28376,2725.1,vaccine
29714,32741,4617.8,vaccine
20516,25606,3543.7,vaccine
18588,19669,1594.6,vaccine
23221,26035,1959.2,vaccine
11040,14111,4952.9,vaccine
12659,14116,2294.4,vaccine
15647,18914,3205.2,vaccine
16466,20896,4167.7,vaccine
24282,24597,1752.0,vaccine
20896,47747,3417.0,vaccine
29945,32922,2014.7,vaccine
12462,18718,4907.5,vaccine
15841,17462,4548.5,vaccine
16518,17501,3211.0,vaccine
25160,30028,4625.7,vaccine
20786,22271,4216.3,vaccine
13916,18928,4098.3,vaccine
29821,33045,2847.7,vaccine
15991,20693,4398.4,vaccine
13547,47989,3818.5,vaccine
14822,47992,3072.8,vaccine
12784,14802,3991.0,vaccine
24353,24880,4339.4,vaccine
34720,34898,3036.4,vaccine
20099,24049,4725.9,vaccine
21139,47964,4370.9,vaccine
22384,47968,3685.7,vaccine
12662,19005,4376.9,vaccine
19977,22366,4004.5,vaccine
18942,23988,4395.2,vaccine
36717,38546,2352.6,vaccine
23473,28376,4271.8,vaccine
13489,48014,4020.7,vaccine
22272,28286,4666.4,vaccine
24294,24991,1713.6,vaccine
18252,19681,3129.4,vaccine
21022,47992,2888.5,vaccine
24590,28618,3713.4,vaccine
33670,34376,3220.9,vaccine
26589,30899,4182.5,vaccine
22422,22775,4879.2,vaccine
13002,15603,2397.5,vaccine
21387,48033,3052.9,vaccine
29272,29557,1357.6,vaccine
22554,48036,4407.6,vaccine
18322,24293,4743.3,vaccine
16985,19736,2541.0,vaccine
38720,39027,3597.9,vaccine
15647,48578,4113.7,vaccine
28478,29491,3464.5,vaccine
23783,28685,4925.8,vaccine
48433,48683,2980.0,vaccine
32594,34666,2197.6,vaccine
11267,15647,4237.0,vaccine
26649,27586,2056.1,vaccine
18326,20129,1816.5,vaccine
39086,39455,2962.3,vaccine
21164,48399,1479.2,vaccine
28663,29639,535.0,vaccine
13502,17533,2564.4,vaccine
23882,24884,3447.1,vaccine
30572,32118,2066.8,vaccine
19158,20199,1234.3,vaccine
34376,49324,4804.0,vaccine
25640,27729,3180.5,vaccine
24612,28839,3302.5,vaccine
47690,51561,2852.9,vaccine
29541,32173,2673.3,vaccine
25822,30906,3866.9,vaccine
15036,17995,3654.5,vaccine
24965,49377,3560.5,vaccine
17006,20199,4092.2,vaccine
23982,23988,1405.0,vaccine
25575,27793,2002.2,vaccine
32622,35114,3494.0,vaccine
28188,33583,3542.6,vaccine
19517,48019,4270.7,vaccine
26073,49623,3892.6,vaccine
17431,20314,3052.2,vaccine
24884,31033,4819.1,vaccine
33892,35275,4553.0,vaccine
18802,22775,4356.0,vaccine
26026,31409,3802.3,vaccine
24209,25508,4944.9,vaccine
24057,24294,2987.1,vaccine
26016,49837,4988.6,vaccine
20813,48579,2800.7,vaccine
20437,23085,1877.5,vaccine
21797,25413,4809.8,vaccine
20314,21139,3230.7,vaccine
19011,48557,2502.3,vaccine
26967,29703,4223.4,vaccine
18526,22891,3607.0,vaccine
14779,47703,1963.5,vaccine
16008,47708,1154.7,vaccine
13579,18414,4599.2,vaccine
20761,48674,1447.7,vaccine
18925,23142,3575.3,vaccine
29704,32594,4483.3,vaccine
26082,31865,4177.5,vaccine
15822,20199,4953.7,vaccine
5274,6352,3283.6,vaccine
24366,27793,3987.6,vaccine
26080,50012,4448.7,vaccine
7077,9241,3311.0,vaccine
20516,21797,3942.7,vaccine
3932,3977,2125.2,vaccine
16097,47894,3671.7,vaccine
23245,27881,4580.9,vaccine
16466,17282,4729.1,vaccine
32272,35275,3398.3,vaccine
27194,48674,3889.4,vaccine
13172,47838,3006.7,vaccine
12462,14110,1473.1,vaccine
15989,20468,3915.9,vaccine
27010,30073,4101.7,vaccine
14808,47954,4800.8,vaccine
20839,25414,3075.3,vaccine
23221,29126,4853.6,vaccine
4776,5889,2769.8,vaccine
13006,47894,4142.1,vaccine
20693,22137,1779.8,vaccine
25414,28363,2332.2,vaccine
16891,20759,3856.0,vaccine
24390,28265,3844.8,vaccine
20129,25508,3742.3,vaccine
29216,32602,4526.2,vaccine
27588,34305,4889.2,vaccine
23473,24561,1808.9,vaccine
33583,33998,4704.2,vaccine
9126,11091,4981.9,vaccine
22272,24404,4514.7,vaccine
19248,48763,4283.6,vaccine
18315,23242,3981.8,vaccine
26623,48677,3479.1,vaccine
26589,26992,2663.9,vaccine
38713,38746,4645.8,vaccine
24561,28549,3090.4,vaccine
23315,24590,3905.6,vaccine
30745,50012,4390.1,vaccine
26811,48795,2585.7,vaccine
18322,19851,3576.7,vaccine
19015,19871,1472.4,vaccine
18471,48795,4382.5,vaccine
25597,30073,3460.5,vaccine
12761,47954,4991.2,vaccine
11724,14356,3034.7,vaccine
23783,24748,4620.1,vaccine
