u,v,euclid_dist,source
1083,2358,3257.3,vaccine
1936,3747,3893.6,vaccine
11118,12867,4591.0,vaccine
11693,12908,1950.1,vaccine
2857,3184,760.8,vaccine
2358,3603,4794.3,vaccine
11814,13353,3403.6,vaccine
3080,3323,2129.8,vaccine
5220,5596,2273.0,vaccine
17977,18125,3512.1,vaccine
810,2210,4504.4,vaccine
12128,12908,1746.2,vaccine
628,1261,3690.8,vaccine
8465,8665,3958.7,vaccine
2519,3814,4567.9,vaccine
9564,11728,4867.6,vaccine
3747,4302,4326.9,vaccine
12591,13353,2761.2,vaccine
13702,15080,2999.2,vaccine
357,1073,4472.3,vaccine
4272,4413,3711.5,vaccine
912,2573,4516.4,vaccine
1140,2401,4393.2,vaccine
15025,15080,2391.5,vaccine
2047,3749,4451.3,vaccine
11143,11817,3334.6,vaccine
1577,2573,3166.1,vaccine
2401,2606,1791.2,vaccine
6401,6808,1526.3,vaccine
4345,5146,3592.8,vaccine
14447,16210,3749.5,vaccine
2642,2848,2060.7,vaccine
7239,7269,1012.0,vaccine
2554,2916,1767.8,vaccine
4100,4503,3474.3,vaccine
4634,5146,1920.8,vaccine
2559,3822,4716.2,vaccine
18641,19418,3493.4,vaccine
1596,3042,3512.4,vaccine
11688,13542,3568.7,vaccine
2758,3223,1099.1,vaccine
18205,18533,2084.9,vaccine
435,611,1271.8,vaccine
19252,19418,3220.1,vaccine
12115,14428,3392.3,vaccine
1809,3301,3740.7,vaccine
11286,14239,4802.9,vaccine
6115,6491,3146.0,vaccine
18399,18644,2966.2,vaccine
14592,16217,2959.5,vaccine
405,667,2080.8,vaccine
1262,1833,4720.2,vaccine
5184,6617,4717.1,vaccine
14333,14441,600.1,vaccine
485,922,3719.9,vaccine
4109,4153,2453.0,vaccine
11203,11605,3962.9,vaccine
5514,6617,4446.6,vaccine
446,973,3934.8,vaccine
1645,2078,4281.0,vaccine
1006,2467,3980.5,vaccine
4960,6309,4692.0,vaccine
611,1135,3486.2,vaccine
11464,12686,2781.6,vaccine
1918,3223,4267.6,vaccine
2790,3225,1327.2,vaccine
5928,6617,3628.5,vaccine
4464,4600,1938.0,vaccine
1816,2467,1656.0,vaccine
3004,3443,2162.8,vaccine
11297,12751,3306.3,vaccine
1833,3308,3587.7,vaccine
18505,18654,4254.3,vaccine
9695,11808,4511.7,vaccine
4434,4764,4502.1,vaccine
1735,2559,4456.4,vaccine
12088,14755,4173.2,vaccine
13770,15529,3722.3,vaccine
10115,11696,4746.2,vaccine
18539,18826,1138.6,vaccine
3030,3859,2238.7,vaccine
16888,18372,4613.5,vaccine
1858,3798,3900.5,vaccine
2519,2818,2129.1,vaccine
3069,4300,4493.7,vaccine
645,1140,3421.4,vaccine
4418,5853,3924.2,vaccine
4851,5857,4230.4,vaccine
598,1258,3840.5,vaccine
1837,2470,3176.7,vaccine
12454,13305,2881.1,vaccine
4392,5875,3915.3,vaccine
17408,19352,4761.4,vaccine
842,1730,3357.2,vaccine
3603,3959,1539.3,vaccine
8824,10886,4800.6,vaccine
11728,11751,4811.0,vaccine
4345,4464,2158.9,vaccine
5024,6468,4245.0,vaccine
5435,5944,1151.3,vaccine
4051,4300,1389.9,vaccine
4388,5086,4887.3,vaccine
4302,4525,2455.1,vaccine
2181,3859,3246.2,vaccine
9249,11286,4684.2,vaccine
2559,2845,1217.6,vaccine
2061,3089,2308.6,vaccine
11200,11509,3188.0,vaccine
1596,1923,3826.9,vaccine
2081,3959,3942.0,vaccine
12008,13575,2917.3,vaccine
4448,5857,3120.6,vaccine
3719,3860,411.3,vaccine
4434,20333,2138.5,vaccine
4596,5144,2514.2,vaccine
1936,3208,3681.6,vaccine
18372,18380,2682.9,vaccine
1280,2057,2138.9,vaccine
8052,9487,3721.9,vaccine
2785,3089,2014.2,vaccine
4789,5226,3579.5,vaccine
8921,9250,1585.2,vaccine
2814,3959,4520.8,vaccine
4818,6533,3662.1,vaccine
11814,12684,1760.4,vaccine
1826,3188,3809.3,vaccine
2606,3208,1343.0,vaccine
3798,4051,2497.1,vaccine
11556,11585,422.2,vaccine
8597,9487,3013.7,vaccine
8221,9885,4243.4,vaccine
417,604,1398.5,vaccine
965,1932,4778.3,vaccine
2909,4100,4617.9,vaccine
4313,4529,3280.3,vaccine
6092,6490,2353.9,vaccine
18382,18641,2991.6,vaccine
492,841,1032.3,vaccine
872,1023,3185.8,vaccine
3719,5324,4614.4,vaccine
11234,11519,2037.5,vaccine
460,912,3216.1,vaccine
1045,2319,4252.1,vaccine
14755,14964,3291.5,vaccine
4416,5347,2916.7,vaccine
973,2433,3816.5,vaccine
497,1084,3817.3,vaccine
1833,2319,1229.9,vaccine
1184,2642,4772.8,vaccine
15080,15574,2674.3,vaccine
4249,4311,2909.0,vaccine
5984,6341,2264.0,vaccine
1747,2433,2317.8,vaccine
2912,3361,3573.4,vaccine
1073,2814,4869.3,vaccine
17719,18236,1588.3,vaccine
1922,2642,4830.6,vaccine
2356,3856,2872.5,vaccine
2319,2433,1565.7,vaccine
12308,13364,2245.8,vaccine
1858,2814,4645.9,vaccine
3069,3765,1143.8,vaccine
1909,3719,3545.5,vaccine
2557,2642,2779.0,vaccine
11808,12926,1902.8,vaccine
11585,13566,3033.2,vaccine
4851,5163,2771.7,vaccine
410,1280,4824.2,vaccine
2923,3856,1784.8,vaccine
13191,13364,918.7,vaccine
5645,6356,3483.0,vaccine
16719,18279,4948.0,vaccine
2467,2814,1731.4,vaccine
328,640,1275.0,vaccine
18380,19542,2930.1,vaccine
3958,4000,925.3,vaccine
2013,3921,3938.9,vaccine
9721,11118,3310.6,vaccine
15332,15577,1792.2,vaccine
844,1280,3556.2,vaccine
4268,4313,3148.2,vaccine
18252,19808,4603.2,vaccine
5662,6480,3260.7,vaccine
18682,19808,4865.5,vaccine
6393,7519,4357.8,vaccine
4177,4634,4890.7,vaccine
1918,2818,4395.4,vaccine
9252,11218,4769.6,vaccine
3749,4421,2445.5,vaccine
1245,1645,4357.8,vaccine
876,1922,3199.9,vaccine
2081,3004,2398.4,vaccine
3958,5439,4279.4,vaccine
1743,3227,3514.3,vaccine
18393,19546,2943.1,vaccine
2040,3085,2844.9,vaccine
1580,3327,4859.9,vaccine
17718,18512,3294.3,vaccine
4093,6530,4663.4,vaccine
18273,18684,3075.1,vaccine
971,2210,3120.5,vaccine
2267,3227,4067.2,vaccine
3089,3241,1035.6,vaccine
4332,4778,2032.2,vaccine
8359,9633,4093.1,vaccine
2699,3085,3196.0,vaccine
2162,3327,3773.8,vaccine
14441,21299,451.6,vaccine
2176,4093,4578.8,vaccine
2909,3227,3860.0,vaccine
2845,3327,3937.7,vaccine
7425,8187,2760.0,vaccine
2857,4093,3757.2,vaccine
5807,6234,4146.6,vaccine
13553,14924,3204.2,vaccine
2047,2162,1513.1,vaccine
4416,4638,3176.6,vaccine
2916,3749,3431.8,vaccine
5435,5603,2135.6,vaccine
6112,6234,3524.7,vaccine
1001,2267,2988.8,vaccine
14491,14924,3180.7,vaccine
13675,15567,3764.6,vaccine
928,1262,1682.7,vaccine
2173,2519,3508.5,vaccine
2181,3338,3524.9,vaccine
1073,1743,3768.3,vaccine
4060,4413,3035.7,vaccine
1084,2606,4127.6,vaccine
14969,15567,2516.0,vaccine
17821,17952,4742.4,vaccine
2356,2857,2502.4,vaccine
3856,5688,4861.9,vaccine
2401,3762,2540.1,vaccine
9487,11203,3791.9,vaccine
4539,5603,3772.2,vaccine
1909,2606,4365.2,vaccine
4789,4960,863.6,vaccine
2642,3864,2314.1,vaccine
4485,5152,2935.4,vaccine
12178,13363,2195.8,vaccine
18959,19341,4797.0,vaccine
3208,3864,1058.8,vaccine
4835,5152,3941.4,vaccine
18252,18587,2374.4,vaccine
3085,3148,1011.9,vaccine
4823,6455,4910.3,vaccine
18275,19418,4818.3,vaccine
1135,1747,4697.4,vaccine
4093,4416,764.5,vaccine
428,843,3964.6,vaccine
2099,3223,3352.7,vaccine
5662,5977,4554.5,vaccine
15574,15981,2671.0,vaccine
3765,4623,3609.1,vaccine
396,928,3643.5,vaccine
1258,2013,4731.2,vaccine
11907,12686,4530.2,vaccine
1750,3148,3272.9,vaccine
841,928,2805.1,vaccine
843,1920,2596.2,vaccine
1645,3225,3830.9,vaccine
11234,13826,4925.6,vaccine
18279,18598,660.6,vaccine
995,2078,2856.1,vaccine
3148,3161,2205.5,vaccine
10090,12330,4205.8,vaccine
445,844,2201.3,vaccine
3996,5595,4145.7,vaccine
2176,3225,3105.2,vaccine
11249,11605,4713.0,vaccine
10538,11744,4111.3,vaccine
15941,17845,4930.9,vaccine
1083,2467,3526.8,vaccine
3227,3453,791.5,vaccine
12719,14447,4675.9,vaccine
4831,5655,2647.2,vaccine
11693,12999,1886.0,vaccine
2857,3225,1338.2,vaccine
4839,6227,3536.2,vaccine
490,1053,3842.9,vaccine
3338,3798,4478.7,vaccine
844,932,2683.9,vaccine
454,1184,4460.3,vaccine
8305,8526,2158.1,vaccine
12128,12999,1604.7,vaccine
17990,18826,1962.5,vaccine
1001,1053,1305.3,vaccine
12276,14755,3892.3,vaccine
628,1325,3736.7,vaccine
2519,3859,4750.7,vaccine
3069,4868,4955.7,vaccine
18948,19251,2226.6,vaccine
12021,13353,2438.4,vaccine
13702,15347,3539.5,vaccine
357,1140,4537.0,vaccine
2181,2358,3380.3,vaccine
4283,5002,3537.7,vaccine
5347,6401,3530.8,vaccine
16071,17931,4801.8,vaccine
1140,2470,3260.1,vaccine
15025,15347,1689.0,vaccine
1743,2848,3427.6,vaccine
2047,3798,4148.7,vaccine
16694,18252,4615.5,vaccine
1023,1735,3238.3,vaccine
2401,2759,2817.8,vaccine
11728,13191,3966.5,vaccine
1053,2573,3680.0,vaccine
4070,5862,4758.9,vaccine
11467,11751,2485.5,vaccine
4051,4868,2713.9,vaccine
17718,17931,1062.8,vaccine
5028,20333,3146.7,vaccine
3453,3814,3419.7,vaccine
5235,5662,3549.7,vaccine
8359,8534,3597.6,vaccine
2554,3030,1794.1,vaccine
4100,4525,3091.5,vaccine
5023,6408,4359.4,vaccine
6309,6490,913.1,vaccine
2559,3860,2158.9,vaccine
11539,11983,3494.8,vaccine
17931,18382,2407.0,vaccine
19052,19252,2290.3,vaccine
3860,5324,4488.7,vaccine
18641,19769,3136.8,vaccine
1596,3089,3725.5,vaccine
2433,3119,2437.4,vaccine
18275,18523,2808.1,vaccine
3719,4413,2508.5,vaccine
323,490,739.6,vaccine
4395,5991,3899.5,vaccine
12287,12455,1478.8,vaccine
5991,6469,3291.3,vaccine
18205,18576,2413.8,vaccine
435,663,1813.5,vaccine
19252,19769,2819.8,vaccine
18249,19393,3705.7,vaccine
11814,14428,4181.8,vaccine
405,842,3882.7,vaccine
5184,6637,4401.0,vaccine
3161,3361,4252.8,vaccine
4109,4201,2030.9,vaccine
11696,14396,4547.2,vaccine
3709,5441,4631.9,vaccine
5514,6637,4035.6,vaccine
446,1023,4143.5,vaccine
4060,4226,2806.5,vaccine
3921,5347,4483.4,vaccine
1006,2554,4676.5,vaccine
6415,6602,1969.2,vaccine
4398,5445,2880.5,vaccine
4050,5441,3924.2,vaccine
17710,18688,2399.3,vaccine
1297,2321,4915.9,vaccine
2790,3301,2261.5,vaccine
5260,5432,3002.4,vaccine
5928,6637,3158.8,vaccine
5596,6893,4482.5,vaccine
1816,2554,2252.7,vaccine
11297,12796,3958.4,vaccine
1833,3361,4146.3,vaccine
2642,3443,2710.0,vaccine
4300,5441,4519.5,vaccine
18505,18688,3455.5,vaccine
2078,2321,4281.9,vaccine
4434,4783,4562.9,vaccine
1735,2699,2581.8,vaccine
2878,3719,3470.2,vaccine
11693,11796,1731.5,vaccine
13770,15574,3850.4,vaccine
1747,3655,4711.4,vaccine
3208,3443,1074.0,vaccine
17719,19117,3291.9,vaccine
2818,3775,3523.2,vaccine
11652,11857,4510.9,vaccine
4823,6223,3701.0,vaccine
3030,3921,2204.5,vaccine
470,1045,3989.8,vaccine
2319,3655,3492.9,vaccine
1858,3856,4264.5,vaccine
3069,4313,4577.0,vaccine
10575,11972,4274.6,vaccine
645,1245,3658.3,vaccine
3308,3775,4352.6,vaccine
4225,4283,1745.1,vaccine
5205,5645,858.4,vaccine
494,497,864.3,vaccine
4030,4989,3533.2,vaccine
598,1297,3845.2,vaccine
1837,2557,3290.8,vaccine
2467,3856,4902.3,vaccine
12454,13364,2813.0,vaccine
11857,13727,2269.3,vaccine
1750,2758,2548.1,vaccine
4070,5184,4482.6,vaccine
4051,4313,1471.9,vaccine
12686,13727,1186.0,vaccine
11687,11874,3876.9,vaccine
4302,4552,1889.1,vaccine
4311,5184,4221.8,vaccine
2559,2878,3547.4,vaccine
2061,3184,2983.5,vaccine
4865,5320,1608.9,vaccine
4778,6464,4861.6,vaccine
8171,9437,4018.6,vaccine
2081,4000,3804.9,vaccine
1730,3004,4421.0,vaccine
3603,5439,4937.9,vaccine
1936,3241,3317.1,vaccine
6784,7542,4111.5,vaccine
11509,11973,1046.2,vaccine
2785,3184,2969.9,vaccine
17718,19546,4151.4,vaccine
18598,19762,4517.7,vaccine
2814,4000,3740.7,vaccine
4818,6572,4947.6,vaccine
18249,18514,2272.7,vaccine
4000,5439,3989.5,vaccine
11814,12731,1824.3,vaccine
2606,3241,1789.9,vaccine
3798,4093,939.5,vaccine
11342,13910,3752.0,vaccine
8221,10008,4303.9,vaccine
417,645,1722.8,vaccine
3323,4638,4383.7,vaccine
16888,18759,4811.4,vaccine
965,2047,3914.8,vaccine
4313,4555,2559.6,vaccine
12591,12731,1170.5,vaccine
18382,18684,777.1,vaccine
5142,6234,3938.6,vaccine
872,1083,2931.9,vaccine
11972,14924,4639.1,vaccine
11234,11556,1780.8,vaccine
3921,4638,2663.7,vaccine
460,941,4426.1,vaccine
3655,5440,4757.5,vaccine
18510,18948,4205.3,vaccine
434,1006,4426.0,vaccine
973,2519,3776.7,vaccine
6401,6596,802.4,vaccine
4345,4850,4262.6,vaccine
14447,15472,3344.6,vaccine
497,1185,4251.3,vaccine
4199,4272,1965.3,vaccine
17952,18783,2965.1,vaccine
1747,2519,3183.2,vaccine
4634,4850,4670.3,vaccine
17719,18275,1083.1,vaccine
4080,5603,4242.7,vaccine
1596,2642,2802.9,vaccine
1932,3709,3791.9,vaccine
12865,12916,4770.7,vaccine
2356,3910,3127.4,vaccine
2319,2519,2582.6,vaccine
1858,2857,3783.0,vaccine
2758,2871,3737.1,vaccine
11457,13363,4340.4,vaccine
1909,3762,4678.2,vaccine
18523,18959,4203.2,vaccine
2642,4416,4669.5,vaccine
4851,5212,1311.3,vaccine
17979,19341,4445.1,vaccine
1809,2923,3732.9,vaccine
2923,3910,2077.6,vaccine
2467,2857,2767.4,vaccine
4600,5977,3512.1,vaccine
328,667,1566.8,vaccine
3970,4418,2954.1,vaccine
485,494,967.0,vaccine
5212,5240,3079.7,vaccine
5060,6456,4274.6,vaccine
15022,15992,2869.9,vaccine
2758,4623,4634.5,vaccine
3814,4416,2343.6,vaccine
6393,7590,4359.5,vaccine
3723,4070,2274.6,vaccine
11464,12033,1909.4,vaccine
4311,4505,3585.8,vaccine
1245,1747,4548.9,vaccine
3225,4623,4010.7,vaccine
1816,2040,2837.0,vaccine
10557,11451,4821.0,vaccine
2040,3161,2636.1,vaccine
13770,14447,2140.8,vaccine
16580,16719,2954.3,vaccine
1580,3453,4873.0,vaccine
1325,2013,4329.7,vaccine
18273,18710,4530.2,vaccine
3089,3323,2687.1,vaccine
4332,4794,3809.0,vaccine
2321,4070,3508.5,vaccine
2162,3453,4127.0,vaccine
7241,7829,3887.0,vaccine
8285,9745,3270.6,vaccine
2557,3227,1943.6,vaccine
4762,6229,4179.8,vaccine
404,1073,4348.8,vaccine
4418,5515,2757.4,vaccine
13607,14755,2863.6,vaccine
2845,3453,4263.4,vaccine
5807,6324,3118.8,vaccine
11857,13191,1747.8,vaccine
842,1073,2096.5,vaccine
2047,2210,4600.4,vaccine
12749,12867,906.2,vaccine
5220,6370,3561.4,vaccine
5717,6377,4377.0,vaccine
2916,3798,2968.8,vaccine
6112,6324,2987.5,vaccine
1001,2358,3745.4,vaccine
12686,13191,760.6,vaccine
604,1053,3279.9,vaccine
2173,2573,3612.7,vaccine
2181,3603,2772.4,vaccine
9249,10698,3051.5,vaccine
11253,11722,2077.3,vaccine
3665,5131,4340.3,vaccine
1084,2759,4118.0,vaccine
2061,2785,1861.6,vaccine
3860,4413,2587.0,vaccine
17821,18125,4068.7,vaccine
11218,11761,3763.1,vaccine
12008,12908,2118.7,vaccine
2356,2912,3338.2,vaccine
10095,12008,3905.0,vaccine
1730,2513,2596.7,vaccine
2401,3814,2959.7,vaccine
9487,11242,3956.0,vaccine
4789,5023,640.5,vaccine
17718,18948,2789.5,vaccine
4485,5209,2341.8,vaccine
17979,18471,2471.4,vaccine
18728,19254,4066.6,vaccine
7628,8534,4948.3,vaccine
17824,18528,4331.7,vaccine
349,604,1492.4,vaccine
2871,3042,4415.6,vaccine
2559,4413,4211.3,vaccine
3085,3208,2765.0,vaccine
18627,19252,1660.5,vaccine
18275,19769,4575.6,vaccine
7949,9252,4160.7,vaccine
4047,4109,1940.2,vaccine
5662,5991,4035.8,vaccine
15574,16210,1538.4,vaccine
18686,19769,4928.7,vaccine
19769,19787,3323.9,vaccine
396,971,4189.2,vaccine
1833,1918,4427.1,vaccine
4300,4503,3772.5,vaccine
1184,2176,4554.1,vaccine
841,971,2813.4,vaccine
2040,2061,1747.5,vaccine
17952,18533,2656.3,vaccine
1645,3301,4277.0,vaccine
11234,14239,4727.9,vaccine
18279,18644,3056.0,vaccine
663,1045,3377.8,vaccine
3148,3223,1752.4,vaccine
10090,12455,4344.4,vaccine
1932,3148,2694.6,vaccine
4398,6115,4359.5,vaccine
9897,11693,3900.9,vaccine
11615,12749,1971.1,vaccine
12308,12751,1055.7,vaccine
6061,6309,2147.5,vaccine
445,922,4124.6,vaccine
932,2321,4902.8,vaccine
2176,3301,3884.3,vaccine
3069,3308,3966.0,vaccine
4762,5574,3281.8,vaccine
18405,18816,1364.3,vaccine
11585,12865,4247.4,vaccine
410,973,4000.5,vaccine
4434,5445,3092.5,vaccine
2857,3301,2297.0,vaccine
18380,19052,2226.3,vaccine
490,1135,4259.7,vaccine
3184,3723,3253.7,vaccine
3338,3856,3596.9,vaccine
844,973,3156.2,vaccine
454,1257,4752.0,vaccine
13702,15529,3645.2,vaccine
2181,2467,3498.4,vaccine
4851,6464,4855.0,vaccine
1837,3723,4578.9,vaccine
3860,3958,506.5,vaccine
13604,15582,4109.8,vaccine
1140,2557,3488.6,vaccine
2081,2559,2238.2,vaccine
15025,15529,2205.2,vaccine
1743,2909,4008.4,vaccine
15864,16099,2311.9,vaccine
1023,1809,3697.8,vaccine
1750,3798,4857.8,vaccine
1053,2758,4862.4,vaccine
17718,17990,1093.0,vaccine
10886,12088,3363.7,vaccine
3775,5184,4355.2,vaccine
3453,3859,3567.2,vaccine
2321,3798,3670.6,vaccine
4100,4552,2470.8,vaccine
4453,5205,3371.4,vaccine
5209,5857,1252.0,vaccine
17931,18405,2408.7,vaccine
2061,4093,4275.9,vaccine
2433,3188,1653.2,vaccine
4958,6468,4408.3,vaccine
5361,5944,4037.4,vaccine
1920,2047,4505.2,vaccine
4596,5875,2902.9,vaccine
323,598,1543.5,vaccine
18372,19352,3977.7,vaccine
18826,19384,4345.3,vaccine
3921,3959,1597.8,vaccine
12287,12656,577.3,vaccine
5991,6484,3258.4,vaccine
3042,3188,396.2,vaccine
18249,19762,3799.0,vaccine
405,876,3423.7,vaccine
1262,1923,793.6,vaccine
3241,4093,3801.6,vaccine
5184,6662,4469.8,vaccine
8465,10015,3500.4,vaccine
10698,11585,4645.7,vaccine
4109,4222,1582.1,vaccine
2909,4638,4811.8,vaccine
4313,5324,4500.3,vaccine
347,965,4052.8,vaccine
1233,2057,2045.4,vaccine
4272,4818,3539.9,vaccine
4810,6234,3211.8,vaccine
446,1083,4301.4,vaccine
4060,4245,1978.3,vaccine
6415,6629,1996.7,vaccine
2513,3208,1512.1,vaccine
11099,11732,4386.5,vaccine
2790,3338,2033.7,vaccine
5655,6296,4704.0,vaccine
12330,12684,2013.0,vaccine
2573,2642,2751.0,vaccine
11297,12916,3830.5,vaccine
4762,4960,740.7,vaccine
1257,2554,4261.7,vaccine
11585,11732,613.6,vaccine
15992,17821,4766.7,vaccine
1735,2790,2677.0,vaccine
4600,5028,4752.6,vaccine
2013,2554,1991.5,vaccine
17719,19255,2587.7,vaccine
2818,3843,2667.4,vaccine
18252,18279,2502.0,vaccine
2210,2790,4819.6,vaccine
4823,6296,4167.2,vaccine
470,1084,4157.5,vaccine
7632,9137,4921.7,vaccine
1858,3910,4532.7,vaccine
18512,19255,2623.7,vaccine
2099,2871,2566.6,vaccine
3308,3843,3295.8,vaccine
4225,4311,3204.5,vaccine
435,1245,4922.6,vaccine
494,628,638.7,vaccine
9260,11218,4505.0,vaccine
2923,4418,3834.9,vaccine
1258,1645,4286.9,vaccine
1837,2642,1974.0,vaccine
2467,3910,4819.6,vaccine
3715,4388,4764.3,vaccine
11907,12033,4919.6,vaccine
18816,19255,3093.4,vaccine
4392,5977,4474.0,vaccine
13653,15499,4094.5,vaccine
9147,11258,4735.5,vaccine
3970,5138,4778.6,vaccine
4835,6460,4932.0,vaccine
5769,5937,4018.7,vaccine
1750,2814,2869.3,vaccine
1053,1596,2873.9,vaccine
3085,4546,3926.5,vaccine
14964,16579,4940.1,vaccine
664,1920,4188.3,vaccine
5212,5978,3806.6,vaccine
13756,15992,4514.5,vaccine
995,1750,3715.2,vaccine
1890,3080,3051.3,vaccine
3723,4546,3706.3,vaccine
7046,7512,4164.8,vaccine
1816,3184,4008.2,vaccine
10538,11553,2426.1,vaccine
16861,18539,4136.7,vaccine
18405,18542,1320.6,vaccine
1083,2040,4252.2,vaccine
2470,3080,2864.9,vaccine
5146,5223,1363.4,vaccine
1936,3323,4490.6,vaccine
6784,7628,4766.6,vaccine
18576,18682,909.3,vaccine
16580,18627,4992.0,vaccine
18598,19808,4562.9,vaccine
1325,3161,4853.0,vaccine
2358,3184,2763.4,vaccine
5320,5937,1110.0,vaccine
18528,18728,4154.4,vaccine
667,932,2695.0,vaccine
810,1922,3799.5,vaccine
5226,5984,2672.1,vaccine
17990,18627,1231.2,vaccine
417,792,2955.5,vaccine
2519,3603,4561.8,vaccine
5900,6092,1134.7,vaccine
3188,3323,1250.1,vaccine
5142,6324,4403.9,vaccine
872,1184,3563.8,vaccine
357,872,4975.4,vaccine
912,2210,3902.2,vaccine
16866,17125,1281.9,vaccine
460,995,3922.2,vaccine
1140,2047,3907.3,vaccine
5978,6340,3175.1,vaccine
2047,3327,2905.2,vaccine
4416,5439,3390.7,vaccine
434,1073,4264.5,vaccine
1577,2210,1792.3,vaccine
973,2573,3864.5,vaccine
6401,6626,1321.4,vaccine
14447,15564,3326.9,vaccine
5435,6377,3297.2,vaccine
4199,4302,2565.3,vaccine
2173,3749,3627.1,vaccine
16948,18179,3507.5,vaccine
1747,2573,3309.6,vaccine
2818,2848,2687.2,vaccine
2061,3822,3992.5,vaccine
4421,5688,4615.2,vaccine
1596,2785,4305.6,vaccine
2848,3749,1877.4,vaccine
2319,2573,2684.3,vaccine
18372,18783,2993.4,vaccine
1909,3814,3736.8,vaccine
2785,3822,3720.7,vaccine
4485,5900,3549.1,vaccine
3327,3749,4732.7,vaccine
1809,3042,2917.6,vaccine
2923,3970,4677.2,vaccine
4868,5862,3059.9,vaccine
6115,6411,3067.4,vaccine
18399,18505,3072.5,vaccine
1826,3864,4736.1,vaccine
3022,4380,4553.3,vaccine
14592,15567,2175.3,vaccine
3958,4060,4173.1,vaccine
4835,5900,4907.0,vaccine
18587,19393,2195.4,vaccine
11696,13607,3201.4,vaccine
492,1580,4843.5,vaccine
8407,9127,1514.5,vaccine
15022,16217,2219.1,vaccine
792,1826,3753.6,vaccine
1006,2078,2663.5,vaccine
611,922,2881.1,vaccine
3723,4109,4634.7,vaccine
17710,18510,3854.3,vaccine
1918,2916,4819.3,vaccine
2790,2923,2570.2,vaccine
4794,5152,4382.2,vaccine
11258,11605,3690.4,vaccine
1816,2078,1452.7,vaccine
1833,3069,3626.6,vaccine
1184,3308,4878.6,vaccine
18505,18510,1854.2,vaccine
17845,18654,2346.0,vaccine
2040,3223,2543.5,vaccine
2878,3225,1156.4,vaccine
17952,19804,4333.8,vaccine
4546,5514,3619.6,vaccine
3089,3443,2740.1,vaccine
11482,12751,4796.5,vaccine
4332,4823,3833.0,vaccine
2412,3069,1972.2,vaccine
1922,3308,4005.8,vaccine
3148,4153,4616.3,vaccine
10847,11652,4263.2,vaccine
16284,17182,2828.8,vaccine
18539,18654,2504.5,vaccine
1932,4070,4386.8,vaccine
2699,3223,1044.5,vaccine
4783,6223,4086.6,vaccine
10893,12556,3779.9,vaccine
2162,3655,2972.9,vaccine
4970,5514,2258.1,vaccine
11249,12749,4392.9,vaccine
645,928,2713.6,vaccine
4762,6313,4499.4,vaccine
404,1140,4428.9,vaccine
8168,10056,4212.8,vaccine
4434,6115,4428.9,vaccine
5807,6357,3366.4,vaccine
12454,12751,1669.0,vaccine
11857,13305,2447.5,vaccine
13553,15332,3610.3,vaccine
842,1140,2525.3,vaccine
2047,2356,2415.5,vaccine
5138,6647,4933.4,vaccine
8824,10056,2825.3,vaccine
4051,4214,4094.1,vaccine
6112,6357,3239.7,vaccine
1001,2467,3977.2,vaccine
1923,2470,2861.2,vaccine
3775,4300,3742.3,vaccine
4388,4831,4297.5,vaccine
12686,13305,1684.3,vaccine
14491,15332,2551.1,vaccine
2173,2758,1883.9,vaccine
11253,11744,2074.6,vaccine
14396,15532,2604.0,vaccine
2061,2845,1837.4,vaccine
11200,11235,4307.4,vaccine
4778,6324,4387.2,vaccine
1596,1730,2865.4,vaccine
8171,8526,4336.2,vaccine
2081,3747,3509.2,vaccine
9074,11170,4856.3,vaccine
12008,12999,1969.3,vaccine
18654,18944,3823.7,vaccine
2401,3859,3156.6,vaccine
9487,11286,4041.8,vaccine
4395,5144,2077.4,vaccine
5807,20333,3656.5,vaccine
17491,18380,2830.4,vaccine
11889,13353,2742.8,vaccine
4789,5086,945.5,vaccine
4485,5226,4098.7,vaccine
2814,3747,4443.7,vaccine
1809,1923,4243.9,vaccine
8321,9250,1406.2,vaccine
12178,13575,1911.8,vaccine
6112,20333,4625.0,vaccine
4100,5320,4948.2,vaccine
12731,13353,1618.5,vaccine
2871,3089,2756.3,vaccine
4835,5226,2787.8,vaccine
17931,19384,4749.4,vaccine
965,1735,2885.1,vaccine
4865,6533,3116.6,vaccine
3119,4050,4196.7,vaccine
7949,9471,3827.6,vaccine
9088,9487,1858.0,vaccine
11234,11242,4009.0,vaccine
460,604,1106.1,vaccine
1045,1932,4745.4,vaccine
10315,12115,4379.1,vaccine
6194,6490,3077.1,vaccine
18510,18641,2010.8,vaccine
396,1006,4549.9,vaccine
3798,5324,4495.3,vaccine
497,912,2913.2,vaccine
4300,4525,3354.2,vaccine
1184,2319,4166.9,vaccine
841,1006,2857.3,vaccine
17952,18576,2035.7,vaccine
843,2057,3898.2,vaccine
1073,2433,3913.4,vaccine
4060,4818,3174.8,vaccine
663,1084,3201.9,vaccine
1922,2319,4494.4,vaccine
1932,3208,3647.7,vaccine
12308,12796,559.3,vaccine
6061,6341,1993.0,vaccine
1858,2433,4719.3,vaccine
3069,3361,520.7,vaccine
12330,14428,3984.3,vaccine
11808,12684,1765.7,vaccine
2057,2642,4800.2,vaccine
4774,6194,3395.4,vaccine
410,1023,4207.2,vaccine
1735,3843,4861.0,vaccine
3184,3765,3305.1,vaccine
4153,4278,4426.5,vaccine
4392,5028,4799.9,vaccine
349,1135,4862.6,vaccine
