u,v,euclid_dist,source
4948,6965,4117.5,vaccine
6066,7595,2750.1,vaccine
7175,7617,3702.2,vaccine
1848,2510,2633.4,vaccine
1738,1983,3449.8,vaccine
7301,7741,3116.5,vaccine
4648,5030,1432.8,vaccine
4944,5368,2022.3,vaccine
7543,7617,373.5,vaccine
13718,13885,4787.6,vaccine
6260,7830,3045.6,vaccine
5408,13885,1848.0,vaccine
4861,5466,2317.4,vaccine
489,497,4698.3,vaccine
7729,8808,4113.7,vaccine
4412,5595,4138.6,vaccine
7636,7836,4384.1,vaccine
6098,14221,2723.6,vaccine
7190,14225,4455.8,vaccine
2167,2958,3128.2,vaccine
2723,2961,1523.2,vaccine
4509,13716,3209.3,vaccine
4951,5595,3176.8,vaccine
4967,6998,3944.0,vaccine
1080,1426,3489.4,vaccine
2831,3111,3817.2,vaccine
6012,7120,3805.5,vaccine
5329,7103,4876.5,vaccine
1603,2086,4577.3,vaccine
1422,1783,2601.0,vaccine
5030,6012,2706.6,vaccine
4630,4944,3219.7,vaccine
5084,7180,4916.4,vaccine
1633,1905,2395.2,vaccine
5616,7103,4955.2,vaccine
6998,7120,4827.9,vaccine
6204,7301,3054.7,vaccine
1466,1617,3739.4,vaccine
1482,1862,2621.0,vaccine
1074,1931,4447.2,vaccine
7087,13756,4758.9,vaccine
5595,7180,2955.4,vaccine
3977,4030,3226.0,vaccine
5366,7338,3782.4,vaccine
1799,1905,673.9,vaccine
4187,4197,4476.6,vaccine
7088,7301,3503.6,vaccine
1806,2228,4698.8,vaccine
4577,13718,2672.1,vaccine
6650,8388,4936.0,vaccine
1508,1931,3518.8,vaccine
1775,1941,3986.0,vaccine
5549,13762,2158.4,vaccine
5635,7338,3898.2,vaccine
7233,8211,3625.1,vaccine
4139,13729,4986.3,vaccine
5126,13718,4347.4,vaccine
1841,2445,3557.3,vaccine
2217,3180,3945.5,vaccine
4274,5002,4349.2,vaccine
5119,6021,2950.2,vaccine
7180,8388,4009.6,vaccine
1908,1941,2664.1,vaccine
4335,5365,4711.3,vaccine
4978,5366,1007.7,vaccine
5005,13732,4003.2,vaccine
1599,2491,3204.1,vaccine
4641,13848,2504.1,vaccine
2712,3180,2894.7,vaccine
1075,1733,4062.1,vaccine
6066,13775,2908.3,vaccine
5393,13772,4860.3,vaccine
5600,6021,1596.5,vaccine
7102,13762,4582.1,vaccine
4845,5365,1603.2,vaccine
5408,7339,3580.6,vaccine
1809,1908,1713.9,vaccine
5526,7469,3791.0,vaccine
1515,1733,3461.1,vaccine
7082,13775,4479.1,vaccine
3282,3624,4166.3,vaccine
4659,5429,4026.1,vaccine
7253,7422,2465.5,vaccine
1533,1941,2872.5,vaccine
10208,10345,2375.2,vaccine
4948,5526,1601.5,vaccine
3714,4324,2667.7,vaccine
4954,6842,4134.3,vaccine
7190,7475,2562.9,vaccine
4339,4412,1956.5,vaccine
4351,5366,4428.8,vaccine
6021,7589,3537.6,vaccine
4185,4324,4798.4,vaccine
4321,4472,2337.9,vaccine
5729,7102,3400.8,vaccine
2629,2698,2679.6,vaccine
4412,4648,3055.2,vaccine
4978,13725,4484.5,vaccine
4217,13710,3985.1,vaccine
4355,5592,4280.3,vaccine
2012,2195,2911.3,vaccine
4194,4577,3551.2,vaccine
4967,5542,3599.3,vaccine
1603,1802,2873.4,vaccine
4440,13710,2335.9,vaccine
4939,5592,1791.0,vaccine
6025,7082,2707.8,vaccine
1422,1461,3045.4,vaccine
5549,7230,3052.6,vaccine
1833,2269,1465.0,vaccine
4271,4939,4140.9,vaccine
5500,13754,4868.8,vaccine
7671,8166,4364.9,vaccine
3868,13716,2454.2,vaccine
4630,13767,4195.4,vaccine
5607,7367,4360.4,vaccine
4025,4223,4357.3,vaccine
5366,6218,3934.1,vaccine
6650,7367,2562.5,vaccine
1058,1924,4413.9,vaccine
4326,13754,4623.2,vaccine
5292,7333,3750.1,vaccine
5635,6218,4862.6,vaccine
1684,2000,4617.1,vaccine
6260,7453,4293.1,vaccine
1490,1722,2708.3,vaccine
1841,1964,1686.8,vaccine
1689,2437,4320.5,vaccine
3212,3599,4930.9,vaccine
7180,7367,2692.8,vaccine
1853,2271,1579.6,vaccine
4822,13754,4531.6,vaccine
6869,7636,4814.9,vaccine
1087,2027,4134.3,vaccine
5526,13756,2986.1,vaccine
5064,13904,2416.3,vaccine
5420,7557,4231.0,vaccine
4342,5064,3838.0,vaccine
5002,5084,4328.8,vaccine
4644,6650,4240.2,vaccine
2167,2683,2944.3,vaccine
2953,3282,2647.0,vaccine
4939,13891,2298.7,vaccine
5592,13904,2758.1,vaccine
5408,6237,3229.3,vaccine
4938,6935,4242.8,vaccine
5788,14235,4438.2,vaccine
1064,1725,3101.9,vaccine
1533,1693,657.6,vaccine
2472,2683,825.4,vaccine
5497,13891,3115.3,vaccine
4354,5510,4277.5,vaccine
5491,6935,3320.1,vaccine
