u,v,euclid_dist,source,detour_ratio
17020,17304,442.34747808083887,detour,5.731275564256397
14472,15290,442.4856650373033,bridge,
21920,21940,442.61809528753014,bridge,
23985,24062,442.66374545907246,detour,14.86323475412246
1465,1564,442.87259066695896,articulation,
21263,21354,442.9251610768952,community,
6689,6728,443.05721019212797,community,
24412,24509,443.13707657891587,articulation,
25364,25384,444.0766403486243,detour,8.268806260056465
171,202,444.97453155640875,articulation,
6659,6720,445.5353707500065,detour,7.320674304334884
720,750,445.6305603593221,bridge,
15626,16536,446.07698418782115,detour,9.135584275666666
67,69,446.1464058750185,bridge,
24292,24323,446.695847277495,articulation,
21260,21354,446.86090516315545,community,
27599,27603,447.2758728033879,bridge,
12144,13265,448.2453360087372,detour,5.314940635080466
17710,17740,449.2718561789429,articulation,
8071,8467,449.28234017729176,detour,5.298603173820625
25137,25167,450.0548888154503,articulation,
12008,12098,450.18477545336674,detour,5.164637661293526
25290,25310,450.3114757069905,articulation,
25270,25320,450.93083387795,articulation,
18321,18880,451.53819740175135,community,
1393,1425,451.85556523796157,articulation,
17020,17266,452.0482515281878,detour,5.667404904355451
17621,18089,452.6599834728221,bridge,
6765,6779,452.70447354623576,detour,5.016633537377103
25367,25370,452.94946169560103,bridge,
5068,5084,453.3082523435754,bridge,
170,202,453.5017634341818,articulation,
1639,1787,454.6486232790132,bridge,
25270,25288,455.04190239777614,articulation,
25378,25412,455.38692222331883,bridge,
6751,6779,455.47103154322093,detour,5.081529912851621
6259,6512,455.89403137576625,bridge,
25134,25189,455.9435298941663,articulation,
25256,25288,456.1326851483338,articulation,
27136,27141,456.6231072144352,community,
25288,25290,457.78072541613597,articulation,
25270,25310,458.2717314269694,articulation,
19949,20751,459.4110126342404,bridge,
2439,2459,459.4822550481477,bridge,
5492,5499,459.7953350393439,articulation,
5990,6040,460.4638583148915,detour,11.353164072112438
19182,20411,460.5248121012856,detour,5.866387466178051
15984,16399,460.5337549732266,detour,8.174371125330042
7395,7481,460.56269918477057,bridge,
16021,16437,460.89386705402353,detour,7.346863249318667
5990,6026,460.94474872723663,detour,11.3870012678061
3037,3160,461.2010411620452,detour,8.689186752177248
17020,17234,461.48834039133374,detour,5.601397463116542
25503,25541,461.72525919959924,articulation,
26763,26769,462.36987268862634,bridge,
16399,17296,462.9365478672387,articulation,
3791,3902,463.44621186904004,detour,71.74511374319142
5233,5501,463.83447683132516,bridge,
16316,17220,464.40015042060037,detour,5.019085152775113
18087,18406,464.4988997559556,detour,7.344894281956132
21017,21272,464.56490686194036,community,
16313,17220,464.6594217057726,detour,5.156746918957642
26035,26063,465.35547055614444,articulation,
18824,19569,465.97756823119806,bridge,
16703,17020,466.2399746324606,detour,5.592250347344007
3278,3284,466.37769337768316,bridge,
