u,v,euclid_dist,source,detour_ratio
20685,20718,88.55283116076689,bridge,
20676,20899,88.70812677731986,bridge,
19883,19885,89.65597004849621,bridge,
2107,2130,90.43995423227064,bridge,
1600,1602,90.44127043013135,bridge,
21746,21878,91.25841797047961,bridge,
16624,16869,91.34773298774398,bridge,
3286,3402,91.45313950945588,articulation,
22673,22706,91.57166019624405,bridge,
13035,13887,91.87501391047353,community,
1997,2004,91.95802407985389,bridge,
16513,16522,91.96992597922505,bridge,
19117,19120,92.16974996477028,bridge,
9232,9360,92.5208715489395,bridge,
3125,3160,92.64679544088145,community,
3649,3664,93.22624537572685,bridge,
22845,22860,93.43673439143005,bridge,
17231,17240,94.8457365190249,articulation,
3086,3116,95.15247774273354,bridge,
12800,12928,95.1889794285084,articulation,
12578,12736,95.3293718784866,articulation,
18141,18147,95.63081088514139,bridge,
3245,3290,95.69476821747072,bridge,
11924,24701,95.97654823927904,articulation,
12832,12972,96.05178847060422,articulation,
20984,21069,96.09781017595007,bridge,
3295,3402,96.54400813947846,articulation,
12575,12736,96.89079073755742,articulation,
15949,15983,97.3194862626961,bridge,
3624,3665,97.42874432639476,bridge,
2543,2546,97.95445468316784,community,
3285,3402,98.20189451512888,articulation,
23211,23216,98.46635875589723,bridge,
22252,22314,98.60316370762409,bridge,
6907,24445,98.89066185541476,bridge,
12736,12797,99.06694974850501,articulation,
12871,12962,99.18573301783833,articulation,
20102,20145,99.26759829627684,bridge,
1970,1984,99.67769557918525,articulation,
18145,18237,99.85116344010463,bridge,
22927,22984,100.09430880318057,bridge,
962,965,100.36846283699306,bridge,
22698,22757,100.75805968484399,bridge,
11637,11755,100.77545457421535,community,
22632,22682,100.82820766991755,bridge,
20469,20505,100.9191698737801,bridge,
22261,22300,101.01298546147723,bridge,
15291,15397,101.20824605674383,community,
957,981,101.31956411867209,bridge,
18041,25180,101.62823939931697,bridge,
21850,21852,101.66063261943665,articulation,
6860,6861,101.92288975847806,community,
18886,18979,102.04213291521835,bridge,
12561,12736,102.09046410137799,articulation,
22931,23008,102.12076771285798,bridge,
22753,22788,102.24811237421127,bridge,
22752,22757,102.98373641007898,articulation,
7088,7100,102.9856272463406,community,
12403,13214,103.60488396588886,bridge,
17724,17784,103.79425751275818,bridge,
23413,23425,103.81413632293253,bridge,
22928,22981,103.85038820873811,bridge,
17256,17261,104.02985607581029,bridge,
22225,22235,104.4143537152949,articulation,
17752,17812,104.93164094434674,community,
22788,22790,105.40073141104405,articulation,
22684,22722,105.83062122345784,bridge,
3125,3252,106.26186311809518,community,
2804,2818,106.28447331807402,bridge,
12736,12793,107.0962474429987,articulation,
18413,18464,107.68145481700894,bridge,
21069,21073,107.75983538114752,bridge,
20998,21069,108.08344562727466,bridge,
22134,22240,108.30891112621849,bridge,
13093,13192,108.55866494317591,community,
1959,1988,108.85045492621003,articulation,
22705,22716,108.91706658424111,articulation,
2005,2029,109.18083315808329,articulation,
15291,15407,109.24384762100644,community,
6996,7160,109.37893781202685,bridge,
22872,22905,109.38300722883515,bridge,
12940,24858,109.58113750204097,community,
3125,3256,109.59396157785716,community,
3588,3625,110.14621538823266,bridge,
1614,1636,110.16267683241534,bridge,
21689,21881,110.7610207457279,bridge,
3622,3631,111.0166129100892,bridge,
22212,22232,111.07553468325249,articulation,
11637,11785,111.21197097542581,community,
21826,22045,112.0885502395072,bridge,
22928,22980,112.23019086739511,bridge,
2546,2548,112.6097037660481,community,
6938,6969,112.65958820152832,bridge,
19862,19891,112.68237085731423,bridge,
18819,18872,112.94312905600546,bridge,
18025,18058,113.06397517710836,bridge,
1748,1754,113.1445893396934,bridge,
3177,3257,113.18131640576955,bridge,
21175,21255,113.5781602930094,bridge,
21977,21980,113.58300666365241,bridge,
12800,12976,114.00693757891754,articulation,
22212,22270,114.28216777938778,bridge,
22705,22749,114.29098692700396,community,
21103,21110,114.79298277723416,bridge,
2177,2196,115.43478745468107,bridge,
18613,18746,116.04597596304535,bridge,
21631,21732,116.4957862261446,bridge,
2009,2029,116.54394527316329,articulation,
6860,6870,116.61111559446887,community,
5649,5716,116.69360080187766,bridge,
2842,2941,116.90724602136346,bridge,
20960,21069,117.028235725076,bridge,
20510,20546,118.09029506315402,bridge,
12559,12561,118.35750787392843,bridge,
17251,17256,118.51734888060187,bridge,
12940,24884,118.5479937775291,community,
20625,20673,120.06325829792715,bridge,
17706,18183,120.77453130301987,bridge,
20790,20902,121.0015662520349,bridge,
5401,5412,121.03779564554995,bridge,
20447,20495,121.3409416191708,bridge,
3621,3648,121.86619006608097,bridge,
20055,20122,121.89162684371668,bridge,
1959,1984,122.12260076738842,articulation,
21122,21161,122.19925348959242,bridge,
20660,20717,122.93131663401442,bridge,
20947,21013,123.21031839063485,bridge,
20736,20899,123.32054750431631,bridge,
