u,v,euclid_dist,source,detour_ratio
758,1046,314.41790531893474,detour,5.552437115622638
25621,25629,314.68870330872073,bridge,
24846,24848,314.9366468265313,bridge,
816,945,315.1975078925874,detour,5.921753543491081
16444,16643,315.46846026864887,bridge,
3035,3230,315.6104191745218,articulation,
22589,22618,315.63466495424876,bridge,
33075,33080,315.79076116639834,bridge,
24487,24502,315.8418583166482,community,
323,394,316.49521524419504,detour,10.140699780698933
21376,21656,316.7525266624374,community,
25124,25140,316.93222914311406,bridge,
25606,25614,317.49805120031,bridge,
6144,6231,317.6297630450663,bridge,
15831,15896,317.8003000718934,community,
28528,28600,317.88763136664556,bridge,
11024,11368,317.90862307168857,community,
6298,6307,317.92827383701035,articulation,
4976,5012,317.9299078296833,bridge,
20283,20523,318.0531719333592,articulation,
29212,29221,318.21984004269973,bridge,
3736,4044,318.28184120286573,bridge,
2161,2210,318.7963303953353,bridge,
27594,27636,318.95877599067825,bridge,
13123,13276,319.2042074650211,articulation,
30583,30633,319.4815125553067,community,
201,255,319.54820839993045,bridge,
3688,3996,319.55100795556496,detour,6.379755470690689
9952,10728,319.7122871326561,bridge,
24779,24789,319.82806327559655,bridge,
27246,27266,319.83509190016736,bridge,
16120,16536,319.9982209703582,detour,39.78595431045101
6273,6462,320.1475536752439,community,
20003,20053,320.62521939121706,detour,10.789947814864306
22298,34917,320.68243604419024,detour,5.087830423446195
18026,18136,320.9876252160504,community,
3383,3617,321.03872732536377,bridge,
27246,27263,321.14641622975887,bridge,
977,1140,321.40722546481356,bridge,
23527,23566,321.6036705135081,bridge,
2162,2210,321.60832985136807,bridge,
27630,27667,321.8578319196219,bridge,
27237,27301,322.09255319479934,bridge,
12298,14180,322.1037334378059,bridge,
14403,14561,322.1115820948329,bridge,
318,338,322.1124181037411,detour,7.230184043069934
1470,1676,322.1300923360301,detour,8.00005966613196
24442,24514,322.1386703967747,bridge,
24446,24502,322.17358526760796,community,
18973,19291,322.81104230597407,detour,8.736343719867897
26459,26519,322.8485823792873,bridge,
5820,5850,323.5310989696534,community,
14474,14592,324.406197850509,bridge,
12879,12927,324.46191729404575,bridge,
21100,21486,324.91053405611956,bridge,
10956,11368,325.0698529751393,community,
17892,18306,325.09236199171477,bridge,
14,48,325.3454419867072,articulation,
22334,22438,325.44852802595864,articulation,
32626,32669,325.4790995195769,bridge,
16582,16598,325.6095760857335,community,
24177,24264,325.6468909681759,articulation,
510,524,325.87718737233905,bridge,
240,256,325.9071795918332,bridge,
18597,18645,326.2950011668039,articulation,
4454,4773,326.32256311936305,detour,14.437797793538293
22332,22416,326.5345086580297,detour,8.171435047599724
3255,3316,326.5951619219088,bridge,
14104,14285,327.4116793944956,bridge,
21268,21440,327.5317675507496,detour,7.011303589106939
19885,19887,327.68580989351887,articulation,
14274,14277,328.01021976294936,bridge,
4480,4773,328.1610953084023,detour,14.114480456046834
13959,34134,328.505899477149,community,
13567,13634,328.6357473917714,articulation,
3710,4004,328.75507402526955,community,
5027,5038,328.8719948771883,detour,6.622407848176624
31535,31540,328.90263358796255,articulation,
15334,34197,329.3337567812763,detour,6.040966684506941
12880,12962,329.8616367414731,bridge,
14256,14385,329.93608989311707,community,
27189,27197,330.05857621330586,bridge,
340,361,330.3011298608543,bridge,
1449,1676,331.5803847668816,detour,7.040506455409813
19253,20048,331.58288309303686,detour,15.456443384440579
5373,5877,332.0790316397421,detour,7.464112827301697
215,265,332.67596039879135,detour,9.352099391177967
15323,15418,332.7906468693925,bridge,
23888,23967,333.0784997313411,bridge,
21307,21416,333.25645746432,community,
20939,21134,333.37029261958406,articulation,
12522,12560,333.4335754080004,bridge,
3122,3339,333.5059042450665,detour,5.210614894314651
16171,16468,333.52413413273314,articulation,
27454,27467,333.60124565970386,bridge,
19089,19271,333.606273824021,community,
16189,16557,333.86689779500784,bridge,
20940,21312,334.3336568389456,articulation,
3869,3970,334.8012329734794,detour,5.370774974972369
20238,20369,334.90858127331535,bridge,
18543,18681,335.23355253810183,bridge,
10669,11024,335.24463916998457,articulation,
33909,33967,335.25890424763946,bridge,
2874,2956,335.41824284621697,articulation,
15833,15896,335.559078665935,community,
13124,13179,335.65148601184876,articulation,
4633,4958,335.79924545417475,bridge,
5573,5922,335.82402625059797,detour,5.808898131184453
12135,33967,335.90977826457447,detour,6.525001343580545
3256,3257,336.73275465942953,articulation,
26794,26894,337.05504103402234,detour,5.364374617272594
330,363,337.1905761391204,bridge,
16609,16734,337.5068920985134,detour,5.045241712067476
21182,21440,337.5181348837334,detour,6.3894776110227385
15314,34197,337.544854965415,detour,5.823660436525706
