u,v,euclid_dist,source,detour_ratio
17084,17182,405.0007815596722,community,
6356,6570,405.1716419072506,community,
12710,13649,405.1799169731169,bridge,
2090,2132,405.24177588653,bridge,
17986,18234,405.30631552748883,bridge,
3729,3842,405.680489574829,detour,7.394956849727073
12862,13300,406.15898920871774,detour,10.240616136607859
13786,13918,406.7449803433917,bridge,
10842,10877,407.24400555359443,bridge,
11035,11195,407.6199851188458,detour,7.224758878211937
1602,1920,408.4521859527519,community,
11024,11155,409.09519803794393,articulation,
10968,11109,409.862420623651,community,
5631,5659,410.1300820731869,community,
4937,5166,410.13069489819276,community,
3673,3860,410.97253157832284,detour,6.670379816845942
7707,7765,411.14277308272887,detour,6.272365571832382
3719,3860,411.26365510076187,detour,6.580355230359544
16754,16918,411.5060931880916,bridge,
5556,5655,411.5947080209767,detour,7.4775880833342185
17084,17192,412.1930045819332,community,
9937,10060,412.27072549551133,detour,6.842229773227074
110,273,413.2088678155795,articulation,
12455,13300,413.48341438758274,detour,12.376089298341268
5042,5117,413.66932396505905,bridge,
11908,11953,413.7027553598946,bridge,
9587,9781,413.96556922003106,detour,15.54296779661529
190,369,414.0763671254416,bridge,
10726,10928,414.12059780007417,community,
1101,1110,414.33410172264337,bridge,
2567,2732,415.341952471251,detour,5.083242622598822
13338,13399,416.41037845994924,detour,5.033640932711387
5962,6035,416.5881574325106,bridge,
3830,3890,416.81210830012867,detour,6.41916657489397
17041,17086,417.09939058349653,bridge,
695,769,417.4269352103568,bridge,
3837,3889,417.67658155890166,community,
1358,1595,417.8091426804365,bridge,
3729,3890,418.0494783948767,detour,6.752383914163932
4353,20229,418.1276447309124,detour,11.45993079644203
4353,20232,418.3114051465257,detour,11.469923959509005
6424,6438,418.4735184451406,bridge,
8112,8166,419.22769255977903,articulation,
18481,18567,419.313835562569,articulation,
114,300,419.8598759743095,articulation,
6179,6184,421.1356448383584,bridge,
16690,16866,421.3426073570903,detour,6.091841095056301
6497,20541,421.34442218156664,community,
17268,21795,421.4185527801795,bridge,
16690,16961,422.11265536366574,detour,7.154470152626309
2642,2842,422.2181854643503,community,
11556,11585,422.24822441901136,community,
5556,5662,423.37158610493844,detour,7.232021736140801
15030,15043,423.4146746719278,bridge,
4502,4575,423.5983984058106,bridge,
9937,10118,424.60067177972917,detour,6.210323517659003
3837,3842,424.6808206537408,detour,6.460115685114988
7342,7372,424.7494236159514,bridge,
14526,15267,424.75265750714914,bridge,
7549,7711,424.92282101370745,detour,6.193450963676486
9679,9762,425.0801491136414,bridge,
8862,8976,425.1707572174959,detour,5.876808956235481
16,20,425.54895689921574,bridge,
4378,20229,425.80292610093204,detour,11.757787560921726
17084,17193,426.40464013295383,community,
3627,20199,427.0434029568825,community,
13879,13888,427.05356728965467,bridge,
18478,18481,428.2742173221713,articulation,
6206,6263,428.2809740067689,bridge,
4502,4613,428.5707329002739,bridge,
5631,5655,428.8561171533995,community,
16929,16960,428.8648016361921,bridge,
4006,4080,428.8813777005695,articulation,
3931,4090,429.0116636818449,bridge,
9163,9218,429.0859153003195,detour,5.316599058581729
15524,15623,429.3693717610544,detour,5.744028122690416
918,964,429.4571452210119,bridge,
110,300,429.57223317193655,articulation,
2715,2721,429.6812830289616,articulation,
15002,15151,429.81703534329097,community,
4403,20230,430.23156479801906,detour,11.961441909959257
17824,17979,430.877683030969,bridge,
6193,6195,431.0400896267832,bridge,
14335,14338,431.36625968415854,bridge,
4378,20232,431.58478841572224,detour,11.614835875113197
152,173,431.6052851027524,articulation,
18273,18528,431.63026995986814,community,
1922,2057,431.7664479170479,community,
4742,4756,432.0486282062601,detour,5.421178612701366
18249,18528,432.44936092815215,community,
2715,2908,432.921693772445,articulation,
16500,16723,433.0891617711068,bridge,
17084,17201,433.23839066094365,community,
3306,3484,433.72252277754393,detour,11.76027912331587
3683,3842,434.35486830778984,detour,7.104272448609518
6250,6293,434.90515195412314,articulation,
18574,18641,435.54427956254887,community,
15051,15443,435.8227477222553,bridge,
2689,2715,435.8360336087058,articulation,
9522,9686,435.8843598219228,bridge,
1110,1178,436.0342208295125,articulation,
