rank,center_node_id
1,1055
2,2950
3,1596
4,1504
5,3759
6,2452
7,2276
8,6108
9,4419
10,7520
11,2687
12,1040
13,14856
14,5998
15,2490
16,8366
17,7082
18,6443
19,1920
20,10227
21,2930
22,4605
23,5592
24,10230
25,584
26,1964
27,5992
28,4798
29,7406
30,8259
31,3103
32,6281
33,2654
34,2430
35,3767
36,8074
37,4644
38,6596
39,8758
40,6301
41,13905
42,3795
43,10683
44,4256
45,5609
46,9022
47,4102
48,5269
49,9622
50,8081
51,12896
52,7298
53,5612
54,6012
55,3374
56,7749
57,8013
58,8379
59,10917
60,8871
61,2163
62,1585
63,4869
64,5830
65,3534
66,3936
67,5287
68,5014
69,1722
70,5420
71,6408
72,6453
73,10475
74,10906
75,1180
76,3732
77,12129
78,6634
79,7211
80,3930
81,2749
82,9849
83,6534
84,12710
85,7134
86,4964
87,7785
88,9626
89,11016
90,4206
91,4149
92,5002
93,6757
94,6917
95,8431
96,6950
97,6619
98,7205
99,7190
100,7447
101,7436
102,6153
103,10127
104,8660
105,10001
106,9376
107,7721
108,9295
109,8452
110,5716
111,8251
112,8976
113,9168
114,8779
115,2526
116,11955
117,10958
118,9421
119,6232
120,11109
121,8910
122,5951
123,9207
124,929
125,9693
126,705
127,1356
128,2151
129,240
130,289
131,1747
132,424
133,12345
134,11543
135,11690
136,9159
137,8457
138,13287
139,13132
140,11863
141,13203
142,12677
143,13293
144,12579
145,3606
146,4958
147,3203
148,3470
149,12190
150,4635
151,400
152,4472
153,8041
154,7561
155,11741
156,10640
157,12616
158,8995
159,12619
160,8583
161,1601
162,700
163,10207
164,7350
165,8352
166,8224
167,6539
168,6371
169,4232
170,11850
171,11613
172,9104
173,11607
174,11757
175,13395
176,12233
177,12444
178,2023
179,9963
180,12502
181,6558
182,13344
183,6679
184,8318
185,1006
186,7121
187,5213
188,7092
189,7432
190,6351
191,8196
192,5179
193,12362
194,11458
195,7581
196,4446
197,4929
198,6255
199,5471
200,10179
201,4321
202,13079
203,4343
204,11499
205,11308
206,3609
207,2886
208,11200
209,11894
210,4098
211,2983
212,3289
213,3619
214,3615
215,11193
216,13359
217,11184
218,12548
219,1872
220,13025
221,1893
222,13124
223,1983
224,2036
225,1753
226,1802
227,2062
228,1647
229,1733
230,4015
231,1339
232,11707
233,1037
234,1475
235,10809
236,6998
237,7935
238,6882
239,13875
240,2060
241,10488
242,1591
243,1010
244,9562
245,9641
246,11496
247,9710
248,7922
249,8942
250,9438
251,10062
252,10046
253,5514
254,7245
255,9530
256,8974
257,984
258,5518
259,515
260,7550
261,5826
262,4589
263,5187
264,5620
265,5277
266,5521
267,4993
268,10997
269,4624
270,5176
271,5216
272,2847
273,3977
274,3723
275,10766
276,1644
277,10776
278,12349
279,12280
280,914
281,3191
282,4460
283,4780
284,10855
285,3233
286,7126
287,9415
288,10662
289,3597
290,10281
291,3277
292,5917
293,10530
294,10024
295,609
296,3986
297,7202
298,3094
299,13257
300,3923
301,495
302,6356
303,818
304,3688
305,6532
306,1640
307,5728
308,6930
309,383
310,3402
311,432
312,3397
313,4809
314,10708
315,7533
316,10701
317,893
318,3312
319,4741
320,8962
321,1270
322,1500
323,3125
324,8708
325,12508
326,1345
327,3101
328,3671
329,13983
330,9098
331,1017
332,1432
333,10148
334,10014
335,11091
336,13313
337,6921
338,8522
339,302
340,1469
341,1382
342,13353
343,252
344,6053
345,11398
346,1256
347,2329
348,4277
349,6645
350,10566
351,9585
352,10401
353,300
354,6510
355,10377
356,9409
357,10603
358,12449
359,1327
360,3129
361,8274
362,10365
363,12270
364,7987
365,11895
366,10361
367,9366
368,32
369,4456
370,6974
371,9329
372,13194
373,3962
374,8218
375,10972
376,12172
377,177
378,7852
379,10709
380,11618
381,3592
382,14009
383,10520
384,12166
385,3323
386,10466
387,13058
388,3949
389,8694
390,13263
391,523
392,3917
393,6546
394,8896
395,10056
396,10379
397,10067
398,11352
399,1738
400,3527
401,5334
402,13206
