q,P_q,Q_bc,Method
0.0,1.0,0.8127388831919455,RCABS-BE
0.10291787079332525,0.843199403374662,0.7170457723501444,RCABS-BE
0.16118206395077841,0.7846555420900532,0.6609257015008856,RCABS-BE
0.1886827631210963,0.758646406264566,0.6346835089027687,RCABS-BE
0.24927752400484757,0.6946024051458936,0.5777244336720425,RCABS-BE
0.29169385662347347,0.6484571641651906,0.5390836207700196,RCABS-BE
0.3043721450545353,0.6231938100121189,0.5153118299617787,RCABS-BE
0.32534725459121844,0.5787265777943507,0.4756455672601846,RCABS-BE
0.334576302787359,0.5690314160529505,0.45616202106833226,RCABS-BE
0.3380255430222802,0.5655821758180293,0.4511279947795283,RCABS-BE
0.3399832199123706,0.5635312762188869,0.44921692924396384,RCABS-BE
0.3452969143283304,0.558497249930083,0.44308753612379975,RCABS-BE
0.35116994499860166,0.5489885336067866,0.41843012957956555,RCABS-BE
0.35461918523352287,0.546098629626177,0.41549361424442993,RCABS-BE
0.35853453901370375,0.5420900531369441,0.4102731425375221,RCABS-BE
0.3620770019576769,0.5379882539386595,0.40617134333923743,RCABS-BE
0.36599235573785777,0.5340729001584786,0.34846648643609585,RCABS-BE
0.36888225971846744,0.4930549081756316,0.31970728069357696,RCABS-BE
0.37083993660855785,0.49109723128554117,0.3173301016127529,RCABS-BE
0.3725179453714925,0.48624965041484103,0.30861377831639786,RCABS-BE
0.3746620676796868,0.4835461918523352,0.3000839004381467,RCABS-BE
0.3784841987508157,0.410459587955626,0.2558264193157453,RCABS-BE
0.3814673254404773,0.39545073179826606,0.24832199123706536,RCABS-BE
0.38650135172928124,0.3359746434231379,0.21858394704950126,RCABS-BE
0.39023026009135825,0.33177962151580126,0.21448214785121655,RCABS-BE
0.39349305490817565,0.3248811410459588,0.20599888132749136,RCABS-BE
0.39610329076162953,0.3222709051925049,0.20469376340076442,RCABS-BE
0.4036543301948355,0.1585718280973245,0.0951337745874895,RCABS-BE
0.4083154656474317,0.15586836953481867,0.11676144308753611,RCABS-BE
0.4149342779901184,0.15269879742705322,0.0902861937167894,RCABS-BE
0.41661228675305306,0.14934277990118394,0.11349864827071876,RCABS-BE
0.4222988720052205,0.14132562692271838,0.09210403654330196,RCABS-BE
0.43227370187377645,0.11885895404120443,0.08087070010254498,RCABS-BE
0.43637550107206113,0.1090705695907523,0.06847207979863895,RCABS-BE
0.4407569683975016,0.0990025170131444,0.06031509275659551,RCABS-BE
0.44112985923370934,0.0986296261769367,0.05956931108418011,RCABS-BE
0.4429010907056959,0.098256735340729,0.07056959075230726,RCABS-BE
0.4488673440850191,0.08101053416612286,0.05075976507877318,RCABS-BE
0.44979957117553837,0.0762561760044747,0.04786986109816351,RCABS-BE
0.4521301389018365,0.07234082222429383,0.04474690034492402,RCABS-BE
0.4535284795376154,0.07047636804325534,0.05229793977812995,RCABS-BE
0.45604549268201733,0.06898480469842454,0.04003915353780181,RCABS-BE
0.45790994686305586,0.06712035051738603,0.03691619278456232,RCABS-BE
0.4595879556259905,0.06637456884497063,0.044653677635872094,RCABS-BE
