q,P_q,Q_bc,Method
0.0,1.0,0.8351172579675286,RCABS-BE
0.004088995790739627,0.9164161154539988,0.8298857486470235,RCABS-BE
0.006855081178592904,0.9136500300661455,0.826458208057727,RCABS-BE
0.011304870715574263,0.9090799759470836,0.8220084185207457,RCABS-BE
0.015393866506313891,0.9049909801563439,0.8171377029464822,RCABS-BE
0.01755862898376428,0.9019843656043295,0.8102826217678893,RCABS-BE
0.020084185207456404,0.8993385447985568,0.8073962717979555,RCABS-BE
0.021407095610342753,0.8980156343956704,0.8060132291040288,RCABS-BE
0.026698737221888154,0.8922429344558027,0.8000601322910402,RCABS-BE
0.031629585087191825,0.8873120865904991,0.7941070354780517,RCABS-BE
0.03451593505712568,0.8840649428743235,0.7906794948887552,RCABS-BE
0.038965724594107035,0.8794948887552616,0.7856885147324113,RCABS-BE
0.04245339747444378,0.8760072158749248,0.7819603126879134,RCABS-BE
0.04618159951894167,0.8722790138304269,0.778111846061335,RCABS-BE
0.05147324113048707,0.8665063138905592,0.7729404690318702,RCABS-BE
0.05351773902585689,0.8642212868310283,0.7664461815995189,RCABS-BE
0.057125676488274206,0.8606133493686109,0.7618159951894168,RCABS-BE
0.05856885147324113,0.8591701743836441,0.7603728202044497,RCABS-BE
0.060493084786530364,0.8572459410703548,0.7580276608538785,RCABS-BE
0.06289837642814192,0.8548406494287433,0.7553217077570655,RCABS-BE
0.06590499098015634,0.8517137702946482,0.7505111244738425,RCABS-BE
0.06662657847263981,0.8509921828021647,0.7496091401082381,RCABS-BE
0.06855081178592905,0.8490679494888755,0.747504509921828,RCABS-BE
0.0703547805171377,0.8471437161755863,0.7165363800360793,RCABS-BE
0.07215874924834637,0.8453397474443777,0.7018039687312088,RCABS-BE
0.07456404088995791,0.8431749849669272,0.6993084786530367,RCABS-BE
0.07877330126277811,0.8372820204449789,0.6932952495490078,RCABS-BE
0.08057726999398677,0.8355983162958509,0.6914311485267589,RCABS-BE
0.08177991581479255,0.8339146121467228,0.689987973541792,RCABS-BE
0.08610944076969332,0.8294648226097414,0.6855983162958509,RCABS-BE
0.08947684906794949,0.825616355983163,0.681449188214071,RCABS-BE
0.09067949488875526,0.8216476247745039,0.6783824413710162,RCABS-BE
0.09188214070956104,0.8203247143716176,0.6769392663860494,RCABS-BE
0.10078171978352375,0.8113048707155742,0.6724293445580276,RCABS-BE
0.10270595309681299,0.809380637402285,0.6653938665063139,RCABS-BE
0.1042693926638605,0.807696933253157,0.6263078773301263,RCABS-BE
0.10859891761876128,0.8033674082982561,0.620414912808178,RCABS-BE
0.11076368009621167,0.7996392062537583,0.612297053517739,RCABS-BE
0.1126879134095009,0.7975947083583884,0.6102525556223692,RCABS-BE
0.11617558628983764,0.7871316897173782,0.5998496692723992,RCABS-BE
0.11665664461815996,0.7866506313890559,0.599368610944077,RCABS-BE
0.11942273000601322,0.7838845460012026,0.5979855682501503,RCABS-BE
0.12014431749849669,0.7831629585087192,0.5976247745039086,RCABS-BE
0.1227901383042694,0.7806374022850271,0.5479555021046302,RCABS-BE
0.1232711966325917,0.7801563439567047,0.5456704750450992,RCABS-BE
0.12447384245339747,0.7791942273000602,0.5448286229705352,RCABS-BE
0.12772098616957306,0.7759470835838845,0.5417618761274805,RCABS-BE
0.13060733613950692,0.7725796752856284,0.5400781719783524,RCABS-BE
0.13241130487071556,0.7706554419723392,0.5391160553217078,RCABS-BE
0.13662056524353577,0.7662056524353578,0.5368911605532171,RCABS-BE
0.13854479855682503,0.7512928442573662,0.5230306674684305,RCABS-BE
0.14034876728803367,0.5904990980156344,0.4322609741431148,RCABS-BE
0.14335538184004812,0.5835237522549609,0.4252856283824414,RCABS-BE
0.1464822609741431,0.5799158147925436,0.42348165965123274,RCABS-BE
0.14996993385447985,0.5763078773301262,0.4191521346963319,RCABS-BE
0.15201443174984966,0.5741431148526759,0.4180697534576067,RCABS-BE
0.15466025255562238,0.5713770294648226,0.4118159951894167,RCABS-BE
0.15514131088394467,0.52916416115454,0.3907095610342754,RCABS-BE
0.155622369212267,0.5284425736620565,0.3901082381238725,RCABS-BE
0.15610342754058928,0.5279615153337343,0.3896271797955502,RCABS-BE
0.1565844858689116,0.5274804570054119,0.38938665063138905,RCABS-BE
0.15742633794347566,0.5266386049308479,0.3878232110643416,RCABS-BE
0.1576668671076368,0.5263980757666867,0.387702946482261,RCABS-BE
0.15826819001803968,0.5256764882742032,0.3869212266987372,RCABS-BE
0.15850871918220083,0.525435959110042,0.3865604329524955,RCABS-BE
0.158749248346362,0.525195429945881,0.38631990378833436,RCABS-BE
0.15911004209260374,0.5248346361996392,0.3857787131689717,RCABS-BE
0.15959110042092603,0.5243535778713169,0.3748947684906795,RCABS-BE
0.1598316295850872,0.5241130487071557,0.3746542393265183,RCABS-BE
0.16043295249549008,0.5235117257967529,0.3740529164161155,RCABS-BE
0.16079374624173182,0.5231509320505111,0.36355983162958505,RCABS-BE
0.16163559831629584,0.5219482862297053,0.3521948286229705,RCABS-BE
0.16223692122669875,0.5212266987372219,0.35147324113048706,RCABS-BE
0.16259771497294048,0.5208659049909802,0.35111244738424535,RCABS-BE
0.1634395670475045,0.4980156343956705,0.33968731208659053,RCABS-BE
0.16416115453998797,0.49705351773902584,0.33872519542994584,RCABS-BE
0.1645219482862297,0.49669272399278414,0.338544798556825,RCABS-BE
0.16488274203247144,0.4963319302465424,0.3381840048105833,RCABS-BE
0.1656043295249549,0.49500901984365603,0.28923631990378834,RCABS-BE
0.16680697534576067,0.3158147925435959,0.19963920625375825,RCABS-BE
0.16764882742032472,0.31497294046903185,0.19840649428743234,RCABS-BE
0.168129885748647,0.31449188214070956,0.1981659651232712,RCABS-BE
0.16909200240529165,0.3132892363199038,0.19756464221286832,RCABS-BE
0.17017438364401682,0.3117257967528563,0.19678292242934456,RCABS-BE
0.17077570655441973,0.311244738424534,0.19624173180998197,RCABS-BE
0.17185808779314493,0.29224293445580274,0.18674082982561635,RCABS-BE
0.17233914612146722,0.29164161154539986,0.16566446181599517,RCABS-BE
0.1741431148526759,0.2899579073962718,0.1632291040288635,RCABS-BE
0.17498496692723992,0.28911605532170775,0.16169573060733614,RCABS-BE
0.17558628983764282,0.27793144918821405,0.15610342754058928,RCABS-BE
0.17642814191220685,0.27324113048707155,0.15150330727600722,RCABS-BE
0.17714972940469031,0.2725195429945881,0.1511425135297655,RCABS-BE
0.17859290438965725,0.26061334936861097,0.14518941671677693,RCABS-BE
0.17943475646422127,0.25724594107035476,0.14350571256764882,RCABS-BE
0.1803968731208659,0.25520144317498494,0.14248346361996392,RCABS-BE
0.18075766686710765,0.23523752254960914,0.12874323511725796,RCABS-BE
0.18232110643415514,0.22886349969933856,0.1255562236921227,RCABS-BE
0.18340348767288034,0.22754058929645218,0.12429344558027661,RCABS-BE
0.18388454600120266,0.2200841852074564,0.12020444978953698,RCABS-BE
0.1856885147324113,0.20661455201443174,0.11346963319302465,RCABS-BE
0.1862898376428142,0.1957907396271798,0.10805772699939868,RCABS-BE
0.1867708959711365,0.18653036680697535,0.10342754058929646,RCABS-BE
0.18737221888153938,0.18592904389657247,0.10264582080577271,RCABS-BE
0.18809380637402284,0.17787131689717378,0.11346963319302465,RCABS-BE
0.1889356584485869,0.17702946482260973,0.11268791340950089,RCABS-BE
0.18953698135898978,0.17642814191220685,0.11238725195429945,RCABS-BE
0.19013830426939266,0.17570655441972338,0.10453998797354179,RCABS-BE
0.1904990980156344,0.17534576067348165,0.09801563439567047,RCABS-BE
0.1909801563439567,0.17486470234515936,0.09777510523150933,RCABS-BE
0.1915814792543596,0.17390258568851474,0.09675285628382442,RCABS-BE
0.1920625375826819,0.17342152736019242,0.09651232711966326,RCABS-BE
0.19350571256764884,0.17113650030066146,0.09272399278412508,RCABS-BE
0.19410703547805172,0.170414912808178,0.09236319903788334,RCABS-BE
0.1948286229705352,0.16632591701743837,0.09031870114251353,RCABS-BE
0.1957907396271798,0.16524353577871317,0.08977751052315093,RCABS-BE
0.19651232711966327,0.15898977751052315,0.09338544798556825,RCABS-BE
0.19807576668671076,0.15742633794347566,0.0926037282020445,RCABS-BE
0.1995189416716777,0.1534576067348166,0.08641010222489477,RCABS-BE
0.2,0.1528562838244137,0.08610944076969333,RCABS-BE
0.20120264582080577,0.15165363800360793,0.08496692723992784,RCABS-BE
0.2027660853878533,0.15009019843656043,0.0840649428743235,RCABS-BE
0.20336740829825617,0.14888755261575465,0.088334335538184,RCABS-BE
0.20384846662657846,0.14744437763078774,0.08087793144918821,RCABS-BE
0.20577269993986771,0.1444377630787733,0.08610944076969332,RCABS-BE
0.20685508117859291,0.14371617558628982,0.0808779314491882,RCABS-BE
0.20938063740228502,0.14143114852675887,0.07787131689717378,RCABS-BE
0.20998196031268793,0.13625977149729404,0.07714972940469031,RCABS-BE
0.21034275405892963,0.13565844858689116,0.07269993986770897,RCABS-BE
0.21070354780517137,0.10980156343956705,0.06205652435357788,RCABS-BE
0.21154539987973542,0.10463018641010223,0.059470835838845465,RCABS-BE
0.21178592904389656,0.10438965724594107,0.059350571256764885,RCABS-BE
0.21226698737221888,0.10150330727600722,0.05562236921226699,RCABS-BE
0.21298857486470235,0.09657245941070355,0.053156945279615155,RCABS-BE
0.21346963319302464,0.09512928442573662,0.05168370414912808,RCABS-BE
0.2141912206855081,0.09440769693325315,0.050932050511124476,RCABS-BE
0.2143114852675887,0.0841852074564041,0.05478051713770295,RCABS-BE
0.2153938665063139,0.0831028262176789,0.05423932651834035,RCABS-BE
0.21779915814792544,0.058809380637402285,0.03824413710162357,RCABS-BE
0.21876127480457006,0.057847263980757666,0.033193024654239324,RCABS-BE
0.21948286229705352,0.057125676488274206,0.0328322309079976,RCABS-BE
