q,P_q,Method
0.0,1.0,S-Degree
0.03908598917618766,0.8781719783523753,S-Degree
0.07516536380036076,0.8417318099819603,S-Degree
0.10691521346963317,0.8084185207456404,S-Degree
0.13722188815393865,0.7779915814792544,S-Degree
0.1687312086590499,0.7463619963920626,S-Degree
0.19158147925435964,0.7214672279013831,S-Degree
0.21623571858087798,0.7013830426939266,S-Degree
0.23511725796752858,0.6817799158147926,S-Degree
0.25447985568250153,0.6331930246542393,S-Degree
0.2719182200841852,0.6156343956704751,S-Degree
0.2874323511725797,0.6,S-Degree
0.3029464822609741,0.5844858689116055,S-Degree
0.31978352375225494,0.5674082982561636,S-Degree
0.3384245339747445,0.5671677690920024,S-Degree
0.35345760673481663,0.5518941671677691,S-Degree
0.36861094407696937,0.5355381840048106,S-Degree
0.3830426939266386,0.5355381840048106,S-Degree
0.39819603126879133,0.5180998196031269,S-Degree
0.41166566446181596,0.502705953096813,S-Degree
0.4269392663860493,0.4864702345159351,S-Degree
0.44125075165363803,0.46951292844257364,S-Degree
0.45484064942874325,0.4539987973541792,S-Degree
0.4681900180396873,0.438123872519543,S-Degree
0.4803367408298256,0.4259771497294047,S-Degree
0.49272399278412504,0.36223692122669876,S-Degree
0.5043896572459411,0.36223692122669876,S-Degree
0.515213469633193,0.3503307276007216,S-Degree
0.5273601924233313,0.33998797354179194,S-Degree
0.5386650631389056,0.32916416115454,S-Degree
0.5468430547203849,0.31677690920024054,S-Degree
0.5571858087793145,0.27504509921828024,S-Degree
0.5650030066145519,0.262297053517739,S-Degree
0.5739025856885147,0.25423932651834036,S-Degree
0.5835237522549609,0.24461815995189418,S-Degree
0.5927841250751653,0.24461815995189418,S-Degree
0.6003607937462417,0.2370414912808178,S-Degree
0.6092603728202044,0.20036079374624174,S-Degree
0.6165965123271197,0.20036079374624174,S-Degree
0.6253758268190017,0.191461214672279,S-Degree
0.6330727600721587,0.191461214672279,S-Degree
0.6414912808177992,0.1831629585087192,S-Degree
0.6501503307276006,0.17486470234515936,S-Degree
0.6582080577269994,0.17486470234515936,S-Degree
0.6656644618159953,0.11954299458809381,S-Degree
0.6743235117257967,0.11954299458809381,S-Degree
0.6810583283223091,0.11954299458809381,S-Degree
0.6881539386650631,0.11954299458809381,S-Degree
0.6958508719182201,0.108959711365003,S-Degree
0.7012627781118461,0.108959711365003,S-Degree
0.7100420926037282,0.108959711365003,S-Degree
0.7172579675285629,0.108959711365003,S-Degree
0.7235117257967529,0.04606133493686109,S-Degree
0.7290438965724595,0.04606133493686109,S-Degree
0.7349368610944077,0.04606133493686109,S-Degree
0.7414311485267588,0.03668069753457607,S-Degree
0.747083583884546,0.03668069753457607,S-Degree
0.752495490078172,0.030787733012627782,S-Degree
0.7581479254359591,0.030787733012627782,S-Degree
0.7631990378833433,0.030787733012627782,S-Degree
0.769573060733614,0.030787733012627782,S-Degree
0.774383644016837,0.030787733012627782,S-Degree
0.7790739627179796,0.02345159350571257,S-Degree
0.7837642814191221,0.02345159350571257,S-Degree
0.7879735417919422,0.02345159350571257,S-Degree
0.7917017438364402,0.02345159350571257,S-Degree
0.7967528562838244,0.02345159350571257,S-Degree
0.8012026458208058,0.02345159350571257,S-Degree
0.8073361395069152,0.02345159350571257,S-Degree
0.8119061936259772,0.02345159350571257,S-Degree
0.8149128081779916,0.02345159350571257,S-Degree
0.8188815393866506,0.02345159350571257,S-Degree
0.8236921226698737,0.02345159350571257,S-Degree
0.8273000601322911,0.016235718580877932,S-Degree
0.8307877330126278,0.016235718580877932,S-Degree
0.8357185808779315,0.016235718580877932,S-Degree
0.8392062537582682,0.016235718580877932,S-Degree
0.8419723391461215,0.013950691521346963,S-Degree
0.8449789536981359,0.013950691521346963,S-Degree
0.8479855682501504,0.010222489476849068,S-Degree
0.8509921828021647,0.010222489476849068,S-Degree
0.8531569452796152,0.010222489476849068,S-Degree
0.8564040889957907,0.010222489476849068,S-Degree
0.8586891160553217,0.010222489476849068,S-Degree
0.8618159951894167,0.010222489476849068,S-Degree
0.8645820805772699,0.010222489476849068,S-Degree
0.8667468430547204,0.006734816596512327,S-Degree
0.0,1.0,S-CoreHD
0.03908598917618766,0.8779314491882141,S-CoreHD
