q,P_q,Method
0.0,1.0,S-Degree
0.0249173098125689,0.8839397280411614,S-Degree
0.04167585446527011,0.8671811833884602,S-Degree
0.054538772510106526,0.854244762954796,S-Degree
0.06769570011025361,0.8368981991914737,S-Degree
0.08085262771040058,0.8038956266078647,S-Degree
0.09467107680999631,0.788680632120544,S-Degree
0.10760749724366037,0.773686144799706,S-Degree
0.11892686512311645,0.762146269753767,S-Degree
0.1292171995589857,0.7504593899301727,S-Degree
0.14009555310547595,0.7380374862183021,S-Degree
0.15016538037486216,0.6841602352076442,S-Degree
0.15957368614479972,0.6731348768834987,S-Degree
0.16817346563763325,0.6731348768834987,S-Degree
0.17618522601984565,0.6646085997794928,S-Degree
0.1859610437339213,0.6646085997794928,S-Degree
0.19331128261668507,0.6566703417861081,S-Degree
0.20095553105475927,0.6488790885703786,S-Degree
0.20970231532524808,0.6488790885703786,S-Degree
0.21918412348401328,0.6488790885703786,S-Degree
0.226313855200294,0.6209481808158765,S-Degree
0.23366409408305766,0.6116868798235943,S-Degree
0.24064682102168322,0.6047041528849688,S-Degree
0.2477030503491363,0.5774347666299154,S-Degree
0.2545387725101066,0.5705990444689453,S-Degree
0.26041896361631756,0.554061006982727,S-Degree
0.26637265711135616,0.554061006982727,S-Degree
0.2742374127159133,0.5480338110988607,S-Degree
0.281367144432194,0.5394340316060272,S-Degree
0.28717383314957734,0.5332598309445057,S-Degree
0.29349503858875414,0.5264241087835355,S-Degree
0.29871370819551635,0.5264241087835355,S-Degree
0.30518191841234843,0.5200294009555311,S-Degree
0.3110621095185594,0.5200294009555311,S-Degree
0.31672179345828744,0.5126056596839397,S-Degree
0.32230797500918784,0.5043733921352443,S-Degree
0.3285556780595369,0.496361631753032,S-Degree
0.33348033811098865,0.48717383314957735,S-Degree
0.338257993384785,0.4790885703785373,S-Degree
0.3430356486585814,0.4738699007717751,S-Degree
0.347372289599412,0.47026828371922086,S-Degree
0.3510474090407938,0.46762219772142594,S-Degree
0.355678059536935,0.4626975376699743,S-Degree
0.3592061742006615,0.4626975376699743,S-Degree
0.3628077912532157,0.45909592061742005,S-Degree
0.36640940830576996,0.44079382579933846,S-Degree
0.36993752296949656,0.44079382579933846,S-Degree
0.3739066519661889,0.44079382579933846,S-Degree
0.3771407570746049,0.4368981991914737,S-Degree
0.3806688717383315,0.4368981991914737,S-Degree
0.3844909959573686,0.4368981991914737,S-Degree
0.38831312017640573,0.43300257258360897,S-Degree
0.39206174200661525,0.4294009555310548,S-Degree
0.3963983829474458,0.42359426681367146,S-Degree
0.3995589856670342,0.42359426681367146,S-Degree
0.4031606027195884,0.42043366409408306,S-Degree
0.4066152149944873,0.42043366409408306,S-Degree
0.4094818081587651,0.41550900404263136,S-Degree
0.4133774347666299,0.41550900404263136,S-Degree
0.41712605659683943,0.4105843439911797,S-Degree
0.42072767364939356,0.4105843439911797,S-Degree
0.4235942668136714,0.4075707460492466,S-Degree
0.4265343623667769,0.4053656743844175,S-Degree
0.42984196986402057,0.4020580668871738,S-Degree
0.4328555678059537,0.4020580668871738,S-Degree
0.43616317530319737,0.39705990444689454,S-Degree
0.43910327085630285,0.3932377802278574,S-Degree
0.4423373759647189,0.3900036751194414,S-Degree
0.4451304667401691,0.38596104373392137,S-Degree
0.44858507901506794,0.38243292907019477,S-Degree
0.45159867695700107,0.38243292907019477,S-Degree
0.4546122748989342,0.37919882396177873,S-Degree
0.45784638000735023,0.2932745314222712,S-Degree
0.4607864755604557,0.2932745314222712,S-Degree
0.46424108783535467,0.2893789048144065,S-Degree
0.4674016905549431,0.2893789048144065,S-Degree
0.4704152884968762,0.2893789048144065,S-Degree
0.47276736493936056,0.2862918044836457,S-Degree
0.4758544652701213,0.28320470415288496,S-Degree
0.47835354649026096,0.28041161337743475,S-Degree
0.4812201396545388,0.28041161337743475,S-Degree
0.48357221609702317,0.2780595369349504,S-Degree
0.486438809261301,0.2780595369349504,S-Degree
0.4890113928702683,0.2780595369349504,S-Degree
0.4912164645350974,0.2780595369349504,S-Degree
0.4940095553105476,0.2780595369349504,S-Degree
0.4972436604189636,0.2780595369349504,S-Degree
0.5000367511944138,0.2780595369349504,S-Degree
0.5023153252480705,0.2780595369349504,S-Degree
0.5045203969128997,0.27585446527012125,S-Degree
0.5071664829106945,0.27328188166115397,S-Degree
0.5094450569643514,0.27328188166115397,S-Degree
0.5117971334068357,0.27328188166115397,S-Degree
0.5140757074604925,0.27328188166115397,S-Degree
0.5162072767364939,0.27328188166115397,S-Degree
0.5186328555678059,0.27328188166115397,S-Degree
0.5206174200661522,0.2712973171628078,S-Degree
0.5231165012862917,0.2661521499448732,S-Degree
0.5255420801176038,0.26321205439176776,S-Degree
0.5271591326718119,0.26321205439176776,S-Degree
0.5294377067254685,0.26321205439176776,S-Degree
0.5314222712238148,0.26321205439176776,S-Degree
0.5330393237780228,0.26321205439176776,S-Degree
0.5350973906651966,0.26321205439176776,S-Degree
0.5370084527747152,0.2607864755604557,S-Degree
0.5387725101065785,0.2607864755604557,S-Degree
0.5405365674384417,0.2589489158397648,S-Degree
0.5429621462697538,0.25689084895259096,S-Degree
0.5448732083792723,0.25689084895259096,S-Degree
0.5472252848217567,0.25321572951120913,S-Degree
0.5488423373759648,0.2513781697905182,S-Degree
0.550606394707828,0.2513781697905182,S-Degree
0.5525174568173465,0.2513781697905182,S-Degree
0.5542815141492099,0.24990812201396545,S-Degree
0.5565600882028666,0.24770305034913634,S-Degree
0.5583976479235575,0.2448364571848585,S-Degree
0.5602352076442485,0.2448364571848585,S-Degree
0.5620727673649394,0.2448364571848585,S-Degree
0.5639103270856303,0.2448364571848585,S-Degree
0.565600882028666,0.24270488790885703,S-Degree
0.5675854465270121,0.24270488790885703,S-Degree
0.5690554943035648,0.24270488790885703,S-Degree
0.5709665564130835,0.24270488790885703,S-Degree
0.5726571113561191,0.2410143329658214,S-Degree
0.5748621830209482,0.2410143329658214,S-Degree
0.5765527379639839,0.2410143329658214,S-Degree
0.5789783167952958,0.239470782800441,S-Degree
0.5804483645718486,0.239470782800441,S-Degree
0.5818449099595737,0.23653068724733553,S-Degree
0.5835354649026093,0.23454612274898934,S-Degree
0.585005512679162,0.23292907019478132,S-Degree
0.5869900771775083,0.22844542447629548,S-Degree
0.5891951488423374,0.22844542447629548,S-Degree
0.590885703785373,0.2260933480338111,S-Degree
0.5922087467842705,0.2260933480338111,S-Degree
0.5942668136714444,0.2260933480338111,S-Degree
0.5955898566703418,0.22359426681367145,S-Degree
0.5972804116133774,0.22146269753766998,S-Degree
0.5986769570011026,0.22146269753766998,S-Degree
0.6003675119441382,0.22146269753766998,S-Degree
0.6020580668871738,0.22146269753766998,S-Degree
0.6036016170525542,0.22146269753766998,S-Degree
0.6049981624402794,0.21984564498346196,S-Degree
0.6062477030503491,0.21859610437339214,S-Degree
0.6077177508269018,0.21859610437339214,S-Degree
0.6097758177140757,0.21683204704152884,S-Degree
0.6111723631018008,0.21558250643145901,S-Degree
0.6124954061006982,0.2117603822124219,S-Degree
0.6142594634325615,0.2117603822124219,S-Degree
0.6155825064314591,0.20889378904814407,S-Degree
0.6167585446527012,0.2075707460492466,S-Degree
0.6185961043733921,0.20742374127159133,S-Degree
0.6201396545387725,0.2059536934950386,S-Degree
0.6218302094818082,0.2059536934950386,S-Degree
0.6231532524807056,0.20455714810731349,S-Degree
0.6245497978684307,0.20455714810731349,S-Degree
0.6260198456449835,0.20455714810731349,S-Degree
0.6278574053656744,0.20455714810731349,S-Degree
0.6292539507533994,0.20316060271958838,S-Degree
0.6307239985299522,0.20316060271958838,S-Degree
0.6323410510841603,0.2022050716648291,S-Degree
0.63359059169423,0.20036751194413818,S-Degree
0.6348401323042998,0.19897096655641308,S-Degree
0.636236677692025,0.19897096655641308,S-Degree
0.6376332230797501,0.19713340683572217,S-Degree
0.6388092613009924,0.19595736861447996,S-Degree
0.6400588019110621,0.19470782800441014,S-Degree
