q,P_q,Q_bc,Method
0.0,1.0,0.8826229508196721,RCABS-BE
0.028579234972677597,0.9313661202185792,0.8542896174863388,RCABS-BE
0.05207650273224044,0.9078688524590164,0.8306284153005464,RCABS-BE
0.0739344262295082,0.8868306010928961,0.8097540983606557,RCABS-BE
0.10098360655737705,0.8602185792349727,0.7839071038251366,RCABS-BE
0.12273224043715847,0.8392896174863388,0.7630327868852459,RCABS-BE
0.13972677595628416,0.8226229508196722,0.7454918032786886,RCABS-BE
0.15103825136612023,0.8116939890710383,0.734207650273224,RCABS-BE
0.16743169398907104,0.7963934426229509,0.7192622950819673,RCABS-BE
0.18508196721311476,0.7789071038251366,0.6990573770491804,RCABS-BE
0.19934426229508198,0.7636065573770492,0.6844672131147541,RCABS-BE
0.22666666666666666,0.7372677595628415,0.6597950819672131,RCABS-BE
0.2405464480874317,0.7234972677595628,0.6456147540983607,RCABS-BE
0.25049180327868853,0.7143715846994535,0.6359426229508196,RCABS-BE
0.25808743169398907,0.7056284153005464,0.6281010928961748,RCABS-BE
0.2685792349726776,0.6950273224043716,0.61801912568306,RCABS-BE
0.27579234972677596,0.6877595628415301,0.6031830601092896,RCABS-BE
0.2801639344262295,0.6620765027322404,0.5809972677595628,RCABS-BE
0.28442622950819674,0.65775956284153,0.5766530054644808,RCABS-BE
0.28846994535519127,0.6537704918032787,0.5726092896174864,RCABS-BE
0.2969398907103825,0.6468306010928961,0.5673633879781421,RCABS-BE
0.30153005464480875,0.6418032786885246,0.5626092896174864,RCABS-BE
0.3063934426229508,0.6238797814207651,0.5436475409836066,RCABS-BE
0.3109289617486339,0.6191256830601093,0.5387295081967214,RCABS-BE
0.3159562841530055,0.6140437158469946,0.5336475409836066,RCABS-BE
0.3209289617486339,0.6083060109289617,0.5281830601092896,RCABS-BE
0.3260655737704918,0.6030601092896175,0.521188524590164,RCABS-BE
0.3315846994535519,0.5969398907103826,0.5168852459016393,RCABS-BE
0.340655737704918,0.5878688524590164,0.5060928961748634,RCABS-BE
0.34562841530054644,0.5825136612021858,0.48785519125683063,RCABS-BE
0.3481967213114754,0.5794535519125683,0.4830191256830601,RCABS-BE
0.3601639344262295,0.5389617486338798,0.45471311475409837,RCABS-BE
0.36311475409836064,0.5360109289617486,0.4513524590163934,RCABS-BE
0.3651912568306011,0.533879781420765,0.44897540983606554,RCABS-BE
0.36863387978142076,0.5281420765027323,0.44315573770491806,RCABS-BE
0.37103825136612023,0.5256830601092897,0.4406967213114754,RCABS-BE
0.37459016393442623,0.521912568306011,0.436051912568306,RCABS-BE
0.3760655737704918,0.5204371584699453,0.43468579234972676,RCABS-BE
0.38153005464480877,0.5149726775956284,0.42883879781420764,RCABS-BE
0.38726775956284154,0.509016393442623,0.4040846994535519,RCABS-BE
0.3891256830601093,0.5071584699453552,0.40241803278688526,RCABS-BE
0.39311475409836066,0.5032786885245901,0.3996311475409836,RCABS-BE
0.39956284153005467,0.496775956284153,0.3934562841530055,RCABS-BE
0.4012568306010929,0.49508196721311476,0.39118852459016396,RCABS-BE
0.4045901639344262,0.4763934426229508,0.37739071038251365,RCABS-BE
0.4072131147540984,0.4737158469945355,0.37474043715846994,RCABS-BE
0.41207650273224045,0.4614207650273224,0.2826092896174863,RCABS-BE
0.4187431693989071,0.4379781420765027,0.26314207650273225,RCABS-BE
0.42131147540983604,0.4012568306010929,0.24478142076502732,RCABS-BE
