rank,center_node_id
1,20168
2,12701
3,24511
4,18059
5,27534
6,31993
7,15123
8,21797
9,28434
10,26683
11,41360
12,5990
13,36932
14,24262
15,17501
16,30174
17,23245
18,35102
19,29313
20,19213
21,17971
22,48050
23,20949
24,8206
25,12580
26,27594
27,14265
28,38234
29,9231
30,9896
31,32752
32,30764
33,26811
34,28351
35,19342
36,34272
37,34849
38,2597
39,6328
40,39371
41,7754
42,43298
43,20084
44,2108
45,40384
46,5093
47,17283
48,34178
49,13332
50,8760
51,11775
52,38086
53,46134
54,16985
55,25557
56,36672
57,2764
58,16557
59,32098
60,45559
61,26743
62,4084
63,31400
64,28805
65,38717
66,6548
67,46242
68,36014
69,44980
70,10991
71,25516
72,28297
73,40022
74,25324
75,4913
76,9662
77,34371
78,39542
79,44297
80,44793
81,39779
82,45823
83,29942
84,42975
85,10084
86,21785
87,32602
88,19615
89,39602
90,32121
91,17150
92,5457
93,4475
94,25869
95,9859
96,33300
97,22044
98,20928
99,31520
100,42617
101,11728
102,12594
103,16613
104,14728
105,11233
106,22779
107,35367
108,5213
109,42867
110,13320
111,18211
112,1700
113,24987
114,44684
115,21416
116,12545
117,25392
118,47296
119,7836
120,17819
121,38006
122,31862
123,8261
124,6666
125,34388
126,40492
127,49943
128,30496
129,51375
130,32552
131,36042
132,7629
133,29585
134,41976
135,30319
136,34778
137,11412
138,3962
139,19635
140,7150
141,15913
142,11003
143,2036
144,612
145,11892
146,12812
147,13455
148,3999
149,326
150,4947
151,3724
152,35593
153,24377
154,32112
155,2720
156,3869
157,28885
158,9958
159,16944
160,8859
161,45496
162,40493
163,15088
164,21261
165,3596
166,3027
167,40320
168,41856
169,30802
170,34120
171,29453
172,13103
173,14411
174,7924
175,22931
176,22286
177,33968
178,44887
179,46303
180,46515
181,26052
182,44387
183,44363
184,23734
185,17746
186,40905
187,34774
188,39105
189,40434
190,43893
191,39889
192,42797
193,44242
194,38775
195,44956
196,40269
197,31478
198,36281
199,3481
200,16274
201,14916
202,2833
203,42355
204,40009
205,42329
206,18579
207,9415
208,13080
209,44414
210,45771
211,45521
212,45689
213,32841
214,10353
215,25652
216,43622
217,28401
218,19982
219,23486
220,36650
221,22461
222,39984
223,38928
224,37283
225,34007
226,10654
227,11428
228,42457
229,17226
230,6838
231,8329
232,7465
233,30902
234,143
235,20275
236,24699
237,45219
238,45263
239,15860
240,46273
241,35560
242,36796
243,40572
244,25842
245,43435
246,9491
247,40277
248,24010
249,10782
250,43367
251,38841
252,39519
253,25140
254,44473
255,11146
256,42655
257,6895
258,28147
259,12763
260,31392
261,43069
262,7168
263,10435
264,4158
265,18078
266,33760
267,16794
268,21987
269,8791
270,4855
271,25714
272,29360
273,36339
274,35311
275,1290
276,2207
277,46602
278,2171
279,35525
280,12508
281,10868
282,30965
283,32185
284,35751
285,4361
286,3776
287,9021
288,39351
289,40700
290,45468
291,34035
292,3580
293,31997
294,3313
295,28511
296,39789
297,38528
298,24414
299,25423
