rank,center_node_id
1,9077
2,36569
3,10027
4,11639
5,7352
6,12482
7,26040
8,10186
9,19085
10,16376
11,14595
12,13057
13,16741
14,4581
15,8200
16,23340
17,15561
18,21703
19,5351
20,15826
21,11061
22,20881
23,5314
24,25403
25,9478
26,11569
27,32719
28,6116
29,33489
30,2248
31,3693
32,13249
33,12847
34,27062
35,26959
36,22926
37,2101
38,27713
39,25156
40,14953
41,12738
42,17678
43,21801
44,19959
45,8768
46,30750
47,23830
48,9145
49,5497
50,20307
51,1832
52,28094
53,4455
54,20007
55,14648
56,1514
57,22701
58,30911
59,19289
60,21400
61,33268
62,26850
63,20661
64,34385
65,488
66,1681
67,25408
68,18612
69,15045
70,13193
71,26154
72,3619
73,17230
74,2810
75,25368
76,17822
77,26037
78,16797
79,25006
80,29039
81,32866
82,6461
83,28334
84,16174
85,18871
86,17569
87,16699
88,18685
89,23105
90,23027
91,24486
92,28595
93,35384
94,19953
95,29813
96,30458
97,19570
98,28673
99,24940
100,35338
101,20434
102,15949
103,27427
104,24351
105,34557
106,27006
107,26634
108,23544
109,31261
110,17467
111,21643
112,24683
113,23456
114,24073
115,22073
116,34325
117,22429
118,20107
119,26981
120,29574
121,29249
122,23589
123,19480
124,28597
125,25076
126,18884
127,18269
128,27146
129,29268
130,34708
131,35108
132,34803
133,20717
134,30430
135,34893
136,32393
137,34749
138,31741
139,29438
140,35136
141,28072
142,31774
143,24717
144,18032
145,31663
146,6542
147,33132
148,26351
149,24050
150,21406
151,21066
152,19697
153,27245
154,22485
155,26000
156,23011
157,25099
158,32404
159,13438
160,12724
161,32186
162,29286
163,29422
164,28527
165,28594
166,33255
167,31640
168,21247
169,32536
170,23024
171,5625
172,34593
173,32065
174,27831
175,19575
176,1048
177,734
178,3287
179,11520
180,3332
181,1878
182,1377
183,4249
184,800
185,2076
186,2568
187,1629
188,3561
189,3171
190,7240
191,2159
192,159
193,6849
194,1405
195,2408
196,6563
197,851
198,3233
199,35081
200,34508
201,34170
202,34624
203,34757
204,32235
205,2514
206,1077
207,3978
208,4017
209,1865
210,2190
211,1494
212,20846
213,32799
214,23864
215,24517
216,34529
217,22118
218,33214
219,34430
220,28631
221,22239
222,35525
223,32284
224,35577
225,22204
226,33847
227,34382
228,33738
229,34196
230,33916
231,22189
232,19909
233,23408
234,27541
235,18214
236,12155
237,22856
238,13557
239,23313
240,8111
241,23713
242,16532
243,23167
244,7898
245,23949
246,24695
247,33800
248,35229
249,30845
250,33982
251,35392
252,5773
253,14773
254,17149
255,14264
256,257
257,15232
258,33857
259,33971
260,22077
261,17375
262,19719
263,433
264,2033
265,18735
266,643
267,23231
268,19440
269,8702
270,17768
271,16819
272,25402
273,18927
274,25679
275,33680
276,33400
277,33261
278,19143
279,13820
280,20275
281,33069
282,34721
283,34319
284,25017
285,33208
286,7163
287,22556
288,22331
289,24874
290,22165
291,9055
292,8906
293,28763
294,34922
295,35077
296,34117
297,35300
298,35128
299,28879
300,16745
301,35755
302,11379
303,23810
304,24890
305,30272
306,19733
307,13909
308,21831
309,13532
310,30453
311,20676
312,29753
313,34018
314,1017
315,33787
316,35527
317,9394
318,24282
319,29041
320,24894
321,356
322,29202
323,27547
324,8519
325,22807
326,30330
327,25193
328,5050
329,31325
330,19120
331,33245
332,1462
333,23880
334,34076
335,31338
336,33867
337,16306
338,34639
339,35587
340,17799
341,3278
342,18479
343,23385
344,3456
345,23536
346,27752
347,28868
348,31096
349,28476
350,3337
351,12391
352,16180
353,1777
354,8121
355,15115
356,12418
357,31234
358,2635
359,4795
360,2493
361,2603
362,29283
363,44
364,16159
365,22046
366,29905
367,5618
368,29011
369,25137
370,3027
371,23719
372,33760
373,93
374,16435
375,4787
376,7139
377,31998
