q,P_q,Q_bc,Method
0.0,1.0,0.8226375176304654,RCABS-BE
0.04231311706629055,0.8718265162200282,0.784864245416079,RCABS-BE
0.053067700987306066,0.8610719322990127,0.7733603667136812,RCABS-BE
0.061530324400564176,0.8508462623413258,0.7619005641748942,RCABS-BE
0.08233427362482369,0.8298660084626234,0.7410084626234132,RCABS-BE
0.1126586741889986,0.8043018335684062,0.715444287729196,RCABS-BE
0.1202397743300423,0.7965444287729196,0.707598730606488,RCABS-BE
0.13504936530324402,0.7796191819464033,0.6919076163610719,RCABS-BE
0.1389280677009873,0.7757404795486601,0.6871473906911143,RCABS-BE
0.14721438645980253,0.7678067700987306,0.6795662905500706,RCABS-BE
0.1560296191819464,0.7588152327221439,0.6703984485190408,RCABS-BE
0.17066290550070523,0.7431241184767278,0.6283938645980254,RCABS-BE
0.18864598025387871,0.7209097320169252,0.6062235543018335,RCABS-BE
0.20151622002820874,0.7075105782792666,0.5917665726375176,RCABS-BE
0.21703102961918194,0.6514456981664316,0.5637341325811002,RCABS-BE
0.22179125528913962,0.6442172073342737,0.5571227080394923,RCABS-BE
0.23078279266572638,0.6352256699576869,0.5305007052186178,RCABS-BE
0.23924541607898447,0.5989069111424542,0.5123413258110014,RCABS-BE
0.24418194640338506,0.5939703808180536,0.5066114245416079,RCABS-BE
0.24894217207334274,0.38980959097320167,0.33312764456981664,RCABS-BE
0.2515867418899859,0.3868124118476728,0.33057122708039494,RCABS-BE
0.2540550070521862,0.3843441466854725,0.32739774330042315,RCABS-BE
0.2566995768688293,0.3816995768688293,0.32475317348377997,RCABS-BE
0.2591678420310296,0.37006346967559944,0.311089562764457,RCABS-BE
0.26216502115655854,0.36688998589562766,0.30571227080394925,RCABS-BE
0.26428067700987307,0.36477433004231313,0.2511900564174894,RCABS-BE
0.27150916784203105,0.1994005641748942,0.16801833568406205,RCABS-BE
0.2771509167842031,0.19270098730606489,0.12535260930888575,RCABS-BE
0.2810296191819464,0.1801833568406206,0.14315937940761636,RCABS-BE
0.2842031029619182,0.17718617771509168,0.11477433004231312,RCABS-BE
0.2894922425952045,0.1770098730606488,0.13742947813822284,RCABS-BE
0.2926657263751763,0.1607898448519041,0.10657616361071932,RCABS-BE
0.2953102961918195,0.15479548660084627,0.09723201692524683,RCABS-BE
0.29619181946403383,0.1539139633286319,0.08691819464033851,RCABS-BE
0.2972496473906911,0.15285613540197462,0.08638928067700988,RCABS-BE
0.298836389280677,0.14562764456981664,0.08277503526093088,RCABS-BE
0.30024682651622003,0.1343441466854725,0.07713328631875882,RCABS-BE
0.3037729196050776,0.11865303244005641,0.06928772919605078,RCABS-BE
0.3051833568406206,0.11653737658674189,0.06752468265162201,RCABS-BE
0.30624118476727785,0.11406911142454161,0.08541960507757405,RCABS-BE
0.30941466854724964,0.11406911142454161,0.06205923836389281,RCABS-BE
0.31011988716502115,0.1078984485190409,0.08233427362482369,RCABS-BE
0.31170662905500707,0.10613540197461213,0.08065937940761636,RCABS-BE
0.3125881523272214,0.08198166431593794,0.04830747531734838,RCABS-BE
0.31787729196050774,0.07739774330042314,0.058092383638928075,RCABS-BE
0.3212270803949224,0.07387165021156558,0.05465444287729196,RCABS-BE
0.32351904090267986,0.06981664315937941,0.04689703808180536,RCABS-BE
0.3254583921015515,0.06875881523272215,0.05721086036671368,RCABS-BE
0.33039492242595203,0.06699576868829338,0.04063822284908322,RCABS-BE
0.3314527503526093,0.06399858956276445,0.03684767277856135,RCABS-BE
0.33321579689703806,0.062235543018335684,0.05729901269393512,RCABS-BE
0.33515514809590974,0.06011988716502115,0.04989421720733427,RCABS-BE
0.3369181946403385,0.05782792665726375,0.033762341325811004,RCABS-BE
0.3383286318758815,0.05535966149506347,0.04469322990126939,RCABS-BE
0.3427362482369535,0.05165726375176305,0.04566290550070522,RCABS-BE
0.3467912552891396,0.05059943582510578,0.030148095909732015,RCABS-BE
0.3480253878702398,0.049717912552891395,0.03138222849083216,RCABS-BE
0.35349083215796895,0.049188998589562764,0.029619181946403384,RCABS-BE
0.35419605077574046,0.04883638928067701,0.0376410437235543,RCABS-BE
0.3593088857545839,0.04777856135401975,0.031029619181946404,RCABS-BE
0.3600141043723554,0.04760225669957687,0.04143159379407617,RCABS-BE
0.36071932299012693,0.04672073342736248,0.030236248236953454,RCABS-BE
0.36142454160789844,0.045133991537376586,0.029442877291960507,RCABS-BE
0.36230606488011285,0.045133991537376586,0.027415373765867418,RCABS-BE
0.3642454160789845,0.04495768688293371,0.03521685472496474,RCABS-BE
0.3656558533145275,0.04354724964739069,0.03451163610719323,RCABS-BE
0.366361071932299,0.042842031029619185,0.03058885754583921,RCABS-BE
0.3711212976022567,0.041784203102961916,0.03314527503526093,RCABS-BE
0.3718265162200282,0.03913963328631876,0.024418194640338505,RCABS-BE
0.37394217207334274,0.037200282087447106,0.025476022566995767,RCABS-BE
0.37552891396332866,0.03578984485190409,0.02274330042313117,RCABS-BE
0.37605782792665726,0.03455571227080395,0.023801128349788436,RCABS-BE
