rank,center_node_id
1,13068
2,9652
3,14702
4,16549
5,28540
6,12611
7,16444
8,9331
9,19028
10,19850
11,21430
12,21852
13,18226
14,23560
15,5721
16,12285
17,15269
18,18088
19,7305
20,9478
21,24420
22,6792
23,24248
24,4855
25,6088
26,6405
27,23464
28,9017
29,5523
30,27141
31,22384
32,23207
33,5310
34,861
35,24070
36,4270
37,3619
38,25639
39,15487
40,28479
41,5186
42,3457
43,3510
44,7523
45,25874
46,7119
47,16581
48,2287
49,7221
50,4538
51,25408
52,6221
53,21257
54,18722
55,4177
56,4628
57,3930
58,20411
59,22964
60,3034
61,18060
62,2573
63,6176
64,671
65,11066
66,4409
67,21339
68,7282
69,3974
70,20168
71,5645
72,27080
73,14078
74,25439
75,25777
76,25668
77,4929
78,26538
79,21820
80,1777
81,3916
82,175
83,1766
84,25377
85,1454
86,27250
87,26891
88,21903
89,25808
90,9682
91,3154
92,11181
93,24842
94,191
95,22152
96,5795
97,4136
98,4579
99,24644
100,2140
101,24575
102,4934
103,24483
104,25114
105,1870
106,1845
107,27626
108,5021
109,23057
110,25072
111,2925
112,955
113,4694
114,5713
115,8657
116,3191
117,23151
118,17688
119,1228
120,11948
121,4978
122,22367
123,3086
124,1651
125,16244
126,27229
127,18405
128,23972
129,25577
130,25658
131,8176
132,10670
133,3285
134,25597
135,26192
136,25140
137,5072
138,9935
139,23204
140,28754
141,2439
142,24369
143,21424
144,27305
145,1619
146,5466
147,26983
148,10250
149,23198
150,4849
151,20972
152,24022
153,21197
154,23489
155,26345
156,26940
