q,P_q,Method
0.0,1.0,S-Degree
0.03136612021857921,0.9297267759562842,S-Degree
0.061092896174863354,0.8998907103825137,S-Degree
0.0877049180327869,0.8740437158469946,S-Degree
0.11524590163934423,0.8466120218579235,S-Degree
0.13901639344262295,0.8231147540983607,S-Degree
0.16081967213114756,0.8012568306010929,S-Degree
0.1798907103825137,0.7828415300546449,S-Degree
0.19939890710382513,0.763551912568306,S-Degree
0.21808743169398903,0.7454644808743169,S-Degree
0.2328415300546448,0.7307103825136612,S-Degree
0.2502185792349727,0.7143169398907104,S-Degree
0.26661202185792354,0.6984153005464481,S-Degree
0.28147540983606556,0.6846994535519125,S-Degree
0.29601092896174863,0.6701092896174864,S-Degree
0.3085792349726776,0.6572131147540984,S-Degree
0.3219125683060109,0.6351912568306011,S-Degree
0.33562841530054643,0.6214207650273224,S-Degree
0.3485792349726776,0.6084153005464481,S-Degree
0.3617486338797814,0.5959562841530055,S-Degree
0.37387978142076506,0.582568306010929,S-Degree
0.3848633879781421,0.5714754098360656,S-Degree
0.39633879781420767,0.5601092896174863,S-Degree
0.4066666666666666,0.5420765027322404,S-Degree
0.4173770491803279,0.5314207650273224,S-Degree
0.42688524590163934,0.5194535519125683,S-Degree
0.43732240437158465,0.5059016393442622,S-Degree
0.4472677595628415,0.49595628415300547,S-Degree
0.4557377049180328,0.4874863387978142,S-Degree
0.4646448087431694,0.47792349726775957,S-Degree
0.47185792349726774,0.4704371584699454,S-Degree
0.4790163934426229,0.46311475409836067,S-Degree
0.48672131147540987,0.46311475409836067,S-Degree
0.49453551912568305,0.4462295081967213,S-Degree
0.5010928961748634,0.4394535519125683,S-Degree
0.5088524590163934,0.4299453551912568,S-Degree
0.5153005464480874,0.42989071038251364,S-Degree
0.5215300546448087,0.422896174863388,S-Degree
0.5285792349726777,0.4153551912568306,S-Degree
0.5351366120218579,0.4087431693989071,S-Degree
0.5414207650273224,0.4014207650273224,S-Degree
0.5483060109289617,0.393551912568306,S-Degree
0.5542622950819672,0.38754098360655737,S-Degree
0.5605464480874317,0.38136612021857924,S-Degree
0.5672131147540984,0.37158469945355194,S-Degree
0.5729508196721311,0.3657377049180328,S-Degree
0.5784699453551913,0.3601639344262295,S-Degree
0.5838251366120218,0.35453551912568304,S-Degree
0.589672131147541,0.34814207650273227,S-Degree
0.5950273224043716,0.3430601092896175,S-Degree
0.5994535519125683,0.3383606557377049,S-Degree
0.604535519125683,0.3310382513661202,S-Degree
0.6101639344262295,0.3262841530054645,S-Degree
0.6156830601092896,0.3212568306010929,S-Degree
0.6206010928961749,0.3159562841530055,S-Degree
0.6259562841530055,0.3089071038251366,S-Degree
0.6305464480874317,0.3037158469945355,S-Degree
0.6339890710382514,0.29688524590163934,S-Degree
0.6388524590163934,0.28978142076502733,S-Degree
0.6427322404371585,0.27475409836065573,S-Degree
0.6465027322404371,0.2660655737704918,S-Degree
0.6497814207650273,0.2660655737704918,S-Degree
0.6538251366120218,0.26169398907103825,S-Degree
0.657704918032787,0.236120218579235,S-Degree
0.6615300546448087,0.23224043715846995,S-Degree
0.6649726775956284,0.22808743169398907,S-Degree
0.6681967213114755,0.18972677595628415,S-Degree
0.671912568306011,0.1855737704918033,S-Degree
0.6759016393442623,0.18060109289617488,S-Degree
0.6795081967213115,0.1694535519125683,S-Degree
0.6831693989071038,0.1694535519125683,S-Degree
0.6862841530054644,0.13759562841530054,S-Degree
0.6897267759562842,0.13759562841530054,S-Degree
0.692896174863388,0.13759562841530054,S-Degree
0.696120218579235,0.13759562841530054,S-Degree
0.7000546448087432,0.13442622950819672,S-Degree
0.703879781420765,0.12994535519125683,S-Degree
0.7075956284153005,0.1266120218579235,S-Degree
0.7113661202185793,0.12431693989071038,S-Degree
0.714535519125683,0.12076502732240438,S-Degree
0.7172131147540983,0.10420765027322404,S-Degree
0.7202185792349727,0.10420765027322404,S-Degree
0.7236612021857923,0.10420765027322404,S-Degree
0.7268306010928962,0.10420765027322404,S-Degree
0.7296721311475409,0.10420765027322404,S-Degree
0.7326229508196722,0.10420765027322404,S-Degree
0.7356284153005465,0.10114754098360655,S-Degree
0.738688524590164,0.09530054644808743,S-Degree
0.7421857923497268,0.09185792349726776,S-Degree
0.7454644808743169,0.09185792349726776,S-Degree
0.7476502732240438,0.09185792349726776,S-Degree
0.7504371584699454,0.08901639344262295,S-Degree
0.7536065573770492,0.08431693989071039,S-Degree
0.756448087431694,0.08431693989071039,S-Degree
0.759344262295082,0.08431693989071039,S-Degree
0.7621857923497268,0.08431693989071039,S-Degree
0.7648633879781421,0.08431693989071039,S-Degree
0.76775956284153,0.08431693989071039,S-Degree
0.7707103825136612,0.08087431693989071,S-Degree
0.7739890710382513,0.04841530054644809,S-Degree
0.7765027322404372,0.04841530054644809,S-Degree
0.7791803278688525,0.04628415300546448,S-Degree
0.7817486338797814,0.04628415300546448,S-Degree
0.7843169398907104,0.04628415300546448,S-Degree
0.7865573770491803,0.04628415300546448,S-Degree
0.7889071038251366,0.04628415300546448,S-Degree
0.7908743169398907,0.04628415300546448,S-Degree
0.792896174863388,0.04469945355191257,S-Degree
0.7951366120218579,0.04469945355191257,S-Degree
0.7973770491803278,0.04469945355191257,S-Degree
0.7993442622950819,0.04081967213114754,S-Degree
0.8017486338797815,0.04081967213114754,S-Degree
0.8043169398907104,0.04081967213114754,S-Degree
0.8066666666666666,0.04081967213114754,S-Degree
0.8086338797814208,0.04081967213114754,S-Degree
0.8103825136612022,0.04081967213114754,S-Degree
0.8122404371584699,0.032076502732240435,S-Degree
0.8146448087431694,0.030109289617486337,S-Degree
0.8165027322404371,0.02721311475409836,S-Degree
0.8185792349726776,0.025027322404371586,S-Degree
0.8200000000000001,0.025027322404371586,S-Degree
0.8218032786885245,0.025027322404371586,S-Degree
0.8234426229508197,0.025027322404371586,S-Degree
0.825464480874317,0.025027322404371586,S-Degree
0.8274863387978142,0.025027322404371586,S-Degree
0.8295628415300547,0.025027322404371586,S-Degree
0.8310928961748634,0.025027322404371586,S-Degree
0.8326229508196721,0.020382513661202185,S-Degree
0.8342622950819673,0.020382513661202185,S-Degree
0.8359562841530055,0.019726775956284155,S-Degree
0.8377049180327869,0.019726775956284155,S-Degree
0.8391256830601093,0.019726775956284155,S-Degree
0.8406010928961749,0.019726775956284155,S-Degree
0.8421311475409836,0.019726775956284155,S-Degree
0.8434972677595629,0.019726775956284155,S-Degree
0.8448087431693989,0.01825136612021858,S-Degree
0.8463934426229508,0.01825136612021858,S-Degree
0.8482513661202186,0.01825136612021858,S-Degree
0.85,0.017923497267759565,S-Degree
0.8515846994535519,0.017923497267759565,S-Degree
0.8531147540983607,0.017923497267759565,S-Degree
0.8543169398907104,0.017923497267759565,S-Degree
0.8559562841530055,0.017923497267759565,S-Degree
0.8575956284153006,0.017923497267759565,S-Degree
0.8586885245901639,0.017923497267759565,S-Degree
0.8601092896174863,0.01650273224043716,S-Degree
0.8612568306010929,0.01650273224043716,S-Degree
0.8628415300546448,0.01650273224043716,S-Degree
0.8642622950819672,0.01650273224043716,S-Degree
0.8656830601092896,0.01650273224043716,S-Degree
0.8668852459016394,0.01650273224043716,S-Degree
0.8681967213114754,0.01650273224043716,S-Degree
0.8694535519125683,0.01650273224043716,S-Degree
0.8707650273224044,0.01650273224043716,S-Degree
0.8720218579234973,0.01360655737704918,S-Degree
0.8731147540983606,0.01360655737704918,S-Degree
0.8742622950819672,0.01360655737704918,S-Degree
0.8758469945355192,0.01360655737704918,S-Degree
0.8770491803278688,0.01360655737704918,S-Degree
0.8781420765027322,0.01360655737704918,S-Degree
0.8791803278688525,0.01360655737704918,S-Degree
0.880655737704918,0.01360655737704918,S-Degree
0.8817486338797814,0.01360655737704918,S-Degree
0.8827322404371585,0.01360655737704918,S-Degree
0.8840437158469945,0.01360655737704918,S-Degree
0.8850273224043715,0.01360655737704918,S-Degree
0.8860655737704918,0.01360655737704918,S-Degree
0.8869945355191257,0.01360655737704918,S-Degree
0.8880874316939891,0.012568306010928962,S-Degree
0.8893989071038251,0.012568306010928962,S-Degree
0.8902732240437159,0.012568306010928962,S-Degree
0.8914207650273224,0.01087431693989071,S-Degree
0.8926775956284153,0.01087431693989071,S-Degree
0.8936612021857924,0.01087431693989071,S-Degree
0.8945901639344263,0.01087431693989071,S-Degree
0.8955191256830601,0.01087431693989071,S-Degree
0.8966120218579234,0.01087431693989071,S-Degree
0.8975409836065573,0.01087431693989071,S-Degree
0.8988524590163934,0.01087431693989071,S-Degree
0.8997267759562841,0.01087431693989071,S-Degree
0.9004918032786885,0.01087431693989071,S-Degree
0.9014207650273224,0.01087431693989071,S-Degree
0.9024590163934426,0.01087431693989071,S-Degree
0.9034972677595628,0.01087431693989071,S-Degree
0.9044262295081967,0.01087431693989071,S-Degree
0.9054098360655738,0.009016393442622951,S-Degree
0.0,1.0,S-CoreHD
0.03131147540983603,0.9297814207650273,S-CoreHD
0.06103825136612018,0.8999453551912568,S-CoreHD
0.08754098360655738,0.8737704918032787,S-CoreHD
0.11497267759562846,0.8463387978142076,S-CoreHD
0.13863387978142072,0.822896174863388,S-CoreHD
0.16076502732240439,0.800655737704918,S-CoreHD
0.18103825136612017,0.78,S-CoreHD
0.20054644808743172,0.7603825136612021,S-CoreHD
0.21961748633879785,0.7419672131147541,S-CoreHD
0.236448087431694,0.7253551912568306,S-CoreHD
0.2536065573770492,0.7092349726775956,S-CoreHD
0.2709836065573771,0.6936065573770491,S-CoreHD
0.28551912568306015,0.679016393442623,S-CoreHD
0.3002732240437158,0.6622950819672131,S-CoreHD
0.3148087431693989,0.6482513661202186,S-CoreHD
0.32737704918032784,0.6353551912568306,S-CoreHD
0.340327868852459,0.6223497267759562,S-CoreHD
0.35404371584699457,0.6085792349726776,S-CoreHD
0.36568306010928964,0.5967213114754099,S-CoreHD
0.37765027322404376,0.5837158469945355,S-CoreHD
0.3891256830601093,0.5723497267759563,S-CoreHD
0.3995628415300546,0.5529508196721311,S-CoreHD
0.4102732240437158,0.5422950819672131,S-CoreHD
0.4201092896174864,0.5318032786885246,S-CoreHD
0.429016393442623,0.5225136612021858,S-CoreHD
0.43759562841530053,0.5139344262295082,S-CoreHD
0.44775956284153007,0.502896174863388,S-CoreHD
0.4577049180327869,0.49295081967213117,S-CoreHD
0.46579234972677597,0.48360655737704916,S-CoreHD
0.4730054644808743,0.476120218579235,S-CoreHD
0.4808196721311475,0.4592349726775956,S-CoreHD
0.48808743169398905,0.4592349726775956,S-CoreHD
0.49524590163934423,0.45191256830601095,S-CoreHD
0.5021311475409835,0.43885245901639347,S-CoreHD
0.508688524590164,0.43224043715846994,S-CoreHD
0.5149180327868852,0.4249726775956284,S-CoreHD
0.5215846994535519,0.4169945355191257,S-CoreHD
0.5280327868852459,0.4102185792349727,S-CoreHD
0.5339890710382513,0.40420765027322403,S-CoreHD
0.5416939890710383,0.3817486338797814,S-CoreHD
0.5479781420765027,0.3755737704918033,S-CoreHD
0.5542622950819672,0.3682513661202186,S-CoreHD
0.5608196721311476,0.3682513661202186,S-CoreHD
0.5660109289617486,0.36240437158469946,S-CoreHD
0.5717486338797815,0.356448087431694,S-CoreHD
0.5771038251366121,0.35081967213114756,S-CoreHD
0.582568306010929,0.34530054644808744,S-CoreHD
0.5884153005464481,0.3389071038251366,S-CoreHD
0.5933333333333333,0.33207650273224043,S-CoreHD
0.59775956284153,0.3273770491803279,S-CoreHD
0.60224043715847,0.32284153005464483,S-CoreHD
0.6074863387978142,0.31808743169398906,S-CoreHD
