q,P_q,Method
0.0,1.0,S-Degree
0.03197991704867931,0.9464090809866841,S-Degree
0.05588299497926219,0.9208688059375683,S-Degree
0.0778214363676053,0.9100633049552499,S-Degree
0.09866841301025975,0.8886705959397512,S-Degree
0.11635014189041692,0.8710980135341628,S-Degree
0.13064833005893906,0.8564723859419341,S-Degree
0.14145383104125742,0.8451211525867715,S-Degree
0.15345994324383327,0.8331150403841956,S-Degree
0.16382885832787597,0.822636978825584,S-Degree
0.17441606636105655,0.8120497707924034,S-Degree
0.18347522375027292,0.8029906134031871,S-Degree
0.1923160881903514,0.7940406024885396,S-Degree
0.20279414974896315,0.7790875354726042,S-Degree
0.21141672123990396,0.7692643527614058,S-Degree
0.22080331805282694,0.7596594629993452,S-Degree
0.22942588954376775,0.7508185985592666,S-Degree
0.23946736520410394,0.7405588299497926,S-Degree
0.2481990831696136,0.731717965509714,S-Degree
0.2568216546605545,0.723313686967911,S-Degree
0.2641344684566689,0.7163283125955031,S-Degree
0.27210216110019647,0.7082514734774067,S-Degree
0.27974241432001745,0.7002837808338791,S-Degree
0.2866186422178564,0.692752674088627,S-Degree
0.2938223095394019,0.6857672997162192,S-Degree
0.2997162191661209,0.6796550971403623,S-Degree
0.3065924470639598,0.6714691115476971,S-Degree
0.3139052608600742,0.6635014189041694,S-Degree
0.3203449028596377,0.657061776904606,S-Degree
0.32678454485920105,0.6504038419559048,S-Degree
0.332787600960489,0.6426544422615149,S-Degree
0.33835407116350147,0.6351233355162629,S-Degree
0.3452302990613403,0.6279196681947173,S-Degree
0.352324819908317,0.6208251473477406,S-Degree
0.3588736083824492,0.6131848941279197,S-Degree
0.3636760532634796,0.6080550098231827,S-Degree
0.3686967910936477,0.6029251255184458,S-Degree
0.3730626500764025,0.5985592665356909,S-Degree
0.3775376555337263,0.5932110892818162,S-Degree
0.38244924688932547,0.5880812049770793,S-Degree
0.38888888888888884,0.581532416502947,S-Degree
0.39303645492250605,0.5742196027068326,S-Degree
0.3982754857018118,0.5679982536564069,S-Degree
0.4031870770574111,0.5629775158262388,S-Degree
0.40809866841301023,0.5575201920977952,S-Degree
0.41290111329404056,0.5538092119624536,S-Degree
0.4192316088190351,0.5437677363021174,S-Degree
0.4245797860729098,0.5361274830822964,S-Degree
0.4290547915302336,0.5332896747435057,S-Degree
0.4334206505129884,0.528923815760751,S-Degree
0.43855053481772543,0.5239030779305829,S-Degree
0.4432438332241868,0.5193189259986902,S-Degree
0.4485920104780615,0.5138616022702467,S-Degree
0.4538310412573674,0.5086225714909408,S-Degree
0.45786946081641566,0.5046932984064615,S-Degree
0.4627810521720148,0.4997817070508623,S-Degree
0.4664920323073565,0.4997817070508623,S-Degree
0.47020301244269813,0.4960707269155206,S-Degree
0.47500545732372845,0.49028596376337047,S-Degree
0.4790438768827767,0.4862475442043222,S-Degree
0.48264571054354943,0.47304082078148874,S-Degree
0.4872298624754421,0.4588517790875355,S-Degree
0.49181401440733463,0.4523029906134032,S-Degree
0.49661645928836495,0.44750054573237286,S-Degree
0.5013097576948264,0.44280724732591137,S-Degree
0.5055664702030125,0.4384413883431565,S-Degree
0.5090591573892163,0.4384413883431565,S-Degree
0.5129884304736957,0.43451211525867717,S-Degree
0.5169177035581751,0.43451211525867717,S-Degree
0.5200829513206724,0.4311285745470421,S-Degree
0.5231390526086007,0.4267627155642873,S-Degree
0.5268500327439424,0.4197773411918795,S-Degree
0.5311067452521283,0.4148657498362803,S-Degree
0.5351451648111766,0.4107181838026632,S-Degree
0.5391835843702248,0.3976206068543986,S-Degree
0.5423488321327221,0.39019864658371534,S-Degree
0.5456232263697882,0.38670595939751146,S-Degree
0.5485701811831478,0.3823401004147566,S-Degree
0.5517354289456451,0.37873826675398387,S-Degree
0.5550098231827112,0.36651386160227023,S-Degree
0.5580659244706396,0.36651386160227023,S-Degree
0.5617769046059813,0.36258458851779085,S-Degree
0.5647238594193408,0.35952848722986247,S-Degree
0.5675616677581314,0.3563632394673652,S-Degree
0.5709452084697664,0.35090591573892166,S-Degree
0.5735647238594194,0.35090591573892166,S-Degree
0.5767299716219166,0.3477406679764244,S-Degree
0.5803318052826894,0.3477406679764244,S-Degree
0.5830604671469112,0.34479371316306484,S-Degree
0.5861165684348395,0.34479371316306484,S-Degree
0.58993669504475,0.34042785418030996,S-Degree
0.5931019428072473,0.3368260205195372,S-Degree
0.5967037764680201,0.3332241868587645,S-Degree
