q,P_q,Method
0.0,1.0,S-Degree
0.008991537376586756,0.9014456981664316,S-Degree
0.01798307475317351,0.8924541607898449,S-Degree
0.026622002820874457,0.883638928067701,S-Degree
0.03649506346967557,0.8772919605077574,S-Degree
0.04760225669957685,0.8772919605077574,S-Degree
0.0558885754583921,0.8690056417489421,S-Degree
0.064703808180536,0.8594851904090268,S-Degree
0.0724612129760226,0.8547249647390691,S-Degree
0.07933709449929482,0.8480253878702397,S-Degree
0.0867418899858956,0.8423836389280677,S-Degree
0.09379407616361068,0.8346262341325811,S-Degree
0.09961212976022571,0.8265162200282088,S-Degree
0.10578279266572632,0.8214033850493653,S-Degree
0.11019040902679833,0.8169957686882934,S-Degree
0.11512693935119889,0.8120592383638928,S-Degree
0.12023977433004229,0.8069464033850494,S-Degree
0.12746826516220033,0.8013046544428772,S-Degree
0.13205218617771508,0.7965444287729196,S-Degree
0.13769393511988715,0.7905500705218618,S-Degree
0.1426304654442877,0.7856135401974612,S-Degree
0.14721438645980256,0.7810296191819464,S-Degree
0.15162200282087446,0.7766220028208745,S-Degree
0.15673483779971786,0.7692172073342737,S-Degree
0.16078984485190406,0.7651622002820875,S-Degree
0.16484485190409026,0.7593441466854725,S-Degree
0.16978138222849082,0.7440056417489421,S-Degree
0.1734837799717912,0.7403032440056417,S-Degree
0.17700987306064875,0.7364245416078985,S-Degree
0.18071227080394925,0.7321932299012694,S-Degree
0.1842383638928068,0.7277856135401974,S-Degree
0.18794076163610718,0.7233779971791255,S-Degree
0.19181946403385053,0.7194992947813822,S-Degree
0.19640338504936528,0.7096262341325811,S-Degree
0.19975317348377997,0.6771861777150917,S-Degree
0.2032792665726375,0.6694287729196051,S-Degree
0.20680535966149505,0.6657263751763046,S-Degree
0.21015514809590974,0.6620239774330042,S-Degree
0.2150916784203103,0.639456981664316,S-Degree
0.21861777150916784,0.6327574047954866,S-Degree
0.22196755994358253,0.6327574047954866,S-Degree
0.22514104372355426,0.6295839210155149,S-Degree
0.22849083215796895,0.6262341325811002,S-Degree
0.23219322990126945,0.622179125528914,S-Degree
0.23554301833568403,0.6190056417489421,S-Degree
0.23854019746121302,0.6190056417489421,S-Degree
0.24171368124118475,0.6158321579689704,S-Degree
0.24541607898448514,0.61212976022567,S-Degree
0.24823695345557117,0.609308885754584,S-Degree
0.2510578279266573,0.6061354019746121,S-Degree
0.25458392101551486,0.6061354019746121,S-Degree
0.25793370944992944,0.5994358251057827,S-Degree
0.2611071932299013,0.5927362482369535,S-Degree
0.26410437235543016,0.5927362482369535,S-Degree
0.26710155148095904,0.5897390691114246,S-Degree
0.2695698166431594,0.5840973201692524,S-Degree
0.27291960507757407,0.580394922425952,S-Degree
0.2757404795486601,0.5745768688293371,S-Degree
0.27961918194640334,0.5705218617771509,S-Degree
0.2827926657263752,0.5592383638928068,S-Degree
0.2856135401974612,0.5592383638928068,S-Degree
0.2886107193229901,0.5523624823695346,S-Degree
0.2923131170662906,0.5523624823695346,S-Degree
0.29460507757404797,0.5500705218617772,S-Degree
0.297425952045134,0.5472496473906912,S-Degree
0.2997179125528914,0.5440761636107193,S-Degree
0.30271509167842026,0.5440761636107193,S-Degree
0.3076516220028209,0.5440761636107193,S-Degree
0.3099435825105783,0.5368476727785614,S-Degree
0.31188293370944997,0.5112834978843441,S-Degree
0.31488011283497885,0.5065232722143864,S-Degree
0.3177009873060649,0.5035260930888575,S-Degree
0.3201692524682651,0.5035260930888575,S-Degree
0.3224612129760226,0.5012341325811002,S-Degree
0.3254583921015515,0.4975317348377997,S-Degree
0.327574047954866,0.4721438645980254,S-Degree
0.33004231311706633,0.4682651622002821,S-Degree
0.33286318758815236,0.33709449929478136,S-Degree
0.33550775740479544,0.3328631875881523,S-Degree
0.3377997179125529,0.3328631875881523,S-Degree
0.34026798307475314,0.3328631875881523,S-Degree
0.34238363892806767,0.3328631875881523,S-Degree
0.3496121297602257,0.3328631875881523,S-Degree
0.35208039492242593,0.33039492242595203,S-Degree
0.3540197461212976,0.32739774330042315,S-Degree
0.35613540197461213,0.32281382228490835,S-Degree
0.3587799717912553,0.32087447108603667,S-Degree
0.3610719322990127,0.31858251057827924,S-Degree
0.3631875881523272,0.307475317348378,S-Degree
0.36495063469675604,0.307475317348378,S-Degree
0.36741889985895626,0.307475317348378,S-Degree
0.36971086036671363,0.2986600846262341,S-Degree
0.3716502115655853,0.2986600846262341,S-Degree
0.37447108603667134,0.2986600846262341,S-Degree
0.3769393511988717,0.21403385049365303,S-Degree
0.3797602256699577,0.21403385049365303,S-Degree
0.38222849083215793,0.21403385049365303,S-Degree
0.38434414668547245,0.21403385049365303,S-Degree
0.38663610719322994,0.21403385049365303,S-Degree
0.3885754583921015,0.21174188998589563,S-Degree
0.39033850493653033,0.20856840620592385,S-Degree
0.39210155148095904,0.20627644569816644,S-Degree
0.3940409026798307,0.15003526093088856,S-Degree
0.3959802538787024,0.15003526093088856,S-Degree
0.3980959097320169,0.14791960507757404,S-Degree
0.40021156558533144,0.14791960507757404,S-Degree
0.4028561354019746,0.14791960507757404,S-Degree
0.40567700987306066,0.14791960507757404,S-Degree
0.40744005641748937,0.14791960507757404,S-Degree
0.4099083215796897,0.14791960507757404,S-Degree
0.41167136812411853,0.14791960507757404,S-Degree
0.41413963328631875,0.14174894217207334,S-Degree
0.4157263751763046,0.14174894217207334,S-Degree
0.4176657263751763,0.14174894217207334,S-Degree
0.4190761636107193,0.14174894217207334,S-Degree
0.4206629055007052,0.14016220028208745,S-Degree
0.4220733427362482,0.14016220028208745,S-Degree
0.42330747531734836,0.1368124118476728,S-Degree
0.4254231311706629,0.1368124118476728,S-Degree
0.42700987306064875,0.12588152327221439,S-Degree
0.4285966149506347,0.12588152327221439,S-Degree
0.4305359661495064,0.12588152327221439,S-Degree
0.43212270803949226,0.12588152327221439,S-Degree
