rank,center_node_id
1,13954
2,24669
3,13836
4,11543
5,7154
6,16712
7,19403
8,8250
9,15596
10,3501
11,21614
12,23116
13,21329
14,18017
15,9048
16,8677
17,14239
18,5521
19,5725
20,15389
21,7260
22,16104
23,8957
24,4565
25,21433
26,4228
27,6969
28,5663
29,18104
30,4529
31,19731
32,11737
33,1111
34,1009
35,13510
36,6119
37,22644
38,12502
39,7083
40,12714
41,14197
42,18416
43,11141
44,6053
45,12850
46,19797
47,19691
48,971
49,604
50,4781
51,2697
52,743
53,4789
54,20170
55,2158
56,5233
57,8369
58,22653
59,8701
60,6463
61,7139
62,5330
63,17033
64,1631
65,16117
66,15533
67,1906
68,5275
69,302
70,5515
71,2647
72,4000
73,4934
74,4339
75,1360
76,15415
77,7414
78,17955
79,1476
80,13113
81,8863
82,6865
83,22858
84,19674
85,8382
86,23565
87,16715
88,19928
89,23333
90,13200
91,2499
92,17172
93,4287
94,23421
95,6899
96,4915
97,23547
98,12211
99,835
100,4219
101,878
102,15682
103,3811
104,21399
105,1637
106,529
107,3967
108,4060
109,18081
110,19459
111,3983
112,1207
113,15627
114,21428
115,11016
116,2364
117,23147
118,9069
119,433
120,5435
121,4251
122,2650
123,17540
124,21456
125,22040
126,2174
127,3868
128,1884
129,1582
130,2425
131,2711
132,2637
133,13627
134,2213
135,9939
136,18755
137,14269
138,19278
139,23267
140,1830
141,1103
142,1946
143,2086
144,1835
145,1810
146,1809
147,5788
148,435
149,23514
