q,P_q,Q_bc,Method
0.0,1.0,0.9121538461538461,RCABS-BE
0.11784615384615385,0.8660769230769231,0.8010961538461538,RCABS-BE
0.19938461538461538,0.783923076923077,0.721,RCABS-BE
0.22815384615384615,0.7552307692307693,0.6930769230769231,RCABS-BE
0.26269230769230767,0.7210769230769231,0.6595769230769231,RCABS-BE
0.3231538461538462,0.6605384615384615,0.6021923076923077,RCABS-BE
0.34207692307692306,0.6380769230769231,0.5799615384615384,RCABS-BE
0.3537692307692308,0.6263846153846154,0.5680769230769231,RCABS-BE
0.37215384615384617,0.6079230769230769,0.5478461538461539,RCABS-BE
0.3882307692307692,0.5916923076923077,0.5306346153846154,RCABS-BE
0.42715384615384616,0.5416923076923077,0.4849230769230769,RCABS-BE
0.4411538461538462,0.5276923076923077,0.47096153846153843,RCABS-BE
0.45515384615384613,0.5136153846153846,0.45605769230769233,RCABS-BE
0.46492307692307694,0.5011538461538462,0.4436346153846154,RCABS-BE
0.4706153846153846,0.4947692307692308,0.4363269230769231,RCABS-BE
0.47846153846153844,0.4867692307692308,0.4283269230769231,RCABS-BE
0.4833076923076923,0.4819230769230769,0.42317307692307693,RCABS-BE
0.4956153846153846,0.46676923076923077,0.4111730769230769,RCABS-BE
0.49884615384615383,0.4636923076923077,0.40640384615384617,RCABS-BE
0.5033846153846154,0.4590769230769231,0.40175000000000005,RCABS-BE
0.5071538461538462,0.4552307692307692,0.3978269230769231,RCABS-BE
0.5128461538461538,0.44884615384615384,0.3920576923076923,RCABS-BE
0.5197692307692308,0.441,0.3065769230769231,RCABS-BE
0.5256923076923077,0.42938461538461536,0.3007692307692308,RCABS-BE
0.529,0.4250769230769231,0.2986153846153846,RCABS-BE
0.5370769230769231,0.37315384615384617,0.27265384615384614,RCABS-BE
0.5464615384615384,0.3637692307692308,0.26111538461538464,RCABS-BE
0.5596153846153846,0.34415384615384614,0.2513076923076923,RCABS-BE
0.5658461538461539,0.33792307692307694,0.2481923076923077,RCABS-BE
0.5682307692307692,0.3353846153846154,0.24546153846153845,RCABS-BE
0.5726923076923077,0.33092307692307693,0.2408846153846154,RCABS-BE
0.5816923076923077,0.30053846153846153,0.21990384615384614,RCABS-BE
0.5838461538461538,0.29838461538461536,0.21490384615384614,RCABS-BE
0.5943076923076923,0.2847692307692308,0.20809615384615385,RCABS-BE
0.5951538461538461,0.28392307692307694,0.20682692307692307,RCABS-BE
0.5966153846153847,0.2824615384615385,0.20505769230769233,RCABS-BE
0.5977692307692307,0.2813076923076923,0.20359615384615384,RCABS-BE
0.5998461538461538,0.2783846153846154,0.2009423076923077,RCABS-BE
0.6008461538461538,0.2773846153846154,0.1999423076923077,RCABS-BE
0.6033076923076923,0.27492307692307694,0.19353846153846155,RCABS-BE
0.6047692307692307,0.2734615384615385,0.19192307692307692,RCABS-BE
0.6071538461538462,0.18923076923076923,0.14823076923076922,RCABS-BE
0.6090769230769231,0.1863076923076923,0.14484615384615385,RCABS-BE
0.6130769230769231,0.18276923076923077,0.14015384615384616,RCABS-BE
0.6144615384615385,0.18107692307692308,0.13876923076923076,RCABS-BE
0.6148461538461538,0.18069230769230768,0.13834615384615384,RCABS-BE
0.6156153846153846,0.17992307692307694,0.13734615384615384,RCABS-BE
0.6163076923076923,0.17915384615384616,0.13382692307692307,RCABS-BE
0.6189230769230769,0.17623076923076922,0.11746153846153845,RCABS-BE
0.6213076923076923,0.17384615384615384,0.11626923076923076,RCABS-BE
0.6217692307692307,0.1733846153846154,0.10180769230769231,RCABS-BE
0.6243076923076923,0.10638461538461538,0.0683076923076923,RCABS-BE
0.6246923076923077,0.08176923076923077,0.06661538461538462,RCABS-BE
0.6283076923076923,0.07146153846153847,0.05976923076923077,RCABS-BE
0.6308461538461538,0.06723076923076923,0.055038461538461536,RCABS-BE
0.6395384615384615,0.05838461538461538,0.034576923076923075,RCABS-BE
0.6400769230769231,0.05530769230769231,0.040192307692307694,RCABS-BE
0.6433846153846153,0.052,0.029076923076923077,RCABS-BE
0.6459230769230769,0.051,0.03696153846153846,RCABS-BE
0.649,0.05069230769230769,0.04046153846153846,RCABS-BE
0.6503846153846153,0.04930769230769231,0.03430769230769231,RCABS-BE
0.6506153846153846,0.049,0.03403846153846154,RCABS-BE
0.6509230769230769,0.048692307692307694,0.02757692307692308,RCABS-BE
0.6513076923076923,0.04830769230769231,0.027384615384615386,RCABS-BE
0.6520769230769231,0.04723076923076923,0.028999999999999998,RCABS-BE
0.6533846153846153,0.04684615384615384,0.0265,RCABS-BE
0.6553846153846153,0.044384615384615383,0.025423076923076923,RCABS-BE
0.6555384615384615,0.04330769230769231,0.024692307692307694,RCABS-BE
0.656,0.04246153846153846,0.02426923076923077,RCABS-BE
0.6561538461538462,0.041923076923076924,0.027115384615384618,RCABS-BE
0.6631538461538462,0.039538461538461536,0.022807692307692307,RCABS-BE
0.663923076923077,0.03869230769230769,0.028076923076923076,RCABS-BE
0.6647692307692308,0.037153846153846155,0.021653846153846155,RCABS-BE
0.6680769230769231,0.037,0.020653846153846155,RCABS-BE
0.6682307692307692,0.03623076923076923,0.02026923076923077,RCABS-BE
0.6696923076923077,0.03461538461538462,0.01946153846153846,RCABS-BE
0.6702307692307692,0.03307692307692308,0.022576923076923078,RCABS-BE
0.6716923076923077,0.027384615384615386,0.01676923076923077,RCABS-BE
0.6737692307692308,0.026692307692307692,0.0155,RCABS-BE
0.673923076923077,0.025923076923076924,0.01623076923076923,RCABS-BE
0.6743846153846154,0.024076923076923076,0.013846153846153845,RCABS-BE
0.6746923076923077,0.023076923076923078,0.017692307692307695,RCABS-BE
0.678923076923077,0.020923076923076923,0.013538461538461537,RCABS-BE
0.6802307692307692,0.02,0.01603846153846154,RCABS-BE
0.6817692307692308,0.019769230769230768,0.014807692307692306,RCABS-BE
0.6875384615384615,0.018615384615384617,0.011326923076923078,RCABS-BE
0.6882307692307692,0.018,0.011019230769230769,RCABS-BE
0.6885384615384615,0.017923076923076924,0.011076923076923078,RCABS-BE
0.6898461538461539,0.016153846153846154,0.012076923076923077,RCABS-BE
0.6903076923076923,0.016,0.012,RCABS-BE
0.6953846153846154,0.015769230769230768,0.008923076923076922,RCABS-BE
0.6968461538461539,0.014461538461538461,0.009923076923076923,RCABS-BE
0.6978461538461539,0.014461538461538461,0.009653846153846153,RCABS-BE
0.7034615384615385,0.013923076923076923,0.008769230769230769,RCABS-BE
0.7037692307692308,0.012538461538461538,0.008288461538461538,RCABS-BE
0.7038461538461539,0.012384615384615385,0.008173076923076924,RCABS-BE
0.7039230769230769,0.01123076923076923,0.009615384615384616,RCABS-BE
0.7083846153846154,0.011,0.008038461538461538,RCABS-BE
0.7093846153846154,0.010769230769230769,0.00773076923076923,RCABS-BE
0.7096153846153846,0.010538461538461538,0.0063076923076923076,RCABS-BE
0.7098461538461538,0.010461538461538461,0.006461538461538461,RCABS-BE
0.7123846153846154,0.009538461538461539,0.005826923076923077,RCABS-BE
