q,P_q,Q_bc,Method
0.0,1.0,0.8351172579675286,RCABS-BE
0.0018039687312086591,0.9191822008418521,0.8330126277811185,RCABS-BE
0.002164762477450391,0.9188214070956103,0.8325917017438365,RCABS-BE
0.0026458208057727,0.918340348767288,0.8280817799158148,RCABS-BE
0.0036079374624173183,0.9170174383644016,0.8267588695129284,RCABS-BE
0.004810583283223091,0.9158147925435959,0.8255562236921227,RCABS-BE
0.0052916416115454,0.9153337342152736,0.8248346361996393,RCABS-BE
0.006374022850270595,0.9140108238123873,0.8199037883343356,RCABS-BE
0.006855081178592904,0.913529765484065,0.8189416716776909,RCABS-BE
0.007336139506915213,0.9130487071557426,0.8184004810583283,RCABS-BE
0.008057726999398678,0.9123271196632592,0.8176788935658449,RCABS-BE
0.00877931449188214,0.9116055321707757,0.8168370414912808,RCABS-BE
0.009500901984365604,0.9108839446782923,0.8157546602525556,RCABS-BE
0.0105832832230908,0.9098015634395671,0.8144918821407096,RCABS-BE
0.011304870715574263,0.9090799759470836,0.8134696331930247,RCABS-BE
0.011545399879735418,0.9088394467829224,0.8132291040288635,RCABS-BE
0.012507516536380036,0.9078773301262778,0.8121467227901382,RCABS-BE
0.012988574864702345,0.9073962717979555,0.8115453998797354,RCABS-BE
0.013469633193024654,0.9067949488875526,0.8110042092603729,RCABS-BE
0.014311485267588695,0.9060733613950691,0.8093505712567649,RCABS-BE
0.015153337342152736,0.9049909801563439,0.8083884546001203,RCABS-BE
0.016596512327119662,0.903547805171377,0.8062838244137102,RCABS-BE
0.017077570655441972,0.9030667468430548,0.8053217077570656,RCABS-BE
0.017438364401683705,0.902705953096813,0.8049007817197835,RCABS-BE
0.017919422730006015,0.9022248947684907,0.8039987973541791,RCABS-BE
0.01888153938665063,0.9009019843656043,0.80207456404089,RCABS-BE
0.01936259771497294,0.900420926037282,0.801473241130487,RCABS-BE
0.02020444978953698,0.899579073962718,0.800390859891762,RCABS-BE
0.021286831028262176,0.8983764281419122,0.7982260974143115,RCABS-BE
0.02164762477450391,0.8980156343956704,0.7976849067949489,RCABS-BE
0.02200841852074564,0.8976548406494288,0.7972639807576669,RCABS-BE
0.022609741431148526,0.8970535177390259,0.7963619963920625,RCABS-BE
0.023090799759470836,0.8965724594107035,0.7957606734816596,RCABS-BE
0.023571858087793145,0.8958508719182201,0.7946181599518942,RCABS-BE
