q,P_q,Q_bc,Method
0.0,1.0,0.9121538461538461,RCABS-BE
0.003923076923076923,0.9769230769230769,0.9077692307692308,RCABS-BE
0.0053076923076923075,0.9755384615384616,0.9063076923076923,RCABS-BE
0.007615384615384615,0.9731538461538461,0.9030384615384615,RCABS-BE
0.008384615384615384,0.9723076923076923,0.9019615384615385,RCABS-BE
0.019153846153846153,0.9433846153846154,0.8753653846153846,RCABS-BE
0.019923076923076922,0.9426153846153846,0.8745576923076923,RCABS-BE
0.02130769230769231,0.9412307692307692,0.8731346153846153,RCABS-BE
0.02346153846153846,0.939076923076923,0.8709807692307692,RCABS-BE
0.024692307692307694,0.9378461538461539,0.86975,RCABS-BE
0.027615384615384615,0.9348461538461539,0.8666346153846154,RCABS-BE
0.02846153846153846,0.934,0.8657884615384616,RCABS-BE
0.029615384615384616,0.9328461538461539,0.8646346153846154,RCABS-BE
0.030923076923076925,0.9315384615384615,0.8632500000000001,RCABS-BE
0.03230769230769231,0.9301538461538461,0.8617884615384614,RCABS-BE
0.034846153846153846,0.9276153846153846,0.8592500000000001,RCABS-BE
0.03707692307692308,0.9253076923076923,0.8558653846153845,RCABS-BE
0.03807692307692308,0.9243076923076923,0.8547884615384616,RCABS-BE
0.04007692307692308,0.9226923076923077,0.8530576923076924,RCABS-BE
0.04253846153846154,0.9202307692307692,0.8504807692307692,RCABS-BE
0.049846153846153846,0.9128461538461539,0.8431346153846154,RCABS-BE
0.05061538461538462,0.9120769230769231,0.8422884615384616,RCABS-BE
0.051076923076923075,0.9116153846153846,0.8414423076923077,RCABS-BE
0.053384615384615385,0.9093076923076923,0.8390576923076922,RCABS-BE
0.05423076923076923,0.9084615384615384,0.8382499999999999,RCABS-BE
0.05553846153846154,0.9073076923076923,0.8370961538461539,RCABS-BE
0.05638461538461539,0.9064615384615384,0.8355961538461538,RCABS-BE
0.058,0.9048461538461539,0.8335961538461538,RCABS-BE
0.058923076923076925,0.9039230769230769,0.8322499999999999,RCABS-BE
0.061,0.9017692307692308,0.8301346153846154,RCABS-BE
0.06792307692307692,0.8947692307692308,0.8229423076923077,RCABS-BE
0.06884615384615385,0.8938461538461538,0.8215,RCABS-BE
0.06946153846153846,0.8932307692307693,0.8208846153846154,RCABS-BE
0.0726923076923077,0.8894615384615384,0.8164230769230769,RCABS-BE
0.0746923076923077,0.8873076923076924,0.8140384615384615,RCABS-BE
0.07661538461538461,0.8853846153846154,0.812,RCABS-BE
0.07738461538461539,0.8846153846153846,0.8111923076923077,RCABS-BE
0.0803076923076923,0.8805384615384615,0.8083461538461538,RCABS-BE
0.081,0.8798461538461538,0.8074615384615385,RCABS-BE
0.08169230769230769,0.8791538461538462,0.8068076923076923,RCABS-BE
0.08261538461538462,0.8783076923076923,0.8053076923076923,RCABS-BE
0.08323076923076923,0.8776923076923077,0.8045384615384614,RCABS-BE
0.08469230769230769,0.8724615384615385,0.8015000000000001,RCABS-BE
0.08569230769230769,0.8714615384615385,0.8001923076923078,RCABS-BE
0.08615384615384615,0.871,0.7997307692307692,RCABS-BE
0.087,0.8701538461538462,0.7987307692307692,RCABS-BE
0.09076923076923077,0.8663846153846154,0.7948846153846154,RCABS-BE
0.09207692307692307,0.8650769230769231,0.7935384615384615,RCABS-BE
0.09284615384615384,0.8643076923076923,0.7927307692307692,RCABS-BE
0.09384615384615384,0.8633076923076923,0.7916923076923077,RCABS-BE
0.09469230769230769,0.8623846153846154,0.7907692307692308,RCABS-BE
0.09553846153846154,0.8615384615384616,0.7896153846153846,RCABS-BE
0.09623076923076923,0.8608461538461538,0.7888846153846154,RCABS-BE
0.09684615384615385,0.8602307692307692,0.7882307692307693,RCABS-BE
0.09746153846153846,0.8596153846153847,0.7876153846153846,RCABS-BE
0.09915384615384615,0.8579230769230769,0.786,RCABS-BE
0.09976923076923076,0.8573076923076923,0.7851153846153847,RCABS-BE
0.1003076923076923,0.8567692307692307,0.7845384615384615,RCABS-BE
0.10084615384615385,0.8562307692307692,0.7839615384615384,RCABS-BE
0.10184615384615385,0.8477692307692307,0.7700384615384614,RCABS-BE
0.10230769230769231,0.8473076923076923,0.7695,RCABS-BE
0.10284615384615385,0.8467692307692307,0.7689230769230769,RCABS-BE
0.10346153846153847,0.8461538461538461,0.7683076923076924,RCABS-BE
0.10438461538461538,0.8452307692307692,0.7668076923076923,RCABS-BE
0.10523076923076922,0.8443846153846154,0.7659615384615385,RCABS-BE
0.106,0.8433076923076923,0.7652692307692308,RCABS-BE
0.10661538461538461,0.8425384615384616,0.764576923076923,RCABS-BE
0.10753846153846154,0.8416153846153847,0.7636538461538461,RCABS-BE
0.11046153846153846,0.8385384615384616,0.7590384615384616,RCABS-BE
0.11107692307692307,0.838,0.7584615384615385,RCABS-BE
0.11138461538461539,0.8373846153846154,0.7576153846153846,RCABS-BE
0.11246153846153846,0.8363076923076923,0.7562692307692307,RCABS-BE
0.11307692307692307,0.8356923076923077,0.7555384615384616,RCABS-BE
0.11346153846153846,0.8352307692307692,0.7550384615384615,RCABS-BE
0.11392307692307692,0.8347692307692308,0.754576923076923,RCABS-BE
0.11538461538461539,0.8336153846153846,0.753,RCABS-BE
0.11569230769230769,0.8333076923076923,0.7526538461538461,RCABS-BE
0.11684615384615385,0.8317692307692308,0.7508846153846154,RCABS-BE
0.11776923076923076,0.8308461538461539,0.7488461538461539,RCABS-BE
0.11815384615384615,0.8304615384615385,0.7483076923076923,RCABS-BE
0.1186923076923077,0.8298461538461539,0.7475384615384616,RCABS-BE
0.12015384615384615,0.8283846153846154,0.745423076923077,RCABS-BE
0.12053846153846154,0.828,0.7450384615384615,RCABS-BE
0.12107692307692308,0.8274615384615385,0.7426923076923078,RCABS-BE
0.12138461538461538,0.8271538461538461,0.7423076923076923,RCABS-BE
0.1216923076923077,0.8267692307692308,0.7419615384615386,RCABS-BE
0.12192307692307693,0.8246923076923077,0.7407692307692308,RCABS-BE
0.12215384615384615,0.8244615384615385,0.7404230769230769,RCABS-BE
0.12253846153846154,0.8237692307692308,0.7390769230769231,RCABS-BE
0.1226923076923077,0.8236153846153846,0.7388846153846154,RCABS-BE
0.12307692307692308,0.8232307692307692,0.7383846153846154,RCABS-BE
0.12346153846153846,0.8228461538461539,0.738,RCABS-BE
0.12361538461538461,0.8226923076923077,0.7378461538461538,RCABS-BE
0.12384615384615384,0.8224615384615385,0.736,RCABS-BE
0.12415384615384616,0.8221538461538461,0.7356923076923076,RCABS-BE
0.12453846153846154,0.8216923076923077,0.7352692307692308,RCABS-BE
0.12492307692307693,0.8212307692307692,0.7346923076923076,RCABS-BE
0.12523076923076923,0.820923076923077,0.7341538461538462,RCABS-BE
0.12561538461538463,0.8205384615384615,0.7336538461538462,RCABS-BE
0.126,0.8201538461538461,0.7263846153846154,RCABS-BE
0.12646153846153846,0.8196923076923077,0.7257307692307693,RCABS-BE
0.12684615384615386,0.8186923076923077,0.7246538461538461,RCABS-BE
0.127,0.8185384615384615,0.7244999999999999,RCABS-BE
0.12723076923076923,0.8183076923076923,0.7242307692307692,RCABS-BE
0.12738461538461537,0.8181538461538461,0.7226153846153847,RCABS-BE
0.1276923076923077,0.8178461538461539,0.7221538461538461,RCABS-BE
0.12784615384615386,0.8176923076923077,0.7216923076923076,RCABS-BE
0.12815384615384615,0.8173846153846154,0.7212692307692308,RCABS-BE
0.12846153846153846,0.817,0.7209230769230769,RCABS-BE
0.1286153846153846,0.8168461538461539,0.7202307692307692,RCABS-BE
0.12876923076923077,0.8166923076923077,0.7198846153846155,RCABS-BE
0.129,0.8164615384615385,0.7196153846153845,RCABS-BE
0.12915384615384615,0.8163076923076923,0.7194230769230769,RCABS-BE
0.12938461538461538,0.816,0.7189615384615384,RCABS-BE
0.12953846153846155,0.8158461538461539,0.7181923076923077,RCABS-BE
0.12976923076923078,0.8156153846153846,0.7179230769230769,RCABS-BE
0.1300769230769231,0.8153076923076923,0.7174615384615384,RCABS-BE
0.13038461538461538,0.815,0.7170769230769231,RCABS-BE
0.13053846153846155,0.8147692307692308,0.7168846153846153,RCABS-BE
0.13092307692307692,0.8143846153846154,0.7164230769230769,RCABS-BE
0.13115384615384615,0.8141538461538461,0.7161153846153846,RCABS-BE
0.13138461538461538,0.813923076923077,0.7152307692307693,RCABS-BE
0.1316923076923077,0.810923076923077,0.7136538461538462,RCABS-BE
0.13207692307692306,0.8105384615384615,0.7132692307692308,RCABS-BE
0.13223076923076924,0.8097692307692308,0.7102307692307692,RCABS-BE
0.13238461538461538,0.8096153846153846,0.71,RCABS-BE
0.1326153846153846,0.8093076923076923,0.7096923076923076,RCABS-BE
0.13276923076923078,0.8091538461538461,0.7092307692307692,RCABS-BE
0.13307692307692306,0.8088461538461539,0.7088846153846153,RCABS-BE
0.13330769230769232,0.8086153846153846,0.7086538461538461,RCABS-BE
0.1336923076923077,0.8082307692307692,0.7070384615384615,RCABS-BE
0.134,0.807923076923077,0.7061153846153847,RCABS-BE
0.13415384615384615,0.8077692307692308,0.7058461538461538,RCABS-BE
0.1346923076923077,0.8072307692307692,0.7053076923076923,RCABS-BE
0.13484615384615384,0.807076923076923,0.7051538461538461,RCABS-BE
0.1353076923076923,0.7886923076923077,0.6959615384615385,RCABS-BE
0.1356153846153846,0.7883846153846154,0.6956538461538462,RCABS-BE
0.136,0.788,0.6948461538461539,RCABS-BE
0.13615384615384615,0.7878461538461539,0.6946923076923077,RCABS-BE
0.1363076923076923,0.7876923076923077,0.6942692307692307,RCABS-BE
