q,P_q,Method
0.0,1.0,S-Degree
0.08469230769230773,0.8959230769230769,S-Degree
0.1455384615384615,0.8352307692307692,S-Degree
0.19199999999999995,0.7904615384615384,S-Degree
0.2384615384615385,0.7446153846153846,S-Degree
0.2621538461538462,0.7207692307692307,S-Degree
0.28700000000000003,0.6958461538461539,S-Degree
0.3088461538461539,0.6726923076923077,S-Degree
0.32807692307692304,0.6525384615384615,S-Degree
0.34161538461538465,0.6388461538461538,S-Degree
0.35469230769230764,0.6253076923076923,S-Degree
0.36869230769230765,0.6106923076923076,S-Degree
0.3829230769230769,0.5953076923076923,S-Degree
0.39576923076923076,0.5814615384615385,S-Degree
0.4087692307692308,0.5697692307692308,S-Degree
0.42300000000000004,0.5544615384615385,S-Degree
0.43692307692307697,0.5396923076923077,S-Degree
0.4493076923076923,0.5271538461538462,S-Degree
0.4603846153846154,0.512,S-Degree
0.4709230769230769,0.5014615384615385,S-Degree
0.4813076923076923,0.4906153846153846,S-Degree
0.49061538461538456,0.4807692307692308,S-Degree
0.5003846153846154,0.4723076923076923,S-Degree
0.5097692307692308,0.46292307692307694,S-Degree
0.5202307692307693,0.4532307692307692,S-Degree
0.53,0.44253846153846155,S-Degree
0.538923076923077,0.4318461538461538,S-Degree
0.5466923076923077,0.4203846153846154,S-Degree
0.5549230769230769,0.40823076923076923,S-Degree
0.5612307692307692,0.3962307692307692,S-Degree
0.5688461538461538,0.3870769230769231,S-Degree
0.5763076923076923,0.37946153846153846,S-Degree
0.5843846153846154,0.37338461538461537,S-Degree
0.5909230769230769,0.36523076923076925,S-Degree
0.5975384615384616,0.3579230769230769,S-Degree
0.6031538461538462,0.35223076923076924,S-Degree
0.6086923076923076,0.3463846153846154,S-Degree
0.6146923076923076,0.34015384615384614,S-Degree
0.621,0.3322307692307692,S-Degree
0.6274615384615385,0.32546153846153847,S-Degree
0.6327692307692308,0.31884615384615383,S-Degree
0.6383846153846153,0.31784615384615383,S-Degree
0.6434615384615385,0.31215384615384617,S-Degree
0.6481538461538461,0.30738461538461537,S-Degree
0.6533076923076924,0.29284615384615387,S-Degree
0.6586923076923077,0.28715384615384615,S-Degree
0.663,0.2826923076923077,S-Degree
0.667,0.278,S-Degree
0.6713846153846154,0.2736153846153846,S-Degree
0.6753076923076924,0.2694615384615385,S-Degree
0.6796153846153846,0.265,S-Degree
0.6833076923076923,0.2612307692307692,S-Degree
0.686923076923077,0.2612307692307692,S-Degree
0.6917692307692307,0.2563846153846154,S-Degree
0.6959230769230769,0.24776923076923077,S-Degree
0.6999230769230769,0.24776923076923077,S-Degree
0.7038461538461538,0.244,S-Degree
0.7074615384615385,0.24015384615384616,S-Degree
0.7114615384615385,0.23523076923076924,S-Degree
0.7145384615384616,0.23176923076923078,S-Degree
0.7181538461538461,0.2276153846153846,S-Degree
0.7217692307692307,0.224,S-Degree
0.7256153846153846,0.21315384615384617,S-Degree
0.729,0.20815384615384616,S-Degree
0.7325384615384616,0.20461538461538462,S-Degree
0.7354615384615384,0.2016923076923077,S-Degree
0.7384615384615385,0.2016923076923077,S-Degree
0.7422307692307692,0.2016923076923077,S-Degree
0.746,0.19823076923076924,S-Degree
0.7492307692307693,0.19823076923076924,S-Degree
0.7526153846153846,0.19823076923076924,S-Degree
0.7560769230769231,0.1946923076923077,S-Degree
0.7587692307692308,0.1946923076923077,S-Degree
0.7612307692307693,0.1910769230769231,S-Degree
0.7638461538461538,0.18738461538461537,S-Degree
0.7662307692307693,0.18738461538461537,S-Degree
0.7693076923076922,0.1843076923076923,S-Degree
0.7716153846153846,0.1819230769230769,S-Degree
0.7743846153846154,0.17876923076923076,S-Degree
0.7773846153846153,0.17592307692307693,S-Degree
0.7796923076923077,0.1713076923076923,S-Degree
0.7819230769230769,0.1686923076923077,S-Degree
0.7846153846153846,0.166,S-Degree
0.7870769230769231,0.166,S-Degree
0.7895384615384615,0.16353846153846155,S-Degree
0.791923076923077,0.16115384615384615,S-Degree
0.7945384615384615,0.15884615384615386,S-Degree
0.7973076923076923,0.15169230769230768,S-Degree
0.8003846153846154,0.14923076923076922,S-Degree
0.8021538461538462,0.1473076923076923,S-Degree
0.8043076923076923,0.1443846153846154,S-Degree
0.8063076923076923,0.1376923076923077,S-Degree
0.8087692307692308,0.13523076923076924,S-Degree
0.8106923076923077,0.13346153846153846,S-Degree
0.8133076923076923,0.13084615384615383,S-Degree
0.8151538461538461,0.118,S-Degree
0.8176153846153846,0.11553846153846153,S-Degree
0.8195384615384615,0.11546153846153846,S-Degree
0.8216153846153846,0.11546153846153846,S-Degree
0.8235384615384616,0.11353846153846153,S-Degree
0.8251538461538461,0.11353846153846153,S-Degree
0.8268461538461538,0.11353846153846153,S-Degree
0.8286153846153846,0.11153846153846154,S-Degree
0.8307692307692307,0.10938461538461539,S-Degree
0.8323846153846154,0.10938461538461539,S-Degree
0.8345384615384616,0.10692307692307693,S-Degree
0.8364615384615385,0.10692307692307693,S-Degree
0.8382307692307692,0.10692307692307693,S-Degree
0.840076923076923,0.10653846153846154,S-Degree
0.8418461538461539,0.10653846153846154,S-Degree
0.8433846153846154,0.09823076923076923,S-Degree
0.8452307692307692,0.09823076923076923,S-Degree
0.8467692307692307,0.09823076923076923,S-Degree
0.8487692307692307,0.09715384615384616,S-Degree
0.8503076923076923,0.09715384615384616,S-Degree
0.8523076923076923,0.09715384615384616,S-Degree
0.8543076923076923,0.09392307692307693,S-Degree
0.8561538461538462,0.0906923076923077,S-Degree
0.8576923076923078,0.08907692307692308,S-Degree
0.8592307692307692,0.08676923076923077,S-Degree
0.8608461538461538,0.08515384615384615,S-Degree
0.8622307692307692,0.07792307692307693,S-Degree
0.8639230769230769,0.07607692307692308,S-Degree
0.8651538461538462,0.07476923076923077,S-Degree
0.8667692307692307,0.07261538461538461,S-Degree
0.8681538461538462,0.07261538461538461,S-Degree
0.8696923076923077,0.07107692307692308,S-Degree
0.8710769230769231,0.07107692307692308,S-Degree
0.8724615384615384,0.06969230769230769,S-Degree
0.8737692307692307,0.068,S-Degree
0.8752307692307693,0.068,S-Degree
0.8763846153846154,0.06684615384615385,S-Degree
0.8777692307692307,0.06484615384615385,S-Degree
0.879,0.04146153846153846,S-Degree
0.8802307692307693,0.04146153846153846,S-Degree
0.8815384615384615,0.038615384615384614,S-Degree
