q,P_q,Q_bc,Method
0.0,1.0,0.8106027195883866,RCABS-BE
0.014259463432561558,0.8940095553105476,0.7965270121278942,RCABS-BE
0.025211319367879455,0.8830576993752297,0.7857221609702315,RCABS-BE
0.03314957736126424,0.8746784270488791,0.7747335538404998,RCABS-BE
0.038294744579198826,0.8695332598309445,0.7691841234840133,RCABS-BE
0.045350973906651965,0.8624770305034913,0.7619441381844909,RCABS-BE
0.050202131569276,0.8568908489525909,0.7567989709665564,RCABS-BE
0.05431826534362367,0.8524072032341051,0.7519845644983463,RCABS-BE
0.05850790150679897,0.8481440646821021,0.7459573686144799,RCABS-BE
0.06277104005880191,0.8438809261300992,0.7416574788680632,RCABS-BE
0.07048879088570378,0.8366041896361631,0.7343807423741271,RCABS-BE
0.07717750826901874,0.8288864388092613,0.7273980154355016,RCABS-BE
0.0796765894891584,0.8255788313120176,0.7241271591326718,RCABS-BE
0.08452774715178243,0.8202866593164277,0.7184307239985299,RCABS-BE
0.08901139287026828,0.8156560088202867,0.6778574053656744,RCABS-BE
0.09378904814406468,0.8108783535464903,0.6732267548695332,RCABS-BE
0.10121278941565601,0.8033811098860713,0.6497059904446894,RCABS-BE
0.10635795663359059,0.7977949283351708,0.6445608232267548,RCABS-BE
0.11238515251745682,0.7917677324513047,0.6415472252848218,RCABS-BE
0.11635428151414921,0.6610069827269386,0.5710216832047041,RCABS-BE
0.12701212789415656,0.6489525909592062,0.5581955163542816,RCABS-BE
0.12995222344726204,0.6459389930172731,0.5513230429988975,RCABS-BE
0.13274531422271224,0.6431459022418229,0.548162440279309,RCABS-BE
0.13656743844174934,0.6278574053656744,0.5364755604557148,RCABS-BE
0.13987504593899303,0.6248438074237412,0.5333884601249541,RCABS-BE
0.14355016538037485,0.6194046306504961,0.5275082690187431,RCABS-BE
0.1458287394340316,0.6171260565968394,0.5240169055494304,RCABS-BE
0.1500183755972069,0.6110253583241455,0.508691657478868,RCABS-BE
0.15112091142962147,0.609922822491731,0.5073686144799706,RCABS-BE
0.1556045571481073,0.6046306504961412,0.500826901874311,RCABS-BE
0.1587651598676957,0.6012495406100699,0.49854832782065417,RCABS-BE
0.1597941933112826,0.6002205071664829,0.49748254318265345,RCABS-BE
0.1617787578096288,0.5977949283351709,0.49472620360161706,RCABS-BE
0.16435134141859611,0.595148842337376,0.48928702682837194,RCABS-BE
0.1678794560823227,0.5916207276736494,0.4757258360896729,RCABS-BE
0.17008452774715177,0.5891216464535097,0.4736677692024991,RCABS-BE
0.17236310180080852,0.5866960676221977,0.46683204704152886,RCABS-BE
0.17361264241087834,0.5848585079015068,0.4115031238515252,RCABS-BE
0.17581771407570745,0.577728776185226,0.4079382579933848,RCABS-BE
0.17662624035281146,0.576920249908122,0.40753399485483277,RCABS-BE
0.17743476662991547,0.576111723631018,0.40650496141124587,RCABS-BE
0.17875780962881294,0.5550900404263138,0.39599411980889376,RCABS-BE
0.18110988607129733,0.3685409775817714,0.30271958838662255,RCABS-BE
0.18169790518191842,0.36795295847115034,0.30088202866593167,RCABS-BE
0.18221242190371187,0.36743844174935686,0.2998346196251378,RCABS-BE
0.18250643145902243,0.3671444321940463,0.2674935685409776,RCABS-BE
0.18272693862550532,0.3669239250275634,0.26738331495773615,RCABS-BE
0.1832414553472988,0.36640940830576996,0.2667217934582874,RCABS-BE
0.18360896729143697,0.3659683939728041,0.2665012862918045,RCABS-BE
0.1838294744579199,0.3657478868063212,0.26628077912532155,RCABS-BE
0.1848585079015068,0.3647188533627343,0.26297317162807793,RCABS-BE
0.185226019845645,0.3643513414185961,0.2625689084895259,RCABS-BE
0.18574053656743844,0.3638368246968026,0.2620176405733186,RCABS-BE
0.18640205806688717,0.3608967291436972,0.26054759279676587,RCABS-BE
0.18713708195516354,0.3601617052554208,0.25885703785373027,RCABS-BE
0.1875045938993017,0.35972069092245496,0.25863653068724735,RCABS-BE
0.188460124954061,0.3528114663726571,0.2545203969128996,RCABS-BE
0.18919514884233737,0.35207644248438075,0.25327085630282986,RCABS-BE
0.18978316795295846,0.35148842337375963,0.2529768467475193,RCABS-BE
0.19095920617420067,0.33708195516354283,0.24577361264241088,RCABS-BE
0.1922087467842705,0.33553840499816245,0.2442300624770305,RCABS-BE
0.1924292539507534,0.33531789783167953,0.24411980889378904,RCABS-BE
0.19257625872840867,0.33289231900036753,0.24276001470047778,RCABS-BE
0.19294377067254687,0.3324513046674017,0.24228224917309812,RCABS-BE
0.19338478500551268,0.33201029033443585,0.22761852260198456,RCABS-BE
0.1936052921719956,0.3317162807791253,0.22622197721425946,RCABS-BE
0.1946343256155825,0.3306872473355384,0.22570746049246598,RCABS-BE
0.19478133039323778,0.3305402425578831,0.2253399485483278,RCABS-BE
0.19492833517089306,0.33039323778022783,0.22519294377067253,RCABS-BE
0.19507533994854834,0.3302462330025726,0.22511944138184492,RCABS-BE
0.1963983829474458,0.3212789415656009,0.22063579566335906,RCABS-BE
0.19669239250275633,0.3209114296214627,0.2147556045571481,RCABS-BE
0.19705990444689453,0.3205439176773245,0.214571848585079,RCABS-BE
0.19764792355751562,0.315178243292907,0.21188901139287025,RCABS-BE
0.19794193311282618,0.3148842337375965,0.211742006615215,RCABS-BE
0.19830944505696435,0.22432929070194782,0.15852627710400588,RCABS-BE
0.1986034546122749,0.22403528114663726,0.15823226754869535,RCABS-BE
0.19897096655641308,0.22359426681367145,0.1577545020213157,RCABS-BE
0.19926497611172364,0.2233002572583609,0.15746049246600513,RCABS-BE
0.1994119808893789,0.2231532524807056,0.15731348768834985,RCABS-BE
0.20066152149944874,0.2219037118706358,0.15668871738331497,RCABS-BE
0.201617052554208,0.22094818081587653,0.1562109518559353,RCABS-BE
0.20176405733186328,0.22080117603822125,0.15599044468945242,RCABS-BE
0.20205806688717384,0.22006615214994488,0.15562293274531422,RCABS-BE
0.2022050716648291,0.2199191473722896,0.15547592796765897,RCABS-BE
0.2027930907754502,0.2193311282616685,0.15492466005145167,RCABS-BE
0.20294009555310547,0.21918412348401323,0.15485115766262403,RCABS-BE
0.20308710033076074,0.21903711870635795,0.15452039691289965,RCABS-BE
0.20382212421903712,0.21830209481808158,0.1526093348033811,RCABS-BE
0.2039691289966924,0.21146637265711135,0.14911797133406834,RCABS-BE
0.20426313855200293,0.21117236310180082,0.1480154355016538,RCABS-BE
0.20448364571848585,0.2109518559353179,0.14772142594634324,RCABS-BE
0.2047776552737964,0.21065784638000734,0.14731716280779125,RCABS-BE
0.2053656743844175,0.21006982726938625,0.14702315325248072,RCABS-BE
0.20573318632855567,0.20970231532524808,0.1438441749356854,RCABS-BE
0.2061742006615215,0.20926130099228224,0.1436236677692025,RCABS-BE
0.2063947078280044,0.2089672914369717,0.14347666299154724,RCABS-BE
0.20661521499448732,0.2087467842704888,0.13234105108416022,RCABS-BE
