rank,center_node_id
1,15826
2,11970
3,14400
4,9230
5,9397
6,11480
7,19808
8,17969
9,18522
10,15310
11,21602
12,16006
13,14686
14,12024
15,12385
16,8437
17,23419
18,6665
19,7004
20,29167
21,14901
22,18779
23,13839
24,21206
25,4885
26,12240
27,6088
28,8323
29,10808
30,3563
31,25639
32,24227
33,22125
34,17179
35,23465
36,5313
37,5702
38,11015
39,837
40,7107
41,17258
42,24288
43,8420
44,1823
45,21752
46,2388
47,25276
48,9106
49,22957
50,10001
51,3239
52,26601
53,5896
54,23439
55,5331
56,5658
57,3840
58,27121
59,18852
60,6753
61,7876
62,21571
63,23905
64,7239
65,7410
66,21918
67,4294
68,4741
69,27093
70,10668
71,16586
72,4070
73,25408
74,3034
75,24072
76,17064
77,4537
78,22619
79,15907
80,12418
81,16648
82,22557
83,8653
84,3967
85,8062
86,23033
87,14391
88,7305
89,9091
90,11588
91,1192
92,3443
93,3434
94,20951
95,7979
96,5795
97,5873
98,15397
99,14555
100,7859
101,4929
102,3575
103,28380
104,12569
105,3890
106,5645
107,4014
108,3292
109,11511
110,18682
111,3395
112,4782
113,4131
114,2219
115,25971
116,18313
117,25782
118,4437
119,4251
120,27220
121,4369
122,4397
123,25385
124,4878
125,23225
126,15960
127,2287
128,27617
129,25356
130,25668
131,27250
132,26550
133,8383
134,8544
135,5004
136,6214
137,2837
138,8033
139,1852
140,6436
141,2727
142,13228
143,2327
144,21245
145,6584
146,8154
147,9185
148,6018
149,20109
150,11843
151,5676
152,16539
153,9848
154,25704
155,2919
156,4973
157,6621
158,2592
159,1448
160,2140
161,6053
162,4532
163,4237
164,1688
165,22225
166,11955
167,1463
168,24638
169,8507
170,21175
171,5735
172,25914
173,18135
174,10664
175,24743
176,4568
177,1871
178,6127
179,26260
180,22874
181,1740
182,26531
183,567
184,102
185,424
186,24256
187,24921
188,702
189,14945
190,24616
191,2322
192,24547
193,25664
194,24958
195,603
196,27295
197,358
198,23894
199,2075
200,26350
201,24082
202,26131
203,25577
204,25114
205,27662
206,26608
207,21770
208,17764
209,18200
210,2732
211,26940
212,24209
213,2382
214,23094
215,818
216,18238
217,26687
218,25627
219,7905
220,16656
221,27299
222,19245
223,7285
224,2981
225,4623
226,24887
227,24936
228,3834
229,18727
230,5523
231,23412
232,27635
233,6030
234,13596
235,4628
236,2581
237,26951
238,929
239,3824
240,14235
241,25061
242,25713
243,3332
244,23121
245,6659
246,17261
