q,P_q,Method
0.0,1.0,S-Degree
0.008379272326350606,0.9008452774715178,S-Degree
0.016391032708563014,0.8928335170893054,S-Degree
0.02410878353546486,0.8842337375964718,S-Degree
0.030429988974641664,0.8767364939360529,S-Degree
0.03601617052554207,0.8710768099963249,S-Degree
0.04233737596471887,0.86438809261301,S-Degree
0.04718853362734288,0.8594634325615582,S-Degree
0.05255420801176036,0.8540977581771407,S-Degree
0.05696435134141864,0.8493201029033444,S-Degree
0.062330025725836125,0.8436604189636163,S-Degree
0.06784270488790889,0.8380007350238883,S-Degree
0.0726938625505329,0.833002572583609,S-Degree
0.07680999632488061,0.8288864388092613,S-Degree
0.0807056229327453,0.8248438074237413,S-Degree
0.08563028298419695,0.8197721425946344,S-Degree
0.0901874310915105,0.8151414920984932,S-Degree
0.09496508636530687,0.8102903344358692,S-Degree
0.09893421536199931,0.8063212054391767,S-Degree
0.104667401690555,0.802425578831312,S-Degree
0.10885703785373024,0.7906651966188901,S-Degree
0.11334068357221605,0.7855935317897832,S-Degree
0.11701580301359793,0.7816244027930908,S-Degree
0.12120543917677329,0.7773612642410879,S-Degree
0.12627710400588021,0.7724366041896361,S-Degree
0.1295847115031239,0.724513046674017,S-Degree
0.13340683572216094,0.724513046674017,S-Degree
0.13789048144064686,0.724513046674017,S-Degree
0.14163910327085627,0.7206909224549798,S-Degree
0.14516721793458287,0.7170893054024255,S-Degree
0.1489158397647924,0.7133406835722161,S-Degree
0.15214994487320843,0.7133406835722161,S-Degree
0.155457552370452,0.7098860712973172,S-Degree
0.15986769570011028,0.7098860712973172,S-Degree
0.16376332230797497,0.7059904446894524,S-Degree
0.16692392502756337,0.7026828371922087,S-Degree
0.17059904446894525,0.6984932010290335,S-Degree
0.17375964718853365,0.6984932010290335,S-Degree
0.17743476662991542,0.6932745314222712,S-Degree
0.18030135979419326,0.6903344358691658,S-Degree
0.18338846012495402,0.6868063212054392,S-Degree
0.1870635795663359,0.6824696802646086,S-Degree
0.19066519661889014,0.6824696802646086,S-Degree
0.19331128261668507,0.6738699007717751,S-Degree
0.19595736861448,0.6704152884968761,S-Degree
0.1986034546122749,0.667401690554943,S-Degree
0.20169055494303567,0.6635795663359059,S-Degree
0.20485115766262407,0.6600514516721794,S-Degree
0.207497243660419,0.6574053656743845,S-Degree
0.21109886071297312,0.6574053656743845,S-Degree
0.2134509371554576,0.6549797868430725,S-Degree
0.21609702315325252,0.6521131936787946,S-Degree
0.21881661153987508,0.6472620360161705,S-Degree
0.22146269753767,0.6442484380742374,S-Degree
0.22381477398015437,0.6341786108048512,S-Degree
0.22675486953325985,0.6285924292539508,S-Degree
0.22903344358691657,0.623888276368982,S-Degree
0.23190003675119442,0.6216832047041528,S-Degree
0.23461962513781698,0.61742006615215,S-Degree
0.23667769202499078,0.614994487320838,S-Degree
0.23880926130099234,0.6058801911062109,S-Degree
0.2407938257993385,0.6038221242190371,S-Degree
0.24336640940830578,0.6010290334435869,S-Degree
0.24586549062844543,0.5989709665564131,S-Degree
0.24799705990444687,0.5866960676221977,S-Degree
0.2506431459022418,0.5565600882028666,S-Degree
0.25336273428886436,0.5565600882028666,S-Degree
0.2560088202866593,0.5539140022050717,S-Degree
0.2584343991179713,0.5525174568173465,S-Degree
0.26056596839397284,0.5503123851525175,S-Degree
0.26262403528114664,0.5482543182653437,S-Degree
0.2651231165012863,0.5482543182653437,S-Degree
0.26747519294377065,0.5482543182653437,S-Degree
0.2699742741639103,0.5454612274898935,S-Degree
0.2723998529952223,0.5454612274898935,S-Degree
0.2742374127159133,0.5454612274898935,S-Degree
0.27607497243660417,0.5454612274898935,S-Degree
0.2779860345461227,0.5430356486585814,S-Degree
0.28011760382212425,0.5430356486585814,S-Degree
0.28217567070929805,0.5430356486585814,S-Degree
0.2851892686512312,0.5403895626607865,S-Degree
0.28702682837192206,0.5384049981624403,S-Degree
0.2887908857037854,0.5359059169423006,S-Degree
0.2909959573686145,0.5308342521131937,S-Degree
0.2928335170893054,0.5284086732818817,S-Degree
0.29496508636530683,0.5284086732818817,S-Degree
0.2970966556413084,0.5265711135611907,S-Degree
0.2993752296949651,0.524292539507534,S-Degree
