rank,center_node_id
1,2481
2,12369
3,18189
4,9745
5,6657
6,8824
7,16058
8,15034
9,1378
10,3271
11,13474
12,4938
13,15876
14,12149
15,19540
16,7610
17,7343
18,17252
19,11235
20,5215
21,9696
22,18713
23,17690
24,15769
25,11573
26,10723
27,13232
28,20701
29,10705
30,11553
31,20029
32,6139
33,15427
34,11331
35,14630
36,18674
37,14704
38,17635
39,13239
40,19632
41,4994
42,15071
43,12199
44,13713
45,5507
46,16969
47,9035
48,6151
49,5063
50,4973
51,817
52,8488
53,9239
54,20204
55,9446
56,12808
57,770
58,6768
59,14091
60,12104
61,6064
62,17644
63,4851
64,17500
65,21297
66,6704
67,26
68,16171
69,14538
70,15994
71,16580
72,4569
73,19782
74,3979
75,7976
76,7461
77,20248
78,14483
79,938
80,1496
81,16913
82,14927
83,7561
84,8590
85,9260
86,12941
87,2703
88,14287
89,16035
