rank,center_node_id
1,12212
2,7919
3,26613
4,9409
5,15139
6,16695
7,8125
8,21013
9,15181
10,17400
11,1562
12,25237
13,25203
14,18967
15,4592
16,3350
17,20755
18,22834
19,20185
20,28930
21,22274
22,23930
23,15629
24,5485
25,18449
26,2293
27,22412
28,30862
29,38094
30,28915
31,29773
32,2058
33,24999
34,28590
35,20300
36,20245
37,11297
38,13417
39,23206
40,20693
41,13635
42,34753
43,28628
44,35438
45,2433
46,12917
47,7678
48,33430
49,997
50,32609
51,26335
52,29249
53,30959
54,33351
55,24482
56,6459
57,28796
58,31699
59,35163
60,34708
61,20571
62,14026
63,18656
64,19480
65,23113
66,30725
67,34243
68,22160
69,21001
70,33313
71,32310
72,34506
73,23519
74,25606
75,24196
76,23385
77,34431
78,19833
79,34463
80,33751
81,27980
82,28471
83,34170
84,33273
85,34783
86,33971
87,24717
88,24540
89,2456
90,24868
91,34095
92,33724
93,33871
94,27831
95,33960
96,24825
97,34915
98,3966
99,34470
100,17764
101,27579
102,28673
103,31281
104,32890
105,29058
106,3833
107,19635
108,30059
109,33424
110,12968
111,32096
112,4392
113,697
114,32201
115,27228
116,26381
117,16180
118,33069
119,113
120,18539
121,33202
122,23554
123,33245
124,19988
125,32334
126,2823
127,28569
128,23872
129,17910
130,16633
131,2621
132,33155
133,1660
134,32799
135,16182
136,38539
137,30571
138,30805
139,21788
140,35755
141,12058
142,3215
143,6243
144,9684
145,31750
146,924
147,33063
148,34117
149,485
150,32253
151,35749
152,34183
153,5849
154,8976
155,24757
156,16306
157,25673
