q,P_q,Method
0.0,1.0,S-Degree
0.0038956266078647994,0.9053289231900037,S-Degree
0.007423741271591289,0.9016538037486218,S-Degree
0.01058434399117969,0.8981256890848952,S-Degree
0.01403895626607865,0.8945240720323411,S-Degree
0.017052554208011772,0.8912164645350974,S-Degree
0.020507166482910733,0.8878353546490261,S-Degree
0.023153252480705655,0.8851157662624035,S-Degree
0.025872840867328217,0.8809996324880559,S-Degree
0.02903344358691662,0.8778390297684675,S-Degree
0.0319735391400221,0.8746784270488791,S-Degree
0.03461962513781702,0.8714443219404631,S-Degree
0.037045203969129026,0.8689452407203234,S-Degree
0.03925027563395811,0.8661521499448732,S-Degree
0.04138184490995955,0.8639470782800441,S-Degree
0.04321940463065055,0.8620360161705255,S-Degree
0.04615950018375592,0.8591694230062477,S-Degree
0.048511576626240394,0.8568173465637633,S-Degree
0.05027563395810364,0.8550532892319,S-Degree
0.05196618890113924,0.8533627342888643,S-Degree
0.054685777287761805,0.8512311650128629,S-Degree
0.05637633223079752,0.8495406100698273,S-Degree
0.058360896729143685,0.8475560455714811,S-Degree
0.06041896361631749,0.8454979786843072,S-Degree
0.062477030503491404,0.8431459022418228,S-Degree
0.06468210216832049,0.8409408305769938,S-Degree
0.06681367144432193,0.8382212421903712,S-Degree
0.06931275266446157,0.8357221609702316,S-Degree
0.07137081955163538,0.8336640940830577,S-Degree
0.07320837927232637,0.8316060271958838,S-Degree
0.07460492466005142,0.8302094818081588,S-Degree
0.07651598676957005,0.8280044101433297,S-Degree
0.07798603454612274,0.8264608599779493,S-Degree
0.07982359426681362,0.8241087835354649,S-Degree
0.08129364204336642,0.8225652333700846,S-Degree
0.08283719220874675,0.8205806688717383,S-Degree
0.08445424476295482,0.8188901139287027,S-Degree
0.08563028298419695,0.8177140757074605,S-Degree
0.08724733553840502,0.8158765159867696,S-Degree
0.08886438809261299,0.8137449467107681,S-Degree
0.09033443586916579,0.8122748989342153,S-Degree
0.09158397647923555,0.8110253583241456,S-Degree
0.09364204336640936,0.807497243660419,S-Degree
0.09518559353178979,0.8056596839397281,S-Degree
0.09702315325248068,0.8038221242190371,S-Degree
0.09849320102903347,0.8020580668871738,S-Degree
0.10033076074972436,0.800220507166483,S-Degree
0.10216832047041524,0.7972804116133775,S-Degree
0.1042998897464168,0.7950018375597206,S-Degree
0.1056229327453142,0.7936787945608232,S-Degree
0.10687247335538408,0.7924292539507534,S-Degree
0.10834252113193676,0.786034546122749,S-Degree
0.11010657846380012,0.7778022785740537,S-Degree
0.11179713340683572,0.7758177140757074,S-Degree
