q,P_q,Q_bc,Method
0.0,1.0,0.8127388831919455,RCABS-BE
0.005406917125011653,0.939125570989093,0.807238743357882,RCABS-BE
0.012957956558217581,0.9314813088468351,0.7991283676703644,RCABS-BE
0.024331127062552436,0.9201081383425003,0.7866831360119325,RCABS-BE
0.03178894378670644,0.9126503216183462,0.7802507690873497,RCABS-BE
0.035144961312575745,0.9092943040924769,0.7765684720797986,RCABS-BE
0.044560454926820176,0.8998788104782325,0.7649622448028339,RCABS-BE
0.06478978279108791,0.8794630371958609,0.7391861657499768,RCABS-BE
0.06935769553463224,0.8748951244523165,0.7343385848792765,RCABS-BE
0.07756129393120165,0.8661321898014356,0.72506292532861,RCABS-BE
0.08129020229327864,0.8624032814393586,0.7212874056120071,RCABS-BE
0.08380721543768062,0.8597930455859047,0.7186771697585532,RCABS-BE
0.08874801901743265,0.8546657965880489,0.7142957024331127,RCABS-BE
0.0937820453062366,0.8509368882259718,0.702689475156148,RCABS-BE
0.10021441223081942,0.844504521301389,0.6948121562412604,RCABS-BE
0.10720611540971381,0.8375128181224947,0.6875873962897362,RCABS-BE
0.1157826046424909,0.8280973245082502,0.67784562319381,RCABS-BE
0.11848606320499673,0.8253938659457444,0.6747226624405704,RCABS-BE
0.11951151300456792,0.8239955253099656,0.6734175445138436,RCABS-BE
0.12063018551319102,0.8228768528013424,0.6718793698144868,RCABS-BE
0.12361331220285261,0.8198937261116808,0.6681970728069357,RCABS-BE
0.12892700661881235,0.7880115596159224,0.6493660855784469,RCABS-BE
0.13023212454553929,0.7721636990770951,0.6408362077001957,RCABS-BE
0.1324694695627855,0.7547310524843852,0.6259205742518877,RCABS-BE
0.13480003728908363,0.7520275939218793,0.6229374475622261,RCABS-BE
0.13591870979770673,0.7509089214132563,0.6210729933811876,RCABS-BE
0.14225785401323762,0.7406544234175445,0.6123566700848326,RCABS-BE
0.14356297193996456,0.7393493054908176,0.6110515521581057,RCABS-BE
0.14617320779341847,0.736366178801156,0.6078819800503403,RCABS-BE
0.14729188030204157,0.7351542835834809,0.6063904167055094,RCABS-BE
0.15111401137317051,0.7310524843851962,0.6024284515708027,RCABS-BE
0.15167334762748205,0.7303999254218327,0.6016360585438613,RCABS-BE
0.15223268388179362,0.7298405891675213,0.6010301109350238,RCABS-BE
0.15344457909946863,0.7285354712407942,0.5996783816537709,RCABS-BE
0.1543768061899879,0.7272303533140673,0.5973944252819987,RCABS-BE
0.1547496970261956,0.7268574624778597,0.5919875081569871,RCABS-BE
0.15502936515335136,0.7258320126782885,0.5911951151300456,RCABS-BE
0.15652092849818217,0.7243404493334576,0.5849958049780927,RCABS-BE
0.15717348746154564,0.7236878903700942,0.5840635778875733,RCABS-BE
0.15791926913396104,0.7228488859886268,0.5773515428358349,RCABS-BE
0.15866505080637644,0.7221031043162114,0.5765591498088934,RCABS-BE
0.1608091731145707,0.7197725365899132,0.5732031322830241,RCABS-BE
0.16118206395077841,0.7193064230446536,0.572037848419875,RCABS-BE
0.16472452689475156,0.7085858115036823,0.5632049967372051,RCABS-BE
0.16537708585811503,0.7073739162860073,0.5554209005313695,RCABS-BE
0.1659364221124266,0.7067213573226439,0.5380348652931854,RCABS-BE
0.1664025356576862,0.7062552437773841,0.5352847953761536,RCABS-BE
0.166682203784842,0.7058823529411765,0.5315092756595508,RCABS-BE
0.1670550946210497,0.7055094621049688,0.5302041577328237,RCABS-BE
0.16733476274820547,0.705229793977813,0.5297380441875641,RCABS-BE
0.1682669898387247,0.7042975668872937,0.5205556073459494,RCABS-BE
0.16947888505639974,0.6309312948634287,0.48065628787172554,RCABS-BE
0.17031788943786708,0.6299990677729095,0.4710077374848513,RCABS-BE
0.17078400298312668,0.6295329542276499,0.46965600820359843,RCABS-BE
0.17125011652838631,0.6290668406823903,0.46350330940617135,RCABS-BE
0.17330101612752866,0.6270159410832479,0.46154563251608094,RCABS-BE
0.1737671296727883,0.6264566048289363,0.4606134054255616,RCABS-BE
0.17469935676330753,0.6256176004474691,0.45811969795842267,RCABS-BE
0.1760044746900345,0.6235667008483267,0.45709424815885147,RCABS-BE
0.17730959261676144,0.595879556259905,0.437890370094155,RCABS-BE
0.177868928871073,0.5950405518784376,0.4285214878344365,RCABS-BE
0.1798266057611634,0.5928032068611914,0.4257481122401417,RCABS-BE
0.18141139181504615,0.5906590845529971,0.41554022559895587,RCABS-BE
0.18187750536030578,0.5900997482986856,0.40941083247879184,RCABS-BE
0.18355551412324042,0.5880488486995432,0.395520648830055,RCABS-BE
0.1868183089400578,0.5245641838351822,0.3622867530530437,RCABS-BE
0.18747086790342127,0.5239116248718187,0.3611680805444206,RCABS-BE
0.1879369814486809,0.5232590659084553,0.360701966999161,RCABS-BE
0.18812342686678474,0.5230726204903514,0.36051552158105715,RCABS-BE
0.18849631770299244,0.5092756595506666,0.3536170411112147,RCABS-BE
0.18877598583014824,0.5089959914235108,0.3189381933438986,RCABS-BE
0.18952176750256364,0.46201174606134054,0.2932553370000932,RCABS-BE
0.18970821292066747,0.4618253006432367,0.29306889158198934,RCABS-BE
0.19008110375687517,0.4420620863242286,0.2831872844224853,RCABS-BE
0.190267549174979,0.44159597277896895,0.273631956744663,RCABS-BE
0.1909201081383425,0.4097138062832106,0.2576908734967838,RCABS-BE
0.19119977626549828,0.40943413815605484,0.257411205369628,RCABS-BE
0.19175911251980982,0.40887480190174325,0.25675864640626456,RCABS-BE
0.19213200335601752,0.4085019110655356,0.2565722009881607,RCABS-BE
0.19231844877412138,0.4082222429383798,0.2563391442155309,RCABS-BE
0.19362356670084832,0.3922811596905006,0.2483686025915913,RCABS-BE
0.19408968024610795,0.39172182343618905,0.2429150741120537,RCABS-BE
0.1953947981728349,0.38277244336720423,0.2384403840775613,RCABS-BE
0.19632702526335416,0.381840216276685,0.23650601286473386,RCABS-BE
0.19660669339050993,0.3815605481495292,0.2362263447375781,RCABS-BE
0.1983779248624965,0.3761536310245176,0.22846555420900533,RCABS-BE
0.19893726111680807,0.36375501072061156,0.2222662440570523,RCABS-BE
0.19977626549827537,0.24601472918803022,0.16339610329076165,RCABS-BE
0.20005593362543114,0.24573506106087442,0.16325626922718373,RCABS-BE
0.20033560175258694,0.24545539293371865,0.16311643516360586,RCABS-BE
0.2006152698797427,0.24517572480656288,0.16297660110002798,RCABS-BE
0.2009881607159504,0.22382772443367205,0.15230260091358255,RCABS-BE
0.20154749697026195,0.22326838817936048,0.15169665330474502,RCABS-BE
0.2021068332245735,0.222615829215997,0.1509974829868556,RCABS-BE
0.20238650135172928,0.20508995991423512,0.139298033000839,RCABS-BE
0.20294583760604082,0.1972592523538734,0.13538267922065816,RCABS-BE
0.20331872844224852,0.1968863615176657,0.13500978838445044,RCABS-BE
0.20434417824181972,0.13191013330847395,0.09977160436282279,RCABS-BE
0.20518318262328702,0.13107112892700662,0.09935210217208912,RCABS-BE
0.20602218700475436,0.12687610701967,0.09725459121842081,RCABS-BE
0.20704763680432553,0.12463876200242378,0.09562319381001211,RCABS-BE
0.2073273049314813,0.11801994965973711,0.09145147757993848,RCABS-BE
0.20779341847674093,0.11755383611447749,0.09098536403467886,RCABS-BE
0.2095646499487275,0.10823156520928498,0.0863242285820826,RCABS-BE
0.2099375407849352,0.10785867437307728,0.08529877878251141,RCABS-BE
0.21021720891209097,0.10757900624592151,0.08501911065535564,RCABS-BE
0.21040365433019484,0.10627388831919456,0.08194276125664213,RCABS-BE
0.21086976787545447,0.10440943413815605,0.07779435070383145,RCABS-BE
0.2110562132935583,0.10412976601100028,0.0641838351822504,RCABS-BE
0.21152232683881794,0.10366365246574065,0.0629253286100494,RCABS-BE
0.21161554954786987,0.10114663932133867,0.05952269972965414,RCABS-BE
0.21189521767502564,0.09023958236226345,0.05406917125011653,RCABS-BE
0.21208166309312948,0.0900531369441596,0.05169199216929244,RCABS-BE
0.21245455392933718,0.08958702339889997,0.05066654236972126,RCABS-BE
0.21301389018364875,0.08809546005406917,0.05523445511326559,RCABS-BE
0.21338678101985645,0.08576489232777104,0.05299711009601939,RCABS-BE
0.21394611727416799,0.08520555607345949,0.05271744196886361,RCABS-BE
0.21459867623753145,0.08455299711009602,0.04814952922531929,RCABS-BE
0.2146918989465834,0.08445977440104409,0.04805630651626736,RCABS-BE
0.21487834436468725,0.08436655169199217,0.0457723501444952,RCABS-BE
0.21553090332805072,0.08427332898294024,0.04786986109816351,RCABS-BE
0.2158105714552065,0.08399366085578447,0.0476368043255337,RCABS-BE
