rank,center_node_id
1,25294
2,16946
3,27231
4,20337
5,31646
6,21890
7,41430
8,12986
9,29322
10,20383
11,8355
12,14028
13,31248
14,30944
15,34847
16,18870
17,8662
18,26960
19,36312
20,33329
21,18010
22,18129
23,27275
24,34052
25,24023
26,37264
27,2993
28,17527
29,13483
30,49222
31,5476
32,18457
33,28823
34,6252
35,24112
36,10721
37,28214
38,33315
39,28107
40,45380
41,5050
42,43732
43,39027
44,24422
45,38283
46,38945
47,19520
48,4901
49,29926
50,31447
51,6905
52,8760
53,20704
54,11754
55,22481
56,11032
57,39946
58,35016
59,11896
60,45559
61,17246
62,42599
63,38718
64,25279
65,8503
66,32990
67,33679
68,32112
69,41079
70,28147
71,23058
72,16217
73,43655
74,27194
75,11637
76,10353
77,20917
78,45038
79,42904
80,6409
81,31478
82,2192
83,38254
84,44888
85,43399
86,3739
87,39800
88,10804
89,34135
90,45813
91,16734
92,30259
93,44664
94,12808
95,15288
96,1796
97,4159
98,45286
99,11751
100,40883
101,25290
102,10985
103,13324
104,2625
105,3327
106,6930
107,6828
108,11728
109,14249
110,1810
111,9390
112,11724
113,46500
114,40694
115,25116
116,46192
117,29058
118,35092
119,34602
120,5603
121,40687
122,42520
123,44732
124,10586
125,40841
126,38921
127,36455
128,39697
129,39829
130,43082
131,46617
132,42335
133,23766
134,15016
135,2177
136,41859
137,31882
138,32102
139,43796
140,14916
141,27334
142,18810
143,43012
144,24113
145,24080
146,4127
147,16617
148,39862
149,29440
150,2036
151,34007
152,9773
153,8592
154,15574
155,17173
156,4009
157,1062
158,19277
159,766
160,35577
161,36907
162,864
163,4316
164,6806
165,450
166,11892
167,143
168,35593
169,590
170,40174
171,24086
172,38841
173,19435
174,45528
175,21454
176,36871
177,45903
178,39853
179,45803
180,48014
181,42685
182,45633
183,35525
184,46560
185,38939
186,30598
187,25869
188,16944
189,39713
190,31074
191,34919
192,12687
193,20043
194,36153
195,28435
196,32454
197,24873
198,4023
199,12812
200,38436
201,42016
202,46099
203,42587
204,11775
205,20786
206,19411
207,31536
208,40557
209,21709
210,42987
211,30460
212,39913
213,3553
214,239
215,3580
216,20512
217,8154
218,4549
219,42452
220,35627
221,2754
222,3779
223,6378
224,36403
225,18006
226,7215
227,28001
228,22813
229,39840
230,39061
231,16104
232,44621
233,34992
