rank,center_node_id
1,4544
2,13455
3,15508
4,20782
5,19143
6,25359
7,18746
8,10172
9,9380
10,13282
11,3660
12,17909
13,23562
14,19313
15,7901
16,15705
17,25461
18,17543
19,6584
20,23068
21,25231
22,12366
23,21729
24,20920
25,15760
26,30213
27,22167
28,25477
29,30869
30,2484
31,5222
32,28218
33,4307
34,15721
35,27865
36,26857
37,1413
38,11652
39,8797
40,30032
41,21126
42,7940
43,32011
44,24552
45,28244
46,21205
47,9660
48,9095
49,33439
50,25748
51,22950
52,27844
53,9383
54,6984
55,22181
56,2125
57,7839
58,27675
59,2500
60,3015
61,23087
62,27110
63,27202
64,32028
65,31257
66,33893
67,10332
68,14378
69,18107
70,30771
71,33770
72,32924
73,23810
74,11899
75,27979
76,23206
77,26613
78,32261
79,4038
80,29557
81,6324
82,20650
83,8308
84,20134
85,29045
86,22758
87,25896
88,28731
89,8981
90,5799
91,2588
92,1868
93,27554
94,22513
95,9722
96,1892
97,28442
98,35053
99,3104
100,2068
101,34397
102,30002
103,171
104,25850
105,1528
106,17931
107,1844
108,11454
109,8159
110,31077
111,30854
112,31347
113,1661
114,27253
115,12623
116,29399
117,32791
118,10659
119,31547
120,31501
121,998
122,610
123,33715
124,34868
125,8385
126,33962
127,34330
128,3088
129,2272
130,25335
131,8695
132,18085
133,506
134,213
135,34954
136,23430
137,28303
138,32169
139,32721
140,17032
141,25841
142,23685
143,516
144,33085
145,32800
146,32594
147,32195
148,141
149,1140
150,34522
151,34587
152,27187
153,29545
154,20056
155,28616
156,11954
157,33160
158,26359
159,35395
160,29681
161,34565
162,32783
163,7344
164,32160
165,32644
166,10428
167,34003
168,26973
169,28659
170,10148
171,35356
172,27825
173,6108
174,1842
175,30861
176,33639
177,31527
178,4047
179,701
180,7565
181,28727
182,16566
183,2195
184,11516
185,6492
186,34647
187,1074
188,34481
189,3926
190,7754
191,2791
192,14235
193,2177
194,4042
195,19708
196,17939
197,31030
198,30184
199,32001
200,52
201,32538
202,805
203,425
204,2932
205,1565
206,6497
207,1084
208,736
209,6175
210,1928
211,30766
212,32287
213,2122
214,2394
215,6613
216,20564
217,8945
218,10253
219,24837
220,1075
221,2009
222,1223
223,991
224,20928
225,34950
226,35290
227,34515
228,18529
229,8943
230,24128
231,30981
232,27839
233,31624
234,29859
235,28735
236,22921
237,27367
238,15518
239,13014
240,25441
241,35154
242,35327
243,35214
244,26635
245,18352
246,34663
247,35021
248,20182
249,9519
250,31619
251,28932
252,25831
253,1283
254,30613
255,35436
256,34942
257,14822
258,28246
259,32983
260,29490
261,28791
262,32702
263,23073
264,26322
265,34020
266,32759
267,32533
268,7036
269,34368
270,16442
271,35373
272,34026
273,32359
274,19246
275,29085
276,17364
277,32671
278,32563
279,31799
280,579
281,31143
282,18850
283,12312
284,20060
285,2857
286,304
287,26647
288,34822
289,35034
290,30944
291,32696
292,30178
293,29327
294,34885
295,21331
296,9217
297,17581
298,29956
299,32557
300,32858
301,24680
302,20462
303,5785
304,28811
