rank,center_node_id
1,27881
2,5783
3,5294
4,24270
5,9321
6,17849
7,7754
8,16108
9,20114
10,19916
11,33940
12,2525
13,48660
14,23289
15,49875
16,29158
17,16222
18,40250
19,17449
20,16110
21,22614
22,18000
23,24146
24,38546
25,11452
26,6328
27,21279
28,5564
29,27771
30,32974
31,9304
32,41746
33,14545
34,5882
35,34688
36,12537
37,6125
38,13489
39,32956
40,26920
41,20171
42,34896
43,10340
44,38702
45,13391
46,20507
47,18967
48,38995
49,19228
50,31700
51,35910
52,17340
53,29064
54,21756
55,21568
56,6715
57,18133
58,4036
59,17728
60,41227
61,10568
62,12441
63,26574
64,3935
65,35422
66,4748
67,19286
68,25375
69,39044
70,26888
71,25757
72,32308
73,16737
74,13024
75,24711
76,29607
77,2158
78,34206
79,22021
80,26073
81,13573
82,13018
83,36717
84,16965
85,9760
86,28525
87,28167
88,29377
89,26508
90,31004
91,30260
92,31780
93,21367
94,42964
95,2176
96,28446
97,34560
98,37680
99,19015
100,42890
101,38943
102,48331
103,49841
104,34178
105,3808
106,1227
107,23988
108,11025
109,39222
110,38426
111,28650
112,13205
113,31371
114,26001
115,17570
116,26589
117,10545
118,28535
119,19503
120,12037
121,42389
122,27977
123,32230
124,41169
125,30294
126,25575
127,22018
128,42861
129,11094
130,7621
131,26554
132,42274
133,22444
134,16411
135,44384
136,29291
137,40729
138,28098
139,29573
140,41829
141,35872
142,24748
143,24990
144,20174
145,24597
146,26220
147,35544
148,7930
149,31143
150,25419
151,25799
152,30730
153,31771
154,30503
155,911
156,18837
157,20796
158,37255
159,2799
160,24412
161,37922
162,37307
163,38898
164,44906
165,9201
166,32888
167,27338
168,41081
169,37621
170,42597
171,42178
172,30576
173,8928
174,26705
175,3977
176,34988
177,609
178,26478
179,14209
180,25332
181,8250
182,33467
183,39291
184,13852
185,20077
186,43220
187,40909
188,20243
189,15651
190,20353
191,7074
192,20773
193,4161
194,5274
195,42582
196,44884
197,8819
198,4762
199,7150
200,19314
201,35262
202,40770
203,7527
204,7738
205,26120
206,26285
207,2561
208,40423
209,2213
210,19137
211,8735
212,7921
213,19470
214,19651
215,44124
216,9228
217,1931
218,8543
219,7871
220,32443
221,18971
222,48045
223,9290
224,10810
225,9688
226,10764
227,12486
228,38865
229,32934
230,34394
231,31516
232,27752
233,30319
234,10281
235,11323
236,11877
237,3914
238,26277
239,31309
240,13483
241,14194
242,14197
243,15635
244,6556
245,17011
246,39516
247,4513
248,4431
249,23163
250,19257
251,19615
252,18282
253,9918
254,29754
255,19329
256,1462
257,2400
258,37935
259,9203
260,22740
261,29992
262,18994
263,45620
264,45757
265,28856
266,45800
267,29541
268,2304
269,23329
270,37671
271,45554
272,2429
273,25974
274,29719
275,15790
276,2411
277,6493
278,5617
279,5833
280,25302
281,20088
282,34571
283,18244
284,21126
285,36363
286,21161
287,19661
288,22477
289,34592
290,20124
291,13265
292,21433
293,11724
294,14916
295,22368
296,4026
297,8503
298,23468
299,22751
300,11677
301,23870
302,19779
303,20973
304,36896
305,15415
306,15554
307,25439
308,23919
309,26020
310,27568
311,21539
312,138
313,23526
314,26846
315,30237
316,27433
317,28061
318,8164
319,11487
320,28181
321,14249
322,28348
323,29084
324,29767
325,31727
326,29652
327,27605
328,29128
329,30031
330,20654
331,31283
332,26843
333,44143
334,33792
335,29927
336,29010
337,30518
338,30091
339,30311
340,29095
341,26138
342,15798
343,31855
344,33745
345,28805
346,34155
347,35199
348,36405
349,25964
350,28593
351,35194
352,42176
353,37178
354,35062
355,31962
356,31142
357,22499
358,39966
359,44066
360,24081
361,40929
362,14247
363,28621
364,22259
365,36841
366,26041
367,40324
368,22628
369,43892
370,46126
371,30491
372,25005
373,38665
374,46000
375,45568
376,40395
377,43450
378,37334
379,39395
380,43485
381,26699
382,40461
383,46374
384,43489
385,41127
386,43078
387,44520
388,30742
389,39625
390,41052
391,37416
392,46511
393,37304
394,44769
395,46633
396,46298
397,39464
398,39602
399,26826
400,25263
401,45651
402,40091
403,45962
404,33263
405,29861
406,39408
407,20704
408,11227
409,12130
410,13264
411,42461
412,35167
413,11187
414,10877
415,29858
416,19579
417,11066
418,11146
419,17915
420,9558
421,11432
422,37217
423,34924
424,10647
425,10755
426,21921
427,15318
428,36185
429,10101
430,8173
431,36199
432,30965
433,11081
434,11955
435,12357
436,29229
437,35246
438,44917
439,31996
440,11332
441,25401
442,10873
443,33697
444,2642
445,326
446,8856
447,16901
448,3783
449,11889
450,34035
451,2715
452,3017
453,3541
454,11588
455,24171
456,30278
457,27256
458,34052
459,31424
460,27537
461,26514
462,34612
463,26410
464,32780
465,32929
466,34181
467,32317
468,29393
469,27555
470,32972
471,27647
472,16020
473,26229
474,17761
475,3481
476,32701
477,29499
478,24638
479,32171
480,34083
481,28500
482,27624
483,33857
484,31671
485,30674
486,15819
487,27761
488,34405
489,30122
490,49943
491,17979
492,32736
493,12313
494,29696
495,23134
496,28311
497,10230
498,8813
499,6986
500,23991
501,3968
502,15680
503,7292
504,12492
505,800
506,3879
507,9949
508,7836
509,6764
510,7420
511,10055
512,15560
513,46367
514,45189
515,11891
516,9819
517,3272
518,43238
519,45360
520,45689
521,46190
522,45376
523,45429
524,22461
525,30655
526,2829
527,14042
528,7927
529,389
530,209
531,36925
532,15865
533,16343
534,45226
535,24377
536,43419
537,24309
538,41006
539,7054
540,16994
541,15051
542,12323
543,15012
544,14516
545,47640
546,16277
547,10038
548,20827
549,15358
550,17880
551,44837
552,15619
553,39685
554,39884
555,15511
556,43825
557,14739
558,42492
559,18085
560,20387
561,44736
562,15290
563,17445
564,14268
565,46477
566,14998
567,44848
568,22385
569,15110
570,44659
571,9779
572,45781
573,12157
574,46163
575,22933
576,44933
577,15933
578,43540
579,20269
580,45604
581,9630
582,39479
583,40140
584,10358
585,34195
586,46455
587,34048
588,46546
589,11292
590,46409
591,789
592,10543
593,40837
594,40349
595,14160
596,40471
597,18431
598,44417
599,16076
600,41525
601,18164
602,40684
603,18209
604,40315
605,19274
606,41477
607,12910
608,41828
609,44414
610,43813
611,44095
612,40208
613,10217
614,42809
615,16981
616,12891
617,27355
618,32247
619,7566
620,31105
621,32282
622,34261
623,27124
624,34170
625,29208
626,34518
627,27474
628,26143
629,31691
630,31797
631,31991
632,34779
633,18089
634,7556
635,6863
636,13937
637,14789
638,25541
639,25129
640,29760
641,34853
642,32287
643,48723
644,48766
645,8299
646,24046
647,6337
648,3025
649,10868
650,22350
651,12213
652,7453
653,48940
654,13555
655,20230
656,19827
657,17610
658,27010
659,30549
660,28877
661,17889
662,18104
663,43764
664,44718
665,43902
666,762
667,45873
668,24487
669,26710
670,20512
671,8796
672,12524
673,10084
674,23172
675,8787
676,11645
677,33593
678,25495
679,30878
680,24868
681,41736
682,6283
683,8519
684,3766
685,7396
686,1800
687,40037
688,44982
689,39653
690,44938
691,43656
692,7861
693,4830
694,15223
695,47082
696,19903
697,13156
698,8946
699,9262
700,17041
701,23308
702,22666
703,39274
704,20607
705,41134
706,40940
