rank,center_node_id
1,9496
2,10014
3,9500
4,7371
5,6372
6,17788
7,10832
8,17254
9,15954
10,19324
11,18851
12,34576
13,7453
14,11850
15,7560
16,13107
17,6853
18,3653
19,7793
20,1362
21,11150
22,10343
23,3160
24,18641
25,24934
26,15009
27,18832
28,20380
29,13689
30,14706
31,4543
32,29729
33,5530
34,16876
35,4370
36,2227
37,21555
38,12819
39,2190
40,16354
41,5960
42,31396
43,18136
44,4010
45,866
46,12166
47,7956
48,1794
49,15533
50,23636
51,22007
52,956
53,19405
54,20629
55,21860
56,32041
57,3119
58,20153
59,29208
60,21233
61,17139
62,22425
63,26389
64,23733
65,23845
66,30456
67,24783
68,13679
69,32047
70,30372
71,32718
72,26088
73,26783
74,20068
75,28596
76,26835
77,24823
78,31518
79,22693
80,25628
81,29279
82,30547
83,28617
84,26729
85,22974
86,27724
87,30320
88,22735
89,30448
90,26893
91,26617
92,18167
93,19821
94,32826
95,26346
96,31703
97,26501
98,18916
99,18146
100,23291
101,30719
102,21484
103,25515
104,27782
105,17775
106,23499
107,25482
108,29914
109,31179
110,21105
111,30035
112,28735
113,26607
114,30396
115,28696
116,29074
117,26068
118,22809
119,25592
120,27117
121,30585
122,29179
123,29543
124,29939
125,29821
126,29889
127,24139
128,26160
129,30245
130,32977
131,28725
132,27460
133,30305
134,27903
135,31208
136,32813
137,31392
138,30877
139,28976
140,31329
141,32781
142,32289
143,27968
144,25355
145,31816
146,30790
147,28182
148,13938
149,34015
150,15144
151,593
152,545
153,14036
154,6182
155,15109
156,801
157,12006
158,32161
159,32359
160,27043
161,28383
162,32875
163,32325
164,32231
165,27196
166,9012
167,32550
168,31560
169,32847
170,32909
171,32104
172,32774
173,28845
174,32119
175,31756
176,2763
177,32185
178,8208
179,30861
180,32587
181,4125
182,32001
183,13415
184,2498
185,13279
186,16057
187,14587
188,3425
189,1983
190,20193
191,19952
192,6166
193,14017
194,14
195,5488
196,257
197,25487
198,28766
199,25107
200,25527
201,27239
202,20701
203,6441
204,5629
205,20607
206,17690
207,20917
208,30640
209,6806
210,8876
211,11978
212,29236
213,30986
214,22115
215,14261
216,24336
217,19925
218,8819
219,1214
220,3536
221,2795
222,457
223,10407
224,21531
225,20395
226,20556
227,11655
228,4642
229,21967
230,23198
231,20675
232,4714
233,22556
234,33157
235,22496
236,30914
237,24080
238,31260
239,23331
240,21264
241,1310
242,2332
243,6224
244,1437
245,12725
246,22086
247,25255
248,24589
249,27566
250,20928
251,27709
252,21961
253,2490
254,28339
255,26365
256,22857
257,16660
258,12978
259,22001
260,19796
261,22739
262,21493
263,22977
264,11813
265,11304
266,14527
267,22599
268,32758
269,22722
270,27586
271,6101
272,25596
273,12371
274,24999
275,6796
276,27778
277,31643
278,25760
279,27521
280,26393
281,32235
282,25940
283,26752
284,30144
285,31137
286,27569
287,31731
288,332
289,26106
290,31585
291,3848
292,16768
293,3900
294,30598
295,5951
296,25847
297,32764
298,24708
299,6770
300,11054
301,31054
302,23592
303,32297
304,18093
305,31863
306,28875
307,31230
308,14141
309,24964
310,32872
311,23140
312,32282
313,12291
314,6279
315,478
316,29254
317,8980
318,31003
319,807
320,22032
321,33113
