rank,center_node_id
1,10775
2,13402
3,9461
4,10192
5,15314
6,16078
7,13769
8,19004
9,8395
10,16467
11,20295
12,21597
13,23718
14,10022
15,21886
16,14251
17,13150
18,16366
19,7239
20,6512
21,14666
22,7749
23,17677
24,23465
25,24537
26,21277
27,6743
28,23894
29,4434
30,861
31,8154
32,24248
33,11948
34,23229
35,6322
36,7223
37,27224
38,4723
39,5818
40,25639
41,21753
42,8121
43,5324
44,23603
45,4833
46,3870
47,15975
48,17460
49,20798
50,19063
51,2287
52,6127
53,12597
54,3901
55,27114
56,14172
57,4929
58,17064
59,21881
60,6945
61,11588
62,4443
63,7735
64,3874
65,6647
66,3809
67,621
68,4409
69,4741
70,3333
71,3034
72,2592
73,8574
74,3425
75,4997
76,22938
77,23994
78,24752
79,20711
80,19001
81,22920
82,25408
83,4270
84,7292
85,25834
86,27233
87,25659
88,26621
89,21286
90,25922
91,26533
92,25385
93,11013
94,6550
95,6430
96,21339
97,4020
98,5645
99,1777
100,25788
101,129
102,25356
103,1820
104,26228
105,5713
106,4198
107,3399
108,2236
109,12569
110,24921
111,10749
112,24382
113,16338
114,4596
115,10670
116,25589
117,24100
118,2761
119,4556
120,3149
121,24012
122,3776
123,22262
124,4171
125,12472
126,23045
127,3575
128,1335
129,25549
130,2581
131,24640
132,17910
133,25276
134,27250
135,25966
136,27617
137,22384
138,8097
139,2140
140,2837
141,23057
142,11705
143,18405
144,21857
145,27309
146,1871
147,15001
148,2335
149,18922
150,1366
151,6053
152,1448
153,4453
154,26940
155,3934
156,26205
157,490
158,6199
159,12057
160,19322
161,3983
162,26573
163,15987
164,24361
165,217
166,5563
167,10978
168,20361
169,5878
170,6030
171,24899
172,15766
173,17688
174,1888
175,3191
176,8062
177,22971
178,27635
179,7819
180,11078
181,1919
182,1619
183,3286
184,16426
185,24512
186,22367
187,27668
188,19020
