rank,center_node_id
1,15240
2,5092
3,20167
4,36574
5,14160
6,14209
7,20472
8,3526
9,18292
10,18335
11,11107
12,9818
13,25987
14,7202
15,9294
16,20622
17,16216
18,22585
19,17886
20,16936
21,7909
22,2860
23,23212
24,18815
25,8104
26,22878
27,23754
28,21490
29,16324
30,15968
31,26074
32,25461
33,29584
34,24301
35,17884
36,13023
37,3375
38,13240
39,30825
40,1334
41,26598
42,26745
43,26543
44,28297
45,21792
46,7616
47,18994
48,25864
49,23848
50,12722
51,29687
52,2741
53,29817
54,30901
55,25439
56,25951
57,17092
58,7839
59,33869
60,31959
61,28757
62,11308
63,27867
64,8116
65,10332
66,21394
67,25315
68,2199
69,2738
70,22676
71,11554
72,19679
73,5916
74,2754
75,29421
76,28321
77,23165
78,22227
79,3026
80,13309
81,27675
82,10599
83,9770
84,26475
85,28460
86,31347
87,20750
88,10065
89,21013
90,35577
91,28192
92,21265
93,32269
94,26839
95,9262
96,1425
97,33523
98,2850
99,26226
100,1691
101,34868
102,31154
103,11954
104,7239
105,7339
106,32791
107,22513
108,14984
109,27493
110,30002
111,31362
112,2046
113,2124
114,20503
115,21545
116,2253
117,28144
118,27979
119,31501
120,8001
121,10816
122,29859
123,17120
124,29783
125,35043
126,19480
127,11672
128,30054
129,1413
130,35337
131,29762
132,34565
133,2913
134,33084
135,9271
136,26134
137,2236
138,26743
139,30938
140,2272
141,2972
142,18785
143,28326
144,11636
145,32510
146,30059
147,33728
148,27962
149,34192
150,25559
151,24946
152,23851
153,21817
154,34522
155,17939
156,17746
157,18965
158,5004
159,5814
160,32800
161,32594
162,11760
163,1644
164,3358
165,2369
166,33380
167,11827
168,33077
169,7190
170,29406
171,14431
172,25736
173,8764
174,22423
175,998
176,30693
177,8388
178,23334
179,609
180,23594
181,32345
182,23056
183,23727
184,30933
185,31251
186,27889
187,34587
188,23683
189,27821
190,171
191,30128
192,10475
193,9493
194,32881
195,34368
196,213
197,28544
198,33989
199,3591
200,34687
201,28338
202,32783
203,32235
204,145
205,28735
206,35105
207,27154
208,28966
209,33571
210,35280
211,32071
212,35356
213,33461
214,31020
215,30351
216,32713
217,33861
218,31177
219,31597
220,23679
221,26189
222,10328
223,26796
224,31538
225,29036
226,27110
227,33191
228,9095
229,31982
230,31831
231,33299
232,32689
233,32001
234,916
235,12452
236,11014
237,21357
238,16456
239,19268
240,21277
241,8613
242,7371
243,32293
244,31818
245,9832
246,29555
247,34225
248,1023
249,372
250,2105
251,30158
252,9492
253,806
254,809
255,1950
256,23914
257,25169
258,6488
259,990
260,1565
261,414
262,24172
263,4359
264,15093
265,1075
266,781
267,5663
268,26983
269,29133
270,29085
271,28121
272,25841
273,26772
274,29608
275,36815
276,30880
277,27072
278,1283
279,23750
280,32359
281,29875
282,26157
283,14539
284,390
285,23882
286,18270
287,29183
288,1718
289,28922
290,17528
291,886
292,25136
293,34344
294,34323
295,1089
296,644
297,19783
298,34998
299,35214
300,34642
301,35148
302,35183
303,4881
304,35327
305,2345
306,16236
307,4900
308,21086
309,2279
310,30997
311,1807
312,27783
313,5576
314,20885
315,27542
316,6718
317,4018
318,14044
319,7353
320,10810
321,19078
322,405
323,29672
324,8898
325,8222
326,1891
327,12580
328,1733
329,33820
330,33425
331,8414
332,7186
333,31687
334,34954
335,24207
336,963
337,18480
338,11674
339,8536
340,2170
341,24021
342,17470
343,8695
344,31527
345,33012
346,33864
347,33816
348,21897
349,32644
350,17152
351,28996
352,10098
353,6958
354,4091
355,3802
356,31970
357,11717
358,21802
359,14760
360,31769
361,27712
362,4406
363,23459
364,34663
365,12512
366,34894
367,27064
368,10080
369,27267
370,32530
371,31627
372,22108
373,34026
374,34020
375,26699
376,34073
377,17871
378,3502
379,8810
380,17190
381,22463
382,20005
383,19109
384,6920
385,9687
