q,P_q,Q_bc,Method
0.0,1.0,0.8937459070072036,RCABS-BE
0.014734774066797643,0.966055446409081,0.879502292075966,RCABS-BE
0.018664047151277015,0.9621261733246016,0.8744815542457979,RCABS-BE
0.02302990613403187,0.9577603143418467,0.8698428290766208,RCABS-BE
0.024230517354289455,0.932984064614713,0.849323291857673,RCABS-BE
0.030888452302990612,0.9208688059375683,0.8378629120279415,RCABS-BE
0.03274394237066143,0.9189041693953285,0.8358982754857018,RCABS-BE
0.03503601833660773,0.9166120934293822,0.83316961362148,RCABS-BE
0.036345776031434185,0.9153023357345558,0.831532416502947,RCABS-BE
0.037218947827985155,0.9144291639380048,0.8302226588081205,RCABS-BE
0.03852870552281161,0.9129011132940406,0.8282034490285963,RCABS-BE
0.03929273084479371,0.9121370879720585,0.8274394237066143,RCABS-BE
0.0412573673870334,0.9101724514298188,0.8254202139270902,RCABS-BE
0.04223968565815324,0.909190133158699,0.8244378956559704,RCABS-BE
0.04365858982754857,0.9072254966164592,0.8223641126391618,RCABS-BE
0.04529578694608164,0.9055882994979262,0.8206723422833442,RCABS-BE
0.046387251691770354,0.9043876882776686,0.8188168522156734,RCABS-BE
0.04726042348832133,0.9035145164811177,0.8177799607072691,RCABS-BE
0.04835188823401004,0.9024230517354289,0.8165793494870115,RCABS-BE
0.049443352979698756,0.9013315869897403,0.8154333115040384,RCABS-BE
0.05304518664047151,0.8970748744815542,0.8107400130975769,RCABS-BE
0.0550098231827112,0.8950010914647457,0.8075201920977952,RCABS-BE
0.056319580877537655,0.8934730408207815,0.8049006767081424,RCABS-BE
0.05752019209779524,0.8922724296005239,0.8029360401659027,RCABS-BE
0.058284217419777344,0.8915084042785418,0.8020628683693516,RCABS-BE
0.05893909626719057,0.8908535254311286,0.8011351233355163,RCABS-BE
0.06101287928399913,0.88877974241432,0.7981881685221568,RCABS-BE
0.061776904605981224,0.888015717092338,0.7972058502510369,RCABS-BE
0.06275922287710108,0.8870333988212181,0.7960052390307792,RCABS-BE
0.06319580877537656,0.8865968129229426,0.7955140798952194,RCABS-BE
0.06428727352106527,0.8852870552281161,0.7938768827766862,RCABS-BE
0.06559703121589172,0.8838681510587209,0.7907116350141891,RCABS-BE
0.06614276358873608,0.8827766863130321,0.7898930364549226,RCABS-BE
0.06701593538528705,0.8817943680419122,0.7887469984719493,RCABS-BE
0.06756166775813141,0.8812486356690679,0.788201266099105,RCABS-BE
0.06810740013097577,0.8807029032962236,0.786946081641563,RCABS-BE
0.06919886487666449,0.8796114385505348,0.7858546168958742,RCABS-BE
