q,P_q,Q_bc,Method
0.0,1.0,0.8937459070072036,RCABS-BE
0.010368915084042786,0.9704213053918358,0.883267845448592,RCABS-BE
0.039183584370224844,0.9416066361056538,0.8556537873826675,RCABS-BE
0.053154333115040385,0.9276358873608382,0.8409190133158699,RCABS-BE
0.0618860510805501,0.9189041693953285,0.8321327221130757,RCABS-BE
0.07214581969002401,0.9076620825147348,0.8206177690460599,RCABS-BE
0.0817507094520847,0.898057192752674,0.8107945863348613,RCABS-BE
0.09157389216328313,0.8864876664483737,0.7909299279633268,RCABS-BE
0.09550316524776249,0.8825583933638943,0.787328094302554,RCABS-BE
0.10227024667103253,0.8719711853307138,0.7763588736083824,RCABS-BE
0.11394891944990176,0.8570181183147785,0.7621698319144292,RCABS-BE
0.12006112202575857,0.8510150622134905,0.755893909626719,RCABS-BE
0.1251910063304955,0.8458851779087535,0.7497817070508622,RCABS-BE
0.1314123553809212,0.8396638288583279,0.7424688932547479,RCABS-BE
0.13807029032962234,0.8326784544859201,0.7352106526959179,RCABS-BE
0.14505566470203013,0.8256930801135123,0.7273521065269591,RCABS-BE
0.1505129884304737,0.8202357563850687,0.721567343374809,RCABS-BE
0.15367823619297097,0.8170705086225715,0.7179109364767517,RCABS-BE
0.15826238812486357,0.8124863566906789,0.7131630648330058,RCABS-BE
0.17736302117441607,0.7931674306919887,0.6930801135123336,RCABS-BE
0.1807465618860511,0.789456450556647,0.6890416939532853,RCABS-BE
0.1853307138179437,0.7847631521501856,0.6841846758349706,RCABS-BE
0.18860510805500982,0.7813796114385505,0.6797642436149313,RCABS-BE
0.19395328530888453,0.7760314341846758,0.674743505784763,RCABS-BE
0.19820999781707052,0.771665575201921,0.6645655970312159,RCABS-BE
0.20082951320672343,0.7689369133376992,0.6612366295568652,RCABS-BE
0.2035581750709452,0.7662082514734774,0.6578530888452303,RCABS-BE
0.20945208469766427,0.7604234883213272,0.6391071818380266,RCABS-BE
0.21338135778214365,0.7392490722549662,0.6200338354071164,RCABS-BE
0.21982099978170705,0.7328094302554028,0.6077548570181184,RCABS-BE
0.22604234883213273,0.7228771010696354,0.5990231390526086,RCABS-BE
0.22789783889980353,0.7210216110019646,0.5949847194935604,RCABS-BE
0.2299716219166121,0.7189478279851561,0.5927472167648985,RCABS-BE
0.2313905260860074,0.7174197773411919,0.5827057411045623,RCABS-BE
0.2322636978825584,0.7165466055446409,0.5818325693080113,RCABS-BE
0.2341191879502292,0.7129447718838682,0.578394455359092,RCABS-BE
0.23553809211962454,0.7115258677144728,0.5767026850032744,RCABS-BE
0.236847849814451,0.7097795241213709,0.5681892599869025,RCABS-BE
0.2406679764243615,0.7043222003929273,0.5627319362584589,RCABS-BE
0.2414320017463436,0.7033398821218074,0.5618587644619079,RCABS-BE
0.2421960270683257,0.7025758567998254,0.5610401659026414,RCABS-BE
