rank,center_node_id
1,15292
2,6228
3,17846
4,19175
5,14700
6,6255
7,6746
8,10314
9,13392
10,17639
11,12996
12,5168
13,13278
14,11063
15,11597
16,4828
17,7154
18,10388
19,3585
20,19337
21,7638
22,10785
23,6650
24,989
25,2588
26,1181
27,4346
28,8976
29,13027
30,12074
31,3528
32,5671
33,7537
34,14133
35,10126
36,7536
37,12244
38,13354
39,15297
40,12408
41,10692
42,13436
43,13609
44,24216
45,15552
46,10355
47,9342
48,13566
49,15240
50,19098
51,21222
52,6420
53,6058
54,6407
55,21936
56,20062
57,2431
58,12214
59,19139
60,7038
61,21405
62,13836
63,17450
64,2407
65,3136
66,23140
67,7690
68,23211
69,6085
70,5736
71,5594
72,13557
73,16846
74,19221
75,5438
76,6924
77,14936
78,15286
79,15545
80,11623
81,15823
82,17837
83,18520
84,16858
85,9264
86,7914
87,13454
88,13330
89,20636
90,14308
91,21594
92,1540
93,13859
94,6664
95,2959
96,8902
97,624
98,7800
99,12850
100,5498
101,17993
102,12422
103,4073
104,20753
105,256
106,4774
107,23176
108,4519
109,3772
110,15777
111,2465
112,5845
113,16408
114,3702
115,5429
116,241
117,21135
118,6010
119,21464
120,9289
121,11333
122,11478
123,6283
124,20523
125,218
126,17253
127,15638
128,7788
129,5327
130,10536
131,3460
132,934
133,4331
134,10436
135,4224
136,7241
137,7105
138,10263
139,11995
140,4373
141,7941
142,9045
143,1102
144,22542
145,9475
146,20550
147,15215
148,12270
149,8352
150,9334
151,12200
152,5879
153,8676
154,10310
155,4041
156,13478
157,4317
158,5275
159,2381
160,6070
161,17020
162,20706
163,4531
164,12648
165,13862
166,12211
167,16763
168,4580
169,20859
170,21337
171,23321
172,20289
173,10077
174,19726
175,23547
176,15139
177,22725
178,17589
179,19734
180,14246
181,18210
182,20819
183,2789
184,7178
185,10055
186,18166
187,12929
188,6705
189,16172
190,4283
191,13716
192,16158
193,5584
194,9915
195,16190
196,19911
197,14574
198,9049
199,10211
200,14916
201,5346
202,20663
203,21764
204,20251
205,22461
206,19709
207,19995
208,20217
209,14613
210,16447
211,8020
212,13284
213,14439
214,14955
215,15195
216,11210
217,9469
218,9065
219,11985
220,10143
221,15698
222,6013
223,8573
224,11222
225,18693
226,11078
227,18158
228,10481
229,16720
230,9635
231,17816
232,6628
233,11367
234,10411
235,16340
236,18047
237,3742
238,4087
239,14973
240,20191
241,17287
242,13279
243,13894
244,19570
245,19511
246,9734
247,18675
248,14717
249,13244
250,18419
251,19818
252,14068
253,10159
254,20415
255,18928
256,22936
257,563
258,1535
259,2728
260,9593
261,9939
262,11272
263,9187
264,8720
265,20145
266,8390
267,13696
268,18121
269,19747
270,18683
271,18610
272,23293
273,20047
274,22909
275,16084
276,22282
277,2479
278,698
279,554
280,2035
281,473
282,213
283,518
284,1495
285,796
286,494
287,4362
288,11656
289,2722
290,8290
291,11073
292,7885
293,9034
294,4251
295,8525
296,7704
297,9816
298,8884
299,9173
300,18709
301,16009
302,5588
303,9756
304,11141
305,8154
306,14566
307,14582
308,15577
309,13790
310,14002
311,14833
312,15094
313,18972
314,15233
315,18178
316,25251
317,14896
318,1616
319,25274
320,16606
321,1024
322,14813
323,464
324,12752
325,21819
326,22217
327,2083
328,16774
329,14130
330,12355
331,15127
332,16822
333,15066
334,16200
335,20403
336,19836
337,17023
338,1351
339,17904
340,20389
341,1521
342,20315
343,19895
344,18328
345,19845
346,18964
347,1906
348,207
349,4029
350,3839
351,17029
352,16165
353,22247
354,19411
355,10149
356,24840
357,19191
358,7946
359,17743
360,12467
361,17767
362,7024
363,18185
364,8437
365,18081
366,7424
367,17976
368,14235
369,8061
370,11652
371,21428
372,15722
373,7375
374,8624
375,7377
376,8306
377,18975
378,7984
379,19535
380,8338
381,8003
382,8965
383,11238
384,9083
385,11893
386,20988
387,14417
388,8366
389,1510
390,8878
391,14046
392,1641
393,12389
394,1239
395,16790
396,1324
397,14421
398,1388
399,15750
400,1344
401,14621
402,896
403,13664
404,19265
405,1190
406,6835
407,1258
408,1658
