q,P_q,Method
0.0,1.0,S-Degree
0.023607312508996725,0.9060745645602418,S-Degree
0.04174463797322581,0.9060745645602418,S-Degree
0.059306175327479504,0.8877932920685188,S-Degree
0.07240535482942279,0.8746221390528286,S-Degree
0.08334532891895785,0.8635382179357997,S-Degree
0.09493306463221529,0.8504390384338564,S-Degree
0.10680869440046059,0.8383474881243702,S-Degree
0.11731682740751403,0.8252483086224269,S-Degree
0.12739311933208575,0.8150280696703613,S-Degree
0.1372534907154167,0.78235209442925,S-Degree
0.14610623290629043,0.78235209442925,S-Degree
0.1543112134734418,0.7732114581833885,S-Degree
0.16309198215056864,0.7642867424787678,S-Degree
0.17086512163523826,0.7562976824528573,S-Degree
0.17770260544119765,0.7479487548582122,S-Degree
0.1864833741183245,0.7393119332085792,S-Degree
0.19281704332805527,0.7329062904851015,S-Degree
0.20130991795019437,0.7230459191017705,S-Degree
0.2080034547286599,0.7162084352958111,S-Degree
0.21404922988340291,0.7100187131135742,S-Degree
0.2197351374694112,0.704260832013819,S-Degree
0.22570893911040735,0.704260832013819,S-Degree
0.2334101050813301,0.695624010364186,S-Degree
0.23945588023607312,0.6894342881819491,S-Degree
0.24542968187706926,0.6831725924859652,S-Degree
0.25118756297682454,0.677270764358716,S-Degree
0.25687347056283283,0.6715128832589607,S-Degree
0.2621995105801065,0.6653231610767237,S-Degree
0.26802936519360876,0.6586296242982582,S-Degree
0.2740751403483518,0.6528717431985029,S-Degree
0.27882539225564995,0.6481214912912049,S-Degree
0.28436735281416436,0.6373254642291637,S-Degree
0.28904563120771554,0.6325752123218655,S-Degree
0.2942277241974953,0.6272491723045919,S-Degree
0.299553764214769,0.6219231322873182,S-Degree
0.3044479631495609,0.6170289333525263,S-Degree
0.30919821505685907,0.6122786814452281,S-Degree
0.3146682021016266,0.606448826831726,S-Degree
0.31949042752267165,0.606448826831726,S-Degree
0.32402475888872895,0.6016985749244278,S-Degree
0.32805527565855763,0.5974521376133582,S-Degree
0.3322297394558802,0.5932776738160357,S-Degree
0.33640420325320286,0.5891032100187131,S-Degree
0.34093853461926016,0.5882395278537498,S-Degree
0.34496905138908884,0.5842090110839211,S-Degree
0.3492874622139053,0.5797466532316108,S-Degree
0.3531020584424932,0.575788109975529,S-Degree
0.3576363898085505,0.5700302288757737,S-Degree
0.36137901252339144,0.5653519504822225,S-Degree
0.36584137037570175,0.5608895926299122,S-Degree
0.3695839930905427,0.5558514466676263,S-Degree
0.374046350942853,0.5359867568734705,S-Degree
0.3772851590614654,0.5277098027925723,S-Degree
0.3819634374550166,0.5277098027925723,S-Degree
0.3864257953073269,0.5212321865553476,S-Degree
0.3896646034259392,0.5164819346480495,S-Degree
0.39412696127824964,0.5107960270620412,S-Degree
0.3993090542680293,0.5107960270620412,S-Degree
0.403411544551605,0.5107960270620412,S-Degree
0.4068662732114582,0.5071973513746941,S-Degree
